Date,iShares Fallen Angels USD Bd_Open_average,iShares Fallen Angels USD Bd_Open_max,iShares Fallen Angels USD Bd_Open_min,iShares Fallen Angels USD Bd_High_average,iShares Fallen Angels USD Bd_High_max,iShares Fallen Angels USD Bd_High_min,iShares Fallen Angels USD Bd_Low_average,iShares Fallen Angels USD Bd_Low_max,iShares Fallen Angels USD Bd_Low_min,iShares Fallen Angels USD Bd_Close_average,iShares Fallen Angels USD Bd_Close_max,iShares Fallen Angels USD Bd_Close_min
2018-04-08,-0.6680531822458523,-0.6680531822458523,-0.6680531822458523,-0.7072469549972649,-0.7072469549972649,-0.7072469549972649,-0.5860998815668281,-0.5860998815668281,-0.5860998815668281,-0.6327607913714248,-0.6327607913714248,-0.6327607913714248
2018-04-15,-0.7950926230516159,-0.7950926230516159,-0.7950926230516159,-0.8540168202937976,-0.8540168202937976,-0.8540168202937976,-0.7670208751629621,-0.7670208751629621,-0.7670208751629621,-0.8668087519746772,-0.8668087519746772,-0.8668087519746772
2018-04-22,-0.9193673291187764,-0.9193673291187764,-0.9193673291187764,-0.7944482487550808,-0.7944482487550808,-0.7944482487550808,-0.7737160892067334,-0.7737160892067334,-0.7737160892067334,-0.9190843165469175,-0.9190843165469175,-0.9190843165469175
2018-04-29,-0.8871168214743813,-0.8871168214743813,-0.8871168214743813,-0.8632521803755074,-0.8632521803755074,-0.8632521803755074,-0.8819546951509227,-0.8819546951509227,-0.8819546951509227,-1.0636543268617078,-1.0636543268617078,-1.0636543268617078
2018-05-06,-0.4523224465013554,-0.4523224465013554,-0.4523224465013554,1.2113005028880817,1.2113005028880817,1.2113005028880817,0.05628408857967693,0.05628408857967693,0.05628408857967693,0.15717428471047587,0.15717428471047587,0.15717428471047587
2018-05-13,-0.20280395883932167,-0.20280395883932167,-0.20280395883932167,-0.35621224045470073,-0.35621224045470073,-0.35621224045470073,-0.01565269469188819,-0.01565269469188819,-0.01565269469188819,-0.08987730537299102,-0.08987730537299102,-0.08987730537299102
2018-05-20,0.2568699240586225,0.2568699240586225,0.2568699240586225,-0.14625448482542336,-0.14625448482542336,-0.14625448482542336,-0.015758782674763338,-0.015758782674763338,-0.015758782674763338,-0.26194463851502137,-0.26194463851502137,-0.26194463851502137
2018-05-27,-1.5441201908949433,-1.5441201908949433,-1.5441201908949433,-1.255767689669559,-1.255767689669559,-1.255767689669559,-1.3316329346202505,-1.3316329346202505,-1.3316329346202505,-1.184050335268941,-1.184050335268941,-1.184050335268941
2018-06-03,-1.5125636257161634,-1.5125636257161634,-1.5125636257161634,-0.5318194685828396,-0.5318194685828396,-0.5318194685828396,-0.3738009442458603,-0.3738009442458603,-0.3738009442458603,-0.11262765836675935,-0.11262765836675935,-0.11262765836675935
2018-06-10,0.8759390165484102,0.8759390165484102,0.8759390165484102,0.09151801641120966,0.09151801641120966,0.09151801641120966,0.48557546355853,0.48557546355853,0.48557546355853,0.3693196794894862,0.3693196794894862,0.3693196794894862
2018-06-17,-1.3342487699899876,-1.3342487699899876,-1.3342487699899876,-0.8988142991656828,-0.8988142991656828,-0.8988142991656828,-0.7682672800452898,-0.7682672800452898,-0.7682672800452898,-0.5486874191680867,-0.5486874191680867,-0.5486874191680867
2018-06-24,-2.8736120072983566,-2.8736120072983566,-2.8736120072983566,-2.154944904241767,-2.154944904241767,-2.154944904241767,-2.988774749052662,-2.988774749052662,-2.988774749052662,-2.724010349530676,-2.724010349530676,-2.724010349530676
2018-07-01,-1.169633286677474,-1.169633286677474,-1.169633286677474,-1.065294402944873,-1.065294402944873,-1.065294402944873,-0.9221054149027581,-0.9221054149027581,-0.9221054149027581,-1.306829252140321,-1.306829252140321,-1.306829252140321
2018-07-08,-1.0619212540891463,-1.0619212540891463,-1.0619212540891463,-0.7821469425779738,-0.7821469425779738,-0.7821469425779738,-0.7296203794335295,-0.7296203794335295,-0.7296203794335295,-0.746451873983292,-0.746451873983292,-0.746451873983292
2018-07-15,-0.6727888930774755,-0.6727888930774755,-0.6727888930774755,-0.4200515899595612,-0.4200515899595612,-0.4200515899595612,-0.3955214152793998,-0.3955214152793998,-0.3955214152793998,-0.32448402015888,-0.32448402015888,-0.32448402015888
2018-07-22,0.44673182500343833,0.44673182500343833,0.44673182500343833,0.05556933934327846,0.05556933934327846,0.05556933934327846,0.4163383318730423,0.4163383318730423,0.4163383318730423,0.19953198804061917,0.19953198804061917,0.19953198804061917
2018-07-29,0.3189810590956168,0.3189810590956168,0.3189810590956168,0.007939561207204881,0.007939561207204881,0.007939561207204881,0.08332146792093532,0.08332146792093532,0.08332146792093532,0.03424892228086565,0.03424892228086565,0.03424892228086565
2018-08-05,0.30704623184524277,0.30704623184524277,0.30704623184524277,0.16536536430316393,0.16536536430316393,0.16536536430316393,-0.15124329807933826,-0.15124329807933826,-0.15124329807933826,-0.4445295605024276,-0.4445295605024276,-0.4445295605024276
2018-08-12,0.5259816221119101,0.5259816221119101,0.5259816221119101,0.40671691893049244,0.40671691893049244,0.40671691893049244,0.23249527748764742,0.23249527748764742,0.23249527748764742,0.580023455693358,0.580023455693358,0.580023455693358
2018-08-19,0.6350066591700245,0.6350066591700245,0.6350066591700245,0.907902698566377,0.907902698566377,0.907902698566377,0.388295861497685,0.388295861497685,0.388295861497685,1.1029165228078421,1.1029165228078421,1.1029165228078421
2018-08-26,0.5819940694342448,0.5819940694342448,0.5819940694342448,0.8767163052075541,0.8767163052075541,0.8767163052075541,1.0517346828649055,1.0517346828649055,1.0517346828649055,1.174122726015366,1.174122726015366,1.174122726015366
2018-09-02,0.024775996254601397,0.024775996254601397,0.024775996254601397,-0.0927749281549307,-0.0927749281549307,-0.0927749281549307,0.23485809507285557,0.23485809507285557,0.23485809507285557,-0.1766436014330696,-0.1766436014330696,-0.1766436014330696
2018-09-09,0.8506562900738639,0.8506562900738639,0.8506562900738639,0.8475969983244153,0.8475969983244153,0.8475969983244153,0.8967157916334209,0.8967157916334209,0.8967157916334209,1.0991157422503015,1.0991157422503015,1.0991157422503015
2018-09-16,1.1900135724533576,1.1900135724533576,1.1900135724533576,1.0603240289999947,1.0603240289999947,1.0603240289999947,1.1525601246179853,1.1525601246179853,1.1525601246179853,1.0652568853981572,1.0652568853981572,1.0652568853981572
2018-09-23,-0.41641089147722926,-0.41641089147722926,-0.41641089147722926,0.11177453521140521,0.11177453521140521,0.11177453521140521,0.15562086313369472,0.15562086313369472,0.15562086313369472,0.2875423496320685,0.2875423496320685,0.2875423496320685
2018-09-30,-2.5281502489939607,-2.5281502489939607,-2.5281502489939607,-2.640397875567882,-2.640397875567882,-2.640397875567882,-2.828820585209077,-2.828820585209077,-2.828820585209077,-2.834297851356822,-2.834297851356822,-2.834297851356822
2018-10-07,-2.278384776774359,-2.278384776774359,-2.278384776774359,-2.1784279248598164,-2.1784279248598164,-2.1784279248598164,-1.8328580529280558,-1.8328580529280558,-1.8328580529280558,-1.5607580306103017,-1.5607580306103017,-1.5607580306103017
2018-10-14,-1.3319566261045168,-1.3319566261045168,-1.3319566261045168,-1.646467627017379,-1.646467627017379,-1.646467627017379,-1.7756436904834645,-1.7756436904834645,-1.7756436904834645,-1.6300883392260948,-1.6300883392260948,-1.6300883392260948
