Date,SPDR S&P Global Natural Resources_Open_average,SPDR S&P Global Natural Resources_Open_max,SPDR S&P Global Natural Resources_Open_min,SPDR S&P Global Natural Resources_High_average,SPDR S&P Global Natural Resources_High_max,SPDR S&P Global Natural Resources_High_min,SPDR S&P Global Natural Resources_Low_average,SPDR S&P Global Natural Resources_Low_max,SPDR S&P Global Natural Resources_Low_min,SPDR S&P Global Natural Resources_Close_average,SPDR S&P Global Natural Resources_Close_max,SPDR S&P Global Natural Resources_Close_min
2018-04-08,0.49784092119774326,0.49784092119774326,0.49784092119774326,0.3732616619815591,0.3732616619815591,0.3732616619815591,0.6276681941058775,0.6276681941058775,0.6276681941058775,0.5790087807100587,0.5790087807100587,0.5790087807100587
2018-04-15,1.1662949445559192,1.1662949445559192,1.1662949445559192,1.2012154968588802,1.2012154968588802,1.2012154968588802,1.3568936921753458,1.3568936921753458,1.3568936921753458,1.3758157961632433,1.3758157961632433,1.3758157961632433
2018-04-22,1.3153638205586249,1.3153638205586249,1.3153638205586249,1.2538014401485988,1.2538014401485988,1.2538014401485988,1.3370607664026926,1.3370607664026926,1.3370607664026926,1.1873556119925253,1.1873556119925253,1.1873556119925253
2018-04-29,1.360486738852828,1.360486738852828,1.360486738852828,1.5234787253673623,1.5234787253673623,1.5234787253673623,1.3248275959186138,1.3248275959186138,1.3248275959186138,1.2656923779664844,1.2656923779664844,1.2656923779664844
2018-05-06,2.0709586448062622,2.0709586448062622,2.0709586448062622,2.146648349114271,2.146648349114271,2.146648349114271,2.0564272796760164,2.0564272796760164,2.0564272796760164,2.127753702456111,2.127753702456111,2.127753702456111
2018-05-13,1.8091430957878585,1.8091430957878585,1.8091430957878585,1.8060819707305478,1.8060819707305478,1.8060819707305478,1.7768079350094481,1.7768079350094481,1.7768079350094481,1.8205723904552302,1.8205723904552302,1.8205723904552302
2018-05-20,0.7835686514850836,0.7835686514850836,0.7835686514850836,0.6874185957050019,0.6874185957050019,0.6874185957050019,0.6405104999519893,0.6405104999519893,0.6405104999519893,0.6644200327079195,0.6644200327079195,0.6644200327079195
2018-05-27,0.7223026977290659,0.7223026977290659,0.7223026977290659,0.7353621045198985,0.7353621045198985,0.7353621045198985,0.62236050261106,0.62236050261106,0.62236050261106,0.5932992711283437,0.5932992711283437,0.5932992711283437
2018-06-03,0.8680640159105232,0.8680640159105232,0.8680640159105232,0.9382494882017631,0.9382494882017631,0.9382494882017631,0.9391073090964719,0.9391073090964719,0.9391073090964719,0.9401172466526324,0.9401172466526324,0.9401172466526324
2018-06-10,-0.2820206517267467,-0.2820206517267467,-0.2820206517267467,-0.13174574656141683,-0.13174574656141683,-0.13174574656141683,-0.4412134537228813,-0.4412134537228813,-0.4412134537228813,0.002334667366395903,0.002334667366395903,0.002334667366395903
