Date,Franklin FTSE United KingdomEtf_Open_average,Franklin FTSE United KingdomEtf_Open_max,Franklin FTSE United KingdomEtf_Open_min,Franklin FTSE United KingdomEtf_High_average,Franklin FTSE United KingdomEtf_High_max,Franklin FTSE United KingdomEtf_High_min,Franklin FTSE United KingdomEtf_Low_average,Franklin FTSE United KingdomEtf_Low_max,Franklin FTSE United KingdomEtf_Low_min,Franklin FTSE United KingdomEtf_Close_average,Franklin FTSE United KingdomEtf_Close_max,Franklin FTSE United KingdomEtf_Close_min
2018-05-27,0.4454950135337114,0.4454950135337114,0.4454950135337114,0.4550436569902915,0.4550436569902915,0.4550436569902915,0.48721948835691486,0.48721948835691486,0.48721948835691486,0.4977280853848155,0.4977280853848155,0.4977280853848155
2018-06-03,0.7359287457256753,0.7359287457256753,0.7359287457256753,0.725778422915823,0.725778422915823,0.725778422915823,0.7593176714499811,0.7593176714499811,0.7593176714499811,0.7517531171554086,0.7517531171554086,0.7517531171554086
2018-06-10,0.3237087003866968,0.3237087003866968,0.3237087003866968,0.3170001732564393,0.3170001732564393,0.3170001732564393,0.3560102179228412,0.3560102179228412,0.3560102179228412,0.34855274829231464,0.34855274829231464,0.34855274829231464
2018-06-17,-0.3289129316264204,-0.3289129316264204,-0.3289129316264204,-0.3334498771294638,-0.3334498771294638,-0.3334498771294638,-0.26106244793574435,-0.26106244793574435,-0.26106244793574435,-0.26626675717163933,-0.26626675717163933,-0.26626675717163933
2018-06-24,-0.8977659347108219,-0.8977659347108219,-0.8977659347108219,-0.8833930846049148,-0.8833930846049148,-0.8833930846049148,-0.7897342535874462,-0.7897342535874462,-0.7897342535874462,-0.7768025716487573,-0.7768025716487573,-0.7768025716487573
2018-07-01,-0.9622003844299758,-0.9622003844299758,-0.9622003844299758,-0.7535588909849276,-0.7535588909849276,-0.7535588909849276,-0.883201008146058,-0.883201008146058,-0.883201008146058,-0.6698258178864662,-0.6698258178864662,-0.6698258178864662
2018-07-08,-0.5679128731562492,-0.5679128731562492,-0.5679128731562492,-0.5901441546197008,-0.5901441546197008,-0.5901441546197008,-0.4950032627857061,-0.4950032627857061,-0.4950032627857061,-0.5167580751836501,-0.5167580751836501,-0.5167580751836501
2018-07-15,-1.0285844312670638,-1.0285844312670638,-1.0285844312670638,-1.0556338778526333,-1.0556338778526333,-1.0556338778526333,-0.948385017106416,-0.948385017106416,-0.948385017106416,-0.9746462289666517,-0.9746462289666517,-0.9746462289666517
2018-07-22,-1.0008105477940636,-1.0008105477940636,-1.0008105477940636,-1.0273995028730054,-1.0273995028730054,-1.0273995028730054,-0.9225250555860007,-0.9225250555860007,-0.9225250555860007,-0.9484063895986433,-0.9484063895986433,-0.9484063895986433
2018-07-29,-1.4742772560024402,-1.4742772560024402,-1.4742772560024402,-1.3811856822895017,-1.3811856822895017,-1.3811856822895017,-1.3936989566070603,-1.3936989566070603,-1.3936989566070603,-1.302778553432921,-1.302778553432921,-1.302778553432921
2018-08-05,-1.888699319594827,-1.888699319594827,-1.888699319594827,-1.9409842769823402,-1.9409842769823402,-1.9409842769823402,-1.889324202348238,-1.889324202348238,-1.889324202348238,-1.9435487983372384,-1.9435487983372384,-1.9435487983372384
2018-08-12,-2.1202277747376965,-2.1202277747376965,-2.1202277747376965,-2.1636125133620596,-2.1636125133620596,-2.1636125133620596,-2.1214376107057875,-2.1214376107057875,-2.1214376107057875,-2.166287648751041,-2.166287648751041,-2.166287648751041
2018-08-19,-1.5370057532641679,-1.5370057532641679,-1.5370057532641679,-1.5688384459153644,-1.5688384459153644,-1.5688384459153644,-1.5368568497097854,-1.5368568497097854,-1.5368568497097854,-1.569913183125517,-1.569913183125517,-1.569913183125517
2018-08-26,-1.5797631575742659,-1.5797631575742659,-1.5797631575742659,-1.606470916386998,-1.606470916386998,-1.606470916386998,-1.5802644258601595,-1.5802644258601595,-1.5802644258601595,-1.607885736942808,-1.607885736942808,-1.607885736942808
2018-09-02,-1.8298193424556202,-1.8298193424556202,-1.8298193424556202,-1.813174214857242,-1.813174214857242,-1.813174214857242,-1.8305727722802374,-1.8305727722802374,-1.8305727722802374,-1.8148114798146469,-1.8148114798146469,-1.8148114798146469
2018-09-09,-1.3837011728563424,-1.3837011728563424,-1.3837011728563424,-1.4082859764953568,-1.4082859764953568,-1.4082859764953568,-1.384045566574585,-1.384045566574585,-1.384045566574585,-1.4093769441858874,-1.4093769441858874,-1.4093769441858874
2018-09-16,-0.6180063601816379,-0.6180063601816379,-0.6180063601816379,-0.6375019369646677,-0.6375019369646677,-0.6375019369646677,-0.6169477906815555,-0.6169477906815555,-0.6169477906815555,-0.6370946923658825,-0.6370946923658825,-0.6370946923658825
2018-09-23,-0.2088913154560372,-0.2088913154560372,-0.2088913154560372,-0.22742952480578438,-0.22742952480578438,-0.22742952480578438,-0.3032655360133759,-0.3032655360133759,-0.3032655360133759,-0.3227378537359967,-0.3227378537359967,-0.3227378537359967
2018-09-30,-1.062044979351103,-1.062044979351103,-1.062044979351103,-1.0818623842272572,-1.0818623842272572,-1.0818623842272572,-1.2015753815286407,-1.2015753815286407,-1.2015753815286407,-1.0893898164848257,-1.0893898164848257,-1.0893898164848257
2018-10-07,-2.01828343705104,-2.01828343705104,-2.01828343705104,-2.002000506887963,-2.002000506887963,-2.002000506887963,-2.158375823742808,-2.158375823742808,-2.158375823742808,-1.99750060845275,-1.99750060845275,-1.99750060845275
