Date,ProShares Short Oil & Gas_Open_average,ProShares Short Oil & Gas_Open_max,ProShares Short Oil & Gas_Open_min,ProShares Short Oil & Gas_High_average,ProShares Short Oil & Gas_High_max,ProShares Short Oil & Gas_High_min,ProShares Short Oil & Gas_Low_average,ProShares Short Oil & Gas_Low_max,ProShares Short Oil & Gas_Low_min,ProShares Short Oil & Gas_Close_average,ProShares Short Oil & Gas_Close_max,ProShares Short Oil & Gas_Close_min
2018-07-22,-0.9882007617457891,-0.9882007617457891,-0.9882007617457891,-0.8649910273742187,-0.8649910273742187,-0.8649910273742187,-0.9492914992794425,-0.9492914992794425,-0.9492914992794425,-0.876032829539139,-0.876032829539139,-0.876032829539139
2018-07-29,-0.40884384456541417,-0.40884384456541417,-0.40884384456541417,-0.49831004837862813,-0.49831004837862813,-0.49831004837862813,-0.33625012069509047,-0.33625012069509047,-0.33625012069509047,-0.4644029457797858,-0.4644029457797858,-0.4644029457797858
2018-08-05,0.17144887866825395,0.17144887866825395,0.17144887866825395,0.07140152157767311,0.07140152157767311,0.07140152157767311,0.28254149544297913,0.28254149544297913,0.28254149544297913,0.1808090518295644,0.1808090518295644,0.1808090518295644
2018-08-12,1.5863766920950544,1.5863766920950544,1.5863766920950544,1.6997519012203823,1.6997519012203823,1.6997519012203823,1.7286259782262405,1.7286259782262405,1.7286259782262405,1.9713792350406727,1.9713792350406727,1.9713792350406727
2018-08-19,-0.4097452688418013,-0.4097452688418013,-0.4097452688418013,-0.3042988767556498,-0.3042988767556498,-0.3042988767556498,-0.320365853126504,-0.320365853126504,-0.320365853126504,-0.2576363686688477,-0.2576363686688477,-0.2576363686688477
2018-08-26,-1.1379239917673778,-1.1379239917673778,-1.1379239917673778,-0.822517364878919,-0.822517364878919,-0.822517364878919,-1.0489882196114895,-1.0489882196114895,-1.0489882196114895,-0.7840220847651939,-0.7840220847651939,-0.7840220847651939
2018-09-02,-1.472154533250662,-1.472154533250662,-1.472154533250662,-1.5878312691186065,-1.5878312691186065,-1.5878312691186065,-1.478106394356339,-1.478106394356339,-1.478106394356339,-1.6261308417575255,-1.6261308417575255,-1.6261308417575255
2018-09-09,-1.807128459008847,-1.807128459008847,-1.807128459008847,-1.8693041722384225,-1.8693041722384225,-1.8693041722384225,-1.7598342085673775,-1.7598342085673775,-1.7598342085673775,-1.8447151665509063,-1.8447151665509063,-1.8447151665509063
2018-09-16,-1.493347978236932,-1.493347978236932,-1.493347978236932,-1.5257674886030497,-1.5257674886030497,-1.5257674886030497,-1.4680430743476944,-1.4680430743476944,-1.4680430743476944,-1.514369983478337,-1.514369983478337,-1.514369983478337
2018-09-23,0.8656461566592503,0.8656461566592503,0.8656461566592503,0.7507794115255452,0.7507794115255452,0.7507794115255452,0.9506408594282172,0.9506408594282172,0.9506408594282172,0.808195797962812,0.808195797962812,0.808195797962812
2018-09-30,1.6292989566079703,1.6292989566079703,1.6292989566079703,1.521414014322382,1.521414014322382,1.521414014322382,1.7060404476002589,1.7060404476002589,1.7060404476002589,1.5772151527899545,1.5772151527899545,1.5772151527899545
2018-10-07,-0.4257628756892855,-0.4257628756892855,-0.4257628756892855,-0.48947804772564557,-0.48947804772564557,-0.48947804772564557,-0.4007445738152972,-0.4007445738152972,-0.4007445738152972,-0.4825005095677806,-0.4825005095677806,-0.4825005095677806
2018-10-14,1.8540182038888413,1.8540182038888413,1.8540182038888413,1.903312965988822,1.903312965988822,1.903312965988822,1.216000915187232,1.216000915187232,1.216000915187232,1.1314508559724608,1.1314508559724608,1.1314508559724608
2018-10-21,2.8302063483943054,2.8302063483943054,2.8302063483943054,2.787093323442997,2.787093323442997,2.787093323442997,2.638908357159664,2.638908357159664,2.638908357159664,2.6036344526544117,2.6036344526544117,2.6036344526544117
2018-10-28,1.8731090007639346,1.8731090007639346,1.8731090007639346,1.8464993318216791,1.8464993318216791,1.8464993318216791,1.3674033710006783,1.3674033710006783,1.3674033710006783,1.342471276859462,1.342471276859462,1.342471276859462
2018-11-04,0.6215642453948792,0.6215642453948792,0.6215642453948792,0.5953404824137168,0.5953404824137168,0.5953404824137168,1.0815851026717027,1.0815851026717027,1.0815851026717027,1.0601584906324264,1.0601584906324264,1.0601584906324264
2018-11-11,1.3023210990761867,1.3023210990761867,1.3023210990761867,1.3079806790994997,1.3079806790994997,1.3079806790994997,1.8237116522277834,1.8237116522277834,1.8237116522277834,1.844526549203157,1.844526549203157,1.844526549203157
2018-11-18,1.4589374368607178,1.4589374368607178,1.4589374368607178,1.4488330600828514,1.4488330600828514,1.4488330600828514,1.7025012721153459,1.7025012721153459,1.7025012721153459,1.840553194381677,1.840553194381677,1.840553194381677
2018-11-25,0.48322980450374553,0.48322980450374553,0.48322980450374553,0.6750417494471225,0.6750417494471225,0.6750417494471225,0.7531118788873776,0.7531118788873776,0.7531118788873776,0.9318330474807573,0.9318330474807573,0.9318330474807573
2018-12-02,1.6916286496163961,1.6916286496163961,1.6916286496163961,1.7837583837712239,1.7837583837712239,1.7837583837712239,2.0000392357732255,2.0000392357732255,2.0000392357732255,2.0302974205040805,2.0302974205040805,2.0302974205040805
2018-12-09,1.566145266192257,1.566145266192257,1.566145266192257,1.696186087064327,1.696186087064327,1.696186087064327,1.7230495339103287,1.7230495339103287,1.7230495339103287,1.8454333452579859,1.8454333452579859,1.8454333452579859
2018-12-16,2.233395773902238,2.233395773902238,2.233395773902238,2.413085410123774,2.413085410123774,2.413085410123774,2.3429041099584653,2.3429041099584653,2.3429041099584653,2.4569110098650713,2.4569110098650713,2.4569110098650713
2018-12-23,1.5593067076482166,1.5593067076482166,1.5593067076482166,1.3209529623338505,1.3209529623338505,1.3209529623338505,1.6069318557695782,1.6069318557695782,1.6069318557695782,1.3451354172445795,1.3451354172445795,1.3451354172445795
2018-12-30,0.5298347886892107,0.5298347886892107,0.5298347886892107,0.6281364894417667,0.6281364894417667,0.6281364894417667,0.6210980769170471,0.6210980769170471,0.6210980769170471,0.5208416458336147,0.5208416458336147,0.5208416458336147
2019-01-06,0.251096657360652,0.251096657360652,0.251096657360652,0.10982581532319678,0.10982581532319678,0.10982581532319678,0.34947788066681207,0.34947788066681207,0.34947788066681207,0.22292025184254846,0.22292025184254846,0.22292025184254846
2019-01-13,-0.21885826068952516,-0.21885826068952516,-0.21885826068952516,-0.316716720544739,-0.316716720544739,-0.316716720544739,-0.1860790555299898,-0.1860790555299898,-0.1860790555299898,-0.2802767915683224,-0.2802767915683224,-0.2802767915683224
2019-01-20,0.06003712364905886,0.06003712364905886,0.06003712364905886,0.11856441498581874,0.11856441498581874,0.11856441498581874,0.1485284490476481,0.1485284490476481,0.1485284490476481,0.12324502351201126,0.12324502351201126,0.12324502351201126
2019-01-27,-0.4089016523290706,-0.4089016523290706,-0.4089016523290706,-0.49990514322491747,-0.49990514322491747,-0.49990514322491747,-0.5997752848981115,-0.5997752848981115,-0.5997752848981115,-0.661720996036048,-0.661720996036048,-0.661720996036048
2019-02-03,-0.2056533822870423,-0.2056533822870423,-0.2056533822870423,-0.3379253246637059,-0.3379253246637059,-0.3379253246637059,-0.2601183904380281,-0.2601183904380281,-0.2601183904380281,-0.3419963470058966,-0.3419963470058966,-0.3419963470058966
2019-02-10,-0.9012979918490929,-0.9012979918490929,-0.9012979918490929,-0.9298166578536173,-0.9298166578536173,-0.9298166578536173,-0.977629832969814,-0.977629832969814,-0.977629832969814,-0.9979418029650158,-0.9979418029650158,-0.9979418029650158
2019-02-17,-1.0373155161373675,-1.0373155161373675,-1.0373155161373675,-1.0440277198633832,-1.0440277198633832,-1.0440277198633832,-0.9403439503175509,-0.9403439503175509,-0.9403439503175509,-0.9436543289881151,-0.9436543289881151,-0.9436543289881151
2019-02-24,-1.2779711330911223,-1.2779711330911223,-1.2779711330911223,-1.137198981381647,-1.137198981381647,-1.137198981381647,-1.1669886842132844,-1.1669886842132844,-1.1669886842132844,-1.0320891347825911,-1.0320891347825911,-1.0320891347825911
2019-03-03,-0.6587122150371945,-0.6587122150371945,-0.6587122150371945,-0.4911542846584738,-0.4911542846584738,-0.4911542846584738,-0.6489538032954684,-0.6489538032954684,-0.6489538032954684,-0.6373308882164738,-0.6373308882164738,-0.6373308882164738
2019-03-10,-1.0821612008085575,-1.0821612008085575,-1.0821612008085575,-1.0428725559824408,-1.0428725559824408,-1.0428725559824408,-0.9920120207718833,-0.9920120207718833,-0.9920120207718833,-0.9328357345673375,-0.9328357345673375,-0.9328357345673375
2019-03-17,-0.8187007186163862,-0.8187007186163862,-0.8187007186163862,-0.8799479164115618,-0.8799479164115618,-0.8799479164115618,-0.7471474492123599,-0.7471474492123599,-0.7471474492123599,-0.7805003426160934,-0.7805003426160934,-0.7805003426160934
2019-03-24,-1.4648735851279264,-1.4648735851279264,-1.4648735851279264,-1.3933735912186187,-1.3933735912186187,-1.3933735912186187,-1.374486190836739,-1.374486190836739,-1.374486190836739,-1.3497157249429586,-1.3497157249429586,-1.3497157249429586
2019-03-31,-1.5722743648965805,-1.5722743648965805,-1.5722743648965805,-1.5503916908786832,-1.5503916908786832,-1.5503916908786832,-1.51245510907007,-1.51245510907007,-1.51245510907007,-1.4922496091855444,-1.4922496091855444,-1.4922496091855444
2019-04-07,-1.1033312997304385,-1.1033312997304385,-1.1033312997304385,-1.0893361556355627,-1.0893361556355627,-1.0893361556355627,-1.0557593166773678,-1.0557593166773678,-1.0557593166773678,-1.0429340236245865,-1.0429340236245865,-1.0429340236245865
2019-04-14,-1.0291615536086425,-1.0291615536086425,-1.0291615536086425,-1.0081084557286009,-1.0081084557286009,-1.0081084557286009,-1.4639487138889982,-1.4639487138889982,-1.4639487138889982,-1.4199177889858714,-1.4199177889858714,-1.4199177889858714
2019-04-21,-0.4387319231416936,-0.4387319231416936,-0.4387319231416936,-0.47466809559558953,-0.47466809559558953,-0.47466809559558953,-0.2765349453381078,-0.2765349453381078,-0.2765349453381078,-0.3021922600202085,-0.3021922600202085,-0.3021922600202085
2019-04-28,1.178597058693735,1.178597058693735,1.178597058693735,1.057963279157051,1.057963279157051,1.057963279157051,1.107462575598631,1.107462575598631,1.107462575598631,1.0511275277348828,1.0511275277348828,1.0511275277348828
2019-05-05,1.7466007867823392,1.7466007867823392,1.7466007867823392,1.743334092684323,1.743334092684323,1.743334092684323,1.873437859608562,1.873437859608562,1.873437859608562,1.993223748115719,1.993223748115719,1.993223748115719
2019-05-12,1.4081589398221466,1.4081589398221466,1.4081589398221466,1.212058096196052,1.212058096196052,1.212058096196052,1.40058021154562,1.40058021154562,1.40058021154562,1.3117538033266714,1.3117538033266714,1.3117538033266714
2019-05-19,2.0895997090398417,2.0895997090398417,2.0895997090398417,1.9353884528805594,1.9353884528805594,1.9353884528805594,2.103019655068759,2.103019655068759,2.103019655068759,2.037300903355406,2.037300903355406,2.037300903355406
2019-05-26,2.2229331770100593,2.2229331770100593,2.2229331770100593,2.2435468779465326,2.2435468779465326,2.2435468779465326,2.213882646857267,2.213882646857267,2.213882646857267,2.227655250020835,2.227655250020835,2.227655250020835
2019-06-02,1.2207786662929168,1.2207786662929168,1.2207786662929168,1.1585371101779425,1.1585371101779425,1.1585371101779425,1.1527573591663325,1.1527573591663325,1.1527573591663325,1.1877284680115283,1.1877284680115283,1.1877284680115283
2019-06-09,1.4016589223443725,1.4016589223443725,1.4016589223443725,1.3380586358704816,1.3380586358704816,1.3380586358704816,1.1367327313391486,1.1367327313391486,1.1367327313391486,1.0892261103515217,1.0892261103515217,1.0892261103515217
2019-06-16,0.16248927774626187,0.16248927774626187,0.16248927774626187,0.2609495752675593,0.2609495752675593,0.2609495752675593,0.24001106623472301,0.24001106623472301,0.24001106623472301,0.34002982058841297,0.34002982058841297,0.34002982058841297
2019-06-23,-0.57252031062906,-0.57252031062906,-0.57252031062906,-0.19001477591091323,-0.19001477591091323,-0.19001477591091323,-0.7008550653224852,-0.7008550653224852,-0.7008550653224852,-0.13719673932957338,-0.13719673932957338,-0.13719673932957338
2019-06-30,0.0038790210866100757,0.0038790210866100757,0.0038790210866100757,-0.046109855871638926,-0.046109855871638926,-0.046109855871638926,0.10602307908781639,0.10602307908781639,0.10602307908781639,0.04280970248138123,0.04280970248138123,0.04280970248138123
2019-07-07,-0.5644272781813979,-0.5644272781813979,-0.5644272781813979,-0.3830243717166905,-0.3830243717166905,-0.3830243717166905,-0.43462769222687375,-0.43462769222687375,-0.43462769222687375,-0.27995732920069766,-0.27995732920069766,-0.27995732920069766
2019-07-14,0.19388972304471538,0.19388972304471538,0.19388972304471538,0.14199499476464644,0.14199499476464644,0.14199499476464644,0.09059281909843335,0.09059281909843335,0.09059281909843335,-0.06185592024857874,-0.06185592024857874,-0.06185592024857874
2019-07-21,0.3645081559714244,0.3645081559714244,0.3645081559714244,0.27466885138328556,0.27466885138328556,0.27466885138328556,0.4496033700983635,0.4496033700983635,0.4496033700983635,0.32813674482026467,0.32813674482026467,0.32813674482026467
2019-07-28,1.951854072513035,1.951854072513035,1.951854072513035,1.9909262397500116,1.9909262397500116,1.9909262397500116,1.9306514229004974,1.9306514229004974,1.9306514229004974,2.057447378529968,2.057447378529968,2.057447378529968
2019-08-04,1.6245256457243602,1.6245256457243602,1.6245256457243602,1.6532279561007701,1.6532279561007701,1.6532279561007701,1.670834417520599,1.670834417520599,1.670834417520599,1.7609616011891775,1.7609616011891775,1.7609616011891775
2019-08-11,1.2516316761559956,1.2516316761559956,1.2516316761559956,1.2685881110019996,1.2685881110019996,1.2685881110019996,1.323964528055704,1.323964528055704,1.323964528055704,1.387056761456197,1.387056761456197,1.387056761456197
2019-08-18,1.6245843664793218,1.6245843664793218,1.6245843664793218,1.842142474391984,1.842142474391984,1.842142474391984,1.668005992206986,1.668005992206986,1.668005992206986,1.9205545624964186,1.9205545624964186,1.9205545624964186
2019-08-25,1.197385560689551,1.197385560689551,1.197385560689551,1.1774033358938016,1.1774033358938016,1.1774033358938016,1.2423776701298543,1.2423776701298543,1.2423776701298543,1.232277237314419,1.232277237314419,1.232277237314419
2019-09-01,0.23287356114247224,0.23287356114247224,0.23287356114247224,0.15903010525326486,0.15903010525326486,0.15903010525326486,0.19532036616581538,0.19532036616581538,0.19532036616581538,0.11411563659626059,0.11411563659626059,0.11411563659626059
2019-09-08,-0.8708218232651761,-0.8708218232651761,-0.8708218232651761,-0.7572565341898799,-0.7572565341898799,-0.7572565341898799,-0.8101814369635592,-0.8101814369635592,-0.8101814369635592,-0.9400373544704673,-0.9400373544704673,-0.9400373544704673
2019-09-15,-0.39512399732776976,-0.39512399732776976,-0.39512399732776976,-0.5193686007487617,-0.5193686007487617,-0.5193686007487617,-0.3916503903037915,-0.3916503903037915,-0.3916503903037915,-0.5000435416964225,-0.5000435416964225,-0.5000435416964225
2019-09-22,0.12081068636538729,0.12081068636538729,0.12081068636538729,0.07084025663774561,0.07084025663774561,0.07084025663774561,0.11096315897838906,0.11096315897838906,0.11096315897838906,0.06988059974067447,0.06988059974067447,0.06988059974067447
2019-09-29,0.7010375656163177,0.7010375656163177,0.7010375656163177,0.8354962860981144,0.8354962860981144,0.8354962860981144,0.7405041536527956,0.7405041536527956,0.7405041536527956,0.8701386486438445,0.8701386486438445,0.8701386486438445
2019-10-06,1.5060932014309962,1.5060932014309962,1.5060932014309962,1.4576586399158322,1.4576586399158322,1.4576586399158322,0.4404769244444383,0.4404769244444383,0.4404769244444383,0.38221013495683,0.38221013495683,0.38221013495683
2019-10-13,0.1572849236604583,0.1572849236604583,0.1572849236604583,0.09023954336218991,0.09023954336218991,0.09023954336218991,0.32900653361905996,0.32900653361905996,0.32900653361905996,0.2717202886305712,0.2717202886305712,0.2717202886305712
2019-10-20,-0.5042330330988658,-0.5042330330988658,-0.5042330330988658,-0.5872051183687952,-0.5872051183687952,-0.5872051183687952,-0.39716604820834417,-0.39716604820834417,-0.39716604820834417,-0.42249970718951213,-0.42249970718951213,-0.42249970718951213
2019-10-27,-1.126099744886084,-1.126099744886084,-1.126099744886084,-1.205038481253794,-1.205038481253794,-1.205038481253794,-1.278184117252267,-1.278184117252267,-1.278184117252267,-1.2578297139762615,-1.2578297139762615,-1.2578297139762615
2019-11-03,-0.8455377624051308,-0.8455377624051308,-0.8455377624051308,-0.8859911126650464,-0.8859911126650464,-0.8859911126650464,-0.7848105530573884,-0.7848105530573884,-0.7848105530573884,-0.7563172547686894,-0.7563172547686894,-0.7563172547686894
2019-11-10,-0.19420864803638668,-0.19420864803638668,-0.19420864803638668,-0.2625248623337343,-0.2625248623337343,-0.2625248623337343,-0.0633873746550243,-0.0633873746550243,-0.0633873746550243,-0.10446498848213695,-0.10446498848213695,-0.10446498848213695
2019-11-17,-0.39225444840570056,-0.39225444840570056,-0.39225444840570056,-0.458204410473899,-0.458204410473899,-0.458204410473899,-0.2883521114781252,-0.2883521114781252,-0.2883521114781252,-0.3080323011860006,-0.3080323011860006,-0.3080323011860006
2019-11-24,0.13276662526473987,0.13276662526473987,0.13276662526473987,0.07968435898718752,0.07968435898718752,0.07968435898718752,0.3484911610707887,0.3484911610707887,0.3484911610707887,0.3061999474204517,0.3061999474204517,0.3061999474204517
2019-12-01,-0.2077992215405172,-0.2077992215405172,-0.2077992215405172,-0.2712241926169426,-0.2712241926169426,-0.2712241926169426,-0.07095155830555444,-0.07095155830555444,-0.07095155830555444,-0.09859788175900933,-0.09859788175900933,-0.09859788175900933
2019-12-08,-1.1159707462531816,-1.1159707462531816,-1.1159707462531816,-1.1151666439744714,-1.1151666439744714,-1.1151666439744714,-1.327247471982596,-1.327247471982596,-1.327247471982596,-1.2941573009680425,-1.2941573009680425,-1.2941573009680425
2019-12-15,-1.6717627922614755,-1.6717627922614755,-1.6717627922614755,-1.6594950241415782,-1.6594950241415782,-1.6594950241415782,-2.067510857503535,-2.067510857503535,-2.067510857503535,-2.0076660488928613,-2.0076660488928613,-2.0076660488928613
2019-12-22,-1.2933722809518722,-1.2933722809518722,-1.2933722809518722,-1.2868521710640568,-1.2868521710640568,-1.2868521710640568,-1.4042344111325427,-1.4042344111325427,-1.4042344111325427,-1.3834710397479124,-1.3834710397479124,-1.3834710397479124
2019-12-29,-1.6375870429570478,-1.6375870429570478,-1.6375870429570478,-1.3290350771731574,-1.3290350771731574,-1.3290350771731574,-1.851826921969523,-1.851826921969523,-1.851826921969523,-1.4981362273460905,-1.4981362273460905,-1.4981362273460905
