Date,KFSStock_Open_average,KFSStock_Open_max,KFSStock_Open_min,KFSStock_Open_volatility,KFSStock_Open_change,KFSStock_High_average,KFSStock_High_max,KFSStock_High_min,KFSStock_High_volatility,KFSStock_High_change,KFSStock_Low_average,KFSStock_Low_max,KFSStock_Low_min,KFSStock_Low_volatility,KFSStock_Low_change,KFSStock_Close_average,KFSStock_Close_max,KFSStock_Close_min,KFSStock_Close_volatility,KFSStock_Close_change,KFSStock_Volume_average,KFSStock_Volume_max,KFSStock_Volume_min,KFSStock_Volume_volatility,KFSStock_Volume_change
2018-05-27,-0.5277096335886652,-0.33407619429057034,-0.7216536446841522,1.7422244202213042,-1.803421775344566,-0.5208246348108543,-0.37247918168513894,-0.7375263131892066,1.8218659312611778,-1.8790851535772437,-0.6547347079225792,-0.28905994661978723,-0.7044783682630731,1.976548810828603,-2.0289732368436804,-0.7021857976823713,-0.42914366420121397,-0.8007512843024357,2.0259211182996806,-1.947409987442024,0.8312268646305679,0.5278033554793413,-0.2084754113629885,0.5741602906441312,0.8551631603831776
2018-06-03,-1.0899107592252184,-1.0733766588908655,-1.0979403999272335,0.047095183392860215,-0.6540815898186159,-1.1085851461626581,-1.1336199414761037,-1.0428663423843996,-0.35426195803023885,-0.4357233691558801,-1.1642570148198153,-1.0278288512521854,-1.2037386200268516,0.8938890194469068,-0.6142934564413564,-1.1437042942195408,-1.1492615415941596,-1.0950793494566369,-0.12327965891633817,-0.608635705932053,0.046425628479022735,0.5704229181975619,-0.5503282249661013,0.644999063202621,0.09520893160848493
2018-06-10,-1.41637401775484,-1.2884697266817373,-1.4789153413593839,0.7755270216970593,-0.9681473881622026,-1.363959977708809,-1.258924703302962,-1.3761340788416672,0.6320432103458072,-1.0165765096248924,-1.5393924531488437,-1.5016623967218516,-1.6536891326952001,0.8081555709983584,-0.13104625206843099,-1.4709749209761178,-1.4763676238584862,-1.4980496134514227,0.15900561688181455,-0.3580597887459249,1.153194270741112,1.3049473201082293,-0.6014503228842536,1.4076794581498184,-1.1192231436374387
2018-06-17,-1.6002150711253602,-1.577373348225006,-1.7059631528605876,0.4439510111704997,-0.6075348546603788,-1.6113730176862515,-1.6347266765697412,-1.6440372001041217,0.10802233956100087,-0.6333841730134792,-1.5901636000633559,-1.516403115067126,-1.615599071025445,0.4120912661525799,-0.9426033707858038,-1.6151314072715972,-1.5693003331979685,-1.6501518476303931,0.5060138426701606,-0.7248990155329506,-0.10569807844633897,-0.144446277859048,-0.5558712402247951,-0.10814589640514677,0.17170022646718447
2018-06-24,-1.8083961648141373,-1.8935303771734762,-1.7696537575769138,-1.03319555467861,0.21753360472354952,-1.809529609229742,-1.853369048545882,-1.7897671080018964,-0.6113212268162903,-0.1681087806861001,-1.7785748790024085,-1.7946893039807978,-1.857659042841331,0.022611674443244537,-0.6469475815563959,-1.7619419123551219,-1.7826462849999285,-1.8192643917438003,0.06338642594975032,-0.6680388444780105,-0.20012882502981943,-0.3636539985633436,0.2907559639152611,-0.40097995586958124,0.6480602572669235
2018-07-01,-1.9097163153295835,-1.8979660735276536,-1.8611750625370915,-0.9457407025767169,0.6796127276188256,-1.8947522872277485,-1.9136777786099113,-1.9051759435547797,-0.8346189147661167,-0.01630490196187523,-1.9050496109688746,-1.908741702787379,-1.8312988659333913,-0.9885511352637331,0.2922925119235692,-1.8877604867868438,-1.8905612739034627,-1.8581672334323045,-0.7692373310359056,0.012347241062695817,-0.11335199194227626,-0.0777776377508968,0.0691180783148217,-0.08611722712519376,-0.42962206501179584
2018-07-08,-1.7575922532776158,-1.810799507704996,-1.7175296743964996,-0.8968053006901964,0.9042504250053434,-1.786344424464508,-1.783881355667763,-1.7985430169739018,-0.2921703472530406,0.8705904905760422,-1.7635523450576656,-1.7976333357580596,-1.6808936589252417,-0.93278507416497,0.6796510558111387,-1.73981207287475,-1.7711785338772992,-1.7050262169802426,-0.7001888031430081,0.587135709350158,-0.3781790114604027,-0.5568025304247947,0.9226953810749174,-0.6393752833608294,0.3289126380103134
2018-07-15,-1.4348586006247859,-1.2972100498242451,-1.5201512841929412,0.6956446062010962,1.5364602665118376,-1.3496278997048423,-1.3311191960815065,-1.3596764464196829,-0.21505509828870298,0.9238809133000565,-1.3951620017225566,-1.344387531161598,-1.4343055580790465,0.21422536986904211,1.2328681653433577,-1.3182047680945417,-1.2565520855121834,-1.338446712994252,0.19404977047513675,0.7514668490307056,-0.5867251695854976,-0.6782148629414924,0.3683486785593006,-0.6990734041979125,0.008916261975020517
2018-07-22,-1.0036337039965715,-1.1140888316892026,-0.951631161105743,-0.90101711860414,0.8225604945809619,-1.0223771436693068,-1.0783633608164163,-0.9196441423343646,-1.0788532296255766,0.08786903673060707,-0.908979922311952,-0.9950807223250128,-0.8372120143208263,-0.8567889330421505,0.5505553530563065,-0.990575129680507,-1.0292857565827493,-0.9013126435782874,-0.9040332155681643,0.2935345827109578,-0.7254721983836713,-0.6176602147506016,-1.197808609276863,-0.5036102240835147,-0.12159999082110003
2018-07-29,-1.1145329584180592,-1.0192294646013096,-1.1177231809302206,0.2219012167860846,0.1027811918045298,-0.9117253385977665,-0.3895071974507887,-1.1762033837133177,2.675508630180801,2.0377288310256496,-1.1104389291944787,-0.9907971821101659,-1.090481746089087,0.3925628172263681,1.1665656346548827,-1.010113612416535,-0.7292159966714605,-1.07018787818212,1.5321170468644172,1.87061743839418,-0.35461740965338295,-0.35789697650588664,-0.6874136914327148,-0.2935935967171172,0.5925049680238681
