Date,SPDR S&P Emerging Asia PacificEtf_Open_average,SPDR S&P Emerging Asia PacificEtf_Open_max,SPDR S&P Emerging Asia PacificEtf_Open_min,SPDR S&P Emerging Asia PacificEtf_High_average,SPDR S&P Emerging Asia PacificEtf_High_max,SPDR S&P Emerging Asia PacificEtf_High_min,SPDR S&P Emerging Asia PacificEtf_Low_average,SPDR S&P Emerging Asia PacificEtf_Low_max,SPDR S&P Emerging Asia PacificEtf_Low_min,SPDR S&P Emerging Asia PacificEtf_Close_average,SPDR S&P Emerging Asia PacificEtf_Close_max,SPDR S&P Emerging Asia PacificEtf_Close_min
2018-05-27,-0.529877019312287,-0.529877019312287,-0.529877019312287,-0.488440233657486,-0.488440233657486,-0.488440233657486,-0.33429140236225874,-0.33429140236225874,-0.33429140236225874,-0.36894901783966294,-0.36894901783966294,-0.36894901783966294
2018-06-03,0.013633477257963407,0.013633477257963407,0.013633477257963407,-0.000991515016728577,-0.000991515016728577,-0.000991515016728577,0.13538828917136253,0.13538828917136253,0.13538828917136253,0.07917721304086962,0.07917721304086962,0.07917721304086962
2018-06-10,-0.6388606752783443,-0.6388606752783443,-0.6388606752783443,-0.751863662928412,-0.751863662928412,-0.751863662928412,-0.515578527877754,-0.515578527877754,-0.515578527877754,-0.6421119197767716,-0.6421119197767716,-0.6421119197767716
2018-06-17,-1.6243335378670338,-1.6243335378670338,-1.6243335378670338,-1.8066655642351237,-1.8066655642351237,-1.8066655642351237,-1.4212218694596486,-1.4212218694596486,-1.4212218694596486,-1.7079040149936588,-1.7079040149936588,-1.7079040149936588
2018-06-24,-2.5244379239260915,-2.5244379239260915,-2.5244379239260915,-2.463342904521444,-2.463342904521444,-2.463342904521444,-2.32687684815456,-2.32687684815456,-2.32687684815456,-2.345568143569119,-2.345568143569119,-2.345568143569119
2018-07-01,-2.4718246325832864,-2.4718246325832864,-2.4718246325832864,-2.3018333108053906,-2.3018333108053906,-2.3018333108053906,-2.3717884958438296,-2.3717884958438296,-2.3717884958438296,-2.2146478965460266,-2.2146478965460266,-2.2146478965460266
2018-07-08,-1.547415257629008,-1.547415257629008,-1.547415257629008,-1.6448537797778786,-1.6448537797778786,-1.6448537797778786,-1.497557954127531,-1.497557954127531,-1.497557954127531,-1.5402928643085594,-1.5402928643085594,-1.5402928643085594
2018-07-15,-1.4158399406271076,-1.4158399406271076,-1.4158399406271076,-1.4628899831810136,-1.4628899831810136,-1.4628899831810136,-1.3770595691268634,-1.3770595691268634,-1.3770595691268634,-1.4267623508897898,-1.4267623508897898,-1.4267623508897898
2018-07-22,-0.6302276357767784,-0.6302276357767784,-0.6302276357767784,-0.773680954785749,-0.773680954785749,-0.773680954785749,-0.8160889325786321,-0.8160889325786321,-0.8160889325786321,-0.8156259871601965,-0.8156259871601965,-0.8156259871601965
2018-07-29,-1.2107461343594383,-1.2107461343594383,-1.2107461343594383,-1.3157491834462594,-1.3157491834462594,-1.3157491834462594,-1.2023833939210629,-1.2023833939210629,-1.2023833939210629,-1.2037575930742435,-1.2037575930742435,-1.2037575930742435
2018-08-05,-1.1419687364097417,-1.1419687364097417,-1.1419687364097417,-1.2119316026545097,-1.2119316026545097,-1.2119316026545097,-1.141010450690169,-1.141010450690169,-1.141010450690169,-1.221045029115022,-1.221045029115022,-1.221045029115022
2018-08-12,-2.0836045635270932,-2.0836045635270932,-2.0836045635270932,-1.7521948582041111,-1.7521948582041111,-1.7521948582041111,-2.1037041137879617,-2.1037041137879617,-2.1037041137879617,-1.7171754528723804,-1.7171754528723804,-1.7171754528723804
2018-08-19,-0.9663312697559876,-0.9663312697559876,-0.9663312697559876,-1.0120771342865769,-1.0120771342865769,-1.0120771342865769,-0.9456197708164054,-0.9456197708164054,-0.9456197708164054,-0.972282033941868,-0.972282033941868,-0.972282033941868
2018-08-26,-0.947821787104326,-0.947821787104326,-0.947821787104326,-0.9464058292005383,-0.9464058292005383,-0.9464058292005383,-0.946634209383677,-0.946634209383677,-0.946634209383677,-0.9807096861053317,-0.9807096861053317,-0.9807096861053317
2018-09-02,-1.760981369075597,-1.760981369075597,-1.760981369075597,-1.7882509775688165,-1.7882509775688165,-1.7882509775688165,-1.7835436531077467,-1.7835436531077467,-1.7835436531077467,-1.9244536655179312,-1.9244536655179312,-1.9244536655179312
2018-09-09,-1.300469637182388,-1.300469637182388,-1.300469637182388,-1.4817219920243037,-1.4817219920243037,-1.4817219920243037,-1.4806766893648,-1.4806766893648,-1.4806766893648,-1.566431426173861,-1.566431426173861,-1.566431426173861
2018-09-16,-0.8364882218791065,-0.8364882218791065,-0.8364882218791065,-0.9676814995436259,-0.9676814995436259,-0.9676814995436259,-0.8982310974432567,-0.8982310974432567,-0.8982310974432567,-1.0056255470579791,-1.0056255470579791,-1.0056255470579791
2018-09-23,-1.1608874641909672,-1.1608874641909672,-1.1608874641909672,-1.1944904739955822,-1.1944904739955822,-1.1944904739955822,-1.134255428614941,-1.134255428614941,-1.134255428614941,-1.1890185799375577,-1.1890185799375577,-1.1890185799375577
2018-09-30,-2.2027544405602537,-2.2027544405602537,-2.2027544405602537,-2.3273342175481337,-2.3273342175481337,-2.3273342175481337,-2.362025007930769,-2.362025007930769,-2.362025007930769,-2.323145012259243,-2.323145012259243,-2.323145012259243
2018-10-07,-2.3500301572156514,-2.3500301572156514,-2.3500301572156514,-2.38644274182187,-2.38644274182187,-2.38644274182187,-2.372694480142865,-2.372694480142865,-2.372694480142865,-2.297551783145532,-2.297551783145532,-2.297551783145532
2018-10-14,-2.1869889811898893,-2.1869889811898893,-2.1869889811898893,-2.1808697655931453,-2.1808697655931453,-2.1808697655931453,-2.164026294993819,-2.164026294993819,-2.164026294993819,-2.2268294846629244,-2.2268294846629244,-2.2268294846629244
2018-10-21,-2.367252569416791,-2.367252569416791,-2.367252569416791,-2.2604217846820154,-2.2604217846820154,-2.2604217846820154,-2.2876820982001815,-2.2876820982001815,-2.2876820982001815,-2.2566275526190314,-2.2566275526190314,-2.2566275526190314
