Date,PowerShares DB SilverEtf_Open_average,PowerShares DB SilverEtf_Open_max,PowerShares DB SilverEtf_Open_min,PowerShares DB SilverEtf_High_average,PowerShares DB SilverEtf_High_max,PowerShares DB SilverEtf_High_min,PowerShares DB SilverEtf_Low_average,PowerShares DB SilverEtf_Low_max,PowerShares DB SilverEtf_Low_min,PowerShares DB SilverEtf_Close_average,PowerShares DB SilverEtf_Close_max,PowerShares DB SilverEtf_Close_min
2018-04-08,-0.04777937303947311,-0.04777937303947311,-0.04777937303947311,-0.0982255182952665,-0.0982255182952665,-0.0982255182952665,0.09885242180062849,0.09885242180062849,0.09885242180062849,0.0426108923083684,0.0426108923083684,0.0426108923083684
2018-04-15,1.4515044016474814,1.4515044016474814,1.4515044016474814,1.3205875237474807,1.3205875237474807,1.3205875237474807,1.5362393446434368,1.5362393446434368,1.5362393446434368,1.4254636050749605,1.4254636050749605,1.4254636050749605
2018-04-22,-0.5649431688773524,-0.5649431688773524,-0.5649431688773524,-0.608540752574818,-0.608540752574818,-0.608540752574818,-0.43888846464729125,-0.43888846464729125,-0.43888846464729125,-0.5004335272750535,-0.5004335272750535,-0.5004335272750535
2018-04-29,-0.7463722325740008,-0.7463722325740008,-0.7463722325740008,-0.7835489260090297,-0.7835489260090297,-0.7835489260090297,-0.595740949818179,-0.595740949818179,-0.595740949818179,-0.6588445539258403,-0.6588445539258403,-0.6588445539258403
2018-05-06,0.8919013556652265,0.8919013556652265,0.8919013556652265,0.8937803069965855,0.8937803069965855,0.8937803069965855,0.9765410239831825,0.9765410239831825,0.9765410239831825,1.020554674899853,1.020554674899853,1.020554674899853
2018-05-13,-0.8606739095258527,-0.8606739095258527,-0.8606739095258527,-0.8832793470793262,-0.8832793470793262,-0.8832793470793262,-0.746243275722025,-0.746243275722025,-0.746243275722025,-0.7836727732642162,-0.7836727732642162,-0.7836727732642162
2018-05-20,-0.7616077755067224,-0.7616077755067224,-0.7616077755067224,-0.7784563563465294,-0.7784563563465294,-0.7784563563465294,-0.6608591225123129,-0.6608591225123129,-0.6608591225123129,-0.6897477225947846,-0.6897477225947846,-0.6897477225947846
2018-05-27,-0.8523108478180782,-0.8523108478180782,-0.8523108478180782,-0.8630252707839242,-0.8630252707839242,-0.8630252707839242,-0.7575315591168461,-0.7575315591168461,-0.7575315591168461,-0.7852787272518864,-0.7852787272518864,-0.7852787272518864
2018-06-03,1.1341689560438435,1.1341689560438435,1.1341689560438435,1.1239301307806056,1.1239301307806056,1.1239301307806056,0.5406527109567334,0.5406527109567334,0.5406527109567334,0.6992913431383652,0.6992913431383652,0.6992913431383652
2018-06-10,1.9835892046012809,1.9835892046012809,1.9835892046012809,1.979152799254831,1.979152799254831,1.979152799254831,2.0801572420700727,2.0801572420700727,2.0801572420700727,2.0495453799887926,2.0495453799887926,2.0495453799887926
2018-06-17,-0.7808395589212255,-0.7808395589212255,-0.7808395589212255,-0.6545377947907342,-0.6545377947907342,-0.6545377947907342,-0.740268503374536,-0.740268503374536,-0.740268503374536,-0.6125801609466685,-0.6125801609466685,-0.6125801609466685
2018-06-24,-1.7943465207801679,-1.7943465207801679,-1.7943465207801679,-1.8229734053765603,-1.8229734053765603,-1.8229734053765603,-1.7803921812120052,-1.7803921812120052,-1.7803921812120052,-1.8021707291198088,-1.8021707291198088,-1.8021707291198088
