Date,GraniteShares HIPS US High Income_Open_average,GraniteShares HIPS US High Income_Open_max,GraniteShares HIPS US High Income_Open_min,GraniteShares HIPS US High Income_High_average,GraniteShares HIPS US High Income_High_max,GraniteShares HIPS US High Income_High_min,GraniteShares HIPS US High Income_Low_average,GraniteShares HIPS US High Income_Low_max,GraniteShares HIPS US High Income_Low_min,GraniteShares HIPS US High Income_Close_average,GraniteShares HIPS US High Income_Close_max,GraniteShares HIPS US High Income_Close_min
2018-04-08,-0.5281732740050586,-0.5281732740050586,-0.5281732740050586,-0.5861333393636792,-0.5861333393636792,-0.5861333393636792,-0.4088718229477816,-0.4088718229477816,-0.4088718229477816,-0.5008387473685698,-0.5008387473685698,-0.5008387473685698
2018-04-15,-0.5992402608240723,-0.5992402608240723,-0.5992402608240723,-0.6534686514949345,-0.6534686514949345,-0.6534686514949345,-0.4464243558004201,-0.4464243558004201,-0.4464243558004201,-0.5471622192947292,-0.5471622192947292,-0.5471622192947292
2018-04-22,0.11668923462017682,0.11668923462017682,0.11668923462017682,-0.006472503207459365,-0.006472503207459365,-0.006472503207459365,0.2651984485524828,0.2651984485524828,0.2651984485524828,0.12066283580486369,0.12066283580486369,0.12066283580486369
2018-04-29,0.9321588341730609,0.9321588341730609,0.9321588341730609,0.9583373302378516,0.9583373302378516,0.9583373302378516,1.0225349920566191,1.0225349920566191,1.0225349920566191,1.007686159914146,1.007686159914146,1.007686159914146
2018-05-06,1.415639069185635,1.415639069185635,1.415639069185635,1.337168167269524,1.337168167269524,1.337168167269524,1.409741755027623,1.409741755027623,1.409741755027623,1.3472076046451888,1.3472076046451888,1.3472076046451888
2018-05-13,0.8673340107229491,0.8673340107229491,0.8673340107229491,0.9602493158536302,0.9602493158536302,0.9602493158536302,0.9177408251920038,0.9177408251920038,0.9177408251920038,1.000514063389761,1.000514063389761,1.000514063389761
2018-05-20,1.2711261736264647,1.2711261736264647,1.2711261736264647,1.270196093518159,1.270196093518159,1.270196093518159,1.2580828842892557,1.2580828842892557,1.2580828842892557,1.264598361290484,1.264598361290484,1.264598361290484
2018-05-27,1.9465872156135633,1.9465872156135633,1.9465872156135633,1.9664681438143157,1.9664681438143157,1.9664681438143157,1.8520689522985068,1.8520689522985068,1.8520689522985068,1.9104830497702239,1.9104830497702239,1.9104830497702239
2018-06-03,1.648716847235697,1.648716847235697,1.648716847235697,1.8091352816701396,1.8091352816701396,1.8091352816701396,1.6095899958588669,1.6095899958588669,1.6095899958588669,1.7707256005798457,1.7707256005798457,1.7707256005798457
2018-06-10,1.1185582173805757,1.1185582173805757,1.1185582173805757,1.0520021087245957,1.0520021087245957,1.0520021087245957,1.109168970752322,1.109168970752322,1.109168970752322,0.9938363922230887,0.9938363922230887,0.9938363922230887
2018-06-17,1.2607141731295377,1.2607141731295377,1.2607141731295377,1.1279910767772303,1.1279910767772303,1.1279910767772303,1.2272968319412274,1.2272968319412274,1.2272968319412274,1.1173546848044262,1.1173546848044262,1.1173546848044262
2018-06-24,0.923151272084136,0.923151272084136,0.923151272084136,0.8072632206956168,0.8072632206956168,0.8072632206956168,0.900500556094362,0.900500556094362,0.900500556094362,0.7931720953113887,0.7931720953113887,0.7931720953113887
2018-07-01,1.646025420448871,1.646025420448871,1.646025420448871,1.612888074034026,1.612888074034026,1.612888074034026,1.6418288140950021,1.6418288140950021,1.6418288140950021,1.5987375534465866,1.5987375534465866,1.5987375534465866
2018-07-08,1.267879263419968,1.267879263419968,1.267879263419968,1.1481783059672945,1.1481783059672945,1.1481783059672945,1.2475621503237333,1.2475621503237333,1.2475621503237333,1.13948744713234,1.13948744713234,1.13948744713234
2018-07-15,1.2195865037913682,1.2195865037913682,1.2195865037913682,1.1816472411929644,1.1816472411929644,1.1816472411929644,1.1956446938977867,1.1956446938977867,1.1956446938977867,1.1462940652372284,1.1462940652372284,1.1462940652372284
2018-07-22,1.334638059039125,1.334638059039125,1.334638059039125,1.429729443298282,1.429729443298282,1.429729443298282,1.352185958100747,1.352185958100747,1.352185958100747,1.4604668450493148,1.4604668450493148,1.4604668450493148
