Date,ProShares UltraShort Oil and GasEtf_Open_average,ProShares UltraShort Oil and GasEtf_Open_max,ProShares UltraShort Oil and GasEtf_Open_min,ProShares UltraShort Oil and GasEtf_High_average,ProShares UltraShort Oil and GasEtf_High_max,ProShares UltraShort Oil and GasEtf_High_min,ProShares UltraShort Oil and GasEtf_Low_average,ProShares UltraShort Oil and GasEtf_Low_max,ProShares UltraShort Oil and GasEtf_Low_min,ProShares UltraShort Oil and GasEtf_Close_average,ProShares UltraShort Oil and GasEtf_Close_max,ProShares UltraShort Oil and GasEtf_Close_min
2018-05-27,-1.2228848913904633,-1.2228848913904633,-1.2228848913904633,-1.252914792122637,-1.252914792122637,-1.252914792122637,-1.3238232942928858,-1.3238232942928858,-1.3238232942928858,-1.2975154754086904,-1.2975154754086904,-1.2975154754086904
2018-06-03,-1.2898915133451465,-1.2898915133451465,-1.2898915133451465,-1.2576624571279904,-1.2576624571279904,-1.2576624571279904,-1.2550682796116308,-1.2550682796116308,-1.2550682796116308,-1.3056549668303457,-1.3056549668303457,-1.3056549668303457
2018-06-10,-1.0409270889942588,-1.0409270889942588,-1.0409270889942588,-0.9212273108333088,-0.9212273108333088,-0.9212273108333088,-1.0091645007831997,-1.0091645007831997,-1.0091645007831997,-0.8774225837197027,-0.8774225837197027,-0.8774225837197027
2018-06-17,-1.01570953822242,-1.01570953822242,-1.01570953822242,-1.0806108276225408,-1.0806108276225408,-1.0806108276225408,-1.1108473298189305,-1.1108473298189305,-1.1108473298189305,-1.0618531260278672,-1.0618531260278672,-1.0618531260278672
2018-06-24,-1.0219008118082311,-1.0219008118082311,-1.0219008118082311,-1.0982586101951157,-1.0982586101951157,-1.0982586101951157,-1.1524166360791368,-1.1524166360791368,-1.1524166360791368,-1.1131748772300496,-1.1131748772300496,-1.1131748772300496
2018-07-01,-0.8045759106018463,-0.8045759106018463,-0.8045759106018463,-0.8393216557961163,-0.8393216557961163,-0.8393216557961163,-0.9185930465507944,-0.9185930465507944,-0.9185930465507944,-0.9798541454116932,-0.9798541454116932,-0.9798541454116932
2018-07-08,-0.892774090129006,-0.892774090129006,-0.892774090129006,-0.958781310262104,-0.958781310262104,-0.958781310262104,-0.9700414946212632,-0.9700414946212632,-0.9700414946212632,-0.9726514028968767,-0.9726514028968767,-0.9726514028968767
2018-07-15,-0.6995418269125083,-0.6995418269125083,-0.6995418269125083,-0.682265556806,-0.682265556806,-0.682265556806,-0.6266889242935078,-0.6266889242935078,-0.6266889242935078,-0.6487463804279214,-0.6487463804279214,-0.6487463804279214
2018-07-22,-0.8315094329880464,-0.8315094329880464,-0.8315094329880464,-0.8566801039534896,-0.8566801039534896,-0.8566801039534896,-0.8472436851966607,-0.8472436851966607,-0.8472436851966607,-0.8531050242240539,-0.8531050242240539,-0.8531050242240539
2018-07-29,-0.5563994405984196,-0.5563994405984196,-0.5563994405984196,-0.5480437087921247,-0.5480437087921247,-0.5480437087921247,-0.5109389015969629,-0.5109389015969629,-0.5109389015969629,-0.5501362419764675,-0.5501362419764675,-0.5501362419764675
2018-08-05,-0.3423071218301259,-0.3423071218301259,-0.3423071218301259,-0.39527792456573735,-0.39527792456573735,-0.39527792456573735,-0.36973426305796303,-0.36973426305796303,-0.36973426305796303,-0.48990580032730563,-0.48990580032730563,-0.48990580032730563
2018-08-12,0.398803922935224,0.398803922935224,0.398803922935224,0.3499501016003748,0.3499501016003748,0.3499501016003748,0.5560929561808298,0.5560929561808298,0.5560929561808298,0.41584101317214334,0.41584101317214334,0.41584101317214334
2018-08-19,-0.08076130775422723,-0.08076130775422723,-0.08076130775422723,-0.2641048527428527,-0.2641048527428527,-0.2641048527428527,-0.21389300344306283,-0.21389300344306283,-0.21389300344306283,-0.2048005767346425,-0.2048005767346425,-0.2048005767346425
2018-08-26,-0.1293474308705701,-0.1293474308705701,-0.1293474308705701,-0.04438133208984413,-0.04438133208984413,-0.04438133208984413,0.1542616030737647,0.1542616030737647,0.1542616030737647,-0.013149919699064004,-0.013149919699064004,-0.013149919699064004
2018-09-02,1.6676281042704455,1.6676281042704455,1.6676281042704455,1.71354702920996,1.71354702920996,1.71354702920996,1.5999296740901605,1.5999296740901605,1.5999296740901605,1.409851142743742,1.409851142743742,1.409851142743742
2018-09-09,0.6303054333222263,0.6303054333222263,0.6303054333222263,0.31646887623131675,0.31646887623131675,0.31646887623131675,0.4059490265540414,0.4059490265540414,0.4059490265540414,0.3330187749759959,0.3330187749759959,0.3330187749759959
2018-09-16,-0.6648005663431883,-0.6648005663431883,-0.6648005663431883,-0.6749485548671832,-0.6749485548671832,-0.6749485548671832,-0.5551712076000954,-0.5551712076000954,-0.5551712076000954,-0.7456034953402487,-0.7456034953402487,-0.7456034953402487
