Date,ProShares Short 7-10 Year TreasuryEtf_Open_average,ProShares Short 7-10 Year TreasuryEtf_Open_max,ProShares Short 7-10 Year TreasuryEtf_Open_min,ProShares Short 7-10 Year TreasuryEtf_High_average,ProShares Short 7-10 Year TreasuryEtf_High_max,ProShares Short 7-10 Year TreasuryEtf_High_min,ProShares Short 7-10 Year TreasuryEtf_Low_average,ProShares Short 7-10 Year TreasuryEtf_Low_max,ProShares Short 7-10 Year TreasuryEtf_Low_min,ProShares Short 7-10 Year TreasuryEtf_Close_average,ProShares Short 7-10 Year TreasuryEtf_Close_max,ProShares Short 7-10 Year TreasuryEtf_Close_min
2018-05-27,0.13469297052018908,0.13469297052018908,0.13469297052018908,0.08058100549194223,0.08058100549194223,0.08058100549194223,0.1619906346179312,0.1619906346179312,0.1619906346179312,0.11856713131600967,0.11856713131600967,0.11856713131600967
2018-06-03,0.23399007126465207,0.23399007126465207,0.23399007126465207,0.24237658052459446,0.24237658052459446,0.24237658052459446,0.4509795160004559,0.4509795160004559,0.4509795160004559,0.38601481376747104,0.38601481376747104,0.38601481376747104
2018-06-10,-0.24164450516055008,-0.24164450516055008,-0.24164450516055008,0.0,0.0,0.0,0.043271862906503124,0.043271862906503124,0.043271862906503124,0.3014599851296451,0.3014599851296451,0.3014599851296451
2018-06-17,-0.3598720768099965,-0.3598720768099965,-0.3598720768099965,-0.41256139809800635,-0.41256139809800635,-0.41256139809800635,-0.1298155887194889,-0.1298155887194889,-0.1298155887194889,-0.3650726220875149,-0.3650726220875149,-0.3650726220875149
2018-06-24,-0.8922471574667155,-0.8922471574667155,-0.8922471574667155,-1.1789321969323532,-1.1789321969323532,-1.1789321969323532,-0.9321077852556815,-0.9321077852556815,-0.9321077852556815,-0.978705820857562,-0.978705820857562,-0.978705820857562
2018-07-01,-1.461821437967854,-1.461821437967854,-1.461821437967854,-1.4715027731085768,-1.4715027731085768,-1.4715027731085768,-1.107735021525974,-1.107735021525974,-1.107735021525974,-1.2633946409506793,-1.2633946409506793,-1.2633946409506793
2018-07-08,-0.8963184699702786,-0.8963184699702786,-0.8963184699702786,-1.1560003729300736,-1.1560003729300736,-1.1560003729300736,-0.9109027514600745,-0.9109027514600745,-0.9109027514600745,-1.0944036202742333,-1.0944036202742333,-1.0944036202742333
2018-07-15,-0.5749251170973878,-0.5749251170973878,-0.5749251170973878,-0.5729151751522602,-0.5729151751522602,-0.5729151751522602,-0.3593621862081358,-0.3593621862081358,-0.3593621862081358,-0.35341491090344873,-0.35341491090344873,-0.35341491090344873
2018-07-22,0.5752234155993646,0.5752234155993646,0.5752234155993646,0.5093839550137517,0.5093839550137517,0.5093839550137517,0.5050596195846678,0.5050596195846678,0.5050596195846678,0.5745689825842908,0.5745689825842908,0.5745689825842908
2018-07-29,0.32006602190468475,0.32006602190468475,0.32006602190468475,0.1793051094806072,0.1793051094806072,0.1793051094806072,0.4650776860189756,0.4650776860189756,0.4650776860189756,0.3167861244122852,0.3167861244122852,0.3167861244122852
2018-08-05,-0.5568610353143887,-0.5568610353143887,-0.5568610353143887,-0.6289813979518173,-0.6289813979518173,-0.6289813979518173,-0.5776985527149211,-0.5776985527149211,-0.5776985527149211,-0.6452959175062015,-0.6452959175062015,-0.6452959175062015
