Date,YieldShares High IncomeEtf_Open_average,YieldShares High IncomeEtf_Open_max,YieldShares High IncomeEtf_Open_min,YieldShares High IncomeEtf_High_average,YieldShares High IncomeEtf_High_max,YieldShares High IncomeEtf_High_min,YieldShares High IncomeEtf_Low_average,YieldShares High IncomeEtf_Low_max,YieldShares High IncomeEtf_Low_min,YieldShares High IncomeEtf_Close_average,YieldShares High IncomeEtf_Close_max,YieldShares High IncomeEtf_Close_min
2018-05-27,-1.0618576245880935,-1.0618576245880935,-1.0618576245880935,-0.9340567167784247,-0.9340567167784247,-0.9340567167784247,-0.952010923206518,-0.952010923206518,-0.952010923206518,-0.9275605920047277,-0.9275605920047277,-0.9275605920047277
2018-06-03,-0.6883837290031279,-0.6883837290031279,-0.6883837290031279,-0.5877935571929652,-0.5877935571929652,-0.5877935571929652,-0.57368792787927,-0.57368792787927,-0.57368792787927,-0.4531170821081381,-0.4531170821081381,-0.4531170821081381
2018-06-10,-0.4505771237903332,-0.4505771237903332,-0.4505771237903332,-0.5862766524136808,-0.5862766524136808,-0.5862766524136808,-0.32979590906750583,-0.32979590906750583,-0.32979590906750583,-0.4534475186174728,-0.4534475186174728,-0.4534475186174728
2018-06-17,-0.5760481676489992,-0.5760481676489992,-0.5760481676489992,-0.5646380530607812,-0.5646380530607812,-0.5646380530607812,-0.361876115544573,-0.361876115544573,-0.361876115544573,-0.3793282730401199,-0.3793282730401199,-0.3793282730401199
2018-06-24,-1.9554907754822122,-1.9554907754822122,-1.9554907754822122,-2.0319430315370197,-2.0319430315370197,-2.0319430315370197,-1.8741908934324385,-1.8741908934324385,-1.8741908934324385,-1.890139278552014,-1.890139278552014,-1.890139278552014
2018-07-01,-1.6523847386174955,-1.6523847386174955,-1.6523847386174955,-1.4188608614661968,-1.4188608614661968,-1.4188608614661968,-1.5274492486025975,-1.5274492486025975,-1.5274492486025975,-1.179282993226462,-1.179282993226462,-1.179282993226462
2018-07-08,-0.9562289473009824,-0.9562289473009824,-0.9562289473009824,-0.9391892510322355,-0.9391892510322355,-0.9391892510322355,-0.8644255427471054,-0.8644255427471054,-0.8644255427471054,-0.9156380885978683,-0.9156380885978683,-0.9156380885978683
2018-07-15,-0.2923590849288821,-0.2923590849288821,-0.2923590849288821,-0.4422632320856855,-0.4422632320856855,-0.4422632320856855,-0.5155506865954657,-0.5155506865954657,-0.5155506865954657,-0.5574751029110617,-0.5574751029110617,-0.5574751029110617
2018-07-22,-0.8681995691102768,-0.8681995691102768,-0.8681995691102768,-0.9459072954424377,-0.9459072954424377,-0.9459072954424377,-0.6920637671891586,-0.6920637671891586,-0.6920637671891586,-1.0106747639515554,-1.0106747639515554,-1.0106747639515554
2018-07-29,-0.21694289613511167,-0.21694289613511167,-0.21694289613511167,-0.12444446828993538,-0.12444446828993538,-0.12444446828993538,-0.2453869844388602,-0.2453869844388602,-0.2453869844388602,0.2662170679879666,0.2662170679879666,0.2662170679879666
2018-08-05,0.4910364052379851,0.4910364052379851,0.4910364052379851,0.3412661117073653,0.3412661117073653,0.3412661117073653,0.10062967957894023,0.10062967957894023,0.10062967957894023,0.02894122976763177,0.02894122976763177,0.02894122976763177
2018-08-12,0.7452674206294523,0.7452674206294523,0.7452674206294523,0.43275320951503177,0.43275320951503177,0.43275320951503177,0.7272627055918793,0.7272627055918793,0.7272627055918793,0.685876380919837,0.685876380919837,0.685876380919837
2018-08-19,1.0460937596564919,1.0460937596564919,1.0460937596564919,1.4715580938994242,1.4715580938994242,1.4715580938994242,1.4602471844636093,1.4602471844636093,1.4602471844636093,1.6981232241465327,1.6981232241465327,1.6981232241465327
2018-08-26,0.5235406436990422,0.5235406436990422,0.5235406436990422,0.5755588688634508,0.5755588688634508,0.5755588688634508,0.7804732482002834,0.7804732482002834,0.7804732482002834,0.6659894415400512,0.6659894415400512,0.6659894415400512
2018-09-02,0.15698566366553324,0.15698566366553324,0.15698566366553324,-0.2856836016905853,-0.2856836016905853,-0.2856836016905853,-0.4289359526807555,-0.4289359526807555,-0.4289359526807555,-0.7331673015090455,-0.7331673015090455,-0.7331673015090455
2018-09-09,0.8487515224843273,0.8487515224843273,0.8487515224843273,0.5071332313008218,0.5071332313008218,0.5071332313008218,0.5659211053773104,0.5659211053773104,0.5659211053773104,0.24784858415944883,0.24784858415944883,0.24784858415944883
2018-09-16,0.9979651978094868,0.9979651978094868,0.9979651978094868,0.8073248572245816,0.8073248572245816,0.8073248572245816,1.1339804240858606,1.1339804240858606,1.1339804240858606,1.0504133360439318,1.0504133360439318,1.0504133360439318
