Date,VanEck Vectors EgyptEtf_Open_average,VanEck Vectors EgyptEtf_Open_max,VanEck Vectors EgyptEtf_Open_min,VanEck Vectors EgyptEtf_High_average,VanEck Vectors EgyptEtf_High_max,VanEck Vectors EgyptEtf_High_min,VanEck Vectors EgyptEtf_Low_average,VanEck Vectors EgyptEtf_Low_max,VanEck Vectors EgyptEtf_Low_min,VanEck Vectors EgyptEtf_Close_average,VanEck Vectors EgyptEtf_Close_max,VanEck Vectors EgyptEtf_Close_min
2018-05-27,-0.37612844029190484,-0.37612844029190484,-0.37612844029190484,-0.39593165755856463,-0.39593165755856463,-0.39593165755856463,-0.3280600123988903,-0.3280600123988903,-0.3280600123988903,-0.3441626560582627,-0.3441626560582627,-0.3441626560582627
2018-06-03,-1.0630785559807043,-1.0630785559807043,-1.0630785559807043,-1.076354946822795,-1.076354946822795,-1.076354946822795,-0.916501908680567,-0.916501908680567,-0.916501908680567,-0.9684365176966704,-0.9684365176966704,-0.9684365176966704
2018-06-10,-0.7382417176615664,-0.7382417176615664,-0.7382417176615664,-0.7809169070340575,-0.7809169070340575,-0.7809169070340575,-0.5968380744584678,-0.5968380744584678,-0.5968380744584678,-0.6911638331484296,-0.6911638331484296,-0.6911638331484296
2018-06-17,-0.6234405291770612,-0.6234405291770612,-0.6234405291770612,-0.6030873776163597,-0.6030873776163597,-0.6030873776163597,-0.517450449220263,-0.517450449220263,-0.517450449220263,-0.6029931681217604,-0.6029931681217604,-0.6029931681217604
2018-06-24,-0.34310861125092645,-0.34310861125092645,-0.34310861125092645,-0.41831870553645734,-0.41831870553645734,-0.41831870553645734,-0.3003529313447742,-0.3003529313447742,-0.3003529313447742,-0.46951991839907814,-0.46951991839907814,-0.46951991839907814
2018-07-01,-1.021056998328436,-1.021056998328436,-1.021056998328436,-1.0436782484786427,-1.0436782484786427,-1.0436782484786427,-0.9165772421678621,-0.9165772421678621,-0.9165772421678621,-0.9487707221429268,-0.9487707221429268,-0.9487707221429268
2018-07-08,-1.1144396362343023,-1.1144396362343023,-1.1144396362343023,-1.2441389967557313,-1.2441389967557313,-1.2441389967557313,-1.1316048218379777,-1.1316048218379777,-1.1316048218379777,-1.2876835889040992,-1.2876835889040992,-1.2876835889040992
2018-07-15,-1.5061089380954922,-1.5061089380954922,-1.5061089380954922,-1.44747569216033,-1.44747569216033,-1.44747569216033,-1.4546500984955102,-1.4546500984955102,-1.4546500984955102,-1.539733752448547,-1.539733752448547,-1.539733752448547
2018-07-22,-1.3974777907207216,-1.3974777907207216,-1.3974777907207216,-1.5232639786450375,-1.5232639786450375,-1.5232639786450375,-1.6337172671525855,-1.6337172671525855,-1.6337172671525855,-1.7080712921337882,-1.7080712921337882,-1.7080712921337882
2018-07-29,-1.118389223858096,-1.118389223858096,-1.118389223858096,-1.0954791814859026,-1.0954791814859026,-1.0954791814859026,-1.0341145249623571,-1.0341145249623571,-1.0341145249623571,-1.0411636656259688,-1.0411636656259688,-1.0411636656259688
2018-08-05,-0.9757770436672796,-0.9757770436672796,-0.9757770436672796,-1.0138117588018,-1.0138117588018,-1.0138117588018,-1.1563058564631317,-1.1563058564631317,-1.1563058564631317,-1.1250126046606546,-1.1250126046606546,-1.1250126046606546
2018-08-12,-1.4328515903229162,-1.4328515903229162,-1.4328515903229162,-1.5355138602766794,-1.5355138602766794,-1.5355138602766794,-1.4221382846646848,-1.4221382846646848,-1.4221382846646848,-1.4975573441158843,-1.4975573441158843,-1.4975573441158843
2018-08-19,-1.2633697972345934,-1.2633697972345934,-1.2633697972345934,-1.309600926578284,-1.309600926578284,-1.309600926578284,-1.1991877337496328,-1.1991877337496328,-1.1991877337496328,-1.2056813669031194,-1.2056813669031194,-1.2056813669031194
2018-08-26,-0.655693368286362,-0.655693368286362,-0.655693368286362,-0.7372087169960263,-0.7372087169960263,-0.7372087169960263,-0.6014126740051802,-0.6014126740051802,-0.6014126740051802,-0.6685420059773334,-0.6685420059773334,-0.6685420059773334
2018-09-02,-1.0004156779220303,-1.0004156779220303,-1.0004156779220303,-1.0881613824817857,-1.0881613824817857,-1.0881613824817857,-0.9324893538120851,-0.9324893538120851,-0.9324893538120851,-0.9949431680417808,-0.9949431680417808,-0.9949431680417808
2018-09-09,-1.2524588769796203,-1.2524588769796203,-1.2524588769796203,-1.2304278111231024,-1.2304278111231024,-1.2304278111231024,-1.2066706763880153,-1.2066706763880153,-1.2066706763880153,-1.2148982872660188,-1.2148982872660188,-1.2148982872660188
2018-09-16,-2.2537347922591815,-2.2537347922591815,-2.2537347922591815,-2.280554590346012,-2.280554590346012,-2.280554590346012,-2.394946875172942,-2.394946875172942,-2.394946875172942,-2.3534757282889194,-2.3534757282889194,-2.3534757282889194
2018-09-23,-1.5495182933988545,-1.5495182933988545,-1.5495182933988545,-1.5834154724090712,-1.5834154724090712,-1.5834154724090712,-1.6017334663187321,-1.6017334663187321,-1.6017334663187321,-1.5479711946396777,-1.5479711946396777,-1.5479711946396777
2018-09-30,-2.091062248419795,-2.091062248419795,-2.091062248419795,-2.08932066038498,-2.08932066038498,-2.08932066038498,-2.180904411930403,-2.180904411930403,-2.180904411930403,-2.1740970630520478,-2.1740970630520478,-2.1740970630520478
2018-10-07,-2.723552727908763,-2.723552727908763,-2.723552727908763,-2.678530204839946,-2.678530204839946,-2.678530204839946,-2.6608133840840433,-2.6608133840840433,-2.6608133840840433,-2.6302040567332705,-2.6302040567332705,-2.6302040567332705
2018-10-14,-1.9174833566379177,-1.9174833566379177,-1.9174833566379177,-1.90094664399839,-1.90094664399839,-1.90094664399839,-1.8872448567361066,-1.8872448567361066,-1.8872448567361066,-1.8249695691549548,-1.8249695691549548,-1.8249695691549548
2018-10-21,-2.081587124594714,-2.081587124594714,-2.081587124594714,-1.9558283757978763,-1.9558283757978763,-1.9558283757978763,-1.988956358584947,-1.988956358584947,-1.988956358584947,-2.0030428503874593,-2.0030428503874593,-2.0030428503874593
2018-10-28,-1.58204767532568,-1.58204767532568,-1.58204767532568,-1.5961183587887608,-1.5961183587887608,-1.5961183587887608,-1.5884125127415554,-1.5884125127415554,-1.5884125127415554,-1.610179049492176,-1.610179049492176,-1.610179049492176
2018-11-04,-0.9872216410381759,-0.9872216410381759,-0.9872216410381759,-0.9749012523518609,-0.9749012523518609,-0.9749012523518609,-1.0885808847677674,-1.0885808847677674,-1.0885808847677674,-1.111368636093099,-1.111368636093099,-1.111368636093099
2018-11-11,-0.962949237822668,-0.962949237822668,-0.962949237822668,-0.8428044449567926,-0.8428044449567926,-0.8428044449567926,-0.8919238403332351,-0.8919238403332351,-0.8919238403332351,-0.8679204271240407,-0.8679204271240407,-0.8679204271240407
2018-11-18,-0.6681373953059228,-0.6681373953059228,-0.6681373953059228,-0.7052848590469988,-0.7052848590469988,-0.7052848590469988,-0.8253260461820858,-0.8253260461820858,-0.8253260461820858,-0.6825541758432696,-0.6825541758432696,-0.6825541758432696
2018-11-25,-0.7234820647146588,-0.7234820647146588,-0.7234820647146588,-0.7010530368321555,-0.7010530368321555,-0.7010530368321555,-0.7967748084312654,-0.7967748084312654,-0.7967748084312654,-0.5988718953104175,-0.5988718953104175,-0.5988718953104175
2018-12-02,-1.292980779924087,-1.292980779924087,-1.292980779924087,-1.33020865785703,-1.33020865785703,-1.33020865785703,-1.4049146587017836,-1.4049146587017836,-1.4049146587017836,-1.4299086897856792,-1.4299086897856792,-1.4299086897856792
2018-12-09,-1.163769859348627,-1.163769859348627,-1.163769859348627,-1.0867861540309975,-1.0867861540309975,-1.0867861540309975,-1.0398633668778408,-1.0398633668778408,-1.0398633668778408,-0.9920832830379767,-0.9920832830379767,-0.9920832830379767
2018-12-16,-0.9781701705542996,-0.9781701705542996,-0.9781701705542996,-1.025432990469525,-1.025432990469525,-1.025432990469525,-1.0963627227798871,-1.0963627227798871,-1.0963627227798871,-1.129358133904996,-1.129358133904996,-1.129358133904996
2018-12-23,-0.8056492592269056,-0.8056492592269056,-0.8056492592269056,-0.8535148430182058,-0.8535148430182058,-0.8535148430182058,-0.7288444674579695,-0.7288444674579695,-0.7288444674579695,-0.7609341352342629,-0.7609341352342629,-0.7609341352342629
2018-12-30,-0.7072629490256305,-0.7072629490256305,-0.7072629490256305,-0.49367507417838336,-0.49367507417838336,-0.49367507417838336,-0.591445335965592,-0.591445335965592,-0.591445335965592,-0.3780513882623438,-0.3780513882623438,-0.3780513882623438
2019-01-06,-0.07382793975448765,-0.07382793975448765,-0.07382793975448765,-0.10707219011191449,-0.10707219011191449,-0.10707219011191449,-0.0374947388607077,-0.0374947388607077,-0.0374947388607077,-0.07347178693361901,-0.07347178693361901,-0.07347178693361901
2019-01-13,0.20192984977026443,0.20192984977026443,0.20192984977026443,0.18931482104585035,0.18931482104585035,0.18931482104585035,0.32540114122468417,0.32540114122468417,0.32540114122468417,0.23923585024524194,0.23923585024524194,0.23923585024524194
2019-01-20,-0.26021626705119516,-0.26021626705119516,-0.26021626705119516,0.009607166340922896,0.009607166340922896,0.009607166340922896,-0.17549543647363228,-0.17549543647363228,-0.17549543647363228,-0.14657117065957329,-0.14657117065957329,-0.14657117065957329
2019-01-27,1.9339776014872159,1.9339776014872159,1.9339776014872159,2.040449073555593,2.040449073555593,2.040449073555593,2.1425518215614408,2.1425518215614408,2.1425518215614408,2.103691776374233,2.103691776374233,2.103691776374233
2019-02-03,2.257257751998579,2.257257751998579,2.257257751998579,2.28963273047221,2.28963273047221,2.28963273047221,2.0806772287273443,2.0806772287273443,2.0806772287273443,2.3376700596351463,2.3376700596351463,2.3376700596351463
2019-02-10,2.3085287172592905,2.3085287172592905,2.3085287172592905,2.4468316339710205,2.4468316339710205,2.4468316339710205,2.3707684535347275,2.3707684535347275,2.3707684535347275,2.195352514634791,2.195352514634791,2.195352514634791
2019-02-17,2.301121266643642,2.301121266643642,2.301121266643642,2.4307269735444184,2.4307269735444184,2.4307269735444184,2.4088402169861007,2.4088402169861007,2.4088402169861007,2.4124153662169503,2.4124153662169503,2.4124153662169503
2019-02-24,1.8791741574494885,1.8791741574494885,1.8791741574494885,1.708792857412333,1.708792857412333,1.708792857412333,1.789633588947011,1.789633588947011,1.789633588947011,1.7632819020503394,1.7632819020503394,1.7632819020503394
2019-03-03,1.557537603554813,1.557537603554813,1.557537603554813,1.5628311333920957,1.5628311333920957,1.5628311333920957,1.6070581423828283,1.6070581423828283,1.6070581423828283,1.547773233056022,1.547773233056022,1.547773233056022
2019-03-10,1.8217480574243854,1.8217480574243854,1.8217480574243854,1.7672448267648377,1.7672448267648377,1.7672448267648377,1.646409853235166,1.646409853235166,1.646409853235166,1.5803090249768241,1.5803090249768241,1.5803090249768241
2019-03-17,1.3408325806296266,1.3408325806296266,1.3408325806296266,1.2880078320837338,1.2880078320837338,1.2880078320837338,1.383422890129443,1.383422890129443,1.383422890129443,1.2956936158327321,1.2956936158327321,1.2956936158327321
2019-03-24,1.0348971372769709,1.0348971372769709,1.0348971372769709,1.0381075289733843,1.0381075289733843,1.0381075289733843,1.1394472458014733,1.1394472458014733,1.1394472458014733,1.1023268232680237,1.1023268232680237,1.1023268232680237
2019-03-31,1.090842313572022,1.090842313572022,1.090842313572022,0.9729017505848316,0.9729017505848316,0.9729017505848316,0.941428862030381,0.941428862030381,0.941428862030381,0.9426281188258836,0.9426281188258836,0.9426281188258836
2019-04-07,0.8482635924690729,0.8482635924690729,0.8482635924690729,0.7426870894543538,0.7426870894543538,0.7426870894543538,0.7316992047029109,0.7316992047029109,0.7316992047029109,0.7171323138612693,0.7171323138612693,0.7171323138612693
2019-04-14,0.5334202410226859,0.5334202410226859,0.5334202410226859,0.6489446889753616,0.6489446889753616,0.6489446889753616,0.6444020782806892,0.6444020782806892,0.6444020782806892,0.7233621011209642,0.7233621011209642,0.7233621011209642
2019-04-21,0.6325953067806843,0.6325953067806843,0.6325953067806843,0.520564514080764,0.520564514080764,0.520564514080764,0.4248316446416508,0.4248316446416508,0.4248316446416508,0.5117422762775035,0.5117422762775035,0.5117422762775035
2019-04-28,0.42887401239531275,0.42887401239531275,0.42887401239531275,0.31701077900355235,0.31701077900355235,0.31701077900355235,0.3855613998476023,0.3855613998476023,0.3855613998476023,0.35176963313554327,0.35176963313554327,0.35176963313554327
2019-05-05,-0.4495938586707804,-0.4495938586707804,-0.4495938586707804,-0.5655852957546607,-0.5655852957546607,-0.5655852957546607,-0.4515645322357952,-0.4515645322357952,-0.4515645322357952,-0.4657302776977328,-0.4657302776977328,-0.4657302776977328
2019-05-12,-1.4926470647740646,-1.4926470647740646,-1.4926470647740646,-1.3537799591992954,-1.3537799591992954,-1.3537799591992954,-1.4351791040189419,-1.4351791040189419,-1.4351791040189419,-1.4322230712030861,-1.4322230712030861,-1.4322230712030861
2019-05-19,-0.9872611537838843,-0.9872611537838843,-0.9872611537838843,-0.9327680764851912,-0.9327680764851912,-0.9327680764851912,-1.1442937274835019,-1.1442937274835019,-1.1442937274835019,-1.1316895905567084,-1.1316895905567084,-1.1316895905567084
