Date,First Trust Emerging Markets Local Currency BondEtf_Open_average,First Trust Emerging Markets Local Currency BondEtf_Open_max,First Trust Emerging Markets Local Currency BondEtf_Open_min,First Trust Emerging Markets Local Currency BondEtf_High_average,First Trust Emerging Markets Local Currency BondEtf_High_max,First Trust Emerging Markets Local Currency BondEtf_High_min,First Trust Emerging Markets Local Currency BondEtf_Low_average,First Trust Emerging Markets Local Currency BondEtf_Low_max,First Trust Emerging Markets Local Currency BondEtf_Low_min,First Trust Emerging Markets Local Currency BondEtf_Close_average,First Trust Emerging Markets Local Currency BondEtf_Close_max,First Trust Emerging Markets Local Currency BondEtf_Close_min
2018-05-27,-2.092215592064916,-2.092215592064916,-2.092215592064916,-2.1088916956379133,-2.1088916956379133,-2.1088916956379133,-2.0217567188652255,-2.0217567188652255,-2.0217567188652255,-2.078927579464207,-2.078927579464207,-2.078927579464207
2018-06-03,-1.9559445099208788,-1.9559445099208788,-1.9559445099208788,-1.9281189049439016,-1.9281189049439016,-1.9281189049439016,-1.8931440269538367,-1.8931440269538367,-1.8931440269538367,-1.891680004512188,-1.891680004512188,-1.891680004512188
2018-06-10,-1.9213589901408143,-1.9213589901408143,-1.9213589901408143,-1.9307818435161217,-1.9307818435161217,-1.9307818435161217,-2.050444963822805,-2.050444963822805,-2.050444963822805,-1.9627838486804872,-1.9627838486804872,-1.9627838486804872
2018-06-17,-1.8657335492983325,-1.8657335492983325,-1.8657335492983325,-1.7767615911525725,-1.7767615911525725,-1.7767615911525725,-1.7673636023536399,-1.7673636023536399,-1.7673636023536399,-1.76220306917605,-1.76220306917605,-1.76220306917605
2018-06-24,-1.6379936288640233,-1.6379936288640233,-1.6379936288640233,-1.6445987360606944,-1.6445987360606944,-1.6445987360606944,-1.6248331148674353,-1.6248331148674353,-1.6248331148674353,-1.688201890119147,-1.688201890119147,-1.688201890119147
2018-07-01,-1.297071999726303,-1.297071999726303,-1.297071999726303,-1.3016903848536094,-1.3016903848536094,-1.3016903848536094,-1.2884155601683995,-1.2884155601683995,-1.2884155601683995,-1.3064830345860716,-1.3064830345860716,-1.3064830345860716
2018-07-08,-1.1636621116389951,-1.1636621116389951,-1.1636621116389951,-1.172548042619434,-1.172548042619434,-1.172548042619434,-1.1213067075449694,-1.1213067075449694,-1.1213067075449694,-1.1656554510857409,-1.1656554510857409,-1.1656554510857409
2018-07-15,-1.0312246654515906,-1.0312246654515906,-1.0312246654515906,-1.0561939490764498,-1.0561939490764498,-1.0561939490764498,-1.0195657555645055,-1.0195657555645055,-1.0195657555645055,-1.0552655137567142,-1.0552655137567142,-1.0552655137567142
2018-07-22,-0.7185466607615121,-0.7185466607615121,-0.7185466607615121,-0.7420196287223908,-0.7420196287223908,-0.7420196287223908,-0.802041957899472,-0.802041957899472,-0.802041957899472,-0.8181230130997396,-0.8181230130997396,-0.8181230130997396
2018-07-29,-0.9325400879030883,-0.9325400879030883,-0.9325400879030883,-0.8035901999507017,-0.8035901999507017,-0.8035901999507017,-0.8596148789300276,-0.8596148789300276,-0.8596148789300276,-0.8006764124344036,-0.8006764124344036,-0.8006764124344036
