Date,Vanguard Mortgage-Backed Securities_Open_average,Vanguard Mortgage-Backed Securities_Open_max,Vanguard Mortgage-Backed Securities_Open_min,Vanguard Mortgage-Backed Securities_High_average,Vanguard Mortgage-Backed Securities_High_max,Vanguard Mortgage-Backed Securities_High_min,Vanguard Mortgage-Backed Securities_Low_average,Vanguard Mortgage-Backed Securities_Low_max,Vanguard Mortgage-Backed Securities_Low_min,Vanguard Mortgage-Backed Securities_Close_average,Vanguard Mortgage-Backed Securities_Close_max,Vanguard Mortgage-Backed Securities_Close_min
2018-04-08,-0.5528493631606451,-0.5528493631606451,-0.5528493631606451,-0.5914261696604427,-0.5914261696604427,-0.5914261696604427,-0.4902469629620796,-0.4902469629620796,-0.4902469629620796,-0.30491143159069795,-0.30491143159069795,-0.30491143159069795
2018-04-15,-1.790672812521288,-1.790672812521288,-1.790672812521288,-1.91686912447365,-1.91686912447365,-1.91686912447365,-1.7144192157096694,-1.7144192157096694,-1.7144192157096694,-1.6462669273121713,-1.6462669273121713,-1.6462669273121713
2018-04-22,-1.5118786517589056,-1.5118786517589056,-1.5118786517589056,-1.1786077622490068,-1.1786077622490068,-1.1786077622490068,-1.2762862076023365,-1.2762862076023365,-1.2762862076023365,-1.2208018952899007,-1.2208018952899007,-1.2208018952899007
2018-04-29,-1.2703016805227416,-1.2703016805227416,-1.2703016805227416,-1.5289236722134147,-1.5289236722134147,-1.5289236722134147,-1.3237668053929454,-1.3237668053929454,-1.3237668053929454,-1.2439774394241006,-1.2439774394241006,-1.2439774394241006
2018-05-06,-1.6673320611012654,-1.6673320611012654,-1.6673320611012654,-1.7685039832060043,-1.7685039832060043,-1.7685039832060043,-1.7177428561054386,-1.7177428561054386,-1.7177428561054386,-1.7070413840030387,-1.7070413840030387,-1.7070413840030387
2018-05-13,-2.283871028962021,-2.283871028962021,-2.283871028962021,-2.1110549647456747,-2.1110549647456747,-2.1110549647456747,-2.2090271264574586,-2.2090271264574586,-2.2090271264574586,-1.960191283232509,-1.960191283232509,-1.960191283232509
2018-05-20,-0.39883877255958844,-0.39883877255958844,-0.39883877255958844,-0.31344567293682873,-0.31344567293682873,-0.31344567293682873,-0.20703014699909913,-0.20703014699909913,-0.20703014699909913,-0.05430707521610762,-0.05430707521610762,-0.05430707521610762
2018-05-27,-0.14265678837633003,-0.14265678837633003,-0.14265678837633003,-0.30308204961291746,-0.30308204961291746,-0.30308204961291746,-0.6525445890493003,-0.6525445890493003,-0.6525445890493003,-0.849985174434455,-0.849985174434455,-0.849985174434455
2018-06-03,-1.200990012737578,-1.200990012737578,-1.200990012737578,-1.2310032153463055,-1.2310032153463055,-1.2310032153463055,-1.2367334699541557,-1.2367334699541557,-1.2367334699541557,-1.2419813963758122,-1.2419813963758122,-1.2419813963758122
2018-06-10,-0.2688473212931971,-0.2688473212931971,-0.2688473212931971,-0.2243676659009331,-0.2243676659009331,-0.2243676659009331,-0.14669171160748848,-0.14669171160748848,-0.14669171160748848,-0.155935254179759,-0.155935254179759,-0.155935254179759
