Date,iShares Edge MSCI Intl Momentum FactorEtf_Open_average,iShares Edge MSCI Intl Momentum FactorEtf_Open_max,iShares Edge MSCI Intl Momentum FactorEtf_Open_min,iShares Edge MSCI Intl Momentum FactorEtf_High_average,iShares Edge MSCI Intl Momentum FactorEtf_High_max,iShares Edge MSCI Intl Momentum FactorEtf_High_min,iShares Edge MSCI Intl Momentum FactorEtf_Low_average,iShares Edge MSCI Intl Momentum FactorEtf_Low_max,iShares Edge MSCI Intl Momentum FactorEtf_Low_min,iShares Edge MSCI Intl Momentum FactorEtf_Close_average,iShares Edge MSCI Intl Momentum FactorEtf_Close_max,iShares Edge MSCI Intl Momentum FactorEtf_Close_min
2018-11-11,-1.314737544188492,-1.314737544188492,-1.314737544188492,-1.2331723560374834,-1.2331723560374834,-1.2331723560374834,-1.1485717870040921,-1.1485717870040921,-1.1485717870040921,-1.1811793332859213,-1.1811793332859213,-1.1811793332859213
2018-11-18,-1.4009693186245102,-1.4009693186245102,-1.4009693186245102,-1.4193403944247096,-1.4193403944247096,-1.4193403944247096,-1.2750714737953144,-1.2750714737953144,-1.2750714737953144,-1.3493471733536064,-1.3493471733536064,-1.3493471733536064
2018-11-25,-0.8941118384928282,-0.8941118384928282,-0.8941118384928282,-0.9380523378328435,-0.9380523378328435,-0.9380523378328435,-0.8031252131429628,-0.8031252131429628,-0.8031252131429628,-0.8855772833285386,-0.8855772833285386,-0.8855772833285386
2018-12-02,-0.9952718127813343,-0.9952718127813343,-0.9952718127813343,-1.0769035256214103,-1.0769035256214103,-1.0769035256214103,-1.1773689584064815,-1.1773689584064815,-1.1773689584064815,-1.2270205957252027,-1.2270205957252027,-1.2270205957252027
2018-12-09,-1.108329726300899,-1.108329726300899,-1.108329726300899,-1.1555735309151611,-1.1555735309151611,-1.1555735309151611,-1.076657296792332,-1.076657296792332,-1.076657296792332,-1.2031990969024298,-1.2031990969024298,-1.2031990969024298
2018-12-16,-1.7777270783459744,-1.7777270783459744,-1.7777270783459744,-1.764402983478367,-1.764402983478367,-1.764402983478367,-1.8068272829618457,-1.8068272829618457,-1.8068272829618457,-1.8904595108415372,-1.8904595108415372,-1.8904595108415372
2018-12-23,-1.3857836503439318,-1.3857836503439318,-1.3857836503439318,-1.4840776846945467,-1.4840776846945467,-1.4840776846945467,-1.4221196256330602,-1.4221196256330602,-1.4221196256330602,-1.4087107074983651,-1.4087107074983651,-1.4087107074983651
2018-12-30,-1.2103401928603261,-1.2103401928603261,-1.2103401928603261,-0.9975103450915215,-0.9975103450915215,-0.9975103450915215,-1.0572746686853447,-1.0572746686853447,-1.0572746686853447,-0.8969233444054979,-0.8969233444054979,-0.8969233444054979
2019-01-06,-0.41046579923344595,-0.41046579923344595,-0.41046579923344595,-0.49019734166313916,-0.49019734166313916,-0.49019734166313916,-0.2766310782409393,-0.2766310782409393,-0.2766310782409393,-0.3539540916886263,-0.3539540916886263,-0.3539540916886263
2019-01-13,0.09265222034690018,0.09265222034690018,0.09265222034690018,0.03751514588973152,0.03751514588973152,0.03751514588973152,0.21281734424957363,0.21281734424957363,0.21281734424957363,0.1136777584151431,0.1136777584151431,0.1136777584151431
2019-01-20,0.06340037096434145,0.06340037096434145,0.06340037096434145,0.033792120316801726,0.033792120316801726,0.033792120316801726,0.2068409370009096,0.2068409370009096,0.2068409370009096,0.0742579304735537,0.0742579304735537,0.0742579304735537
2019-01-27,0.7178818942869598,0.7178818942869598,0.7178818942869598,0.7364554928773901,0.7364554928773901,0.7364554928773901,0.7943972317323076,0.7943972317323076,0.7943972317323076,0.7012638487354359,0.7012638487354359,0.7012638487354359
2019-02-03,0.5115250052825998,0.5115250052825998,0.5115250052825998,0.53583551341763,0.53583551341763,0.53583551341763,0.5665769308801798,0.5665769308801798,0.5665769308801798,0.6400225039029275,0.6400225039029275,0.6400225039029275
2019-02-10,1.365591345808753,1.365591345808753,1.365591345808753,1.4850473681457597,1.4850473681457597,1.4850473681457597,1.3867142774040133,1.3867142774040133,1.3867142774040133,1.463803535471824,1.463803535471824,1.463803535471824
2019-02-17,1.5427793554815235,1.5427793554815235,1.5427793554815235,1.6017659635765509,1.6017659635765509,1.6017659635765509,1.540175489450975,1.540175489450975,1.540175489450975,1.581559508010199,1.581559508010199,1.581559508010199
2019-02-24,1.594588529749026,1.594588529749026,1.594588529749026,1.5355365482908356,1.5355365482908356,1.5355365482908356,1.5245921826781734,1.5245921826781734,1.5245921826781734,1.5268539904406777,1.5268539904406777,1.5268539904406777
2019-03-03,1.1081600015333892,1.1081600015333892,1.1081600015333892,1.1032053807313758,1.1032053807313758,1.1032053807313758,1.0522157976750939,1.0522157976750939,1.0522157976750939,1.0715290139283773,1.0715290139283773,1.0715290139283773
2019-03-10,1.5150052908741714,1.5150052908741714,1.5150052908741714,1.5587813999813656,1.5587813999813656,1.5587813999813656,1.4872686955112522,1.4872686955112522,1.4872686955112522,1.4743811082293061,1.4743811082293061,1.4743811082293061
2019-03-17,1.2025602939615299,1.2025602939615299,1.2025602939615299,1.1635238475825145,1.1635238475825145,1.1635238475825145,1.1050276205680156,1.1050276205680156,1.1050276205680156,1.0376953858152644,1.0376953858152644,1.0376953858152644
2019-03-24,1.2234843501818926,1.2234843501818926,1.2234843501818926,1.265698738817969,1.265698738817969,1.265698738817969,1.236881594512908,1.236881594512908,1.236881594512908,1.2783294884355516,1.2783294884355516,1.2783294884355516
2019-03-31,1.4545116293325597,1.4545116293325597,1.4545116293325597,1.3853552931206752,1.3853552931206752,1.3853552931206752,1.4777631612256696,1.4777631612256696,1.4777631612256696,1.420437108337225,1.420437108337225,1.420437108337225
2019-04-07,1.2009002168255567,1.2009002168255567,1.2009002168255567,1.21652624895684,1.21652624895684,1.21652624895684,1.2444512640619145,1.2444512640619145,1.2444512640619145,1.2080741761098788,1.2080741761098788,1.2080741761098788
2019-04-14,1.0480843321378046,1.0480843321378046,1.0480843321378046,0.9521571709254595,0.9521571709254595,0.9521571709254595,0.9142799189221911,0.9142799189221911,0.9142799189221911,0.868275369149454,0.868275369149454,0.868275369149454
2019-04-21,1.0070782249098684,1.0070782249098684,1.0070782249098684,1.0400571196163548,1.0400571196163548,1.0400571196163548,1.0771843876007527,1.0771843876007527,1.0771843876007527,1.1276313336703083,1.1276313336703083,1.1276313336703083
2019-04-28,1.1615897268915247,1.1615897268915247,1.1615897268915247,1.2027006800798674,1.2027006800798674,1.2027006800798674,1.1788240028227202,1.1788240028227202,1.1788240028227202,1.2910039176567845,1.2910039176567845,1.2910039176567845
2019-05-05,0.22115891162158408,0.22115891162158408,0.22115891162158408,0.3019826599020578,0.3019826599020578,0.3019826599020578,-0.15570255341933043,-0.15570255341933043,-0.15570255341933043,0.35149522372516945,0.35149522372516945,0.35149522372516945
2019-05-12,1.0196037650396328,1.0196037650396328,1.0196037650396328,1.0713397367991715,1.0713397367991715,1.0713397367991715,1.0072555808154986,1.0072555808154986,1.0072555808154986,0.8964277249209538,0.8964277249209538,0.8964277249209538
2019-05-19,0.9833779319833041,0.9833779319833041,0.9833779319833041,0.9933679119002959,0.9933679119002959,0.9933679119002959,0.9034801351052327,0.9034801351052327,0.9034801351052327,1.0330215146656208,1.0330215146656208,1.0330215146656208
2019-05-26,-1.3691097115990327,-1.3691097115990327,-1.3691097115990327,-1.1192634954232596,-1.1192634954232596,-1.1192634954232596,-1.1578449120292744,-1.1578449120292744,-1.1578449120292744,-0.939766714896852,-0.939766714896852,-0.939766714896852
2019-06-02,1.9909091933760354,1.9909091933760354,1.9909091933760354,2.3376026115596846,2.3376026115596846,2.3376026115596846,2.0245939982469494,2.0245939982469494,2.0245939982469494,2.0973462691685496,2.0973462691685496,2.0973462691685496
2019-06-09,1.8548868176546467,1.8548868176546467,1.8548868176546467,1.628754170349963,1.628754170349963,1.628754170349963,1.5983208999092635,1.5983208999092635,1.5983208999092635,1.6625072157587855,1.6625072157587855,1.6625072157587855
2019-06-16,1.9092498065888788,1.9092498065888788,1.9092498065888788,1.9762128677691697,1.9762128677691697,1.9762128677691697,1.9888851951787905,1.9888851951787905,1.9888851951787905,2.066782142733027,2.066782142733027,2.066782142733027
2019-06-23,1.5893677784071725,1.5893677784071725,1.5893677784071725,1.5494594651713025,1.5494594651713025,1.5494594651713025,1.6042195716247227,1.6042195716247227,1.6042195716247227,1.6413221808663656,1.6413221808663656,1.6413221808663656
2019-06-30,1.4554439691611776,1.4554439691611776,1.4554439691611776,1.5071698164417102,1.5071698164417102,1.5071698164417102,1.4177993134424642,1.4177993134424642,1.4177993134424642,1.5709494339069912,1.5709494339069912,1.5709494339069912
2019-07-07,1.1465461785262532,1.1465461785262532,1.1465461785262532,1.0367581275838829,1.0367581275838829,1.0367581275838829,1.121546106111392,1.121546106111392,1.121546106111392,1.0692764922409388,1.0692764922409388,1.0692764922409388
2019-07-14,1.2927700334982166,1.2927700334982166,1.2927700334982166,1.189947050596273,1.189947050596273,1.189947050596273,1.1173404626775363,1.1173404626775363,1.1173404626775363,1.0229347011329553,1.0229347011329553,1.0229347011329553
2019-07-21,0.803120209892064,0.803120209892064,0.803120209892064,0.7645151203900633,0.7645151203900633,0.7645151203900633,0.8801634552830835,0.8801634552830835,0.8801634552830835,0.8600883969283301,0.8600883969283301,0.8600883969283301
2019-07-28,-0.3050807035403674,-0.3050807035403674,-0.3050807035403674,-0.3704973753236363,-0.3704973753236363,-0.3704973753236363,-0.37870454664418385,-0.37870454664418385,-0.37870454664418385,-0.4120638817047355,-0.4120638817047355,-0.4120638817047355
2019-08-04,-0.3365646817635582,-0.3365646817635582,-0.3365646817635582,-0.40168524282965373,-0.40168524282965373,-0.40168524282965373,-0.41161961158865734,-0.41161961158865734,-0.41161961158865734,-0.5165440906037599,-0.5165440906037599,-0.5165440906037599
2019-08-11,-1.2410073813092923,-1.2410073813092923,-1.2410073813092923,-1.06825335878239,-1.06825335878239,-1.06825335878239,-1.1626501865643015,-1.1626501865643015,-1.1626501865643015,-1.0012470888667269,-1.0012470888667269,-1.0012470888667269
2019-08-18,-0.5103292519542147,-0.5103292519542147,-0.5103292519542147,-0.560353094124773,-0.560353094124773,-0.560353094124773,-0.8533503415710652,-0.8533503415710652,-0.8533503415710652,-1.0916412202309933,-1.0916412202309933,-1.0916412202309933
2019-08-25,-0.3695640734349662,-0.3695640734349662,-0.3695640734349662,-0.5942106166600131,-0.5942106166600131,-0.5942106166600131,-0.5551901001769141,-0.5551901001769141,-0.5551901001769141,-0.48202660799055985,-0.48202660799055985,-0.48202660799055985
2019-09-01,0.9488568437887663,0.9488568437887663,0.9488568437887663,1.043809451737379,1.043809451737379,1.043809451737379,1.0666047378479342,1.0666047378479342,1.0666047378479342,0.9403355985620216,0.9403355985620216,0.9403355985620216
2019-09-08,0.3220707688259863,0.3220707688259863,0.3220707688259863,0.1774776371560436,0.1774776371560436,0.1774776371560436,0.3322996392368726,0.3322996392368726,0.3322996392368726,0.1794330728980086,0.1794330728980086,0.1794330728980086
2019-09-15,0.3370005873938179,0.3370005873938179,0.3370005873938179,0.19053346174261226,0.19053346174261226,0.19053346174261226,0.18974437149458326,0.18974437149458326,0.18974437149458326,0.039836351353240124,0.039836351353240124,0.039836351353240124
2019-09-22,-0.0904127192244467,-0.0904127192244467,-0.0904127192244467,-0.21324575613784583,-0.21324575613784583,-0.21324575613784583,-0.32124820210022775,-0.32124820210022775,-0.32124820210022775,-0.2831007159189825,-0.2831007159189825,-0.2831007159189825
2019-09-29,-1.1480222956660027,-1.1480222956660027,-1.1480222956660027,-1.1119999707525796,-1.1119999707525796,-1.1119999707525796,-0.9766501782585448,-0.9766501782585448,-0.9766501782585448,-0.7992134816815342,-0.7992134816815342,-0.7992134816815342
2019-10-06,0.48248495226272936,0.48248495226272936,0.48248495226272936,0.46572171243834837,0.46572171243834837,0.46572171243834837,0.542716854162277,0.542716854162277,0.542716854162277,0.439581218258412,0.439581218258412,0.439581218258412
2019-10-13,0.7785015548669154,0.7785015548669154,0.7785015548669154,0.8242250932058869,0.8242250932058869,0.8242250932058869,0.7454370708652749,0.7454370708652749,0.7454370708652749,0.7853767097717658,0.7853767097717658,0.7853767097717658
2019-10-20,1.1635672995237234,1.1635672995237234,1.1635672995237234,1.2370503492263119,1.2370503492263119,1.2370503492263119,1.325058620145087,1.325058620145087,1.325058620145087,1.3959353479332002,1.3959353479332002,1.3959353479332002
2019-10-27,2.053164534431142,2.053164534431142,2.053164534431142,2.2807692556991026,2.2807692556991026,2.2807692556991026,2.123110864659672,2.123110864659672,2.123110864659672,2.2891265444763236,2.2891265444763236,2.2891265444763236
2019-11-03,1.409618416545085,1.409618416545085,1.409618416545085,1.5125724956304472,1.5125724956304472,1.5125724956304472,1.4558074778881507,1.4558074778881507,1.4558074778881507,1.5984328553467904,1.5984328553467904,1.5984328553467904
2019-11-10,1.4784587597227006,1.4784587597227006,1.4784587597227006,1.5522106548841852,1.5522106548841852,1.5522106548841852,1.465769485192438,1.465769485192438,1.465769485192438,1.5633762651912233,1.5633762651912233,1.5633762651912233
2019-11-17,1.3334462224482053,1.3334462224482053,1.3334462224482053,1.2081865625346089,1.2081865625346089,1.2081865625346089,1.156216874927774,1.156216874927774,1.156216874927774,1.23406075076074,1.23406075076074,1.23406075076074
2019-11-24,1.6584630767598647,1.6584630767598647,1.6584630767598647,1.5760056502591033,1.5760056502591033,1.5760056502591033,1.4820301648550571,1.4820301648550571,1.4820301648550571,1.4031807135582346,1.4031807135582346,1.4031807135582346
2019-12-01,1.4029656520344418,1.4029656520344418,1.4029656520344418,1.4126365798274945,1.4126365798274945,1.4126365798274945,1.4386111481940895,1.4386111481940895,1.4386111481940895,1.4273404187724157,1.4273404187724157,1.4273404187724157
2019-12-08,1.4685710042288418,1.4685710042288418,1.4685710042288418,1.7036767480856505,1.7036767480856505,1.7036767480856505,1.5088936861816407,1.5088936861816407,1.5088936861816407,1.58719067282415,1.58719067282415,1.58719067282415
2019-12-15,1.638454380587001,1.638454380587001,1.638454380587001,1.57130489432728,1.57130489432728,1.57130489432728,1.58231264901663,1.58231264901663,1.58231264901663,1.5469004019106423,1.5469004019106423,1.5469004019106423
2019-12-22,1.7396141055146361,1.7396141055146361,1.7396141055146361,1.740426946609473,1.740426946609473,1.740426946609473,1.713646809552839,1.713646809552839,1.713646809552839,1.6991851245976224,1.6991851245976224,1.6991851245976224
2019-12-29,1.2280207725749714,1.2280207725749714,1.2280207725749714,1.4433313609377647,1.4433313609377647,1.4433313609377647,1.2843512415552454,1.2843512415552454,1.2843512415552454,1.2825141644190197,1.2825141644190197,1.2825141644190197
