Date,Franklin FTSE Japan_Open_average,Franklin FTSE Japan_Open_max,Franklin FTSE Japan_Open_min,Franklin FTSE Japan_High_average,Franklin FTSE Japan_High_max,Franklin FTSE Japan_High_min,Franklin FTSE Japan_Low_average,Franklin FTSE Japan_Low_max,Franklin FTSE Japan_Low_min,Franklin FTSE Japan_Close_average,Franklin FTSE Japan_Close_max,Franklin FTSE Japan_Close_min
2018-04-08,-0.28550788484178496,-0.28550788484178496,-0.28550788484178496,-0.37430938401731356,-0.37430938401731356,-0.37430938401731356,-0.18805070890451298,-0.18805070890451298,-0.18805070890451298,-0.2871401448236936,-0.2871401448236936,-0.2871401448236936
2018-04-15,-0.046570592732169146,-0.046570592732169146,-0.046570592732169146,-0.14269225982578587,-0.14269225982578587,-0.14269225982578587,0.12489770427210668,0.12489770427210668,0.12489770427210668,0.01077260118710571,0.01077260118710571,0.01077260118710571
2018-04-22,0.5658495214976321,0.5658495214976321,0.5658495214976321,0.38276705690618207,0.38276705690618207,0.38276705690618207,0.6511444448541633,0.6511444448541633,0.6511444448541633,0.5161941014058724,0.5161941014058724,0.5161941014058724
2018-04-29,0.6813655090404189,0.6813655090404189,0.6813655090404189,0.5337061071757945,0.5337061071757945,0.5337061071757945,0.6925239797637179,0.6925239797637179,0.6925239797637179,0.594200492225971,0.594200492225971,0.594200492225971
2018-05-06,1.5102825244381763,1.5102825244381763,1.5102825244381763,1.3577155946670494,1.3577155946670494,1.3577155946670494,1.4352087358217802,1.4352087358217802,1.4352087358217802,1.4177662614333262,1.4177662614333262,1.4177662614333262
2018-05-13,0.7261345319855402,0.7261345319855402,0.7261345319855402,0.7312519281198454,0.7312519281198454,0.7312519281198454,0.6768182462149127,0.6768182462149127,0.6768182462149127,0.7740553489776298,0.7740553489776298,0.7740553489776298
2018-05-20,-0.22418176559423683,-0.22418176559423683,-0.22418176559423683,-0.25973504748859394,-0.25973504748859394,-0.25973504748859394,-0.20761308877947998,-0.20761308877947998,-0.20761308877947998,-0.3302735650122853,-0.3302735650122853,-0.3302735650122853
2018-05-27,0.1653537903460556,0.1653537903460556,0.1653537903460556,0.38661372909011116,0.38661372909011116,0.38661372909011116,-0.2049514120632549,-0.2049514120632549,-0.2049514120632549,-0.23414890647159875,-0.23414890647159875,-0.23414890647159875
2018-06-03,0.9197516397102715,0.9197516397102715,0.9197516397102715,1.0081351692476996,1.0081351692476996,1.0081351692476996,0.9220543687894495,0.9220543687894495,0.9220543687894495,1.0432628463345772,1.0432628463345772,1.0432628463345772
2018-06-10,-1.0074248564769455,-1.0074248564769455,-1.0074248564769455,-1.0482761192016856,-1.0482761192016856,-1.0482761192016856,-0.8763931055801806,-0.8763931055801806,-0.8763931055801806,-1.0648439755334853,-1.0648439755334853,-1.0648439755334853
2018-06-17,-2.447388972426262,-2.447388972426262,-2.447388972426262,-2.4561123525375024,-2.4561123525375024,-2.4561123525375024,-2.5145699856835995,-2.5145699856835995,-2.5145699856835995,-2.5222910082980574,-2.5222910082980574,-2.5222910082980574
2018-06-24,-2.705611148603404,-2.705611148603404,-2.705611148603404,-2.617733875267405,-2.617733875267405,-2.617733875267405,-2.594132699004113,-2.594132699004113,-2.594132699004113,-2.539667458715309,-2.539667458715309,-2.539667458715309
2018-07-01,-1.4881332197621102,-1.4881332197621102,-1.4881332197621102,-1.570838141735953,-1.570838141735953,-1.570838141735953,-1.4576731824532685,-1.4576731824532685,-1.4576731824532685,-1.4911366800341124,-1.4911366800341124,-1.4911366800341124
2018-07-08,-1.416320363869763,-1.416320363869763,-1.416320363869763,-1.4666824710307604,-1.4666824710307604,-1.4666824710307604,-1.393518378847696,-1.393518378847696,-1.393518378847696,-1.3852968868693931,-1.3852968868693931,-1.3852968868693931
2018-07-15,-0.7855583328003085,-0.7855583328003085,-0.7855583328003085,-0.8072733091917157,-0.8072733091917157,-0.8072733091917157,-0.7441536923635043,-0.7441536923635043,-0.7441536923635043,-0.7678514892194761,-0.7678514892194761,-0.7678514892194761
2018-07-22,-0.13171123477672955,-0.13171123477672955,-0.13171123477672955,-0.17059142810815434,-0.17059142810815434,-0.17059142810815434,-0.18913885118436952,-0.18913885118436952,-0.18913885118436952,-0.21976035368401922,-0.21976035368401922,-0.21976035368401922
2018-07-29,-0.776618012173114,-0.776618012173114,-0.776618012173114,-0.704642035766022,-0.704642035766022,-0.704642035766022,-0.7713595571711936,-0.7713595571711936,-0.7713595571711936,-0.6355443856060466,-0.6355443856060466,-0.6355443856060466
2018-08-05,-1.1614128886939976,-1.1614128886939976,-1.1614128886939976,-1.209723928834395,-1.209723928834395,-1.209723928834395,-1.2751236838583793,-1.2751236838583793,-1.2751236838583793,-1.2961162122801602,-1.2961162122801602,-1.2961162122801602
2018-08-12,-1.0417673562337728,-1.0417673562337728,-1.0417673562337728,-1.0154282691967829,-1.0154282691967829,-1.0154282691967829,-0.9677055401541113,-0.9677055401541113,-0.9677055401541113,-0.9443838442665493,-0.9443838442665493,-0.9443838442665493
2018-08-19,-0.1623291804023154,-0.1623291804023154,-0.1623291804023154,0.0,0.0,0.0,-0.11092222449441354,-0.11092222449441354,-0.11092222449441354,0.07585208829305623,0.07585208829305623,0.07585208829305623
2018-08-26,0.05395716826388374,0.05395716826388374,0.05395716826388374,-0.006139458896347949,-0.006139458896347949,-0.006139458896347949,0.004462117353937225,0.004462117353937225,0.004462117353937225,-0.024265134691932037,-0.024265134691932037,-0.024265134691932037
