Date,Loncar Cancer Immunotherapy_Open_average,Loncar Cancer Immunotherapy_Open_max,Loncar Cancer Immunotherapy_Open_min,Loncar Cancer Immunotherapy_High_average,Loncar Cancer Immunotherapy_High_max,Loncar Cancer Immunotherapy_High_min,Loncar Cancer Immunotherapy_Low_average,Loncar Cancer Immunotherapy_Low_max,Loncar Cancer Immunotherapy_Low_min,Loncar Cancer Immunotherapy_Close_average,Loncar Cancer Immunotherapy_Close_max,Loncar Cancer Immunotherapy_Close_min
2018-04-08,-0.3894429574600857,-0.3894429574600857,-0.3894429574600857,-0.6330739089795953,-0.6330739089795953,-0.6330739089795953,-0.8583279460802187,-0.8583279460802187,-0.8583279460802187,-0.8941983580815559,-0.8941983580815559,-0.8941983580815559
2018-04-15,-1.471286806679505,-1.471286806679505,-1.471286806679505,-1.5563811327253831,-1.5563811327253831,-1.5563811327253831,-1.4069824069071448,-1.4069824069071448,-1.4069824069071448,-1.3569554506271087,-1.3569554506271087,-1.3569554506271087
2018-04-22,-1.2618404110800339,-1.2618404110800339,-1.2618404110800339,-1.2800943230652317,-1.2800943230652317,-1.2800943230652317,-1.1725641620029912,-1.1725641620029912,-1.1725641620029912,-1.2408970077646826,-1.2408970077646826,-1.2408970077646826
2018-04-29,-1.3171767147772757,-1.3171767147772757,-1.3171767147772757,-1.1738748392430636,-1.1738748392430636,-1.1738748392430636,-1.0245302184052485,-1.0245302184052485,-1.0245302184052485,-0.947255734685142,-0.947255734685142,-0.947255734685142
2018-05-06,-0.5901348389535552,-0.5901348389535552,-0.5901348389535552,-0.5481496331303203,-0.5481496331303203,-0.5481496331303203,-0.34065056701709534,-0.34065056701709534,-0.34065056701709534,-0.35550363805053015,-0.35550363805053015,-0.35550363805053015
2018-05-13,-0.2664541508805949,-0.2664541508805949,-0.2664541508805949,-0.2689252522279364,-0.2689252522279364,-0.2689252522279364,-0.22336586833044433,-0.22336586833044433,-0.22336586833044433,-0.33884029198437393,-0.33884029198437393,-0.33884029198437393
2018-05-20,-0.09693472825061847,-0.09693472825061847,-0.09693472825061847,-0.11106332730435235,-0.11106332730435235,-0.11106332730435235,0.14135482375622346,0.14135482375622346,0.14135482375622346,-0.0033653751351103763,-0.0033653751351103763,-0.0033653751351103763
2018-05-27,-0.05296354211522895,-0.05296354211522895,-0.05296354211522895,-0.18883479984595222,-0.18883479984595222,-0.18883479984595222,-0.6414372606946811,-0.6414372606946811,-0.6414372606946811,-0.5250919491193531,-0.5250919491193531,-0.5250919491193531
2018-06-03,-0.7372203186261145,-0.7372203186261145,-0.7372203186261145,-0.897908011666741,-0.897908011666741,-0.897908011666741,-0.7633350437316624,-0.7633350437316624,-0.7633350437316624,-0.8193826331941337,-0.8193826331941337,-0.8193826331941337
2018-06-10,-1.196108125001413,-1.196108125001413,-1.196108125001413,-1.322937507860245,-1.322937507860245,-1.322937507860245,-1.1311651636674185,-1.1311651636674185,-1.1311651636674185,-1.1512549931435625,-1.1512549931435625,-1.1512549931435625
2018-06-17,-1.9216104996922891,-1.9216104996922891,-1.9216104996922891,-1.9646765952128777,-1.9646765952128777,-1.9646765952128777,-2.0125491180264983,-2.0125491180264983,-2.0125491180264983,-2.117497277285873,-2.117497277285873,-2.117497277285873
2018-06-24,-2.2853607017785227,-2.2853607017785227,-2.2853607017785227,-2.2712006780172556,-2.2712006780172556,-2.2712006780172556,-2.2811601719602086,-2.2811601719602086,-2.2811601719602086,-2.104687940648156,-2.104687940648156,-2.104687940648156
2018-07-01,-1.1532247314383717,-1.1532247314383717,-1.1532247314383717,-1.1252977025685595,-1.1252977025685595,-1.1252977025685595,-1.1016158909792237,-1.1016158909792237,-1.1016158909792237,-1.1754704607527955,-1.1754704607527955,-1.1754704607527955
2018-07-08,-1.1548094501212345,-1.1548094501212345,-1.1548094501212345,-1.2598828027496214,-1.2598828027496214,-1.2598828027496214,-1.140774629412972,-1.140774629412972,-1.140774629412972,-1.2444183703360374,-1.2444183703360374,-1.2444183703360374
2018-07-15,-1.027702359279997,-1.027702359279997,-1.027702359279997,-1.0496765327693933,-1.0496765327693933,-1.0496765327693933,-0.8661100821554294,-0.8661100821554294,-0.8661100821554294,-0.9406165210434081,-0.9406165210434081,-0.9406165210434081
2018-07-22,-1.4324473393317134,-1.4324473393317134,-1.4324473393317134,-1.4897658732863142,-1.4897658732863142,-1.4897658732863142,-1.517230530791198,-1.517230530791198,-1.517230530791198,-1.5418040741632533,-1.5418040741632533,-1.5418040741632533
2018-07-29,-1.4878242698193864,-1.4878242698193864,-1.4878242698193864,-1.2798357351265293,-1.2798357351265293,-1.2798357351265293,-1.3758245528878652,-1.3758245528878652,-1.3758245528878652,-1.2227101240044271,-1.2227101240044271,-1.2227101240044271
2018-08-05,-0.846460218811363,-0.846460218811363,-0.846460218811363,-0.8030587259251994,-0.8030587259251994,-0.8030587259251994,-0.7869537218457349,-0.7869537218457349,-0.7869537218457349,-0.8617166069532953,-0.8617166069532953,-0.8617166069532953
2018-08-12,-0.8430823599349686,-0.8430823599349686,-0.8430823599349686,-0.9087248492137717,-0.9087248492137717,-0.9087248492137717,-0.7865857877857574,-0.7865857877857574,-0.7865857877857574,-0.8955218780392008,-0.8955218780392008,-0.8955218780392008
2018-08-19,-0.23302892909060302,-0.23302892909060302,-0.23302892909060302,-0.0700020021435079,-0.0700020021435079,-0.0700020021435079,0.0,0.0,0.0,0.15050474290421564,0.15050474290421564,0.15050474290421564
2018-08-26,0.5268119481730563,0.5268119481730563,0.5268119481730563,0.6245060958875798,0.6245060958875798,0.6245060958875798,0.7036937462838366,0.7036937462838366,0.7036937462838366,0.9184634147626142,0.9184634147626142,0.9184634147626142
2018-09-02,-0.7682865570698997,-0.7682865570698997,-0.7682865570698997,-0.765491380305881,-0.765491380305881,-0.765491380305881,-0.6185281478012489,-0.6185281478012489,-0.6185281478012489,-0.5499933616024179,-0.5499933616024179,-0.5499933616024179
2018-09-09,-0.3673384271267892,-0.3673384271267892,-0.3673384271267892,-0.6749180274328073,-0.6749180274328073,-0.6749180274328073,-0.753902806805245,-0.753902806805245,-0.753902806805245,-1.0166307209729402,-1.0166307209729402,-1.0166307209729402
2018-09-16,0.40325689790602914,0.40325689790602914,0.40325689790602914,0.32461342790663106,0.32461342790663106,0.32461342790663106,0.4950148684434814,0.4950148684434814,0.4950148684434814,0.547896024093589,0.547896024093589,0.547896024093589
2018-09-23,0.47835768475627133,0.47835768475627133,0.47835768475627133,0.36446361475091626,0.36446361475091626,0.36446361475091626,0.38816772568339303,0.38816772568339303,0.38816772568339303,0.23456522080564635,0.23456522080564635,0.23456522080564635
2018-09-30,-1.3815785183656966,-1.3815785183656966,-1.3815785183656966,-1.6483396576969995,-1.6483396576969995,-1.6483396576969995,-1.9878529692685034,-1.9878529692685034,-1.9878529692685034,-1.790527021085214,-1.790527021085214,-1.790527021085214
2018-10-07,-2.4754651138377355,-2.4754651138377355,-2.4754651138377355,-2.5126435443173283,-2.5126435443173283,-2.5126435443173283,-2.2755228331530963,-2.2755228331530963,-2.2755228331530963,-2.341168016316075,-2.341168016316075,-2.341168016316075
2018-10-14,-2.2711845473620436,-2.2711845473620436,-2.2711845473620436,-2.288426047941197,-2.288426047941197,-2.288426047941197,-2.4461438273582403,-2.4461438273582403,-2.4461438273582403,-2.431562561488752,-2.431562561488752,-2.431562561488752
2018-10-21,-2.233235950973339,-2.233235950973339,-2.233235950973339,-2.1770624541004917,-2.1770624541004917,-2.1770624541004917,-2.2812540917943904,-2.2812540917943904,-2.2812540917943904,-2.2462821195492118,-2.2462821195492118,-2.2462821195492118
2018-10-28,-1.3763909934068932,-1.3763909934068932,-1.3763909934068932,-1.3701363982048407,-1.3701363982048407,-1.3701363982048407,-1.175257054752247,-1.175257054752247,-1.175257054752247,-1.122545371412664,-1.122545371412664,-1.122545371412664
2018-11-04,-1.3083419508103118,-1.3083419508103118,-1.3083419508103118,-1.286719164444384,-1.286719164444384,-1.286719164444384,-1.1729892912641164,-1.1729892912641164,-1.1729892912641164,-1.1723833441492206,-1.1723833441492206,-1.1723833441492206
2018-11-11,-1.1362252503727206,-1.1362252503727206,-1.1362252503727206,-1.1321170633410225,-1.1321170633410225,-1.1321170633410225,-1.0679111373249055,-1.0679111373249055,-1.0679111373249055,-1.0767238092784048,-1.0767238092784048,-1.0767238092784048
