Date,iShares S&P GSCI Commodity-Indexed_Open_average,iShares S&P GSCI Commodity-Indexed_Open_max,iShares S&P GSCI Commodity-Indexed_Open_min,iShares S&P GSCI Commodity-Indexed_High_average,iShares S&P GSCI Commodity-Indexed_High_max,iShares S&P GSCI Commodity-Indexed_High_min,iShares S&P GSCI Commodity-Indexed_Low_average,iShares S&P GSCI Commodity-Indexed_Low_max,iShares S&P GSCI Commodity-Indexed_Low_min,iShares S&P GSCI Commodity-Indexed_Close_average,iShares S&P GSCI Commodity-Indexed_Close_max,iShares S&P GSCI Commodity-Indexed_Close_min
2018-04-08,1.7791007184028422,1.7791007184028422,1.7791007184028422,1.5908189265033248,1.5908189265033248,1.5908189265033248,1.71523880090088,1.71523880090088,1.71523880090088,1.401094393637738,1.401094393637738,1.401094393637738
2018-04-15,1.614334912587753,1.614334912587753,1.614334912587753,1.8450995436792672,1.8450995436792672,1.8450995436792672,1.7593989629588538,1.7593989629588538,1.7593989629588538,1.879561002514053,1.879561002514053,1.879561002514053
2018-04-22,1.6166796561610468,1.6166796561610468,1.6166796561610468,1.7998834278541251,1.7998834278541251,1.7998834278541251,1.745365534151212,1.745365534151212,1.745365534151212,1.6140533160515844,1.6140533160515844,1.6140533160515844
2018-04-29,1.9733257910437059,1.9733257910437059,1.9733257910437059,1.7941503501259766,1.7941503501259766,1.7941503501259766,1.8615441740458436,1.8615441740458436,1.8615441740458436,1.6895205692077786,1.6895205692077786,1.6895205692077786
2018-05-06,1.7561682359766064,1.7561682359766064,1.7561682359766064,1.7090547690302453,1.7090547690302453,1.7090547690302453,1.855469891843069,1.855469891843069,1.855469891843069,1.8456726080040118,1.8456726080040118,1.8456726080040118
2018-05-13,1.7489646938088825,1.7489646938088825,1.7489646938088825,1.7090848256289934,1.7090848256289934,1.7090848256289934,1.7410782321237823,1.7410782321237823,1.7410782321237823,1.7770605348628397,1.7770605348628397,1.7770605348628397
2018-05-20,1.1946408266836206,1.1946408266836206,1.1946408266836206,1.0366435560792262,1.0366435560792262,1.0366435560792262,1.042972924038553,1.042972924038553,1.042972924038553,0.9644670131860233,0.9644670131860233,0.9644670131860233
2018-05-27,0.5368863097763972,0.5368863097763972,0.5368863097763972,0.4263043545880619,0.4263043545880619,0.4263043545880619,0.3920184694375579,0.3920184694375579,0.3920184694375579,0.28641601728928967,0.28641601728928967,0.28641601728928967
2018-06-03,0.2957627228528593,0.2957627228528593,0.2957627228528593,0.3902196626777154,0.3902196626777154,0.3902196626777154,0.449979420559997,0.449979420559997,0.449979420559997,0.4179636029574621,0.4179636029574621,0.4179636029574621
2018-06-10,-0.4117818646418183,-0.4117818646418183,-0.4117818646418183,-0.3446021309421478,-0.3446021309421478,-0.3446021309421478,-0.3111774813806037,-0.3111774813806037,-0.3111774813806037,-0.21721887266040885,-0.21721887266040885,-0.21721887266040885
2018-06-17,-0.1444342703005374,-0.1444342703005374,-0.1444342703005374,-0.35251623050367475,-0.35251623050367475,-0.35251623050367475,-0.3201320301079661,-0.3201320301079661,-0.3201320301079661,-0.4055327377522505,-0.4055327377522505,-0.4055327377522505
2018-06-24,0.9790152996042337,0.9790152996042337,0.9790152996042337,0.8003214714159798,0.8003214714159798,0.8003214714159798,0.7403598287927374,0.7403598287927374,0.7403598287927374,0.5558602751956121,0.5558602751956121,0.5558602751956121
2018-07-01,0.63505139126757,0.63505139126757,0.63505139126757,0.515452540831933,0.515452540831933,0.515452540831933,0.6726829105340904,0.6726829105340904,0.6726829105340904,0.7394435464740344,0.7394435464740344,0.7394435464740344
2018-07-08,-1.6262048623850316,-1.6262048623850316,-1.6262048623850316,-1.9409995946365655,-1.9409995946365655,-1.9409995946365655,-1.9763843290364238,-1.9763843290364238,-1.9763843290364238,-2.0323315194226566,-2.0323315194226566,-2.0323315194226566
2018-07-15,-1.171039763171799,-1.171039763171799,-1.171039763171799,-1.23498974634378,-1.23498974634378,-1.23498974634378,-1.1615966330959924,-1.1615966330959924,-1.1615966330959924,-1.187629945972344,-1.187629945972344,-1.187629945972344
2018-07-22,-0.30799350970699185,-0.30799350970699185,-0.30799350970699185,-0.21022064073476193,-0.21022064073476193,-0.21022064073476193,-0.02505430330065742,-0.02505430330065742,-0.02505430330065742,-0.1632703968623267,-0.1632703968623267,-0.1632703968623267
2018-07-29,-0.744972857457912,-0.744972857457912,-0.744972857457912,-0.4988206466895003,-0.4988206466895003,-0.4988206466895003,-0.44046537025490834,-0.44046537025490834,-0.44046537025490834,-0.5553184870901632,-0.5553184870901632,-0.5553184870901632
2018-08-05,-1.306068261811034,-1.306068261811034,-1.306068261811034,-1.3416295246523633,-1.3416295246523633,-1.3416295246523633,-1.5151310885265838,-1.5151310885265838,-1.5151310885265838,-1.104498534380261,-1.104498534380261,-1.104498534380261
2018-08-12,-1.4380059273737997,-1.4380059273737997,-1.4380059273737997,-1.4988522009611727,-1.4988522009611727,-1.4988522009611727,-1.1941288587264731,-1.1941288587264731,-1.1941288587264731,-1.3402233495686557,-1.3402233495686557,-1.3402233495686557
2018-08-19,-0.012792661695939908,-0.012792661695939908,-0.012792661695939908,-0.046423114026493593,-0.046423114026493593,-0.046423114026493593,0.27567761641683985,0.27567761641683985,0.27567761641683985,0.2755311009575512,0.2755311009575512,0.2755311009575512
2018-08-26,0.7150010856503223,0.7150010856503223,0.7150010856503223,0.676210637595349,0.676210637595349,0.676210637595349,0.7903526939510757,0.7903526939510757,0.7903526939510757,0.6365912501524517,0.6365912501524517,0.6365912501524517
