Date,iShares Morningstar Multi-Asset Income_Open_average,iShares Morningstar Multi-Asset Income_Open_max,iShares Morningstar Multi-Asset Income_Open_min,iShares Morningstar Multi-Asset Income_High_average,iShares Morningstar Multi-Asset Income_High_max,iShares Morningstar Multi-Asset Income_High_min,iShares Morningstar Multi-Asset Income_Low_average,iShares Morningstar Multi-Asset Income_Low_max,iShares Morningstar Multi-Asset Income_Low_min,iShares Morningstar Multi-Asset Income_Close_average,iShares Morningstar Multi-Asset Income_Close_max,iShares Morningstar Multi-Asset Income_Close_min
2018-04-08,-0.2478068669580692,-0.2478068669580692,-0.2478068669580692,-0.3783867141515542,-0.3783867141515542,-0.3783867141515542,-0.16633544985773188,-0.16633544985773188,-0.16633544985773188,-0.22058359979312103,-0.22058359979312103,-0.22058359979312103
2018-04-15,-0.5647481425630607,-0.5647481425630607,-0.5647481425630607,-0.7771409422695932,-0.7771409422695932,-0.7771409422695932,-0.515136100175648,-0.515136100175648,-0.515136100175648,-0.785857801424736,-0.785857801424736,-0.785857801424736
2018-04-22,0.0244094612728249,0.0244094612728249,0.0244094612728249,-0.538296532174873,-0.538296532174873,-0.538296532174873,-0.5559625653213057,-0.5559625653213057,-0.5559625653213057,-1.0100302703471078,-1.0100302703471078,-1.0100302703471078
2018-04-29,-1.4960691160759412,-1.4960691160759412,-1.4960691160759412,-1.5861598407768436,-1.5861598407768436,-1.5861598407768436,-1.1916490060890808,-1.1916490060890808,-1.1916490060890808,-1.3986997918971629,-1.3986997918971629,-1.3986997918971629
2018-05-06,-0.7617550741785474,-0.7617550741785474,-0.7617550741785474,-0.8728288149002049,-0.8728288149002049,-0.8728288149002049,-0.6390374314037811,-0.6390374314037811,-0.6390374314037811,-0.8364613061611641,-0.8364613061611641,-0.8364613061611641
2018-05-13,-1.3389794202381742,-1.3389794202381742,-1.3389794202381742,-1.521196862829226,-1.521196862829226,-1.521196862829226,-1.3333333333333348,-1.3333333333333348,-1.3333333333333348,-0.994196912941194,-0.994196912941194,-0.994196912941194
2018-05-20,-0.8744660122472777,-0.8744660122472777,-0.8744660122472777,-1.2434952056801145,-1.2434952056801145,-1.2434952056801145,-1.2965633156755891,-1.2965633156755891,-1.2965633156755891,-1.0033500931359545,-1.0033500931359545,-1.0033500931359545
2018-05-27,-1.4457607565547976,-1.4457607565547976,-1.4457607565547976,-1.310526223861897,-1.310526223861897,-1.310526223861897,-1.2329867842991753,-1.2329867842991753,-1.2329867842991753,-1.0426904865561961,-1.0426904865561961,-1.0426904865561961
2018-06-03,-0.9365733746202854,-0.9365733746202854,-0.9365733746202854,-0.7424702773127877,-0.7424702773127877,-0.7424702773127877,-0.707106781186535,-0.707106781186535,-0.707106781186535,-0.2418567844472658,-0.2418567844472658,-0.2418567844472658
2018-06-10,-1.6938686838595716,-1.6938686838595716,-1.6938686838595716,-1.6437447489977675,-1.6437447489977675,-1.6437447489977675,-1.7727128394539549,-1.7727128394539549,-1.7727128394539549,-1.5475352785152852,-1.5475352785152852,-1.5475352785152852
