Date,NuShares Enhanced Yield US Aggregate Bond_Open_average,NuShares Enhanced Yield US Aggregate Bond_Open_max,NuShares Enhanced Yield US Aggregate Bond_Open_min,NuShares Enhanced Yield US Aggregate Bond_High_average,NuShares Enhanced Yield US Aggregate Bond_High_max,NuShares Enhanced Yield US Aggregate Bond_High_min,NuShares Enhanced Yield US Aggregate Bond_Low_average,NuShares Enhanced Yield US Aggregate Bond_Low_max,NuShares Enhanced Yield US Aggregate Bond_Low_min,NuShares Enhanced Yield US Aggregate Bond_Close_average,NuShares Enhanced Yield US Aggregate Bond_Close_max,NuShares Enhanced Yield US Aggregate Bond_Close_min
2018-04-08,-0.8062601743599875,-0.8062601743599875,-0.8062601743599875,-0.47163489177562756,-0.47163489177562756,-0.47163489177562756,-0.6837188682998697,-0.6837188682998697,-0.6837188682998697,-0.2784665451948637,-0.2784665451948637,-0.2784665451948637
2018-04-15,-1.4336872480965277,-1.4336872480965277,-1.4336872480965277,-1.5440972939558997,-1.5440972939558997,-1.5440972939558997,-1.6039977552141507,-1.6039977552141507,-1.6039977552141507,-1.710510160744018,-1.710510160744018,-1.710510160744018
2018-04-22,-1.6691068827123683,-1.6691068827123683,-1.6691068827123683,-1.7391305635155219,-1.7391305635155219,-1.7391305635155219,-1.827121695579509,-1.827121695579509,-1.827121695579509,-2.151623075673861,-2.151623075673861,-2.151623075673861
2018-04-29,-2.146456845743817,-2.146456845743817,-2.146456845743817,-2.109710218552897,-2.109710218552897,-2.109710218552897,-1.9612655880797432,-1.9612655880797432,-1.9612655880797432,-2.0975280136495997,-2.0975280136495997,-2.0975280136495997
2018-05-06,-1.826456042252069,-1.826456042252069,-1.826456042252069,-1.6633495805904859,-1.6633495805904859,-1.6633495805904859,-1.829802666372294,-1.829802666372294,-1.829802666372294,-1.7664213474032866,-1.7664213474032866,-1.7664213474032866
2018-05-13,-2.1049190901651524,-2.1049190901651524,-2.1049190901651524,-1.9737543495420093,-1.9737543495420093,-1.9737543495420093,-1.9263322801034166,-1.9263322801034166,-1.9263322801034166,-1.649497576063261,-1.649497576063261,-1.649497576063261
2018-05-20,-0.8092725922742836,-0.8092725922742836,-0.8092725922742836,-0.7713362264966181,-0.7713362264966181,-0.7713362264966181,-0.6019699657732093,-0.6019699657732093,-0.6019699657732093,-0.6803276413300864,-0.6803276413300864,-0.6803276413300864
2018-05-27,-0.6305538695530425,-0.6305538695530425,-0.6305538695530425,-0.6572342991378807,-0.6572342991378807,-0.6572342991378807,-0.5706533721529746,-0.5706533721529746,-0.5706533721529746,-0.6951913843067757,-0.6951913843067757,-0.6951913843067757
2018-06-03,-1.3098080432155788,-1.3098080432155788,-1.3098080432155788,-1.2461717134523569,-1.2461717134523569,-1.2461717134523569,-1.1226060668370925,-1.1226060668370925,-1.1226060668370925,-1.2339446245676802,-1.2339446245676802,-1.2339446245676802
2018-06-10,-0.8728445216261467,-0.8728445216261467,-0.8728445216261467,-0.6361439422367323,-0.6361439422367323,-0.6361439422367323,-0.5124585447269353,-0.5124585447269353,-0.5124585447269353,-0.3992947839163697,-0.3992947839163697,-0.3992947839163697
2018-06-17,-0.8115989834798549,-0.8115989834798549,-0.8115989834798549,-0.7287515319761497,-0.7287515319761497,-0.7287515319761497,-0.5548048546658539,-0.5548048546658539,-0.5548048546658539,-0.5056205829602327,-0.5056205829602327,-0.5056205829602327
2018-06-24,-0.9182622582426468,-0.9182622582426468,-0.9182622582426468,-1.0251412912462743,-1.0251412912462743,-1.0251412912462743,-1.1036076455876382,-1.1036076455876382,-1.1036076455876382,-0.9511300151087205,-0.9511300151087205,-0.9511300151087205
2018-07-01,-0.7885321109550019,-0.7885321109550019,-0.7885321109550019,-0.17704796248077878,-0.17704796248077878,-0.17704796248077878,-0.32026930476151955,-0.32026930476151955,-0.32026930476151955,0.16118621954030468,0.16118621954030468,0.16118621954030468
2018-07-08,0.5976435844156177,0.5976435844156177,0.5976435844156177,0.3609663311587668,0.3609663311587668,0.3609663311587668,0.46570330376044533,0.46570330376044533,0.46570330376044533,0.19422601305119855,0.19422601305119855,0.19422601305119855
2018-07-15,-0.13884248772763588,-0.13884248772763588,-0.13884248772763588,-0.4958329630342269,-0.4958329630342269,-0.4958329630342269,-0.753507143909556,-0.753507143909556,-0.753507143909556,-0.222577673240513,-0.222577673240513,-0.222577673240513
2018-07-22,-1.2050790608906412,-1.2050790608906412,-1.2050790608906412,-0.7551236107598938,-0.7551236107598938,-0.7551236107598938,-0.46244625507450987,-0.46244625507450987,-0.46244625507450987,-0.7174336870793054,-0.7174336870793054,-0.7174336870793054
2018-07-29,-0.358802254107533,-0.358802254107533,-0.358802254107533,0.2891962764612264,0.2891962764612264,0.2891962764612264,0.3304256973045817,0.3304256973045817,0.3304256973045817,-0.08152655534986801,-0.08152655534986801,-0.08152655534986801
2018-08-05,1.1047827131174648,1.1047827131174648,1.1047827131174648,0.6838186955838694,0.6838186955838694,0.6838186955838694,0.6358113670345235,0.6358113670345235,0.6358113670345235,0.08245804468250457,0.08245804468250457,0.08245804468250457
2018-08-12,1.8190722319432113,1.8190722319432113,1.8190722319432113,2.1660389382272083,2.1660389382272083,2.1660389382272083,2.0857824003131404,2.0857824003131404,2.0857824003131404,2.3998457766396752,2.3998457766396752,2.3998457766396752
2018-08-19,1.4840321602050102,1.4840321602050102,1.4840321602050102,1.6890026941039822,1.6890026941039822,1.6890026941039822,1.4234162755967277,1.4234162755967277,1.4234162755967277,1.522564607718643,1.522564607718643,1.522564607718643
2018-08-26,0.708161028608876,0.708161028608876,0.708161028608876,0.2348614270314197,0.2348614270314197,0.2348614270314197,0.8859480527913552,0.8859480527913552,0.8859480527913552,0.45913866984265783,0.45913866984265783,0.45913866984265783
2018-09-02,-0.9656741299211188,-0.9656741299211188,-0.9656741299211188,-1.3860347483267395,-1.3860347483267395,-1.3860347483267395,-1.3772447120500155,-1.3772447120500155,-1.3772447120500155,-1.3315021425437288,-1.3315021425437288,-1.3315021425437288
2018-09-09,-1.8998704942923768,-1.8998704942923768,-1.8998704942923768,-1.189058456872477,-1.189058456872477,-1.189058456872477,-1.5168478695614798,-1.5168478695614798,-1.5168478695614798,-1.0205105245508224,-1.0205105245508224,-1.0205105245508224
2018-09-16,-2.020941427727435,-2.020941427727435,-2.020941427727435,-1.8674702225695794,-1.8674702225695794,-1.8674702225695794,-1.9062965304571438,-1.9062965304571438,-1.9062965304571438,-2.0757816633823483,-2.0757816633823483,-2.0757816633823483
2018-09-23,-1.5152312326963655,-1.5152312326963655,-1.5152312326963655,-1.9121188800293973,-1.9121188800293973,-1.9121188800293973,-1.9124446526149943,-1.9124446526149943,-1.9124446526149943,-1.5914652653000068,-1.5914652653000068,-1.5914652653000068
2018-09-30,-2.4128643782213692,-2.4128643782213692,-2.4128643782213692,-2.5700738975601847,-2.5700738975601847,-2.5700738975601847,-2.4721257725980967,-2.4721257725980967,-2.4721257725980967,-2.5315734535004655,-2.5315734535004655,-2.5315734535004655
2018-10-07,-1.7761782438720375,-1.7761782438720375,-1.7761782438720375,-1.8183998646351902,-1.8183998646351902,-1.8183998646351902,-1.7280772123391575,-1.7280772123391575,-1.7280772123391575,-1.8352736888655614,-1.8352736888655614,-1.8352736888655614
2018-10-14,-1.6829284108249574,-1.6829284108249574,-1.6829284108249574,-1.7399213122146089,-1.7399213122146089,-1.7399213122146089,-1.5804557598405584,-1.5804557598405584,-1.5804557598405584,-1.569193854568776,-1.569193854568776,-1.569193854568776
2018-10-21,-1.2858323242202039,-1.2858323242202039,-1.2858323242202039,-1.2174212515465472,-1.2174212515465472,-1.2174212515465472,-1.2065427226646015,-1.2065427226646015,-1.2065427226646015,-1.1276183657638472,-1.1276183657638472,-1.1276183657638472
2018-10-28,-1.8292641302483674,-1.8292641302483674,-1.8292641302483674,-1.758007095097753,-1.758007095097753,-1.758007095097753,-1.7688124903381424,-1.7688124903381424,-1.7688124903381424,-1.674481879770502,-1.674481879770502,-1.674481879770502
2018-11-04,-1.3630631592242994,-1.3630631592242994,-1.3630631592242994,-1.3939802981559877,-1.3939802981559877,-1.3939802981559877,-1.3090221441294978,-1.3090221441294978,-1.3090221441294978,-1.3883858506205193,-1.3883858506205193,-1.3883858506205193
2018-11-11,-1.1518211170229395,-1.1518211170229395,-1.1518211170229395,-1.1801035272160336,-1.1801035272160336,-1.1801035272160336,-1.2118011931322887,-1.2118011931322887,-1.2118011931322887,-1.2485122403035647,-1.2485122403035647,-1.2485122403035647
2018-11-18,-1.0215782658454606,-1.0215782658454606,-1.0215782658454606,-1.0505117627903922,-1.0505117627903922,-1.0505117627903922,-1.1121015772044804,-1.1121015772044804,-1.1121015772044804,-1.1467121630332906,-1.1467121630332906,-1.1467121630332906
2018-11-25,-1.236194451224391,-1.236194451224391,-1.236194451224391,-1.1280286410924392,-1.1280286410924392,-1.1280286410924392,-1.1770173929930317,-1.1770173929930317,-1.1770173929930317,-1.106054285327329,-1.106054285327329,-1.106054285327329
2018-12-02,-0.40407670391896183,-0.40407670391896183,-0.40407670391896183,-0.4037058031362413,-0.4037058031362413,-0.4037058031362413,-0.3071046944650216,-0.3071046944650216,-0.3071046944650216,-0.27549475630835346,-0.27549475630835346,-0.27549475630835346
2018-12-09,0.07415043752600987,0.07415043752600987,0.07415043752600987,0.019695394556034935,0.019695394556034935,0.019695394556034935,0.1479938999077525,0.1479938999077525,0.1479938999077525,0.1172493123536373,0.1172493123536373,0.1172493123536373
2018-12-16,0.5105549847284727,0.5105549847284727,0.5105549847284727,0.5770076117182994,0.5770076117182994,0.5770076117182994,0.5008703226778272,0.5008703226778272,0.5008703226778272,0.3593909888870684,0.3593909888870684,0.3593909888870684
2018-12-23,0.7794252511205906,0.7794252511205906,0.7794252511205906,1.2052226721454207,1.2052226721454207,1.2052226721454207,0.9869083825832091,0.9869083825832091,0.9869083825832091,1.3364438468035449,1.3364438468035449,1.3364438468035449
2018-12-30,1.6485174300837409,1.6485174300837409,1.6485174300837409,1.5107622344293075,1.5107622344293075,1.5107622344293075,1.566688119610809,1.566688119610809,1.566688119610809,1.364775671166076,1.364775671166076,1.364775671166076
2019-01-06,1.3010696351151678,1.3010696351151678,1.3010696351151678,1.321733371427344,1.321733371427344,1.321733371427344,1.2850804011738128,1.2850804011738128,1.2850804011738128,1.099268669794437,1.099268669794437,1.099268669794437
2019-01-13,1.4207865877519534,1.4207865877519534,1.4207865877519534,1.231229266961482,1.231229266961482,1.231229266961482,1.3587477006861255,1.3587477006861255,1.3587477006861255,1.291662121142488,1.291662121142488,1.291662121142488
2019-01-20,1.7435144665393665,1.7435144665393665,1.7435144665393665,1.662210660632764,1.662210660632764,1.662210660632764,1.632243910537357,1.632243910537357,1.632243910537357,1.7745469158016964,1.7745469158016964,1.7745469158016964
2019-01-27,1.698898359286239,1.698898359286239,1.698898359286239,1.7456611447978005,1.7456611447978005,1.7456611447978005,1.820565042812214,1.820565042812214,1.820565042812214,1.7972938401097291,1.7972938401097291,1.7972938401097291
2019-02-03,1.718199339421447,1.718199339421447,1.718199339421447,1.8058103930474811,1.8058103930474811,1.8058103930474811,1.7928898053898812,1.7928898053898812,1.7928898053898812,1.8574154761025647,1.8574154761025647,1.8574154761025647
2019-02-10,1.5189039655558687,1.5189039655558687,1.5189039655558687,1.4626098953168112,1.4626098953168112,1.4626098953168112,1.4958957960199715,1.4958957960199715,1.4958957960199715,1.4638430407394116,1.4638430407394116,1.4638430407394116
2019-02-17,1.4648791700852597,1.4648791700852597,1.4648791700852597,1.4418940623525311,1.4418940623525311,1.4418940623525311,1.4253433521574288,1.4253433521574288,1.4253433521574288,1.3626726877118667,1.3626726877118667,1.3626726877118667
2019-02-24,0.7305810939367562,0.7305810939367562,0.7305810939367562,1.0038675931576966,1.0038675931576966,1.0038675931576966,0.8848430218454736,0.8848430218454736,0.8848430218454736,0.9827482759082073,0.9827482759082073,0.9827482759082073
2019-03-03,1.4064065340606657,1.4064065340606657,1.4064065340606657,1.3933775074630261,1.3933775074630261,1.3933775074630261,1.435381181517477,1.435381181517477,1.435381181517477,1.2959813675444158,1.2959813675444158,1.2959813675444158
2019-03-10,1.4784151895957631,1.4784151895957631,1.4784151895957631,1.4905620952592786,1.4905620952592786,1.4905620952592786,1.5427050998589755,1.5427050998589755,1.5427050998589755,1.4411533842457787,1.4411533842457787,1.4411533842457787
2019-03-17,2.215728049441108,2.215728049441108,2.215728049441108,2.412047148613221,2.412047148613221,2.412047148613221,2.2718560300082227,2.2718560300082227,2.2718560300082227,2.3564961386818277,2.3564961386818277,2.3564961386818277
2019-03-24,1.9090753495071477,1.9090753495071477,1.9090753495071477,1.769282205591147,1.769282205591147,1.769282205591147,1.732605641360019,1.732605641360019,1.732605641360019,1.630044634727724,1.630044634727724,1.630044634727724
2019-03-31,1.39801568679076,1.39801568679076,1.39801568679076,1.3707261907608854,1.3707261907608854,1.3707261907608854,1.4498533061108307,1.4498533061108307,1.4498533061108307,1.4161462296569647,1.4161462296569647,1.4161462296569647
2019-04-07,1.3682707775541383,1.3682707775541383,1.3682707775541383,1.2623163719728916,1.2623163719728916,1.2623163719728916,1.2956450539208273,1.2956450539208273,1.2956450539208273,1.239475462577537,1.239475462577537,1.239475462577537
2019-04-14,1.0338647782454653,1.0338647782454653,1.0338647782454653,0.9456362565822597,0.9456362565822597,0.9456362565822597,1.0141059268073722,1.0141059268073722,1.0141059268073722,1.0112679612834716,1.0112679612834716,1.0112679612834716
2019-04-21,1.4014332439764954,1.4014332439764954,1.4014332439764954,1.341415108910451,1.341415108910451,1.341415108910451,1.3696285490915694,1.3696285490915694,1.3696285490915694,1.416984167009167,1.416984167009167,1.416984167009167
2019-04-28,0.9972890189326294,0.9972890189326294,0.9972890189326294,1.074700570115419,1.074700570115419,1.074700570115419,1.139110976624625,1.139110976624625,1.139110976624625,1.1777636259265856,1.1777636259265856,1.1777636259265856
2019-05-05,1.1274496939993015,1.1274496939993015,1.1274496939993015,1.1906851842475883,1.1906851842475883,1.1906851842475883,1.245027633681431,1.245027633681431,1.245027633681431,1.3139708280690932,1.3139708280690932,1.3139708280690932
2019-05-12,1.1995875649494934,1.1995875649494934,1.1995875649494934,1.1721041408811865,1.1721041408811865,1.1721041408811865,1.081412901242815,1.081412901242815,1.081412901242815,1.0028290796255064,1.0028290796255064,1.0028290796255064
2019-05-19,1.3035557740087016,1.3035557740087016,1.3035557740087016,1.3404554445832346,1.3404554445832346,1.3404554445832346,1.3581519927700405,1.3581519927700405,1.3581519927700405,1.3827241230013336,1.3827241230013336,1.3827241230013336
2019-05-26,1.843212547664288,1.843212547664288,1.843212547664288,1.9690871516508153,1.9690871516508153,1.9690871516508153,1.9545543804452066,1.9545543804452066,1.9545543804452066,1.986239350777502,1.986239350777502,1.986239350777502
