Date,iShares US Energy_Open_average,iShares US Energy_Open_max,iShares US Energy_Open_min,iShares US Energy_High_average,iShares US Energy_High_max,iShares US Energy_High_min,iShares US Energy_Low_average,iShares US Energy_Low_max,iShares US Energy_Low_min,iShares US Energy_Close_average,iShares US Energy_Close_max,iShares US Energy_Close_min
2018-04-08,0.5899800746499286,0.5899800746499286,0.5899800746499286,0.5949813676146801,0.5949813676146801,0.5949813676146801,0.6715797432454134,0.6715797432454134,0.6715797432454134,0.7107988587330261,0.7107988587330261,0.7107988587330261
2018-04-15,1.2759891758305264,1.2759891758305264,1.2759891758305264,1.2771481492795989,1.2771481492795989,1.2771481492795989,1.371076926592481,1.371076926592481,1.371076926592481,1.5345027779846454,1.5345027779846454,1.5345027779846454
2018-04-22,1.903155666752652,1.903155666752652,1.903155666752652,1.911789786565601,1.911789786565601,1.911789786565601,2.0428184352055916,2.0428184352055916,2.0428184352055916,1.8667621056232806,1.8667621056232806,1.8667621056232806
2018-04-29,1.8136660314056952,1.8136660314056952,1.8136660314056952,1.9113947984197288,1.9113947984197288,1.9113947984197288,1.6925047639879525,1.6925047639879525,1.6925047639879525,1.5971811416046655,1.5971811416046655,1.5971811416046655
2018-05-06,2.008859004910503,2.008859004910503,2.008859004910503,1.9336920086500298,1.9336920086500298,1.9336920086500298,2.0019452295927316,2.0019452295927316,2.0019452295927316,2.009031037517702,2.009031037517702,2.009031037517702
2018-05-13,1.8858702069452689,1.8858702069452689,1.8858702069452689,1.8200440153304176,1.8200440153304176,1.8200440153304176,1.8200747419199703,1.8200747419199703,1.8200747419199703,1.8903734427532128,1.8903734427532128,1.8903734427532128
2018-05-20,0.9451694908938213,0.9451694908938213,0.9451694908938213,0.8035310259810883,0.8035310259810883,0.8035310259810883,0.7050847794856734,0.7050847794856734,0.7050847794856734,0.7456570776874472,0.7456570776874472,0.7456570776874472
2018-05-27,1.104389220605066,1.104389220605066,1.104389220605066,1.068689439766254,1.068689439766254,1.068689439766254,0.9177811047634725,0.9177811047634725,0.9177811047634725,0.8537306145848783,0.8537306145848783,0.8537306145848783
2018-06-03,0.9577312557598201,0.9577312557598201,0.9577312557598201,0.9826567529007021,0.9826567529007021,0.9826567529007021,1.0082187651178955,1.0082187651178955,1.0082187651178955,1.0216728849622414,1.0216728849622414,1.0216728849622414
2018-06-10,0.24308052063916127,0.24308052063916127,0.24308052063916127,0.46937827703435786,0.46937827703435786,0.46937827703435786,0.37321511100388416,0.37321511100388416,0.37321511100388416,0.4993526433687079,0.4993526433687079,0.4993526433687079
2018-06-17,0.4880731108264855,0.4880731108264855,0.4880731108264855,0.32903748897170826,0.32903748897170826,0.32903748897170826,0.14362082461225295,0.14362082461225295,0.14362082461225295,0.09054921020279903,0.09054921020279903,0.09054921020279903
2018-06-24,0.3687199214706779,0.3687199214706779,0.3687199214706779,0.15768278647766054,0.15768278647766054,0.15768278647766054,0.23062170068094945,0.23062170068094945,0.23062170068094945,0.17453265586489303,0.17453265586489303,0.17453265586489303
2018-07-01,0.6175161712144097,0.6175161712144097,0.6175161712144097,0.7595438558386608,0.7595438558386608,0.7595438558386608,0.8697748732972632,0.8697748732972632,0.8697748732972632,0.9988776704867524,0.9988776704867524,0.9988776704867524
2018-07-08,0.06873673661272814,0.06873673661272814,0.06873673661272814,-0.08718700802739793,-0.08718700802739793,-0.08718700802739793,-0.038663211301001435,-0.038663211301001435,-0.038663211301001435,0.03561419894791141,0.03561419894791141,0.03561419894791141
