Date,iShares MSCI Finland Capped_Open_average,iShares MSCI Finland Capped_Open_max,iShares MSCI Finland Capped_Open_min,iShares MSCI Finland Capped_High_average,iShares MSCI Finland Capped_High_max,iShares MSCI Finland Capped_High_min,iShares MSCI Finland Capped_Low_average,iShares MSCI Finland Capped_Low_max,iShares MSCI Finland Capped_Low_min,iShares MSCI Finland Capped_Close_average,iShares MSCI Finland Capped_Close_max,iShares MSCI Finland Capped_Close_min
2018-04-08,0.6319766536605841,0.6319766536605841,0.6319766536605841,0.9790150985849281,0.9790150985849281,0.9790150985849281,0.8223728466044515,0.8223728466044515,0.8223728466044515,0.860134769311562,0.860134769311562,0.860134769311562
2018-04-15,1.7078721627040285,1.7078721627040285,1.7078721627040285,1.5707647401577765,1.5707647401577765,1.5707647401577765,1.5273618016608217,1.5273618016608217,1.5273618016608217,1.4337141898143901,1.4337141898143901,1.4337141898143901
2018-04-22,1.452616071325238,1.452616071325238,1.452616071325238,1.4532592042586197,1.4532592042586197,1.4532592042586197,1.4742855786710283,1.4742855786710283,1.4742855786710283,1.3048945513963917,1.3048945513963917,1.3048945513963917
2018-04-29,1.1773698672974597,1.1773698672974597,1.1773698672974597,1.053805007204729,1.053805007204729,1.053805007204729,1.0766295864846323,1.0766295864846323,1.0766295864846323,0.8727735324049537,0.8727735324049537,0.8727735324049537
2018-05-06,1.7698628017163762,1.7698628017163762,1.7698628017163762,1.738335533998351,1.738335533998351,1.738335533998351,1.67990942642609,1.67990942642609,1.67990942642609,1.5471643212243495,1.5471643212243495,1.5471643212243495
2018-05-13,1.5118569222581277,1.5118569222581277,1.5118569222581277,1.5595819611314807,1.5595819611314807,1.5595819611314807,1.4847061221259754,1.4847061221259754,1.4847061221259754,1.613856253940141,1.613856253940141,1.613856253940141
2018-05-20,0.12881867442768155,0.12881867442768155,0.12881867442768155,0.15602008971820275,0.15602008971820275,0.15602008971820275,0.27805882058206194,0.27805882058206194,0.27805882058206194,0.31298788990608895,0.31298788990608895,0.31298788990608895
2018-05-27,1.1107784532048113,1.1107784532048113,1.1107784532048113,0.9094719478303857,0.9094719478303857,0.9094719478303857,0.8448800410319296,0.8448800410319296,0.8448800410319296,0.7653029081552457,0.7653029081552457,0.7653029081552457
2018-06-03,1.1320750167474802,1.1320750167474802,1.1320750167474802,1.1933653594941434,1.1933653594941434,1.1933653594941434,1.0822587767575216,1.0822587767575216,1.0822587767575216,1.1768104503006858,1.1768104503006858,1.1768104503006858
2018-06-10,-0.4239224887301567,-0.4239224887301567,-0.4239224887301567,-0.10167601028578327,-0.10167601028578327,-0.10167601028578327,-0.21855659311121103,-0.21855659311121103,-0.21855659311121103,-0.2391956363088742,-0.2391956363088742,-0.2391956363088742
