Date,Vanguard Total International StockEtf_Open_average,Vanguard Total International StockEtf_Open_max,Vanguard Total International StockEtf_Open_min,Vanguard Total International StockEtf_High_average,Vanguard Total International StockEtf_High_max,Vanguard Total International StockEtf_High_min,Vanguard Total International StockEtf_Low_average,Vanguard Total International StockEtf_Low_max,Vanguard Total International StockEtf_Low_min,Vanguard Total International StockEtf_Close_average,Vanguard Total International StockEtf_Close_max,Vanguard Total International StockEtf_Close_min
2018-05-27,-0.779860167282756,-0.779860167282756,-0.779860167282756,-0.8538523214782519,-0.8538523214782519,-0.8538523214782519,-0.5797251579110934,-0.5797251579110934,-0.5797251579110934,-0.6799000478204171,-0.6799000478204171,-0.6799000478204171
2018-06-03,-0.48812282311918875,-0.48812282311918875,-0.48812282311918875,-0.5247330719251283,-0.5247330719251283,-0.5247330719251283,-0.3667099668869225,-0.3667099668869225,-0.3667099668869225,-0.385398921863944,-0.385398921863944,-0.385398921863944
2018-06-10,-0.8888240519448076,-0.8888240519448076,-0.8888240519448076,-1.1782675275017616,-1.1782675275017616,-1.1782675275017616,-0.7876521621365574,-0.7876521621365574,-0.7876521621365574,-0.9975067212212082,-0.9975067212212082,-0.9975067212212082
2018-06-17,-2.354056763790843,-2.354056763790843,-2.354056763790843,-2.5040963211402083,-2.5040963211402083,-2.5040963211402083,-1.888560417988242,-1.888560417988242,-1.888560417988242,-2.312424972902393,-2.312424972902393,-2.312424972902393
2018-06-24,-2.6290009988813794,-2.6290009988813794,-2.6290009988813794,-2.6133177646909522,-2.6133177646909522,-2.6133177646909522,-2.3537305666202233,-2.3537305666202233,-2.3537305666202233,-2.459960349330966,-2.459960349330966,-2.459960349330966
2018-07-01,-2.176523681569147,-2.176523681569147,-2.176523681569147,-2.1159376991480494,-2.1159376991480494,-2.1159376991480494,-2.0799414779481933,-2.0799414779481933,-2.0799414779481933,-1.9570239438551627,-1.9570239438551627,-1.9570239438551627
2018-07-08,-1.6125402413602705,-1.6125402413602705,-1.6125402413602705,-1.7035723368800315,-1.7035723368800315,-1.7035723368800315,-1.5412946303910087,-1.5412946303910087,-1.5412946303910087,-1.516104791429148,-1.516104791429148,-1.516104791429148
2018-07-15,-1.3774703357794211,-1.3774703357794211,-1.3774703357794211,-1.3427087495592274,-1.3427087495592274,-1.3427087495592274,-1.2485480653655796,-1.2485480653655796,-1.2485480653655796,-1.2087075564231813,-1.2087075564231813,-1.2087075564231813
2018-07-22,-0.4829293858339738,-0.4829293858339738,-0.4829293858339738,-0.5355475974632382,-0.5355475974632382,-0.5355475974632382,-0.5238755746635201,-0.5238755746635201,-0.5238755746635201,-0.620921964273153,-0.620921964273153,-0.620921964273153
2018-07-29,-1.0478605677335928,-1.0478605677335928,-1.0478605677335928,-1.0515578026366363,-1.0515578026366363,-1.0515578026366363,-0.9581578075067284,-0.9581578075067284,-0.9581578075067284,-0.9313948555732017,-0.9313948555732017,-0.9313948555732017
2018-08-05,-1.5981918228396452,-1.5981918228396452,-1.5981918228396452,-1.72349953445242,-1.72349953445242,-1.72349953445242,-1.6729223856215196,-1.6729223856215196,-1.6729223856215196,-1.7317803140681747,-1.7317803140681747,-1.7317803140681747
2018-08-12,-2.032950644448049,-2.032950644448049,-2.032950644448049,-1.856792536216317,-1.856792536216317,-1.856792536216317,-2.0209874292586725,-2.0209874292586725,-2.0209874292586725,-1.8482942741223667,-1.8482942741223667,-1.8482942741223667
2018-08-19,-1.038993728281487,-1.038993728281487,-1.038993728281487,-1.0810352048200824,-1.0810352048200824,-1.0810352048200824,-1.0013546367336497,-1.0013546367336497,-1.0013546367336497,-1.0542275266950327,-1.0542275266950327,-1.0542275266950327
2018-08-26,-0.8709658736053875,-0.8709658736053875,-0.8709658736053875,-0.9052042117064698,-0.9052042117064698,-0.9052042117064698,-0.9928382180638653,-0.9928382180638653,-0.9928382180638653,-0.9949342120728123,-0.9949342120728123,-0.9949342120728123
2018-09-02,-1.8267706891114048,-1.8267706891114048,-1.8267706891114048,-1.8617020396601145,-1.8617020396601145,-1.8617020396601145,-1.8633832216857824,-1.8633832216857824,-1.8633832216857824,-1.9072756417566696,-1.9072756417566696,-1.9072756417566696
2018-09-09,-1.0896947627029174,-1.0896947627029174,-1.0896947627029174,-1.199010832762078,-1.199010832762078,-1.199010832762078,-1.168824639083092,-1.168824639083092,-1.168824639083092,-1.2223889299413464,-1.2223889299413464,-1.2223889299413464
2018-09-16,-0.14480831891624052,-0.14480831891624052,-0.14480831891624052,-0.19929406721662776,-0.19929406721662776,-0.19929406721662776,-0.10932978963002557,-0.10932978963002557,-0.10932978963002557,-0.17272758417148845,-0.17272758417148845,-0.17272758417148845
2018-09-23,-0.6003338900923382,-0.6003338900923382,-0.6003338900923382,-0.560424986220507,-0.560424986220507,-0.560424986220507,-0.5478210863661723,-0.5478210863661723,-0.5478210863661723,-0.6321857865147743,-0.6321857865147743,-0.6321857865147743
2018-09-30,-1.4404697156586717,-1.4404697156586717,-1.4404697156586717,-1.6099694137786145,-1.6099694137786145,-1.6099694137786145,-1.6965635921662678,-1.6965635921662678,-1.6965635921662678,-1.67054911761433,-1.67054911761433,-1.67054911761433
2018-10-07,-2.4581377813980616,-2.4581377813980616,-2.4581377813980616,-2.5840150671515496,-2.5840150671515496,-2.5840150671515496,-2.6752183763847124,-2.6752183763847124,-2.6752183763847124,-2.5575164429937685,-2.5575164429937685,-2.5575164429937685
2018-10-14,-2.2919318471561843,-2.2919318471561843,-2.2919318471561843,-2.2371370570654046,-2.2371370570654046,-2.2371370570654046,-2.149147988289282,-2.149147988289282,-2.149147988289282,-2.271989399499435,-2.271989399499435,-2.271989399499435
2018-10-21,-2.8184167685121198,-2.8184167685121198,-2.8184167685121198,-2.7046695366066666,-2.7046695366066666,-2.7046695366066666,-2.7915629953792793,-2.7915629953792793,-2.7915629953792793,-2.695733504930522,-2.695733504930522,-2.695733504930522
2018-10-28,-1.3177227718614666,-1.3177227718614666,-1.3177227718614666,-1.415693421919965,-1.415693421919965,-1.415693421919965,-1.4786619317666698,-1.4786619317666698,-1.4786619317666698,-1.4884840517982538,-1.4884840517982538,-1.4884840517982538
2018-11-04,-1.449572508231838,-1.449572508231838,-1.449572508231838,-1.539480433806934,-1.539480433806934,-1.539480433806934,-1.409573173765272,-1.409573173765272,-1.409573173765272,-1.4659399325625313,-1.4659399325625313,-1.4659399325625313
2018-11-11,-1.4788036348384594,-1.4788036348384594,-1.4788036348384594,-1.391654475803308,-1.391654475803308,-1.391654475803308,-1.3446354974925965,-1.3446354974925965,-1.3446354974925965,-1.322621035304758,-1.322621035304758,-1.322621035304758
2018-11-18,-1.5923894486843113,-1.5923894486843113,-1.5923894486843113,-1.6362840859593415,-1.6362840859593415,-1.6362840859593415,-1.4540836828323531,-1.4540836828323531,-1.4540836828323531,-1.593192856597444,-1.593192856597444,-1.593192856597444
2018-11-25,-1.064275709795864,-1.064275709795864,-1.064275709795864,-1.108906284664859,-1.108906284664859,-1.108906284664859,-0.9720243811218608,-0.9720243811218608,-0.9720243811218608,-1.0210006305051775,-1.0210006305051775,-1.0210006305051775
2018-12-02,-1.2625537955839783,-1.2625537955839783,-1.2625537955839783,-1.301152128989799,-1.301152128989799,-1.301152128989799,-1.4512655919336,-1.4512655919336,-1.4512655919336,-1.552673648072368,-1.552673648072368,-1.552673648072368
2018-12-09,-1.488828289595499,-1.488828289595499,-1.488828289595499,-1.5330279434634266,-1.5330279434634266,-1.5330279434634266,-1.3813890486749798,-1.3813890486749798,-1.3813890486749798,-1.5046211872246713,-1.5046211872246713,-1.5046211872246713
2018-12-16,-1.812891713060762,-1.812891713060762,-1.812891713060762,-1.839948260134415,-1.839948260134415,-1.839948260134415,-1.8899869144913601,-1.8899869144913601,-1.8899869144913601,-1.9591838066213343,-1.9591838066213343,-1.9591838066213343
2018-12-23,-1.5891370105173706,-1.5891370105173706,-1.5891370105173706,-1.659328902490085,-1.659328902490085,-1.659328902490085,-1.5403309223474468,-1.5403309223474468,-1.5403309223474468,-1.5759028838728166,-1.5759028838728166,-1.5759028838728166
2018-12-30,-1.3631505474479475,-1.3631505474479475,-1.3631505474479475,-1.155875158520131,-1.155875158520131,-1.155875158520131,-1.2470494933573657,-1.2470494933573657,-1.2470494933573657,-1.0538084764547693,-1.0538084764547693,-1.0538084764547693
2019-01-06,-0.5937146640656453,-0.5937146640656453,-0.5937146640656453,-0.6532686611009825,-0.6532686611009825,-0.6532686611009825,-0.5247330245053652,-0.5247330245053652,-0.5247330245053652,-0.579308645129827,-0.579308645129827,-0.579308645129827
