Date,VelocityShares 3x Long Gold linked to SP GSCI GoldEtf_Open_average,VelocityShares 3x Long Gold linked to SP GSCI GoldEtf_Open_max,VelocityShares 3x Long Gold linked to SP GSCI GoldEtf_Open_min,VelocityShares 3x Long Gold linked to SP GSCI GoldEtf_High_average,VelocityShares 3x Long Gold linked to SP GSCI GoldEtf_High_max,VelocityShares 3x Long Gold linked to SP GSCI GoldEtf_High_min,VelocityShares 3x Long Gold linked to SP GSCI GoldEtf_Low_average,VelocityShares 3x Long Gold linked to SP GSCI GoldEtf_Low_max,VelocityShares 3x Long Gold linked to SP GSCI GoldEtf_Low_min,VelocityShares 3x Long Gold linked to SP GSCI GoldEtf_Close_average,VelocityShares 3x Long Gold linked to SP GSCI GoldEtf_Close_max,VelocityShares 3x Long Gold linked to SP GSCI GoldEtf_Close_min
2018-05-27,-1.8181957899011565,-1.8181957899011565,-1.8181957899011565,-1.7616326230898023,-1.7616326230898023,-1.7616326230898023,-1.786699883873486,-1.786699883873486,-1.786699883873486,-1.9102190305569573,-1.9102190305569573,-1.9102190305569573
2018-06-03,-1.4091421843801877,-1.4091421843801877,-1.4091421843801877,-1.528605046503364,-1.528605046503364,-1.528605046503364,-1.398958200265313,-1.398958200265313,-1.398958200265313,-1.4606626721975027,-1.4606626721975027,-1.4606626721975027
2018-06-10,-1.6808257592363482,-1.6808257592363482,-1.6808257592363482,-1.7770487642155406,-1.7770487642155406,-1.7770487642155406,-2.11936829265966,-2.11936829265966,-2.11936829265966,-2.0124306492834614,-2.0124306492834614,-2.0124306492834614
2018-06-17,-2.1433604862609794,-2.1433604862609794,-2.1433604862609794,-2.146774710031507,-2.146774710031507,-2.146774710031507,-2.051144628280812,-2.051144628280812,-2.051144628280812,-2.062516525807343,-2.062516525807343,-2.062516525807343
2018-06-24,-2.246094261827204,-2.246094261827204,-2.246094261827204,-2.186592730802322,-2.186592730802322,-2.186592730802322,-2.2136707894063927,-2.2136707894063927,-2.2136707894063927,-2.1750971188751014,-2.1750971188751014,-2.1750971188751014
2018-07-01,-1.865013465005983,-1.865013465005983,-1.865013465005983,-1.9233725017271375,-1.9233725017271375,-1.9233725017271375,-1.848236312262724,-1.848236312262724,-1.848236312262724,-1.8668497191320017,-1.8668497191320017,-1.8668497191320017
2018-07-08,-1.9662220020808447,-1.9662220020808447,-1.9662220020808447,-1.9778080426259013,-1.9778080426259013,-1.9778080426259013,-1.9204808923909291,-1.9204808923909291,-1.9204808923909291,-1.9552407469808555,-1.9552407469808555,-1.9552407469808555
2018-07-15,-1.9468298828114678,-1.9468298828114678,-1.9468298828114678,-1.936207399000111,-1.936207399000111,-1.936207399000111,-1.9225780947243174,-1.9225780947243174,-1.9225780947243174,-1.9180694437308752,-1.9180694437308752,-1.9180694437308752
2018-07-22,-1.7880168937092167,-1.7880168937092167,-1.7880168937092167,-1.7628322028802335,-1.7628322028802335,-1.7628322028802335,-1.7642103730642382,-1.7642103730642382,-1.7642103730642382,-1.7933005976637268,-1.7933005976637268,-1.7933005976637268
2018-07-29,-1.7071474470447119,-1.7071474470447119,-1.7071474470447119,-1.6717572834140488,-1.6717572834140488,-1.6717572834140488,-1.7007005717689134,-1.7007005717689134,-1.7007005717689134,-1.7164909365032621,-1.7164909365032621,-1.7164909365032621
2018-08-05,-1.5928433421226285,-1.5928433421226285,-1.5928433421226285,-1.5638506475095646,-1.5638506475095646,-1.5638506475095646,-1.586703516103255,-1.586703516103255,-1.586703516103255,-1.5956555919256954,-1.5956555919256954,-1.5956555919256954
2018-08-12,-1.882729973955031,-1.882729973955031,-1.882729973955031,-1.8624774190555835,-1.8624774190555835,-1.8624774190555835,-1.8988591114789724,-1.8988591114789724,-1.8988591114789724,-1.8079318978302341,-1.8079318978302341,-1.8079318978302341
2018-08-19,-1.4683662503637074,-1.4683662503637074,-1.4683662503637074,-1.3353416010635264,-1.3353416010635264,-1.3353416010635264,-1.430049711012677,-1.430049711012677,-1.430049711012677,-1.3418095828773986,-1.3418095828773986,-1.3418095828773986
2018-08-26,-1.2709926538293226,-1.2709926538293226,-1.2709926538293226,-1.2944480171928965,-1.2944480171928965,-1.2944480171928965,-1.283392006564874,-1.283392006564874,-1.283392006564874,-1.3269753735421246,-1.3269753735421246,-1.3269753735421246
2018-09-02,-1.2557175176042843,-1.2557175176042843,-1.2557175176042843,-1.2780679539251754,-1.2780679539251754,-1.2780679539251754,-1.2704560615354463,-1.2704560615354463,-1.2704560615354463,-1.2920702989150674,-1.2920702989150674,-1.2920702989150674
2018-09-09,-1.0701866509340672,-1.0701866509340672,-1.0701866509340672,-1.132365326554763,-1.132365326554763,-1.132365326554763,-1.181843431605611,-1.181843431605611,-1.181843431605611,-1.218787374660363,-1.218787374660363,-1.218787374660363
2018-09-16,-1.1466763512935925,-1.1466763512935925,-1.1466763512935925,-1.0857186979109275,-1.0857186979109275,-1.0857186979109275,-1.1093944075088527,-1.1093944075088527,-1.1093944075088527,-1.043737217094838,-1.043737217094838,-1.043737217094838
2018-09-23,-1.2037434467762058,-1.2037434467762058,-1.2037434467762058,-1.1489439972280668,-1.1489439972280668,-1.1489439972280668,-1.1806205284123223,-1.1806205284123223,-1.1806205284123223,-1.124507833347379,-1.124507833347379,-1.124507833347379
2018-09-30,-0.7978647811580182,-0.7978647811580182,-0.7978647811580182,-0.8335549950078661,-0.8335549950078661,-0.8335549950078661,-0.790429083930294,-0.790429083930294,-0.790429083930294,-0.8096444661773359,-0.8096444661773359,-0.8096444661773359
2018-10-07,-0.3680723687077041,-0.3680723687077041,-0.3680723687077041,-0.43606467497049706,-0.43606467497049706,-0.43606467497049706,-0.41573509236059375,-0.41573509236059375,-0.41573509236059375,-0.46159408700040155,-0.46159408700040155,-0.46159408700040155
2018-10-14,-0.1169902217939304,-0.1169902217939304,-0.1169902217939304,-0.21013052138456684,-0.21013052138456684,-0.21013052138456684,-0.11416995212938691,-0.11416995212938691,-0.11416995212938691,-0.17589075419489278,-0.17589075419489278,-0.17589075419489278
2018-10-21,0.1618107538610031,0.1618107538610031,0.1618107538610031,0.31905840519326456,0.31905840519326456,0.31905840519326456,0.14285631451150343,0.14285631451150343,0.14285631451150343,0.1427987763413484,0.1427987763413484,0.1427987763413484
2018-10-28,0.22254892073498822,0.22254892073498822,0.22254892073498822,0.2196996512656806,0.2196996512656806,0.2196996512656806,0.22505315975323567,0.22505315975323567,0.22505315975323567,0.22564285320090302,0.22564285320090302,0.22564285320090302
2018-11-04,-0.5275295067604041,-0.5275295067604041,-0.5275295067604041,-0.6684800389743751,-0.6684800389743751,-0.6684800389743751,-0.6039429757750832,-0.6039429757750832,-0.6039429757750832,-0.628876991444681,-0.628876991444681,-0.628876991444681
2018-11-11,0.1207244291112788,0.1207244291112788,0.1207244291112788,-0.03030759011223133,-0.03030759011223133,-0.03030759011223133,0.04782326367158084,0.04782326367158084,0.04782326367158084,-0.010952962435296105,-0.010952962435296105,-0.010952962435296105
2018-11-18,0.27113260104377324,0.27113260104377324,0.27113260104377324,0.05214164948021938,0.05214164948021938,0.05214164948021938,0.29644708402553965,0.29644708402553965,0.29644708402553965,0.23684081730867534,0.23684081730867534,0.23684081730867534
2018-11-25,0.07544376537928901,0.07544376537928901,0.07544376537928901,-0.02721221323178972,-0.02721221323178972,-0.02721221323178972,0.02535707151950334,0.02535707151950334,0.02535707151950334,0.18534611923029726,0.18534611923029726,0.18534611923029726
2018-12-02,1.6303410505154705,1.6303410505154705,1.6303410505154705,1.8300227838167793,1.8300227838167793,1.8300227838167793,1.7539505912039923,1.7539505912039923,1.7539505912039923,2.0599948776310537,2.0599948776310537,2.0599948776310537
2018-12-09,0.8548555642834684,0.8548555642834684,0.8548555642834684,1.039770124789534,1.039770124789534,1.039770124789534,0.9954160548008174,0.9954160548008174,0.9954160548008174,1.212889094875072,1.212889094875072,1.212889094875072
2018-12-16,2.228213089850448,2.228213089850448,2.228213089850448,2.080460783813953,2.080460783813953,2.080460783813953,2.0374425410251824,2.0374425410251824,2.0374425410251824,2.013512176539943,2.013512176539943,2.013512176539943
2018-12-23,2.483288489685914,2.483288489685914,2.483288489685914,2.524990484149354,2.524990484149354,2.524990484149354,2.5881852364559057,2.5881852364559057,2.5881852364559057,2.642895053222018,2.642895053222018,2.642895053222018
2018-12-30,2.2643046973504433,2.2643046973504433,2.2643046973504433,2.270570059483243,2.270570059483243,2.270570059483243,2.1221780786146196,2.1221780786146196,2.1221780786146196,2.33963164033974,2.33963164033974,2.33963164033974
2019-01-06,2.0150153726272335,2.0150153726272335,2.0150153726272335,2.039604313945921,2.039604313945921,2.039604313945921,2.1319657786800406,2.1319657786800406,2.1319657786800406,2.0243564237969047,2.0243564237969047,2.0243564237969047
2019-01-13,1.5382422511963705,1.5382422511963705,1.5382422511963705,1.5458854129030182,1.5458854129030182,1.5458854129030182,1.5851734586585131,1.5851734586585131,1.5851734586585131,1.4728188541212581,1.4728188541212581,1.4728188541212581
2019-01-20,1.6231396008007617,1.6231396008007617,1.6231396008007617,1.8243957828617239,1.8243957828617239,1.8243957828617239,1.719347218034654,1.719347218034654,1.719347218034654,1.874815282124576,1.874815282124576,1.874815282124576
2019-01-27,2.236232372398349,2.236232372398349,2.236232372398349,2.189178992832012,2.189178992832012,2.189178992832012,2.173108028951813,2.173108028951813,2.173108028951813,2.1083880218641244,2.1083880218641244,2.1083880218641244
2019-02-03,1.6929258804524376,1.6929258804524376,1.6929258804524376,1.673885839015884,1.673885839015884,1.673885839015884,1.761502892970885,1.761502892970885,1.761502892970885,1.7242476072614525,1.7242476072614525,1.7242476072614525
2019-02-10,1.6687511177568177,1.6687511177568177,1.6687511177568177,1.6818387056728343,1.6818387056728343,1.6818387056728343,1.6278163139265955,1.6278163139265955,1.6278163139265955,1.7168580365946178,1.7168580365946178,1.7168580365946178
2019-02-17,1.720918701526024,1.720918701526024,1.720918701526024,1.7287731769793875,1.7287731769793875,1.7287731769793875,1.7590149649584486,1.7590149649584486,1.7590149649584486,1.6775128157790078,1.6775128157790078,1.6775128157790078
2019-02-24,0.9244085165381604,0.9244085165381604,0.9244085165381604,0.956698434400641,0.956698434400641,0.956698434400641,0.5260144149931751,0.5260144149931751,0.5260144149931751,0.4305053739052635,0.4305053739052635,0.4305053739052635
2019-03-03,0.5678231245308669,0.5678231245308669,0.5678231245308669,0.5162031745083474,0.5162031745083474,0.5162031745083474,0.5841900470054617,0.5841900470054617,0.5841900470054617,0.617268772450044,0.617268772450044,0.617268772450044
2019-03-10,0.5852518906915496,0.5852518906915496,0.5852518906915496,0.5797063002088565,0.5797063002088565,0.5797063002088565,0.6702961608954213,0.6702961608954213,0.6702961608954213,0.5728245740561728,0.5728245740561728,0.5728245740561728
2019-03-17,0.761368297176641,0.761368297176641,0.761368297176641,0.7567759845854156,0.7567759845854156,0.7567759845854156,0.837283439227073,0.837283439227073,0.837283439227073,0.8180936965244547,0.8180936965244547,0.8180936965244547
2019-03-24,0.23317388844252432,0.23317388844252432,0.23317388844252432,0.16043509815176948,0.16043509815176948,0.16043509815176948,0.14516336475367586,0.14516336475367586,0.14516336475367586,0.04024935495078964,0.04024935495078964,0.04024935495078964
2019-03-31,-0.12486354866174484,-0.12486354866174484,-0.12486354866174484,-0.16205329093727067,-0.16205329093727067,-0.16205329093727067,-0.08460013958251993,-0.08460013958251993,-0.08460013958251993,-0.08085691722156102,-0.08085691722156102,-0.08085691722156102
2019-04-07,-0.23125898337408346,-0.23125898337408346,-0.23125898337408346,-0.24482485495802758,-0.24482485495802758,-0.24482485495802758,-0.16861884380661213,-0.16861884380661213,-0.16861884380661213,-0.2997701245690819,-0.2997701245690819,-0.2997701245690819
2019-04-14,-1.1904348799464175,-1.1904348799464175,-1.1904348799464175,-1.2389797287347206,-1.2389797287347206,-1.2389797287347206,-1.1035460124963394,-1.1035460124963394,-1.1035460124963394,-1.1611063494823008,-1.1611063494823008,-1.1611063494823008
2019-04-21,-0.8258805330612882,-0.8258805330612882,-0.8258805330612882,-0.7835070378848645,-0.7835070378848645,-0.7835070378848645,-0.6827776536944483,-0.6827776536944483,-0.6827776536944483,-0.754968362460138,-0.754968362460138,-0.754968362460138
2019-04-28,-1.4475218641342873,-1.4475218641342873,-1.4475218641342873,-1.3004402803688486,-1.3004402803688486,-1.3004402803688486,-1.2943242113915832,-1.2943242113915832,-1.2943242113915832,-1.3145151753201576,-1.3145151753201576,-1.3145151753201576
2019-05-05,-1.03751116843083,-1.03751116843083,-1.03751116843083,-1.0336919004255856,-1.0336919004255856,-1.0336919004255856,-0.9672322364710871,-0.9672322364710871,-0.9672322364710871,-1.034761035058055,-1.034761035058055,-1.034761035058055
2019-05-12,-1.2058939279458378,-1.2058939279458378,-1.2058939279458378,-1.362302089275856,-1.362302089275856,-1.362302089275856,-1.4374118256585047,-1.4374118256585047,-1.4374118256585047,-1.3884218881828598,-1.3884218881828598,-1.3884218881828598
2019-05-19,-1.1031532378990059,-1.1031532378990059,-1.1031532378990059,-1.171298502670368,-1.171298502670368,-1.171298502670368,-1.0846865634860452,-1.0846865634860452,-1.0846865634860452,-1.003317610267946,-1.003317610267946,-1.003317610267946
2019-05-26,-0.349965248565742,-0.349965248565742,-0.349965248565742,-0.09612577639297872,-0.09612577639297872,-0.09612577639297872,-0.2987798418976262,-0.2987798418976262,-0.2987798418976262,0.06019079665081817,0.06019079665081817,0.06019079665081817
2019-06-02,1.7184649805112011,1.7184649805112011,1.7184649805112011,1.727766275603025,1.727766275603025,1.727766275603025,1.6810878932497246,1.6810878932497246,1.6810878932497246,1.6262934611101216,1.6262934611101216,1.6262934611101216
2019-06-09,1.658675667852203,1.658675667852203,1.658675667852203,1.672407197702416,1.672407197702416,1.672407197702416,1.4259049052869757,1.4259049052869757,1.4259049052869757,1.4416553849875908,1.4416553849875908,1.4416553849875908
2019-06-16,2.877069617156972,2.877069617156972,2.877069617156972,2.8583642193249243,2.8583642193249243,2.8583642193249243,2.8826576730593962,2.8826576730593962,2.8826576730593962,3.0019561678569993,3.0019561678569993,3.0019561678569993
2019-06-23,2.581690860954249,2.581690860954249,2.581690860954249,2.5517286502857965,2.5517286502857965,2.5517286502857965,2.6573477974776147,2.6573477974776147,2.6573477974776147,2.6105370470413036,2.6105370470413036,2.6105370470413036
2019-06-30,1.7667080474129218,1.7667080474129218,1.7667080474129218,1.8773588072778111,1.8773588072778111,1.8773588072778111,1.746890120727719,1.746890120727719,1.746890120727719,1.94011901375585,1.94011901375585,1.94011901375585
2019-07-07,1.8966919878272743,1.8966919878272743,1.8966919878272743,1.9438481815823028,1.9438481815823028,1.9438481815823028,1.9670362662158634,1.9670362662158634,1.9670362662158634,1.9778871311020152,1.9778871311020152,1.9778871311020152
2019-07-14,2.117937671633173,2.117937671633173,2.117937671633173,2.1020803689068615,2.1020803689068615,2.1020803689068615,1.9731389410282445,1.9731389410282445,1.9731389410282445,1.882555259505293,1.882555259505293,1.882555259505293
2019-07-21,1.5874508097972493,1.5874508097972493,1.5874508097972493,1.4901557689259877,1.4901557689259877,1.4901557689259877,1.6262239643750411,1.6262239643750411,1.6262239643750411,1.4789432900521553,1.4789432900521553,1.4789432900521553
2019-07-28,1.58975043118986,1.58975043118986,1.58975043118986,1.696912150334976,1.696912150334976,1.696912150334976,1.7289325284634423,1.7289325284634423,1.7289325284634423,1.6986534836814813,1.6986534836814813,1.6986534836814813
2019-08-04,2.267948869449362,2.267948869449362,2.267948869449362,2.2637720164395394,2.2637720164395394,2.2637720164395394,2.329301752506521,2.329301752506521,2.329301752506521,2.2602633256727134,2.2602633256727134,2.2602633256727134
2019-08-11,2.0859643880653422,2.0859643880653422,2.0859643880653422,2.0325357906263624,2.0325357906263624,2.0325357906263624,2.063470801088254,2.063470801088254,2.063470801088254,2.0813834634560533,2.0813834634560533,2.0813834634560533
2019-08-18,1.6770345817026,1.6770345817026,1.6770345817026,1.891589124773973,1.891589124773973,1.891589124773973,1.7453307484215694,1.7453307484215694,1.7453307484215694,1.94852133026853,1.94852133026853,1.94852133026853
2019-08-25,1.7153979037057145,1.7153979037057145,1.7153979037057145,1.664867021699834,1.664867021699834,1.664867021699834,1.6894271025472127,1.6894271025472127,1.6894271025472127,1.6345070192916322,1.6345070192916322,1.6345070192916322
2019-09-01,1.4719810376833744,1.4719810376833744,1.4719810376833744,1.407009837422083,1.407009837422083,1.407009837422083,1.3345103953637572,1.3345103953637572,1.3345103953637572,1.2179449871559043,1.2179449871559043,1.2179449871559043
