Date,iShares Interest Rate Hedged High Yield Bond_Open_average,iShares Interest Rate Hedged High Yield Bond_Open_max,iShares Interest Rate Hedged High Yield Bond_Open_min,iShares Interest Rate Hedged High Yield Bond_High_average,iShares Interest Rate Hedged High Yield Bond_High_max,iShares Interest Rate Hedged High Yield Bond_High_min,iShares Interest Rate Hedged High Yield Bond_Low_average,iShares Interest Rate Hedged High Yield Bond_Low_max,iShares Interest Rate Hedged High Yield Bond_Low_min,iShares Interest Rate Hedged High Yield Bond_Close_average,iShares Interest Rate Hedged High Yield Bond_Close_max,iShares Interest Rate Hedged High Yield Bond_Close_min
2018-04-08,1.0379748860211624,1.0379748860211624,1.0379748860211624,0.9954241524238664,0.9954241524238664,0.9954241524238664,1.109435938192855,1.109435938192855,1.109435938192855,1.1338826493501397,1.1338826493501397,1.1338826493501397
2018-04-15,0.6311842077943884,0.6311842077943884,0.6311842077943884,0.5030102057064487,0.5030102057064487,0.5030102057064487,0.6728067661739516,0.6728067661739516,0.6728067661739516,0.5307358175783708,0.5307358175783708,0.5307358175783708
2018-04-22,0.6202090436810167,0.6202090436810167,0.6202090436810167,0.5950721278725382,0.5950721278725382,0.5950721278725382,0.8911435939146188,0.8911435939146188,0.8911435939146188,0.7254241511033084,0.7254241511033084,0.7254241511033084
2018-04-29,-0.03724434307532696,-0.03724434307532696,-0.03724434307532696,-0.08411090356330489,-0.08411090356330489,-0.08411090356330489,0.23163781662696037,0.23163781662696037,0.23163781662696037,-0.003151790452700699,-0.003151790452700699,-0.003151790452700699
2018-05-06,0.8071274148017544,0.8071274148017544,0.8071274148017544,1.4674759860258944,1.4674759860258944,1.4674759860258944,0.7192161454037038,0.7192161454037038,0.7192161454037038,0.715484821837262,0.715484821837262,0.715484821837262
2018-05-13,0.8217459696575937,0.8217459696575937,0.8217459696575937,0.5114595330032478,0.5114595330032478,0.5114595330032478,0.6722226258101078,0.6722226258101078,0.6722226258101078,0.6045999251087228,0.6045999251087228,0.6045999251087228
2018-05-20,-0.02698505226219002,-0.02698505226219002,-0.02698505226219002,-0.2548331986635505,-0.2548331986635505,-0.2548331986635505,0.024308251390058162,0.024308251390058162,0.024308251390058162,-0.11097786036811576,-0.11097786036811576,-0.11097786036811576
2018-05-27,-0.7689828752526374,-0.7689828752526374,-0.7689828752526374,-0.6386868866193027,-0.6386868866193027,-0.6386868866193027,-0.37810330026761396,-0.37810330026761396,-0.37810330026761396,-0.3092102324299162,-0.3092102324299162,-0.3092102324299162
2018-06-03,0.6844906807577124,0.6844906807577124,0.6844906807577124,0.5903188768923546,0.5903188768923546,0.5903188768923546,0.8663717520250165,0.8663717520250165,0.8663717520250165,0.8964256218284511,0.8964256218284511,0.8964256218284511
2018-06-10,1.263806084932588,1.263806084932588,1.263806084932588,1.0183739212857963,1.0183739212857963,1.0183739212857963,1.1921022812883992,1.1921022812883992,1.1921022812883992,1.2495744623592089,1.2495744623592089,1.2495744623592089
