Date,iShares Select DividendEtf_Open_average,iShares Select DividendEtf_Open_max,iShares Select DividendEtf_Open_min,iShares Select DividendEtf_High_average,iShares Select DividendEtf_High_max,iShares Select DividendEtf_High_min,iShares Select DividendEtf_Low_average,iShares Select DividendEtf_Low_max,iShares Select DividendEtf_Low_min,iShares Select DividendEtf_Close_average,iShares Select DividendEtf_Close_max,iShares Select DividendEtf_Close_min
2018-05-27,0.57587431311953,0.57587431311953,0.57587431311953,0.3701399966422746,0.3701399966422746,0.3701399966422746,0.5388314637542317,0.5388314637542317,0.5388314637542317,0.3393292490383391,0.3393292490383391,0.3393292490383391
2018-06-03,0.8372328609088326,0.8372328609088326,0.8372328609088326,0.7098461271169044,0.7098461271169044,0.7098461271169044,0.8653816927963524,0.8653816927963524,0.8653816927963524,0.8446179888078972,0.8446179888078972,0.8446179888078972
2018-06-10,1.0128757254701715,1.0128757254701715,1.0128757254701715,1.019534236099769,1.019534236099769,1.019534236099769,0.9814325135708583,0.9814325135708583,0.9814325135708583,1.0998179758419062,1.0998179758419062,1.0998179758419062
2018-06-17,1.5122681236280076,1.5122681236280076,1.5122681236280076,1.4587239825525675,1.4587239825525675,1.4587239825525675,1.3331069446422537,1.3331069446422537,1.3331069446422537,1.129953574752625,1.129953574752625,1.129953574752625
2018-06-24,0.8986677027938716,0.8986677027938716,0.8986677027938716,0.934792743292097,0.934792743292097,0.934792743292097,0.840867726241869,0.840867726241869,0.840867726241869,0.539853196269215,0.539853196269215,0.539853196269215
2018-07-01,1.276364690056476,1.276364690056476,1.276364690056476,1.6234596947587971,1.6234596947587971,1.6234596947587971,1.2438891830778993,1.2438891830778993,1.2438891830778993,1.4109347256361844,1.4109347256361844,1.4109347256361844
2018-07-08,1.3342174361787342,1.3342174361787342,1.3342174361787342,1.2171625871158038,1.2171625871158038,1.2171625871158038,1.2583944577129704,1.2583944577129704,1.2583944577129704,1.155909510373227,1.155909510373227,1.155909510373227
2018-07-15,0.9744623808239362,0.9744623808239362,0.9744623808239362,0.9363128066268325,0.9363128066268325,0.9363128066268325,0.8667642525735636,0.8667642525735636,0.8667642525735636,0.7603703801454944,0.7603703801454944,0.7603703801454944
2018-07-22,1.41751567970892,1.41751567970892,1.41751567970892,1.3867657254664498,1.3867657254664498,1.3867657254664498,1.1269243232841282,1.1269243232841282,1.1269243232841282,1.076375433371407,1.076375433371407,1.076375433371407
2018-07-29,1.3929743680410331,1.3929743680410331,1.3929743680410331,1.5554401137022331,1.5554401137022331,1.5554401137022331,1.3497260618458904,1.3497260618458904,1.3497260618458904,1.4819239457230255,1.4819239457230255,1.4819239457230255
2018-08-05,1.4297921156527225,1.4297921156527225,1.4297921156527225,1.4863755253728799,1.4863755253728799,1.4863755253728799,1.42346850829687,1.42346850829687,1.42346850829687,1.3740354266489665,1.3740354266489665,1.3740354266489665
2018-08-12,1.9627602679547884,1.9627602679547884,1.9627602679547884,2.2385623606461813,2.2385623606461813,2.2385623606461813,1.9145949138951912,1.9145949138951912,1.9145949138951912,2.116363590803224,2.116363590803224,2.116363590803224
2018-08-19,2.028378812265244,2.028378812265244,2.028378812265244,1.920050604000091,1.920050604000091,1.920050604000091,1.9304214017229884,1.9304214017229884,1.9304214017229884,1.9441276591329704,1.9441276591329704,1.9441276591329704
2018-08-26,1.7027849929886358,1.7027849929886358,1.7027849929886358,1.6045544808867573,1.6045544808867573,1.6045544808867573,1.5244962699166817,1.5244962699166817,1.5244962699166817,1.5446721142643662,1.5446721142643662,1.5446721142643662
2018-09-02,1.6161028137384528,1.6161028137384528,1.6161028137384528,1.6360821532859045,1.6360821532859045,1.6360821532859045,1.6422271823196386,1.6422271823196386,1.6422271823196386,1.5760669321522656,1.5760669321522656,1.5760669321522656
2018-09-09,1.8093224361037104,1.8093224361037104,1.8093224361037104,1.7881286594499692,1.7881286594499692,1.7881286594499692,1.6666793822506742,1.6666793822506742,1.6666793822506742,1.8654297370197497,1.8654297370197497,1.8654297370197497
2018-09-16,1.7713202421315954,1.7713202421315954,1.7713202421315954,1.7124679333551747,1.7124679333551747,1.7124679333551747,1.8549114592375344,1.8549114592375344,1.8549114592375344,1.696861375345607,1.696861375345607,1.696861375345607
2018-09-23,-0.18098379772332598,-0.18098379772332598,-0.18098379772332598,0.10993050147302623,0.10993050147302623,0.10993050147302623,-0.026703232969029746,-0.026703232969029746,-0.026703232969029746,0.14198742942401663,0.14198742942401663,0.14198742942401663
2018-09-30,0.46175340435373935,0.46175340435373935,0.46175340435373935,0.3790567195319357,0.3790567195319357,0.3790567195319357,0.45330621183731795,0.45330621183731795,0.45330621183731795,0.37175606137764416,0.37175606137764416,0.37175606137764416
2018-10-07,-1.7108056041072708,-1.7108056041072708,-1.7108056041072708,-1.9541432044822653,-1.9541432044822653,-1.9541432044822653,-2.351444988248967,-2.351444988248967,-2.351444988248967,-2.0385596904807954,-2.0385596904807954,-2.0385596904807954
2018-10-14,-1.4490167244475824,-1.4490167244475824,-1.4490167244475824,-1.2288345899360156,-1.2288345899360156,-1.2288345899360156,-1.3642644284076868,-1.3642644284076868,-1.3642644284076868,-1.3053127890986052,-1.3053127890986052,-1.3053127890986052
2018-10-21,-2.3949508265073356,-2.3949508265073356,-2.3949508265073356,-2.4767437228107605,-2.4767437228107605,-2.4767437228107605,-2.6245856021644944,-2.6245856021644944,-2.6245856021644944,-2.6161081444987686,-2.6161081444987686,-2.6161081444987686
2018-10-28,-1.2476015797092974,-1.2476015797092974,-1.2476015797092974,-1.3209943029546765,-1.3209943029546765,-1.3209943029546765,-1.5067439399064597,-1.5067439399064597,-1.5067439399064597,-1.4149281037448778,-1.4149281037448778,-1.4149281037448778
