Date,Guggenheim CurrencyShares Euro_Open_average,Guggenheim CurrencyShares Euro_Open_max,Guggenheim CurrencyShares Euro_Open_min,Guggenheim CurrencyShares Euro_High_average,Guggenheim CurrencyShares Euro_High_max,Guggenheim CurrencyShares Euro_High_min,Guggenheim CurrencyShares Euro_Low_average,Guggenheim CurrencyShares Euro_Low_max,Guggenheim CurrencyShares Euro_Low_min,Guggenheim CurrencyShares Euro_Close_average,Guggenheim CurrencyShares Euro_Close_max,Guggenheim CurrencyShares Euro_Close_min
2018-08-12,-1.8177785486000653,-1.8177785486000653,-1.8177785486000653,-1.6514496322487269,-1.6514496322487269,-1.6514496322487269,-1.7471176104976445,-1.7471176104976445,-1.7471176104976445,-1.5628064610532604,-1.5628064610532604,-1.5628064610532604
2018-08-19,-0.07919395609239695,-0.07919395609239695,-0.07919395609239695,0.17836937507255243,0.17836937507255243,0.17836937507255243,0.06311085902183061,0.06311085902183061,0.06311085902183061,0.23599659925299973,0.23599659925299973,0.23599659925299973
2018-08-26,-0.15392331512778867,-0.15392331512778867,-0.15392331512778867,-0.13536383996554038,-0.13536383996554038,-0.13536383996554038,-0.35492636237175657,-0.35492636237175657,-0.35492636237175657,-0.36249286970614153,-0.36249286970614153,-0.36249286970614153
2018-09-02,-0.2954185705866103,-0.2954185705866103,-0.2954185705866103,-0.36724936609357267,-0.36724936609357267,-0.36724936609357267,-0.18491047725105386,-0.18491047725105386,-0.18491047725105386,-0.3510224633114927,-0.3510224633114927,-0.3510224633114927
2018-09-09,0.4391023555448331,0.4391023555448331,0.4391023555448331,0.3994532715147576,0.3994532715147576,0.3994532715147576,0.5731629560253446,0.5731629560253446,0.5731629560253446,0.4425595949797824,0.4425595949797824,0.4425595949797824
2018-09-16,1.4399118343704174,1.4399118343704174,1.4399118343704174,1.3486179231089945,1.3486179231089945,1.3486179231089945,1.0617423647312734,1.0617423647312734,1.0617423647312734,0.9672625185744455,0.9672625185744455,0.9672625185744455
2018-09-23,-0.44754793037274654,-0.44754793037274654,-0.44754793037274654,-0.46934002680540976,-0.46934002680540976,-0.46934002680540976,-0.5276443479691075,-0.5276443479691075,-0.5276443479691075,-0.5536180122563286,-0.5536180122563286,-0.5536180122563286
2018-09-30,-1.3137786274892378,-1.3137786274892378,-1.3137786274892378,-1.2624813654728093,-1.2624813654728093,-1.2624813654728093,-1.2285615470670312,-1.2285615470670312,-1.2285615470670312,-1.1296095519331883,-1.1296095519331883,-1.1296095519331883
2018-10-07,-0.27214158108247305,-0.27214158108247305,-0.27214158108247305,-0.3202131585261328,-0.3202131585261328,-0.3202131585261328,-0.16376425684517362,-0.16376425684517362,-0.16376425684517362,-0.3061295076408096,-0.3061295076408096,-0.3061295076408096
2018-10-14,-1.0320661137094966,-1.0320661137094966,-1.0320661137094966,-1.1742758367578912,-1.1742758367578912,-1.1742758367578912,-1.0793705107186284,-1.0793705107186284,-1.0793705107186284,-1.208956406194457,-1.208956406194457,-1.208956406194457
2018-10-21,-1.5729828458387207,-1.5729828458387207,-1.5729828458387207,-1.5957491839680835,-1.5957491839680835,-1.5957491839680835,-1.5782590265137886,-1.5782590265137886,-1.5782590265137886,-1.6250869607488063,-1.6250869607488063,-1.6250869607488063
2018-10-28,-1.2885054300219783,-1.2885054300219783,-1.2885054300219783,-1.2088638841000015,-1.2088638841000015,-1.2088638841000015,-1.2116236167024654,-1.2116236167024654,-1.2116236167024654,-1.221979662364569,-1.221979662364569,-1.221979662364569
2018-11-04,-1.830689445633689,-1.830689445633689,-1.830689445633689,-1.9452417164895985,-1.9452417164895985,-1.9452417164895985,-2.0003858646662356,-2.0003858646662356,-2.0003858646662356,-2.128424418518962,-2.128424418518962,-2.128424418518962
2018-11-11,-0.7306398214133478,-0.7306398214133478,-0.7306398214133478,-0.660480305051955,-0.660480305051955,-0.660480305051955,-0.6868877569666855,-0.6868877569666855,-0.6868877569666855,-0.6112711774775743,-0.6112711774775743,-0.6112711774775743
2018-11-18,-1.0734896477341953,-1.0734896477341953,-1.0734896477341953,-1.1581906657104633,-1.1581906657104633,-1.1581906657104633,-1.1679507631555532,-1.1679507631555532,-1.1679507631555532,-1.223368850055885,-1.223368850055885,-1.223368850055885
2018-11-25,-0.9863193979852908,-0.9863193979852908,-0.9863193979852908,-0.9743721576465793,-0.9743721576465793,-0.9743721576465793,-0.9601170079549195,-0.9601170079549195,-0.9601170079549195,-0.9875065387512061,-0.9875065387512061,-0.9875065387512061
2018-12-02,-0.536779308679402,-0.536779308679402,-0.536779308679402,-0.5631033406248404,-0.5631033406248404,-0.5631033406248404,-0.7466104551945187,-0.7466104551945187,-0.7466104551945187,-0.7998170086125257,-0.7998170086125257,-0.7998170086125257
2018-12-09,-0.8027123885382161,-0.8027123885382161,-0.8027123885382161,-0.7829748128119769,-0.7829748128119769,-0.7829748128119769,-0.7631684684530028,-0.7631684684530028,-0.7631684684530028,-0.7351913079642827,-0.7351913079642827,-0.7351913079642827
2018-12-16,-0.09722389868682917,-0.09722389868682917,-0.09722389868682917,-0.09228702833879233,-0.09228702833879233,-0.09228702833879233,-0.11432023543357546,-0.11432023543357546,-0.11432023543357546,-0.13750020240816424,-0.13750020240816424,-0.13750020240816424
2018-12-23,0.22021434534373013,0.22021434534373013,0.22021434534373013,0.29719267344148936,0.29719267344148936,0.29719267344148936,0.28503420725457934,0.28503420725457934,0.28503420725457934,0.43908712731773647,0.43908712731773647,0.43908712731773647
2018-12-30,0.4855479866655993,0.4855479866655993,0.4855479866655993,0.5775365495156717,0.5775365495156717,0.5775365495156717,0.61637255163093,0.61637255163093,0.61637255163093,0.7016399368057628,0.7016399368057628,0.7016399368057628
2019-01-06,0.7350855493337681,0.7350855493337681,0.7350855493337681,0.883628354421882,0.883628354421882,0.883628354421882,0.9079442096140281,0.9079442096140281,0.9079442096140281,0.8923852193157747,0.8923852193157747,0.8923852193157747
2019-01-13,0.016049951564532944,0.016049951564532944,0.016049951564532944,-0.3131688900165185,-0.3131688900165185,-0.3131688900165185,-0.4910163365054353,-0.4910163365054353,-0.4910163365054353,-0.47322195907266407,-0.47322195907266407,-0.47322195907266407
2019-01-20,-0.041727079438254044,-0.041727079438254044,-0.041727079438254044,0.3325614211743406,0.3325614211743406,0.3325614211743406,0.24840559500137085,0.24840559500137085,0.24840559500137085,0.42250104633423263,0.42250104633423263,0.42250104633423263
2019-01-27,0.8338342470823685,0.8338342470823685,0.8338342470823685,0.43490442213468916,0.43490442213468916,0.43490442213468916,0.6344011823836545,0.6344011823836545,0.6344011823836545,0.45406721646266934,0.45406721646266934,0.45406721646266934
2019-02-03,-2.2297468939750877,-2.2297468939750877,-2.2297468939750877,-2.237981942596523,-2.237981942596523,-2.237981942596523,-2.1598537852606436,-2.1598537852606436,-2.1598537852606436,-2.0711721966399677,-2.0711721966399677,-2.0711721966399677
2019-02-10,-1.8389515789318736,-1.8389515789318736,-1.8389515789318736,-1.7136635157921973,-1.7136635157921973,-1.7136635157921973,-1.816526196295516,-1.816526196295516,-1.816526196295516,-1.4346749923760718,-1.4346749923760718,-1.4346749923760718
2019-02-17,-0.56093855649041,-0.56093855649041,-0.56093855649041,-0.7670190508642195,-0.7670190508642195,-0.7670190508642195,-0.6260031581846791,-0.6260031581846791,-0.6260031581846791,-0.5512009352805567,-0.5512009352805567,-0.5512009352805567
2019-02-24,-0.936073370289714,-0.936073370289714,-0.936073370289714,-1.0796297496144582,-1.0796297496144582,-1.0796297496144582,-0.9652309402141234,-0.9652309402141234,-0.9652309402141234,-0.838401965358991,-0.838401965358991,-0.838401965358991
2019-03-03,-1.9699677491150596,-1.9699677491150596,-1.9699677491150596,-1.882397134631608,-1.882397134631608,-1.882397134631608,-1.7868014187315182,-1.7868014187315182,-1.7868014187315182,-1.7740314910793689,-1.7740314910793689,-1.7740314910793689
2019-03-10,-0.6595861718112269,-0.6595861718112269,-0.6595861718112269,-0.6217252577520848,-0.6217252577520848,-0.6217252577520848,-0.4986848301862281,-0.4986848301862281,-0.4986848301862281,-0.5792985040578154,-0.5792985040578154,-0.5792985040578154
2019-03-17,-0.8534702416265436,-0.8534702416265436,-0.8534702416265436,-0.7662620842931763,-0.7662620842931763,-0.7662620842931763,-0.623848101869711,-0.623848101869711,-0.623848101869711,-0.8183067239930046,-0.8183067239930046,-0.8183067239930046
2019-03-24,-1.5316682598833975,-1.5316682598833975,-1.5316682598833975,-1.5171310675074092,-1.5171310675074092,-1.5171310675074092,-1.5673682183874866,-1.5673682183874866,-1.5673682183874866,-1.7157866553100838,-1.7157866553100838,-1.7157866553100838
2019-03-31,-1.020214906745488,-1.020214906745488,-1.020214906745488,-1.042379692497988,-1.042379692497988,-1.042379692497988,-0.8653594384160348,-0.8653594384160348,-0.8653594384160348,-0.9762380163057026,-0.9762380163057026,-0.9762380163057026
2019-04-07,-0.5408299485041209,-0.5408299485041209,-0.5408299485041209,-0.5333660206952979,-0.5333660206952979,-0.5333660206952979,-0.27215210617410046,-0.27215210617410046,-0.27215210617410046,-0.4129955427149124,-0.4129955427149124,-0.4129955427149124
2019-04-14,-1.081064580034998,-1.081064580034998,-1.081064580034998,-1.0434195697814326,-1.0434195697814326,-1.0434195697814326,-0.8607199292733284,-0.8607199292733284,-0.8607199292733284,-0.9276495650221657,-0.9276495650221657,-0.9276495650221657
2019-04-21,-1.8923992182113625,-1.8923992182113625,-1.8923992182113625,-1.8388686845065094,-1.8388686845065094,-1.8388686845065094,-1.9033907816253732,-1.9033907816253732,-1.9033907816253732,-1.7341209534147002,-1.7341209534147002,-1.7341209534147002
2019-04-28,-1.5826920618936888,-1.5826920618936888,-1.5826920618936888,-1.4606217726359438,-1.4606217726359438,-1.4606217726359438,-1.3934567605035997,-1.3934567605035997,-1.3934567605035997,-1.4334110939194535,-1.4334110939194535,-1.4334110939194535
2019-05-05,-0.35865280347771067,-0.35865280347771067,-0.35865280347771067,-0.5539949369461042,-0.5539949369461042,-0.5539949369461042,-0.6513938416709171,-0.6513938416709171,-0.6513938416709171,-0.8405494476329372,-0.8405494476329372,-0.8405494476329372
2019-05-12,-1.5257806618779284,-1.5257806618779284,-1.5257806618779284,-1.6125929075157617,-1.6125929075157617,-1.6125929075157617,-1.4208115983995904,-1.4208115983995904,-1.4208115983995904,-1.5304670879859321,-1.5304670879859321,-1.5304670879859321
2019-05-19,-1.0373392517374027,-1.0373392517374027,-1.0373392517374027,-0.9412273087779084,-0.9412273087779084,-0.9412273087779084,-0.9325137560758703,-0.9325137560758703,-0.9325137560758703,-0.8250440198881651,-0.8250440198881651,-0.8250440198881651
2019-05-26,-0.9101577871506565,-0.9101577871506565,-0.9101577871506565,-0.07383601847299187,-0.07383601847299187,-0.07383601847299187,-0.7419031027504981,-0.7419031027504981,-0.7419031027504981,-0.14503062734512726,-0.14503062734512726,-0.14503062734512726
2019-06-02,0.9098469501622894,0.9098469501622894,0.9098469501622894,0.8629215946841184,0.8629215946841184,0.8629215946841184,0.7526406631984585,0.7526406631984585,0.7526406631984585,0.9862483455039577,0.9862483455039577,0.9862483455039577
2019-06-09,-0.16918508755567457,-0.16918508755567457,-0.16918508755567457,-0.4490890616025046,-0.4490890616025046,-0.4490890616025046,-0.4285665666787854,-0.4285665666787854,-0.4285665666787854,-0.7133441513022819,-0.7133441513022819,-0.7133441513022819
2019-06-16,2.0682582135898997,2.0682582135898997,2.0682582135898997,2.2342298399047777,2.2342298399047777,2.2342298399047777,2.206304323097013,2.206304323097013,2.206304323097013,2.2431968472559105,2.2431968472559105,2.2431968472559105
2019-06-23,1.2133701232451293,1.2133701232451293,1.2133701232451293,1.0822929065117215,1.0822929065117215,1.0822929065117215,0.5535239698876608,0.5535239698876608,0.5535239698876608,0.42138286163697636,0.42138286163697636,0.42138286163697636
2019-06-30,-0.5998778815481106,-0.5998778815481106,-0.5998778815481106,-0.7933566382435815,-0.7933566382435815,-0.7933566382435815,-0.5534518349939904,-0.5534518349939904,-0.5534518349939904,-0.7845436840553878,-0.7845436840553878,-0.7845436840553878
2019-07-07,0.19014168717637614,0.19014168717637614,0.19014168717637614,0.013001087391420852,0.013001087391420852,0.013001087391420852,0.25451499055365684,0.25451499055365684,0.25451499055365684,0.0586445308194776,0.0586445308194776,0.0586445308194776
2019-07-14,-0.5060487741189331,-0.5060487741189331,-0.5060487741189331,-0.6761126298960042,-0.6761126298960042,-0.6761126298960042,-0.526125220163946,-0.526125220163946,-0.526125220163946,-0.6897890899703625,-0.6897890899703625,-0.6897890899703625
2019-07-21,-1.7288949457027574,-1.7288949457027574,-1.7288949457027574,-1.6575768157002257,-1.6575768157002257,-1.6575768157002257,-1.7296427877001703,-1.7296427877001703,-1.7296427877001703,-1.5596128996632164,-1.5596128996632164,-1.5596128996632164
2019-07-28,-1.0290765733817975,-1.0290765733817975,-1.0290765733817975,-0.7503048571335301,-0.7503048571335301,-0.7503048571335301,-0.9469398010399903,-0.9469398010399903,-0.9469398010399903,-0.8073091376189431,-0.8073091376189431,-0.8073091376189431
2019-08-04,-0.4234153845619795,-0.4234153845619795,-0.4234153845619795,-0.4784106345927753,-0.4784106345927753,-0.4784106345927753,-0.3137070872536228,-0.3137070872536228,-0.3137070872536228,-0.5048790556443712,-0.5048790556443712,-0.5048790556443712
2019-08-11,-1.6505851413857706,-1.6505851413857706,-1.6505851413857706,-1.8568696103970292,-1.8568696103970292,-1.8568696103970292,-1.856216579513079,-1.856216579513079,-1.856216579513079,-1.9705117841112274,-1.9705117841112274,-1.9705117841112274
2019-08-18,-1.1955308246489589,-1.1955308246489589,-1.1955308246489589,-1.380122260369281,-1.380122260369281,-1.380122260369281,-1.3960618330091346,-1.3960618330091346,-1.3960618330091346,-1.4704236528089805,-1.4704236528089805,-1.4704236528089805
2019-08-25,-1.7001623903068575,-1.7001623903068575,-1.7001623903068575,-1.7307712746214177,-1.7307712746214177,-1.7307712746214177,-2.087485783506552,-2.087485783506552,-2.087485783506552,-1.9443403569311963,-1.9443403569311963,-1.9443403569311963
2019-09-01,-1.3837089327266048,-1.3837089327266048,-1.3837089327266048,-1.3395427528113573,-1.3395427528113573,-1.3395427528113573,-1.174431862592385,-1.174431862592385,-1.174431862592385,-1.240707980080673,-1.240707980080673,-1.240707980080673
2019-09-08,-1.3740943830948267,-1.3740943830948267,-1.3740943830948267,-1.440000439256051,-1.440000439256051,-1.440000439256051,-1.3681385955191427,-1.3681385955191427,-1.3681385955191427,-1.3703186378210606,-1.3703186378210606,-1.3703186378210606
2019-09-15,-1.4847279751781088,-1.4847279751781088,-1.4847279751781088,-1.4932947021880367,-1.4932947021880367,-1.4932947021880367,-1.3351633700189138,-1.3351633700189138,-1.3351633700189138,-1.3548332139093189,-1.3548332139093189,-1.3548332139093189
2019-09-22,-1.9490843200441925,-1.9490843200441925,-1.9490843200441925,-1.9134038766056811,-1.9134038766056811,-1.9134038766056811,-1.7676438731751167,-1.7676438731751167,-1.7676438731751167,-1.824862089026186,-1.824862089026186,-1.824862089026186
2019-09-29,-0.9484507627904268,-0.9484507627904268,-0.9484507627904268,-0.9998668414366828,-0.9998668414366828,-0.9998668414366828,-0.9723059404104655,-0.9723059404104655,-0.9723059404104655,-1.043495156997954,-1.043495156997954,-1.043495156997954
2019-10-06,-0.5681644380124066,-0.5681644380124066,-0.5681644380124066,-0.6101255228195613,-0.6101255228195613,-0.6101255228195613,-0.46709021335741846,-0.46709021335741846,-0.46709021335741846,-0.4883369643286234,-0.4883369643286234,-0.4883369643286234
2019-10-13,0.8682001437972099,0.8682001437972099,0.8682001437972099,0.7224861893034704,0.7224861893034704,0.7224861893034704,0.7973945893998048,0.7973945893998048,0.7973945893998048,0.782558119908842,0.782558119908842,0.782558119908842
2019-10-20,0.09533907896315447,0.09533907896315447,0.09533907896315447,0.1739578169504671,0.1739578169504671,0.1739578169504671,0.26127796982088336,0.26127796982088336,0.26127796982088336,0.36597924584319913,0.36597924584319913,0.36597924584319913
2019-10-27,0.9828641883744393,0.9828641883744393,0.9828641883744393,0.9293939009064972,0.9293939009064972,0.9293939009064972,0.7824852731315368,0.7824852731315368,0.7824852731315368,0.7549103746315359,0.7549103746315359,0.7549103746315359
2019-11-03,-0.38433141410658966,-0.38433141410658966,-0.38433141410658966,-0.4233179091357702,-0.4233179091357702,-0.4233179091357702,-0.1674296061279052,-0.1674296061279052,-0.1674296061279052,-0.2587129965059363,-0.2587129965059363,-0.2587129965059363
2019-11-10,0.02029824258151963,0.02029824258151963,0.02029824258151963,0.279871843518554,0.279871843518554,0.279871843518554,0.27223561368497445,0.27223561368497445,0.27223561368497445,0.3604103792870571,0.3604103792870571,0.3604103792870571
2019-11-17,-0.6241169949016037,-0.6241169949016037,-0.6241169949016037,-0.5701750737904304,-0.5701750737904304,-0.5701750737904304,-0.4528785209758123,-0.4528785209758123,-0.4528785209758123,-0.5203182214983477,-0.5203182214983477,-0.5203182214983477
2019-11-24,-0.16492247004932722,-0.16492247004932722,-0.16492247004932722,0.35023281935029166,0.35023281935029166,0.35023281935029166,-0.030583709877757694,-0.030583709877757694,-0.030583709877757694,0.48395969853207677,0.48395969853207677,0.48395969853207677
2019-12-01,0.2952233189160377,0.2952233189160377,0.2952233189160377,0.11522460593177317,0.11522460593177317,0.11522460593177317,0.21916053672239447,0.21916053672239447,0.21916053672239447,0.12604419735433667,0.12604419735433667,0.12604419735433667
2019-12-08,1.186991950233879,1.186991950233879,1.186991950233879,1.1451199928859874,1.1451199928859874,1.1451199928859874,1.213202835756615,1.213202835756615,1.213202835756615,1.1306783883925788,1.1306783883925788,1.1306783883925788
2019-12-15,0.17731623736964824,0.17731623736964824,0.17731623736964824,0.1534930994956974,0.1534930994956974,0.1534930994956974,0.3200723325577252,0.3200723325577252,0.3200723325577252,0.27220263767552855,0.27220263767552855,0.27220263767552855
2019-12-22,1.6421117819559528,1.6421117819559528,1.6421117819559528,1.811262644353458,1.811262644353458,1.811262644353458,1.83934834098334,1.83934834098334,1.83934834098334,1.7608576122174338,1.7608576122174338,1.7608576122174338
2019-12-29,0.7272529786571196,0.7272529786571196,0.7272529786571196,1.0087770576167951,1.0087770576167951,1.0087770576167951,0.9306608173599897,0.9306608173599897,0.9306608173599897,0.9836712661251847,0.9836712661251847,0.9836712661251847
