Date,ProShares Investment Grade-Interest Rate HedgedEtf_Open_average,ProShares Investment Grade-Interest Rate HedgedEtf_Open_max,ProShares Investment Grade-Interest Rate HedgedEtf_Open_min,ProShares Investment Grade-Interest Rate HedgedEtf_High_average,ProShares Investment Grade-Interest Rate HedgedEtf_High_max,ProShares Investment Grade-Interest Rate HedgedEtf_High_min,ProShares Investment Grade-Interest Rate HedgedEtf_Low_average,ProShares Investment Grade-Interest Rate HedgedEtf_Low_max,ProShares Investment Grade-Interest Rate HedgedEtf_Low_min,ProShares Investment Grade-Interest Rate HedgedEtf_Close_average,ProShares Investment Grade-Interest Rate HedgedEtf_Close_max,ProShares Investment Grade-Interest Rate HedgedEtf_Close_min
2018-08-05,-0.32707110493488867,-0.32707110493488867,-0.32707110493488867,-0.2888001657503068,-0.2888001657503068,-0.2888001657503068,-0.36435220795109813,-0.36435220795109813,-0.36435220795109813,-0.4596256966250391,-0.4596256966250391,-0.4596256966250391
2018-08-12,-0.4861474651645242,-0.4861474651645242,-0.4861474651645242,-0.16810993489868428,-0.16810993489868428,-0.16810993489868428,-0.07114452294760963,-0.07114452294760963,-0.07114452294760963,-0.2395052294766979,-0.2395052294766979,-0.2395052294766979
2018-08-19,-0.2545497036678285,-0.2545497036678285,-0.2545497036678285,-0.4400512750417523,-0.4400512750417523,-0.4400512750417523,-0.08074284248917096,-0.08074284248917096,-0.08074284248917096,-0.3419842878572875,-0.3419842878572875,-0.3419842878572875
2018-08-26,-0.33622160933292733,-0.33622160933292733,-0.33622160933292733,-0.44535632347370985,-0.44535632347370985,-0.44535632347370985,-0.16965519741221208,-0.16965519741221208,-0.16965519741221208,-0.46960824202089363,-0.46960824202089363,-0.46960824202089363
2018-09-02,-0.8715986769183314,-0.8715986769183314,-0.8715986769183314,-0.7751769258614009,-0.7751769258614009,-0.7751769258614009,-2.837510422373505,-2.837510422373505,-2.837510422373505,-0.8001579101567314,-0.8001579101567314,-0.8001579101567314
2018-09-09,-0.06871420564804795,-0.06871420564804795,-0.06871420564804795,0.18528514826318415,0.18528514826318415,0.18528514826318415,0.17727001389496513,0.17727001389496513,0.17727001389496513,0.5479160969834058,0.5479160969834058,0.5479160969834058
2018-09-16,0.9875942341055264,0.9875942341055264,0.9875942341055264,0.7419539600687657,0.7419539600687657,0.7419539600687657,0.8434163075661967,0.8434163075661967,0.8434163075661967,0.7682523658947851,0.7682523658947851,0.7682523658947851
2018-09-23,1.3027999859088322,1.3027999859088322,1.3027999859088322,1.0952410564240609,1.0952410564240609,1.0952410564240609,0.8730991261414313,0.8730991261414313,0.8730991261414313,1.4346380340779705,1.4346380340779705,1.4346380340779705
2018-09-30,1.2274036858326223,1.2274036858326223,1.2274036858326223,1.3040187078568377,1.3040187078568377,1.3040187078568377,1.172026887917239,1.172026887917239,1.172026887917239,1.1143037234283002,1.1143037234283002,1.1143037234283002
2018-10-07,0.938535306276266,0.938535306276266,0.938535306276266,0.9602746170475891,0.9602746170475891,0.9602746170475891,0.8753179002327323,0.8753179002327323,0.8753179002327323,1.1609820279116798,1.1609820279116798,1.1609820279116798
2018-10-14,0.25058326583300233,0.25058326583300233,0.25058326583300233,0.4487078722555643,0.4487078722555643,0.4487078722555643,-0.26765633779767606,-0.26765633779767606,-0.26765633779767606,0.37930422015473414,0.37930422015473414,0.37930422015473414
2018-10-21,0.2630204310232268,0.2630204310232268,0.2630204310232268,-0.0721423657616637,-0.0721423657616637,-0.0721423657616637,-0.006707039126849294,-0.006707039126849294,-0.006707039126849294,-0.7557967784142487,-0.7557967784142487,-0.7557967784142487
2018-10-28,0.0036590922679125663,0.0036590922679125663,0.0036590922679125663,-0.29802100065092413,-0.29802100065092413,-0.29802100065092413,-0.13598858272841005,-0.13598858272841005,-0.13598858272841005,-0.49005692226431524,-0.49005692226431524,-0.49005692226431524
2018-11-04,-0.5056074009165838,-0.5056074009165838,-0.5056074009165838,-0.4097069994595048,-0.4097069994595048,-0.4097069994595048,0.052549749357227164,0.052549749357227164,0.052549749357227164,-0.4080992392745045,-0.4080992392745045,-0.4080992392745045
2018-11-11,-2.5180534361940277,-2.5180534361940277,-2.5180534361940277,-2.642177965741158,-2.642177965741158,-2.642177965741158,-1.3411784281750558,-1.3411784281750558,-1.3411784281750558,-2.344884359790417,-2.344884359790417,-2.344884359790417
2018-11-18,-2.5458944875113203,-2.5458944875113203,-2.5458944875113203,-2.631057848186364,-2.631057848186364,-2.631057848186364,-1.502321435968253,-1.502321435968253,-1.502321435968253,-2.5122699322001543,-2.5122699322001543,-2.5122699322001543
2018-11-25,-2.576936990509027,-2.576936990509027,-2.576936990509027,-2.3285001609609592,-2.3285001609609592,-2.3285001609609592,-1.7766291106686711,-1.7766291106686711,-1.7766291106686711,-2.433139506837181,-2.433139506837181,-2.433139506837181
2018-12-02,-2.705200475726263,-2.705200475726263,-2.705200475726263,-2.7219033753414634,-2.7219033753414634,-2.7219033753414634,-2.8630613855218914,-2.8630613855218914,-2.8630613855218914,-2.688815067554491,-2.688815067554491,-2.688815067554491
2018-12-09,-1.9626271465552587,-1.9626271465552587,-1.9626271465552587,-1.8003032830310628,-1.8003032830310628,-1.8003032830310628,-1.4160323401472423,-1.4160323401472423,-1.4160323401472423,-1.7401513001893592,-1.7401513001893592,-1.7401513001893592
2018-12-16,-2.097304637193969,-2.097304637193969,-2.097304637193969,-2.0483677573763557,-2.0483677573763557,-2.0483677573763557,-1.6335116095956663,-1.6335116095956663,-1.6335116095956663,-2.005758702208675,-2.005758702208675,-2.005758702208675
2018-12-23,-2.105612399515264,-2.105612399515264,-2.105612399515264,-2.180202707199292,-2.180202707199292,-2.180202707199292,-1.695905165407064,-1.695905165407064,-1.695905165407064,-2.000523078721615,-2.000523078721615,-2.000523078721615
2018-12-30,-1.9437165555910683,-1.9437165555910683,-1.9437165555910683,-1.959336705531645,-1.959336705531645,-1.959336705531645,-1.4774618414462377,-1.4774618414462377,-1.4774618414462377,-1.834134115107805,-1.834134115107805,-1.834134115107805
2019-01-06,-1.2212669773997789,-1.2212669773997789,-1.2212669773997789,-1.198889410192349,-1.198889410192349,-1.198889410192349,-0.8433689174353022,-0.8433689174353022,-0.8433689174353022,-1.1396815535222218,-1.1396815535222218,-1.1396815535222218
2019-01-13,-0.7674287109173613,-0.7674287109173613,-0.7674287109173613,-0.42339473357221963,-0.42339473357221963,-0.42339473357221963,-0.4312486077998722,-0.4312486077998722,-0.4312486077998722,-0.29441886165037334,-0.29441886165037334,-0.29441886165037334
2019-01-20,-0.2847071584536955,-0.2847071584536955,-0.2847071584536955,-0.3321651390563109,-0.3321651390563109,-0.3321651390563109,-0.27379731866621543,-0.27379731866621543,-0.27379731866621543,-0.21566451588537752,-0.21566451588537752,-0.21566451588537752
2019-01-27,-0.027562707310219967,-0.027562707310219967,-0.027562707310219967,-0.015959080025636632,-0.015959080025636632,-0.015959080025636632,0.16657562125536904,0.16657562125536904,0.16657562125536904,0.11818274052139635,0.11818274052139635,0.11818274052139635
2019-02-03,0.06847934199839187,0.06847934199839187,0.06847934199839187,0.008649040584181701,0.008649040584181701,0.008649040584181701,0.15112585696847458,0.15112585696847458,0.15112585696847458,0.14149142753671487,0.14149142753671487,0.14149142753671487
2019-02-10,0.11755465199591386,0.11755465199591386,0.11755465199591386,0.13887294499438943,0.13887294499438943,0.13887294499438943,0.35801375798476276,0.35801375798476276,0.35801375798476276,0.18984252174595795,0.18984252174595795,0.18984252174595795
2019-02-17,0.4675357127518022,0.4675357127518022,0.4675357127518022,0.3344117567013361,0.3344117567013361,0.3344117567013361,0.4423092889154583,0.4423092889154583,0.4423092889154583,0.49208307106192184,0.49208307106192184,0.49208307106192184
2019-02-24,0.6655408821493429,0.6655408821493429,0.6655408821493429,0.6283756909686982,0.6283756909686982,0.6283756909686982,0.8371165779362681,0.8371165779362681,0.8371165779362681,0.7930138964175585,0.7930138964175585,0.7930138964175585
2019-03-03,0.3436059241750451,0.3436059241750451,0.3436059241750451,0.5358003234110934,0.5358003234110934,0.5358003234110934,0.5442723904074865,0.5442723904074865,0.5442723904074865,0.7075710133157266,0.7075710133157266,0.7075710133157266
2019-03-10,0.6830871692116922,0.6830871692116922,0.6830871692116922,0.6585289177173167,0.6585289177173167,0.6585289177173167,0.8467435436383997,0.8467435436383997,0.8467435436383997,0.7297441779355321,0.7297441779355321,0.7297441779355321
2019-03-17,1.030034180522076,1.030034180522076,1.030034180522076,0.8655469297903989,0.8655469297903989,0.8655469297903989,0.9377650321624451,0.9377650321624451,0.9377650321624451,0.8767941171843349,0.8767941171843349,0.8767941171843349
2019-03-24,1.0486010233022167,1.0486010233022167,1.0486010233022167,1.085975949654674,1.085975949654674,1.085975949654674,1.144014515352722,1.144014515352722,1.144014515352722,1.1395904419198872,1.1395904419198872,1.1395904419198872
2019-03-31,1.2195219302097426,1.2195219302097426,1.2195219302097426,1.286351583166427,1.286351583166427,1.286351583166427,1.2648335939646982,1.2648335939646982,1.2648335939646982,1.2367120982223232,1.2367120982223232,1.2367120982223232
2019-04-07,1.6220617687184118,1.6220617687184118,1.6220617687184118,1.7485297798768957,1.7485297798768957,1.7485297798768957,1.5551214003646576,1.5551214003646576,1.5551214003646576,1.701649124924604,1.701649124924604,1.701649124924604
2019-04-14,1.6596917060553835,1.6596917060553835,1.6596917060553835,1.5155350026876684,1.5155350026876684,1.5155350026876684,1.5446931517437787,1.5446931517437787,1.5446931517437787,1.4518282338168982,1.4518282338168982,1.4518282338168982
2019-04-21,1.4460151912292691,1.4460151912292691,1.4460151912292691,1.4561019466579297,1.4561019466579297,1.4561019466579297,1.4583712752923876,1.4583712752923876,1.4583712752923876,1.4661767514597348,1.4661767514597348,1.4661767514597348
2019-04-28,1.2134657899452068,1.2134657899452068,1.2134657899452068,1.1400330510986518,1.1400330510986518,1.1400330510986518,1.1111351444186468,1.1111351444186468,1.1111351444186468,1.1500106523324805,1.1500106523324805,1.1500106523324805
2019-05-05,0.7841643399729025,0.7841643399729025,0.7841643399729025,0.6577626023247368,0.6577626023247368,0.6577626023247368,0.6966669785522018,0.6966669785522018,0.6966669785522018,0.605995918755013,0.605995918755013,0.605995918755013
2019-05-12,0.4703375655018774,0.4703375655018774,0.4703375655018774,0.40342822523978344,0.40342822523978344,0.40342822523978344,0.5252940887498201,0.5252940887498201,0.5252940887498201,0.33512232511199047,0.33512232511199047,0.33512232511199047
2019-05-19,-0.0017239008991109675,-0.0017239008991109675,-0.0017239008991109675,0.04297985910257105,0.04297985910257105,0.04297985910257105,0.1366970306223902,0.1366970306223902,0.1366970306223902,-0.08381015873179896,-0.08381015873179896,-0.08381015873179896
2019-05-26,-0.7744711518750551,-0.7744711518750551,-0.7744711518750551,-1.0649688568183269,-1.0649688568183269,-1.0649688568183269,-0.7681215361776582,-0.7681215361776582,-0.7681215361776582,-1.3259044874984858,-1.3259044874984858,-1.3259044874984858
2019-06-02,-1.2265287287872024,-1.2265287287872024,-1.2265287287872024,-0.9493806343582527,-0.9493806343582527,-0.9493806343582527,-0.9947821023520355,-0.9947821023520355,-0.9947821023520355,-0.8615943495788639,-0.8615943495788639,-0.8615943495788639
2019-06-09,-0.3602634984614155,-0.3602634984614155,-0.3602634984614155,-0.6986407065651525,-0.6986407065651525,-0.6986407065651525,-0.46985908558562245,-0.46985908558562245,-0.46985908558562245,-0.7147173791353397,-0.7147173791353397,-0.7147173791353397
2019-06-16,1.0433336682524328,1.0433336682524328,1.0433336682524328,1.08084653812527,1.08084653812527,1.08084653812527,1.2131011283065303,1.2131011283065303,1.2131011283065303,1.1930265919853615,1.1930265919853615,1.1930265919853615
2019-06-23,1.4572842031248514,1.4572842031248514,1.4572842031248514,1.4719478037856688,1.4719478037856688,1.4719478037856688,1.4794390568107565,1.4794390568107565,1.4794390568107565,1.5245174716837375,1.5245174716837375,1.5245174716837375
2019-06-30,1.4588342561863312,1.4588342561863312,1.4588342561863312,1.5543146527441412,1.5543146527441412,1.5543146527441412,1.4050583860061052,1.4050583860061052,1.4050583860061052,1.367450493785537,1.367450493785537,1.367450493785537
2019-07-07,1.2774584485653893,1.2774584485653893,1.2774584485653893,1.3452084205590704,1.3452084205590704,1.3452084205590704,1.3458589790200526,1.3458589790200526,1.3458589790200526,1.3757492422493254,1.3757492422493254,1.3757492422493254
2019-07-14,1.2787868027375382,1.2787868027375382,1.2787868027375382,1.2481404111026009,1.2481404111026009,1.2481404111026009,1.2218327502864872,1.2218327502864872,1.2218327502864872,1.0889004637783304,1.0889004637783304,1.0889004637783304
2019-07-21,1.7441746128532634,1.7441746128532634,1.7441746128532634,1.7000038712380536,1.7000038712380536,1.7000038712380536,1.7894976015847048,1.7894976015847048,1.7894976015847048,1.7777345705068028,1.7777345705068028,1.7777345705068028
2019-07-28,0.45640684422798966,0.45640684422798966,0.45640684422798966,0.495141177628531,0.495141177628531,0.495141177628531,0.26460029755531406,0.26460029755531406,0.26460029755531406,0.08502567109111223,0.08502567109111223,0.08502567109111223
2019-08-04,-0.059455726883362495,-0.059455726883362495,-0.059455726883362495,-0.27344693845000456,-0.27344693845000456,-0.27344693845000456,-0.5334202760290837,-0.5334202760290837,-0.5334202760290837,-0.3620146727864531,-0.3620146727864531,-0.3620146727864531
2019-08-11,-1.3131806066580436,-1.3131806066580436,-1.3131806066580436,-1.067808441948545,-1.067808441948545,-1.067808441948545,-1.174217307893526,-1.174217307893526,-1.174217307893526,-0.9471639160603755,-0.9471639160603755,-0.9471639160603755
2019-08-18,-0.5938498485379191,-0.5938498485379191,-0.5938498485379191,-0.35236533871699555,-0.35236533871699555,-0.35236533871699555,-0.4404528930118146,-0.4404528930118146,-0.4404528930118146,-0.5820201221102134,-0.5820201221102134,-0.5820201221102134
2019-08-25,-0.42361112975629367,-0.42361112975629367,-0.42361112975629367,-0.4185148596275037,-0.4185148596275037,-0.4185148596275037,-0.4651153449129498,-0.4651153449129498,-0.4651153449129498,-0.29936954762343115,-0.29936954762343115,-0.29936954762343115
2019-09-01,-0.7831637151875588,-0.7831637151875588,-0.7831637151875588,-0.7214670856208404,-0.7214670856208404,-0.7214670856208404,-0.708610473046997,-0.708610473046997,-0.708610473046997,-0.6316103952219545,-0.6316103952219545,-0.6316103952219545
2019-09-08,-0.1588153037925069,-0.1588153037925069,-0.1588153037925069,0.3293168629029849,0.3293168629029849,0.3293168629029849,0.005294766478161157,0.005294766478161157,0.005294766478161157,0.2026715856061286,0.2026715856061286,0.2026715856061286
2019-09-15,0.30961254385682685,0.30961254385682685,0.30961254385682685,0.37782731419645504,0.37782731419645504,0.37782731419645504,0.38289109787692027,0.38289109787692027,0.38289109787692027,0.5250199586128079,0.5250199586128079,0.5250199586128079
2019-09-22,0.07576543606350866,0.07576543606350866,0.07576543606350866,0.2205565760348561,0.2205565760348561,0.2205565760348561,0.21592619421146905,0.21592619421146905,0.21592619421146905,0.18667030427931708,0.18667030427931708,0.18667030427931708
2019-09-29,-0.5602190296108225,-0.5602190296108225,-0.5602190296108225,-0.8339094693236131,-0.8339094693236131,-0.8339094693236131,-0.9821113237998984,-0.9821113237998984,-0.9821113237998984,-0.6587794341267519,-0.6587794341267519,-0.6587794341267519
2019-10-06,-0.6069622025324057,-0.6069622025324057,-0.6069622025324057,-0.045943177797391585,-0.045943177797391585,-0.045943177797391585,-0.44860754019234733,-0.44860754019234733,-0.44860754019234733,0.11755487797874706,0.11755487797874706,0.11755487797874706
2019-10-13,0.5836467418092085,0.5836467418092085,0.5836467418092085,0.582027638172076,0.582027638172076,0.582027638172076,0.5212851371512299,0.5212851371512299,0.5212851371512299,0.7227285880349309,0.7227285880349309,0.7227285880349309
2019-10-20,1.1571500215294797,1.1571500215294797,1.1571500215294797,1.2034597912817466,1.2034597912817466,1.2034597912817466,1.0103070042020026,1.0103070042020026,1.0103070042020026,1.31751259112113,1.31751259112113,1.31751259112113
2019-10-27,0.4579072028460484,0.4579072028460484,0.4579072028460484,0.6388088651819761,0.6388088651819761,0.6388088651819761,0.6562681404852463,0.6562681404852463,0.6562681404852463,0.773562876377528,0.773562876377528,0.773562876377528
2019-11-03,1.986535696479323,1.986535696479323,1.986535696479323,1.8234695364828177,1.8234695364828177,1.8234695364828177,1.8456397438882979,1.8456397438882979,1.8456397438882979,1.6850851718770212,1.6850851718770212,1.6850851718770212
2019-11-10,1.2556048717362138,1.2556048717362138,1.2556048717362138,1.4797242733391032,1.4797242733391032,1.4797242733391032,1.4452154443907144,1.4452154443907144,1.4452154443907144,1.3215737308369129,1.3215737308369129,1.3215737308369129
2019-11-17,0.9355422143061514,0.9355422143061514,0.9355422143061514,1.0636658345247723,1.0636658345247723,1.0636658345247723,1.098138843605135,1.098138843605135,1.098138843605135,1.2407638768013791,1.2407638768013791,1.2407638768013791
2019-11-24,1.7749997169864757,1.7749997169864757,1.7749997169864757,1.8615475776657735,1.8615475776657735,1.8615475776657735,1.7736366983094878,1.7736366983094878,1.7736366983094878,1.8193507370216329,1.8193507370216329,1.8193507370216329
2019-12-01,1.8598756605554052,1.8598756605554052,1.8598756605554052,1.9270711172265598,1.9270711172265598,1.9270711172265598,1.863226180189001,1.863226180189001,1.863226180189001,2.026276268383724,2.026276268383724,2.026276268383724
2019-12-08,2.135917867546822,2.135917867546822,2.135917867546822,2.177316413582099,2.177316413582099,2.177316413582099,2.1976870181169232,2.1976870181169232,2.1976870181169232,2.159732813563502,2.159732813563502,2.159732813563502
2019-12-15,2.4188166026043443,2.4188166026043443,2.4188166026043443,2.3736973702545305,2.3736973702545305,2.3736973702545305,2.2665534193858803,2.2665534193858803,2.2665534193858803,2.2043506254194134,2.2043506254194134,2.2043506254194134
2019-12-22,1.7457859408492622,1.7457859408492622,1.7457859408492622,1.793663823898153,1.793663823898153,1.793663823898153,1.8514062803469349,1.8514062803469349,1.8514062803469349,1.8618993063075853,1.8618993063075853,1.8618993063075853
2019-12-29,1.6687101833548255,1.6687101833548255,1.6687101833548255,1.5793616714514915,1.5793616714514915,1.5793616714514915,1.211017871067559,1.211017871067559,1.211017871067559,1.1137261149967848,1.1137261149967848,1.1137261149967848
