Date,ProShares UltraShort MidCap400_Open_average,ProShares UltraShort MidCap400_Open_max,ProShares UltraShort MidCap400_Open_min,ProShares UltraShort MidCap400_High_average,ProShares UltraShort MidCap400_High_max,ProShares UltraShort MidCap400_High_min,ProShares UltraShort MidCap400_Low_average,ProShares UltraShort MidCap400_Low_max,ProShares UltraShort MidCap400_Low_min,ProShares UltraShort MidCap400_Close_average,ProShares UltraShort MidCap400_Close_max,ProShares UltraShort MidCap400_Close_min
2018-04-08,-0.03325708291066909,-0.03325708291066909,-0.03325708291066909,-0.26075314083394363,-0.26075314083394363,-0.26075314083394363,-0.16725012841730952,-0.16725012841730952,-0.16725012841730952,-0.3436846293103779,-0.3436846293103779,-0.3436846293103779
2018-04-15,-0.3658739552326911,-0.3658739552326911,-0.3658739552326911,-0.420397185990021,-0.420397185990021,-0.420397185990021,-0.30208842797493973,-0.30208842797493973,-0.30208842797493973,-0.3797867366445086,-0.3797867366445086,-0.3797867366445086
2018-04-22,-0.17709502322014464,-0.17709502322014464,-0.17709502322014464,-0.3796642023804919,-0.3796642023804919,-0.3796642023804919,0.05959592500194456,0.05959592500194456,0.05959592500194456,-0.18270862428360143,-0.18270862428360143,-0.18270862428360143
2018-04-29,-0.031055134239229183,-0.031055134239229183,-0.031055134239229183,-0.2194699969408443,-0.2194699969408443,-0.2194699969408443,-0.5391967366584972,-0.5391967366584972,-0.5391967366584972,-0.5712318071487178,-0.5712318071487178,-0.5712318071487178
2018-05-06,-1.7861912871637433,-1.7861912871637433,-1.7861912871637433,-1.498218148839822,-1.498218148839822,-1.498218148839822,-1.7427820688808426,-1.7427820688808426,-1.7427820688808426,-1.382138602766334,-1.382138602766334,-1.382138602766334
2018-05-13,-1.5488044616216177,-1.5488044616216177,-1.5488044616216177,-1.5046365313880545,-1.5046365313880545,-1.5046365313880545,-1.8434834884207045,-1.8434834884207045,-1.8434834884207045,-1.7041302962921647,-1.7041302962921647,-1.7041302962921647
2018-05-20,-1.3123184544760125,-1.3123184544760125,-1.3123184544760125,-1.2663992012087946,-1.2663992012087946,-1.2663992012087946,-1.2461782923471916,-1.2461782923471916,-1.2461782923471916,-1.1806299640005082,-1.1806299640005082,-1.1806299640005082
2018-05-27,-1.3016756715967441,-1.3016756715967441,-1.3016756715967441,-1.270211519874194,-1.270211519874194,-1.270211519874194,-1.4271426083123981,-1.4271426083123981,-1.4271426083123981,-1.323734711126496,-1.323734711126496,-1.323734711126496
2018-06-03,-2.00749217341988,-2.00749217341988,-2.00749217341988,-1.8564342065462185,-1.8564342065462185,-1.8564342065462185,-1.9353344481712917,-1.9353344481712917,-1.9353344481712917,-1.7750473318344693,-1.7750473318344693,-1.7750473318344693
2018-06-10,-1.4065340750660058,-1.4065340750660058,-1.4065340750660058,-1.3541528481637077,-1.3541528481637077,-1.3541528481637077,-1.492797892549027,-1.492797892549027,-1.492797892549027,-1.348013833046041,-1.348013833046041,-1.348013833046041
