Date,First Trust RiverFront Dynamic EM_Open_average,First Trust RiverFront Dynamic EM_Open_max,First Trust RiverFront Dynamic EM_Open_min,First Trust RiverFront Dynamic EM_High_average,First Trust RiverFront Dynamic EM_High_max,First Trust RiverFront Dynamic EM_High_min,First Trust RiverFront Dynamic EM_Low_average,First Trust RiverFront Dynamic EM_Low_max,First Trust RiverFront Dynamic EM_Low_min,First Trust RiverFront Dynamic EM_Close_average,First Trust RiverFront Dynamic EM_Close_max,First Trust RiverFront Dynamic EM_Close_min
2018-04-08,-1.0047414556946301,-1.0047414556946301,-1.0047414556946301,-1.144352231172977,-1.144352231172977,-1.144352231172977,-0.7614669314629945,-0.7614669314629945,-0.7614669314629945,-0.8320145589399405,-0.8320145589399405,-0.8320145589399405
2018-04-15,-0.8655765613576312,-0.8655765613576312,-0.8655765613576312,-1.024588399708962,-1.024588399708962,-1.024588399708962,-0.7366694712769162,-0.7366694712769162,-0.7366694712769162,-0.9550980825031115,-0.9550980825031115,-0.9550980825031115
2018-04-22,-0.6497189662526855,-0.6497189662526855,-0.6497189662526855,-0.8906241630371237,-0.8906241630371237,-0.8906241630371237,-0.7103024969949433,-0.7103024969949433,-0.7103024969949433,-0.9123926173783188,-0.9123926173783188,-0.9123926173783188
2018-04-29,-1.381883431285647,-1.381883431285647,-1.381883431285647,-1.4985741673272837,-1.4985741673272837,-1.4985741673272837,-1.1620322226163458,-1.1620322226163458,-1.1620322226163458,-1.339980114086588,-1.339980114086588,-1.339980114086588
2018-05-06,-0.3611536681024512,-0.3611536681024512,-0.3611536681024512,-0.5150022744025748,-0.5150022744025748,-0.5150022744025748,-0.34296906829948676,-0.34296906829948676,-0.34296906829948676,-0.5145333962652819,-0.5145333962652819,-0.5145333962652819
2018-05-13,-1.0627949622270165,-1.0627949622270165,-1.0627949622270165,-1.1476793364256233,-1.1476793364256233,-1.1476793364256233,-0.9393111787612387,-0.9393111787612387,-0.9393111787612387,-0.9902247229380978,-0.9902247229380978,-0.9902247229380978
2018-05-20,-1.0112972277315686,-1.0112972277315686,-1.0112972277315686,-1.05154072868581,-1.05154072868581,-1.05154072868581,-0.7401434637449361,-0.7401434637449361,-0.7401434637449361,-0.858232538771312,-0.858232538771312,-0.858232538771312
2018-05-27,-0.6948574182949437,-0.6948574182949437,-0.6948574182949437,-0.6126625834595035,-0.6126625834595035,-0.6126625834595035,-0.418905897633164,-0.418905897633164,-0.418905897633164,-0.4422380320951945,-0.4422380320951945,-0.4422380320951945
2018-06-03,-0.8599215312204074,-0.8599215312204074,-0.8599215312204074,-0.953618996635292,-0.953618996635292,-0.953618996635292,-0.9527401690336702,-0.9527401690336702,-0.9527401690336702,-0.9303120887625995,-0.9303120887625995,-0.9303120887625995
2018-06-10,-2.641730555393557,-2.641730555393557,-2.641730555393557,-2.610691131638202,-2.610691131638202,-2.610691131638202,-2.894726928809114,-2.894726928809114,-2.894726928809114,-2.596217385996204,-2.596217385996204,-2.596217385996204
2018-06-17,-2.5745655783501595,-2.5745655783501595,-2.5745655783501595,-2.610246784931403,-2.610246784931403,-2.610246784931403,-2.7404823055566507,-2.7404823055566507,-2.7404823055566507,-2.760730184043998,-2.760730184043998,-2.760730184043998
2018-06-24,-2.443990313543405,-2.443990313543405,-2.443990313543405,-2.422351587372046,-2.422351587372046,-2.422351587372046,-2.335170635753938,-2.335170635753938,-2.335170635753938,-2.4213870043935257,-2.4213870043935257,-2.4213870043935257
2018-07-01,-1.500370212653905,-1.500370212653905,-1.500370212653905,-1.494736722891649,-1.494736722891649,-1.494736722891649,-1.4233323270555795,-1.4233323270555795,-1.4233323270555795,-1.4731947499300353,-1.4731947499300353,-1.4731947499300353
