Date,MomentumShares International Quantitative MomentumEtf_Open_average,MomentumShares International Quantitative MomentumEtf_Open_max,MomentumShares International Quantitative MomentumEtf_Open_min,MomentumShares International Quantitative MomentumEtf_High_average,MomentumShares International Quantitative MomentumEtf_High_max,MomentumShares International Quantitative MomentumEtf_High_min,MomentumShares International Quantitative MomentumEtf_Low_average,MomentumShares International Quantitative MomentumEtf_Low_max,MomentumShares International Quantitative MomentumEtf_Low_min,MomentumShares International Quantitative MomentumEtf_Close_average,MomentumShares International Quantitative MomentumEtf_Close_max,MomentumShares International Quantitative MomentumEtf_Close_min
2018-10-07,-2.042999895992443,-2.042999895992443,-2.042999895992443,-2.134915770700104,-2.134915770700104,-2.134915770700104,-2.079922041594913,-2.079922041594913,-2.079922041594913,-2.146416243134402,-2.146416243134402,-2.146416243134402
2018-10-14,-1.7557186588146487,-1.7557186588146487,-1.7557186588146487,-1.837150556838414,-1.837150556838414,-1.837150556838414,-1.7745810193202387,-1.7745810193202387,-1.7745810193202387,-1.836366701820633,-1.836366701820633,-1.836366701820633
2018-10-21,-2.6206836677739838,-2.6206836677739838,-2.6206836677739838,-2.5124135759418857,-2.5124135759418857,-2.5124135759418857,-2.5738720105598296,-2.5738720105598296,-2.5738720105598296,-2.456700982188466,-2.456700982188466,-2.456700982188466
2018-10-28,-1.4491459211443631,-1.4491459211443631,-1.4491459211443631,-1.5119844273298162,-1.5119844273298162,-1.5119844273298162,-1.5534745556527731,-1.5534745556527731,-1.5534745556527731,-1.6141471935245881,-1.6141471935245881,-1.6141471935245881
2018-11-04,-1.3434095167598148,-1.3434095167598148,-1.3434095167598148,-1.3923211350967162,-1.3923211350967162,-1.3923211350967162,-1.2869845981069012,-1.2869845981069012,-1.2869845981069012,-1.3323966919782535,-1.3323966919782535,-1.3323966919782535
2018-11-11,-1.6948053031684134,-1.6948053031684134,-1.6948053031684134,-1.6494087249141183,-1.6494087249141183,-1.6494087249141183,-1.6524337587699265,-1.6524337587699265,-1.6524337587699265,-1.5962144717481388,-1.5962144717481388,-1.5962144717481388
2018-11-18,-1.705124489240513,-1.705124489240513,-1.705124489240513,-1.791950640599577,-1.791950640599577,-1.791950640599577,-1.675134147699355,-1.675134147699355,-1.675134147699355,-1.74175918975844,-1.74175918975844,-1.74175918975844
2018-11-25,-1.146518269553103,-1.146518269553103,-1.146518269553103,-1.2254028565801902,-1.2254028565801902,-1.2254028565801902,-1.1219896080392089,-1.1219896080392089,-1.1219896080392089,-1.1897956043214921,-1.1897956043214921,-1.1897956043214921
2018-12-02,-1.1345497442369814,-1.1345497442369814,-1.1345497442369814,-1.1867445141539865,-1.1867445141539865,-1.1867445141539865,-1.2456271062677828,-1.2456271062677828,-1.2456271062677828,-1.2780127157586174,-1.2780127157586174,-1.2780127157586174
2018-12-09,-1.3998536542536315,-1.3998536542536315,-1.3998536542536315,-1.4624731121616925,-1.4624731121616925,-1.4624731121616925,-1.3642520302973586,-1.3642520302973586,-1.3642520302973586,-1.4154465474671247,-1.4154465474671247,-1.4154465474671247
2018-12-16,-1.8385659562116141,-1.8385659562116141,-1.8385659562116141,-1.8954344706873905,-1.8954344706873905,-1.8954344706873905,-1.9437146132652041,-1.9437146132652041,-1.9437146132652041,-1.9910633926482035,-1.9910633926482035,-1.9910633926482035
2018-12-23,-1.5505884653440298,-1.5505884653440298,-1.5505884653440298,-1.5740536985502076,-1.5740536985502076,-1.5740536985502076,-1.524943287403291,-1.524943287403291,-1.524943287403291,-1.5413450554902486,-1.5413450554902486,-1.5413450554902486
2018-12-30,-1.1359397071181425,-1.1359397071181425,-1.1359397071181425,-1.1536975725893661,-1.1536975725893661,-1.1536975725893661,-1.0900158505137398,-1.0900158505137398,-1.0900158505137398,-1.0975288932718736,-1.0975288932718736,-1.0975288932718736
2019-01-06,-0.6916865102951355,-0.6916865102951355,-0.6916865102951355,-0.7216400231839899,-0.7216400231839899,-0.7216400231839899,-0.7200761745179804,-0.7200761745179804,-0.7200761745179804,-0.7463602345878219,-0.7463602345878219,-0.7463602345878219
2019-01-13,-0.33326054259564614,-0.33326054259564614,-0.33326054259564614,-0.338916195011234,-0.338916195011234,-0.338916195011234,-0.28455134946931543,-0.28455134946931543,-0.28455134946931543,-0.3080616382219642,-0.3080616382219642,-0.3080616382219642
2019-01-20,-0.32108972769901356,-0.32108972769901356,-0.32108972769901356,-0.365320579726524,-0.365320579726524,-0.365320579726524,-0.335278190008796,-0.335278190008796,-0.335278190008796,-0.37075376352123474,-0.37075376352123474,-0.37075376352123474
2019-01-27,-0.20444518295863837,-0.20444518295863837,-0.20444518295863837,-0.25014349302812605,-0.25014349302812605,-0.25014349302812605,-0.2135231763867941,-0.2135231763867941,-0.2135231763867941,-0.22440964648652867,-0.22440964648652867,-0.22440964648652867
2019-02-03,-0.49362490483775634,-0.49362490483775634,-0.49362490483775634,-0.5306569704468852,-0.5306569704468852,-0.5306569704468852,-0.4322598419557234,-0.4322598419557234,-0.4322598419557234,-0.46010908613370205,-0.46010908613370205,-0.46010908613370205
2019-02-10,0.013804913056452076,0.013804913056452076,0.013804913056452076,0.01063400199676973,0.01063400199676973,0.01063400199676973,0.08715171844738505,0.08715171844738505,0.08715171844738505,0.103945612989436,0.103945612989436,0.103945612989436
2019-02-17,0.24504351516946513,0.24504351516946513,0.24504351516946513,0.18121768027170504,0.18121768027170504,0.18121768027170504,0.3265019207840463,0.3265019207840463,0.3265019207840463,0.2856222276661212,0.2856222276661212,0.2856222276661212
2019-02-24,1.0591169043332136,1.0591169043332136,1.0591169043332136,1.0821261820546837,1.0821261820546837,1.0821261820546837,1.137870919450703,1.137870919450703,1.137870919450703,1.112032292035129,1.112032292035129,1.112032292035129
2019-03-03,0.8326772839002687,0.8326772839002687,0.8326772839002687,0.7779265751126104,0.7779265751126104,0.7779265751126104,0.8985668676693346,0.8985668676693346,0.8985668676693346,0.8621025225738776,0.8621025225738776,0.8621025225738776
2019-03-10,1.640097018423043,1.640097018423043,1.640097018423043,1.610414428967751,1.610414428967751,1.610414428967751,1.6717018926413425,1.6717018926413425,1.6717018926413425,1.6589127930720236,1.6589127930720236,1.6589127930720236
2019-03-17,1.5363065733485606,1.5363065733485606,1.5363065733485606,1.4720959310429047,1.4720959310429047,1.4720959310429047,1.4013245008844188,1.4013245008844188,1.4013245008844188,1.3490862948229556,1.3490862948229556,1.3490862948229556
2019-03-24,1.4148276613498987,1.4148276613498987,1.4148276613498987,1.3772309058046976,1.3772309058046976,1.3772309058046976,1.3697825241997577,1.3697825241997577,1.3697825241997577,1.3994799495646002,1.3994799495646002,1.3994799495646002
2019-03-31,1.5002428874932427,1.5002428874932427,1.5002428874932427,1.4852286078082946,1.4852286078082946,1.4852286078082946,1.5090513282360485,1.5090513282360485,1.5090513282360485,1.4773235564612515,1.4773235564612515,1.4773235564612515
2019-04-07,1.4234298103924428,1.4234298103924428,1.4234298103924428,1.459207396498897,1.459207396498897,1.459207396498897,1.4369621685760618,1.4369621685760618,1.4369621685760618,1.4570356812161318,1.4570356812161318,1.4570356812161318
2019-04-14,1.0699268581911006,1.0699268581911006,1.0699268581911006,1.0502913235651166,1.0502913235651166,1.0502913235651166,1.0547699299690676,1.0547699299690676,1.0547699299690676,1.0519470469198102,1.0519470469198102,1.0519470469198102
2019-04-21,0.8791641814668618,0.8791641814668618,0.8791641814668618,0.8522779993240751,0.8522779993240751,0.8522779993240751,0.898685343613405,0.898685343613405,0.898685343613405,0.8692957454924823,0.8692957454924823,0.8692957454924823
2019-04-28,1.024408891111419,1.024408891111419,1.024408891111419,1.0113164675780366,1.0113164675780366,1.0113164675780366,0.9068639175189604,0.9068639175189604,0.9068639175189604,0.9448338919237272,0.9448338919237272,0.9448338919237272
2019-05-05,0.3560373157391817,0.3560373157391817,0.3560373157391817,0.48663370071791984,0.48663370071791984,0.48663370071791984,0.33452663024203744,0.33452663024203744,0.33452663024203744,0.5257677665663039,0.5257677665663039,0.5257677665663039
2019-05-12,0.6196859685539231,0.6196859685539231,0.6196859685539231,0.5770933402095421,0.5770933402095421,0.5770933402095421,0.5821422961915587,0.5821422961915587,0.5821422961915587,0.5249309001988586,0.5249309001988586,0.5249309001988586
2019-05-19,0.3979673747409726,0.3979673747409726,0.3979673747409726,0.4141146867815265,0.4141146867815265,0.4141146867815265,0.45171084058071426,0.45171084058071426,0.45171084058071426,0.4202559604682193,0.4202559604682193,0.4202559604682193
2019-05-26,-0.7790019938767057,-0.7790019938767057,-0.7790019938767057,-0.5401461612942866,-0.5401461612942866,-0.5401461612942866,-0.7177017928593781,-0.7177017928593781,-0.7177017928593781,-0.4823851262144313,-0.4823851262144313,-0.4823851262144313
2019-06-02,0.8723083199459851,0.8723083199459851,0.8723083199459851,0.834085735044368,0.834085735044368,0.834085735044368,0.9443505939546706,0.9443505939546706,0.9443505939546706,0.8880191665592888,0.8880191665592888,0.8880191665592888
2019-06-09,0.7878330684112126,0.7878330684112126,0.7878330684112126,0.7522797130867237,0.7522797130867237,0.7522797130867237,0.8579645500194181,0.8579645500194181,0.8579645500194181,0.8063567676689446,0.8063567676689446,0.8063567676689446
2019-06-16,1.2028545144524974,1.2028545144524974,1.2028545144524974,1.184113886837293,1.184113886837293,1.184113886837293,1.2770125541033643,1.2770125541033643,1.2770125541033643,1.2247554077639842,1.2247554077639842,1.2247554077639842
2019-06-23,1.245013907538877,1.245013907538877,1.245013907538877,1.2876086408961183,1.2876086408961183,1.2876086408961183,1.3197517735553101,1.3197517735553101,1.3197517735553101,1.3518289505024508,1.3518289505024508,1.3518289505024508
2019-06-30,1.0950912510484307,1.0950912510484307,1.0950912510484307,1.2515879093339548,1.2515879093339548,1.2515879093339548,1.164944526919381,1.164944526919381,1.164944526919381,1.3091595876328512,1.3091595876328512,1.3091595876328512
2019-07-07,1.3164474652406621,1.3164474652406621,1.3164474652406621,1.484029448716212,1.484029448716212,1.484029448716212,1.3792916660217216,1.3792916660217216,1.3792916660217216,1.5292844896915405,1.5292844896915405,1.5292844896915405
2019-07-14,1.3104944693642195,1.3104944693642195,1.3104944693642195,1.279335647893321,1.279335647893321,1.279335647893321,1.359926796730764,1.359926796730764,1.359926796730764,1.3206480757709753,1.3206480757709753,1.3206480757709753
2019-07-21,1.0795739071425392,1.0795739071425392,1.0795739071425392,1.0524224532728854,1.0524224532728854,1.0524224532728854,1.1206549044976641,1.1206549044976641,1.1206549044976641,1.087576658328331,1.087576658328331,1.087576658328331
2019-07-28,-0.31657578467272585,-0.31657578467272585,-0.31657578467272585,-0.2947782055445934,-0.2947782055445934,-0.2947782055445934,-0.2873011436818283,-0.2873011436818283,-0.2873011436818283,-0.26085188963751593,-0.26085188963751593,-0.26085188963751593
2019-08-04,-1.05971075197631,-1.05971075197631,-1.05971075197631,-1.2473064786431771,-1.2473064786431771,-1.2473064786431771,-0.9765644049247298,-0.9765644049247298,-0.9765644049247298,-1.1958132286749792,-1.1958132286749792,-1.1958132286749792
2019-08-11,-2.1490502075870004,-2.1490502075870004,-2.1490502075870004,-2.123054605552657,-2.123054605552657,-2.123054605552657,-2.0827341124481684,-2.0827341124481684,-2.0827341124481684,-2.1387936709436315,-2.1387936709436315,-2.1387936709436315
2019-08-18,-0.6290682385764633,-0.6290682385764633,-0.6290682385764633,-0.7816607393311055,-0.7816607393311055,-0.7816607393311055,-1.2546057581202978,-1.2546057581202978,-1.2546057581202978,-1.4377980913244064,-1.4377980913244064,-1.4377980913244064
2019-08-25,0.0671142874301594,0.0671142874301594,0.0671142874301594,0.0748569526915402,0.0748569526915402,0.0748569526915402,-0.20882229911193828,-0.20882229911193828,-0.20882229911193828,-0.1805428578499732,-0.1805428578499732,-0.1805428578499732
2019-09-01,0.9297801755464032,0.9297801755464032,0.9297801755464032,0.8957616036361012,0.8957616036361012,0.8957616036361012,0.9126517681352198,0.9126517681352198,0.9126517681352198,0.9051619298520148,0.9051619298520148,0.9051619298520148
2019-09-08,-0.2756472977936925,-0.2756472977936925,-0.2756472977936925,-0.4005069017292876,-0.4005069017292876,-0.4005069017292876,-0.17012873733702252,-0.17012873733702252,-0.17012873733702252,-0.29246878290439604,-0.29246878290439604,-0.29246878290439604
2019-09-15,-0.4563199082105022,-0.4563199082105022,-0.4563199082105022,-0.5903233584401173,-0.5903233584401173,-0.5903233584401173,-0.35967972418542654,-0.35967972418542654,-0.35967972418542654,-0.48281365623283573,-0.48281365623283573,-0.48281365623283573
2019-09-22,-0.5866177441682809,-0.5866177441682809,-0.5866177441682809,-0.7020333968934485,-0.7020333968934485,-0.7020333968934485,-0.675177624557649,-0.675177624557649,-0.675177624557649,-0.7757322496518476,-0.7757322496518476,-0.7757322496518476
2019-09-29,-1.3743356067950685,-1.3743356067950685,-1.3743356067950685,-1.2516777568258097,-1.2516777568258097,-1.2516777568258097,-1.2784939779184261,-1.2784939779184261,-1.2784939779184261,-1.1567797959716828,-1.1567797959716828,-1.1567797959716828
2019-10-06,-0.17940441846916655,-0.17940441846916655,-0.17940441846916655,-0.18375677680188607,-0.18375677680188607,-0.18375677680188607,-0.23716707710687407,-0.23716707710687407,-0.23716707710687407,-0.334208140498145,-0.334208140498145,-0.334208140498145
2019-10-13,-0.20412294374506773,-0.20412294374506773,-0.20412294374506773,-0.2937332117632041,-0.2937332117632041,-0.2937332117632041,-0.107337121437055,-0.107337121437055,-0.107337121437055,-0.1795871092246271,-0.1795871092246271,-0.1795871092246271
2019-10-20,-0.34219123293812065,-0.34219123293812065,-0.34219123293812065,-0.27172188583187684,-0.27172188583187684,-0.27172188583187684,-0.2383048303218225,-0.2383048303218225,-0.2383048303218225,-0.18497989423735547,-0.18497989423735547,-0.18497989423735547
2019-10-27,0.803624906697872,0.803624906697872,0.803624906697872,1.0300784093948931,1.0300784093948931,1.0300784093948931,0.6522770288103718,0.6522770288103718,0.6522770288103718,1.020872633042721,1.020872633042721,1.020872633042721
2019-11-03,0.43073926766588,0.43073926766588,0.43073926766588,0.3669136186572996,0.3669136186572996,0.3669136186572996,0.5070567008122454,0.5070567008122454,0.5070567008122454,0.43180879453022347,0.43180879453022347,0.43180879453022347
2019-11-10,0.20329082671748971,0.20329082671748971,0.20329082671748971,0.10710319972338755,0.10710319972338755,0.10710319972338755,0.293784477257446,0.293784477257446,0.293784477257446,0.19424822535999073,0.19424822535999073,0.19424822535999073
2019-11-17,0.38882395616947485,0.38882395616947485,0.38882395616947485,0.31036704099258944,0.31036704099258944,0.31036704099258944,0.47393287775694576,0.47393287775694576,0.47393287775694576,0.38563013745566066,0.38563013745566066,0.38563013745566066
2019-11-24,1.7589939136153734,1.7589939136153734,1.7589939136153734,1.7697881303603111,1.7697881303603111,1.7697881303603111,1.6734647961365006,1.6734647961365006,1.6734647961365006,1.6263560540593878,1.6263560540593878,1.6263560540593878
2019-12-01,1.5146495938459914,1.5146495938459914,1.5146495938459914,1.6089771139911804,1.6089771139911804,1.6089771139911804,1.5276299446804944,1.5276299446804944,1.5276299446804944,1.6142345880683588,1.6142345880683588,1.6142345880683588
2019-12-08,1.7774025817954657,1.7774025817954657,1.7774025817954657,2.01596641958659,2.01596641958659,2.01596641958659,1.8307727121093613,1.8307727121093613,1.8307727121093613,1.8238605800031884,1.8238605800031884,1.8238605800031884
2019-12-15,2.567458800502717,2.567458800502717,2.567458800502717,2.5336097176647194,2.5336097176647194,2.5336097176647194,2.4436889986727346,2.4436889986727346,2.4436889986727346,2.4288845881651233,2.4288845881651233,2.4288845881651233
2019-12-22,2.543998071371487,2.543998071371487,2.543998071371487,2.5364440076622072,2.5364440076622072,2.5364440076622072,2.581869037687708,2.581869037687708,2.581869037687708,2.5584656890366366,2.5584656890366366,2.5584656890366366
2019-12-29,1.761842153029381,1.761842153029381,1.761842153029381,1.8687946406836362,1.8687946406836362,1.8687946406836362,1.7337128511205446,1.7337128511205446,1.7337128511205446,1.7028797972159522,1.7028797972159522,1.7028797972159522
