Date,ProShares UltraShort Bloomberg Crude Oil_Open_average,ProShares UltraShort Bloomberg Crude Oil_Open_max,ProShares UltraShort Bloomberg Crude Oil_Open_min,ProShares UltraShort Bloomberg Crude Oil_High_average,ProShares UltraShort Bloomberg Crude Oil_High_max,ProShares UltraShort Bloomberg Crude Oil_High_min,ProShares UltraShort Bloomberg Crude Oil_Low_average,ProShares UltraShort Bloomberg Crude Oil_Low_max,ProShares UltraShort Bloomberg Crude Oil_Low_min,ProShares UltraShort Bloomberg Crude Oil_Close_average,ProShares UltraShort Bloomberg Crude Oil_Close_max,ProShares UltraShort Bloomberg Crude Oil_Close_min
2018-04-08,-1.909303390606074,-1.909303390606074,-1.909303390606074,-1.7967820440090765,-1.7967820440090765,-1.7967820440090765,-1.8272744971707562,-1.8272744971707562,-1.8272744971707562,-1.7312600110696856,-1.7312600110696856,-1.7312600110696856
2018-04-15,-1.7182796960595965,-1.7182796960595965,-1.7182796960595965,-1.6382294305419898,-1.6382294305419898,-1.6382294305419898,-1.7440133287158557,-1.7440133287158557,-1.7440133287158557,-1.6806498519740685,-1.6806498519740685,-1.6806498519740685
2018-04-22,-1.517307948148549,-1.517307948148549,-1.517307948148549,-1.4850218500008447,-1.4850218500008447,-1.4850218500008447,-1.461263265801284,-1.461263265801284,-1.461263265801284,-1.4439760079972945,-1.4439760079972945,-1.4439760079972945
2018-04-29,-1.427261185206603,-1.427261185206603,-1.427261185206603,-1.3899715936891222,-1.3899715936891222,-1.3899715936891222,-1.5442051471634812,-1.5442051471634812,-1.5442051471634812,-1.5245702214717156,-1.5245702214717156,-1.5245702214717156
2018-05-06,-1.6932897511780796,-1.6932897511780796,-1.6932897511780796,-1.6149707900565915,-1.6149707900565915,-1.6149707900565915,-1.6225145594309012,-1.6225145594309012,-1.6225145594309012,-1.5515712796695385,-1.5515712796695385,-1.5515712796695385
2018-05-13,-1.4774960434787698,-1.4774960434787698,-1.4774960434787698,-1.4564300562416594,-1.4564300562416594,-1.4564300562416594,-1.4246384699191021,-1.4246384699191021,-1.4246384699191021,-1.4590679364288957,-1.4590679364288957,-1.4590679364288957
2018-05-20,-0.8718147450757565,-0.8718147450757565,-0.8718147450757565,-0.7061182414531928,-0.7061182414531928,-0.7061182414531928,-0.7549586126890977,-0.7549586126890977,-0.7549586126890977,-0.6277452050919565,-0.6277452050919565,-0.6277452050919565
2018-05-27,-0.25903537010964794,-0.25903537010964794,-0.25903537010964794,-0.17578072401442735,-0.17578072401442735,-0.17578072401442735,-0.22156141142956198,-0.22156141142956198,-0.22156141142956198,-0.0327819538910046,-0.0327819538910046,-0.0327819538910046
2018-06-03,-0.037632875642528534,-0.037632875642528534,-0.037632875642528534,0.03244202510850348,0.03244202510850348,0.03244202510850348,0.05717621472758486,0.05717621472758486,0.05717621472758486,0.06401312248635616,0.06401312248635616,0.06401312248635616
2018-06-10,0.018485368315268258,0.018485368315268258,0.018485368315268258,0.47164892682667287,0.47164892682667287,0.47164892682667287,0.22509691333358053,0.22509691333358053,0.22509691333358053,0.6179230792397047,0.6179230792397047,0.6179230792397047
2018-06-17,-0.2970070714048846,-0.2970070714048846,-0.2970070714048846,-0.3212130214849745,-0.3212130214849745,-0.3212130214849745,-0.607929352575272,-0.607929352575272,-0.607929352575272,-0.7580128546126671,-0.7580128546126671,-0.7580128546126671
2018-06-24,-1.8465986630142746,-1.8465986630142746,-1.8465986630142746,-1.7716178578896307,-1.7716178578896307,-1.7716178578896307,-1.8055186359185746,-1.8055186359185746,-1.8055186359185746,-1.6916746945069705,-1.6916746945069705,-1.6916746945069705
2018-07-01,-1.2786240131318507,-1.2786240131318507,-1.2786240131318507,-1.3242490956487571,-1.3242490956487571,-1.3242490956487571,-1.4735942403492028,-1.4735942403492028,-1.4735942403492028,-1.4750183794434633,-1.4750183794434633,-1.4750183794434633
2018-07-08,-0.8885033600539192,-0.8885033600539192,-0.8885033600539192,-0.9281301738564587,-0.9281301738564587,-0.9281301738564587,-1.0282884744129106,-1.0282884744129106,-1.0282884744129106,-0.8059274912959336,-0.8059274912959336,-0.8059274912959336
2018-07-15,-0.39849188369699207,-0.39849188369699207,-0.39849188369699207,-0.3475804752467138,-0.3475804752467138,-0.3475804752467138,-0.210526803033016,-0.210526803033016,-0.210526803033016,-0.2733950169690404,-0.2733950169690404,-0.2733950169690404
2018-07-22,-0.7883795604822375,-0.7883795604822375,-0.7883795604822375,-0.4977496882797887,-0.4977496882797887,-0.4977496882797887,-0.6172329842104266,-0.6172329842104266,-0.6172329842104266,-0.49352326755250664,-0.49352326755250664,-0.49352326755250664
2018-07-29,-0.4663160938100243,-0.4663160938100243,-0.4663160938100243,-0.35234484911998665,-0.35234484911998665,-0.35234484911998665,-0.3382639360581926,-0.3382639360581926,-0.3382639360581926,-0.41752478846270114,-0.41752478846270114,-0.41752478846270114
2018-08-05,0.03830626838356953,0.03830626838356953,0.03830626838356953,-0.19353703951191867,-0.19353703951191867,-0.19353703951191867,0.025229509804502916,0.025229509804502916,0.025229509804502916,-0.14428804391847214,-0.14428804391847214,-0.14428804391847214
2018-08-12,0.28806153210554303,0.28806153210554303,0.28806153210554303,0.37999062905002223,0.37999062905002223,0.37999062905002223,0.481677860065556,0.481677860065556,0.481677860065556,0.40038996778417296,0.40038996778417296,0.40038996778417296
2018-08-19,-1.0123430679501455,-1.0123430679501455,-1.0123430679501455,-0.8710105505072754,-0.8710105505072754,-0.8710105505072754,-0.8994134989697883,-0.8994134989697883,-0.8994134989697883,-0.7673173683579121,-0.7673173683579121,-0.7673173683579121
2018-08-26,-1.2082584498822218,-1.2082584498822218,-1.2082584498822218,-1.1657030447670431,-1.1657030447670431,-1.1657030447670431,-1.056540945415493,-1.056540945415493,-1.056540945415493,-1.0360970005979944,-1.0360970005979944,-1.0360970005979944
2018-09-02,0.014520493422546892,0.014520493422546892,0.014520493422546892,-0.14904487941040057,-0.14904487941040057,-0.14904487941040057,-0.11168554683026903,-0.11168554683026903,-0.11168554683026903,-0.30074105971218335,-0.30074105971218335,-0.30074105971218335
2018-09-09,-0.7999307187503654,-0.7999307187503654,-0.7999307187503654,-0.6017506454759547,-0.6017506454759547,-0.6017506454759547,-1.0873709251570687,-1.0873709251570687,-1.0873709251570687,-0.7989492405330904,-0.7989492405330904,-0.7989492405330904
2018-09-16,-1.8773705728726378,-1.8773705728726378,-1.8773705728726378,-1.612053613063266,-1.612053613063266,-1.612053613063266,-1.8095017867151255,-1.8095017867151255,-1.8095017867151255,-1.6303700239279035,-1.6303700239279035,-1.6303700239279035
2018-09-23,-2.046392164238508,-2.046392164238508,-2.046392164238508,-2.17141773590344,-2.17141773590344,-2.17141773590344,-2.1082614349900095,-2.1082614349900095,-2.1082614349900095,-2.2413917695014587,-2.2413917695014587,-2.2413917695014587
2018-09-30,-2.1534602206600457,-2.1534602206600457,-2.1534602206600457,-2.113713041250015,-2.113713041250015,-2.113713041250015,-2.003179666195949,-2.003179666195949,-2.003179666195949,-1.9926147781246124,-1.9926147781246124,-1.9926147781246124
2018-10-07,-1.1237545424289752,-1.1237545424289752,-1.1237545424289752,-0.99630018987821,-0.99630018987821,-0.99630018987821,-0.9270595694540534,-0.9270595694540534,-0.9270595694540534,-1.044669943790649,-1.044669943790649,-1.044669943790649
2018-10-14,-0.4500048528704251,-0.4500048528704251,-0.4500048528704251,-0.5460672958850428,-0.5460672958850428,-0.5460672958850428,-0.4062684734621219,-0.4062684734621219,-0.4062684734621219,-0.4644615087005562,-0.4644615087005562,-0.4644615087005562
2018-10-21,0.47339093711814123,0.47339093711814123,0.47339093711814123,0.3668610745374465,0.3668610745374465,0.3668610745374465,0.22866561448060196,0.22866561448060196,0.22866561448060196,0.12689355725786977,0.12689355725786977,0.12689355725786977
2018-10-28,1.591995797021845,1.591995797021845,1.591995797021845,1.624768107445972,1.624768107445972,1.624768107445972,1.5801103672399954,1.5801103672399954,1.5801103672399954,1.715419147439245,1.715419147439245,1.715419147439245
