Date,Franklin FTSE Mexico_Open_average,Franklin FTSE Mexico_Open_max,Franklin FTSE Mexico_Open_min,Franklin FTSE Mexico_High_average,Franklin FTSE Mexico_High_max,Franklin FTSE Mexico_High_min,Franklin FTSE Mexico_Low_average,Franklin FTSE Mexico_Low_max,Franklin FTSE Mexico_Low_min,Franklin FTSE Mexico_Close_average,Franklin FTSE Mexico_Close_max,Franklin FTSE Mexico_Close_min
2018-04-08,-0.48153461167914374,-0.48153461167914374,-0.48153461167914374,-0.581858039740335,-0.581858039740335,-0.581858039740335,-0.2792605714625889,-0.2792605714625889,-0.2792605714625889,-0.43388523708182114,-0.43388523708182114,-0.43388523708182114
2018-04-15,-0.48109331647011383,-0.48109331647011383,-0.48109331647011383,-0.5774853867208967,-0.5774853867208967,-0.5774853867208967,-0.28479310827222865,-0.28479310827222865,-0.28479310827222865,-0.43689002468541366,-0.43689002468541366,-0.43689002468541366
2018-04-22,-0.5757467727475575,-0.5757467727475575,-0.5757467727475575,-0.6819617073816726,-0.6819617073816726,-0.6819617073816726,-0.3905896389660699,-0.3905896389660699,-0.3905896389660699,-0.5652798614011703,-0.5652798614011703,-0.5652798614011703
2018-04-29,-1.9591723487501993,-1.9591723487501993,-1.9591723487501993,-2.0644341608440886,-2.0644341608440886,-2.0644341608440886,-2.0178973150227626,-2.0178973150227626,-2.0178973150227626,-2.128361404373921,-2.128361404373921,-2.128361404373921
2018-05-06,-1.841181107913992,-1.841181107913992,-1.841181107913992,-1.8882525016985325,-1.8882525016985325,-1.8882525016985325,-1.8821117160737895,-1.8821117160737895,-1.8821117160737895,-1.9299032743256106,-1.9299032743256106,-1.9299032743256106
2018-05-13,-1.7821919938045896,-1.7821919938045896,-1.7821919938045896,-1.8163385843031277,-1.8163385843031277,-1.8163385843031277,-1.8715561679694095,-1.8715561679694095,-1.8715561679694095,-1.9059577668935652,-1.9059577668935652,-1.9059577668935652
2018-05-20,-1.6661871832670314,-1.6661871832670314,-1.6661871832670314,-1.6829268292682924,-1.6829268292682924,-1.6829268292682924,-1.6483241898514656,-1.6483241898514656,-1.6483241898514656,-1.67022225158622,-1.67022225158622,-1.67022225158622
2018-05-27,-1.6887787191294177,-1.6887787191294177,-1.6887787191294177,-1.690613748222087,-1.690613748222087,-1.690613748222087,-1.6756317973565618,-1.6756317973565618,-1.6756317973565618,-1.6756317973565618,-1.6756317973565618,-1.6756317973565618
2018-06-03,-1.4447760238379712,-1.4447760238379712,-1.4447760238379712,-1.4460718208251733,-1.4460718208251733,-1.4460718208251733,-1.4829533538744384,-1.4829533538744384,-1.4829533538744384,-1.4829533538744384,-1.4829533538744384,-1.4829533538744384
2018-06-10,-1.2385691930165688,-1.2385691930165688,-1.2385691930165688,-1.2395502460087138,-1.2395502460087138,-1.2395502460087138,-1.26621522612404,-1.26621522612404,-1.26621522612404,-1.2382432424587055,-1.2382432424587055,-1.2382432424587055
