Date,WisdomTree Emerging Markets Local DebtEtf_Open_average,WisdomTree Emerging Markets Local DebtEtf_Open_max,WisdomTree Emerging Markets Local DebtEtf_Open_min,WisdomTree Emerging Markets Local DebtEtf_High_average,WisdomTree Emerging Markets Local DebtEtf_High_max,WisdomTree Emerging Markets Local DebtEtf_High_min,WisdomTree Emerging Markets Local DebtEtf_Low_average,WisdomTree Emerging Markets Local DebtEtf_Low_max,WisdomTree Emerging Markets Local DebtEtf_Low_min,WisdomTree Emerging Markets Local DebtEtf_Close_average,WisdomTree Emerging Markets Local DebtEtf_Close_max,WisdomTree Emerging Markets Local DebtEtf_Close_min
2018-05-27,-1.9326820403789902,-1.9326820403789902,-1.9326820403789902,-1.8769163457797469,-1.8769163457797469,-1.8769163457797469,-1.8936352017634381,-1.8936352017634381,-1.8936352017634381,-1.9327011601593096,-1.9327011601593096,-1.9327011601593096
2018-06-03,-1.7893083892139394,-1.7893083892139394,-1.7893083892139394,-1.7879410197269572,-1.7879410197269572,-1.7879410197269572,-1.8563718927882489,-1.8563718927882489,-1.8563718927882489,-1.809574682838002,-1.809574682838002,-1.809574682838002
2018-06-10,-1.9085645461805871,-1.9085645461805871,-1.9085645461805871,-1.9511145709521671,-1.9511145709521671,-1.9511145709521671,-1.9116656055038999,-1.9116656055038999,-1.9116656055038999,-1.9329606959766616,-1.9329606959766616,-1.9329606959766616
2018-06-17,-1.6256452564393529,-1.6256452564393529,-1.6256452564393529,-1.7034934212869224,-1.7034934212869224,-1.7034934212869224,-1.6979295306591728,-1.6979295306591728,-1.6979295306591728,-1.7436621102126078,-1.7436621102126078,-1.7436621102126078
2018-06-24,-1.6939239987276966,-1.6939239987276966,-1.6939239987276966,-1.7455766472914507,-1.7455766472914507,-1.7455766472914507,-1.724698779553449,-1.724698779553449,-1.724698779553449,-1.7474466012112444,-1.7474466012112444,-1.7474466012112444
2018-07-01,-1.363015455249385,-1.363015455249385,-1.363015455249385,-1.402993765481509,-1.402993765481509,-1.402993765481509,-1.3770392342844975,-1.3770392342844975,-1.3770392342844975,-1.3937634401513808,-1.3937634401513808,-1.3937634401513808
2018-07-08,-1.3078324146116094,-1.3078324146116094,-1.3078324146116094,-1.2186584444296027,-1.2186584444296027,-1.2186584444296027,-1.2623637812841824,-1.2623637812841824,-1.2623637812841824,-1.259210872873959,-1.259210872873959,-1.259210872873959
2018-07-15,-1.0850891213672635,-1.0850891213672635,-1.0850891213672635,-1.1460256584597566,-1.1460256584597566,-1.1460256584597566,-1.1454351932393751,-1.1454351932393751,-1.1454351932393751,-1.1613341776472887,-1.1613341776472887,-1.1613341776472887
2018-07-22,-0.9616834225574357,-0.9616834225574357,-0.9616834225574357,-0.9818616693942139,-0.9818616693942139,-0.9818616693942139,-1.000720053508359,-1.000720053508359,-1.000720053508359,-1.012509805043807,-1.012509805043807,-1.012509805043807
2018-07-29,-0.9823952379218254,-0.9823952379218254,-0.9823952379218254,-0.9692204669647657,-0.9692204669647657,-0.9692204669647657,-0.9405711507415518,-0.9405711507415518,-0.9405711507415518,-0.9450577055208758,-0.9450577055208758,-0.9450577055208758
2018-08-05,-1.3935428366297467,-1.3935428366297467,-1.3935428366297467,-1.437666346086972,-1.437666346086972,-1.437666346086972,-1.5354530127395551,-1.5354530127395551,-1.5354530127395551,-1.4329655117450306,-1.4329655117450306,-1.4329655117450306
2018-08-12,-1.6756384548465537,-1.6756384548465537,-1.6756384548465537,-1.5801864570487618,-1.5801864570487618,-1.5801864570487618,-1.6078006508365341,-1.6078006508365341,-1.6078006508365341,-1.5181636869200528,-1.5181636869200528,-1.5181636869200528
2018-08-19,-1.5307548488126645,-1.5307548488126645,-1.5307548488126645,-1.5236532242663763,-1.5236532242663763,-1.5236532242663763,-1.4935904962902864,-1.4935904962902864,-1.4935904962902864,-1.5363315661869263,-1.5363315661869263,-1.5363315661869263
2018-08-26,-1.7090790481759106,-1.7090790481759106,-1.7090790481759106,-1.732041049058701,-1.732041049058701,-1.732041049058701,-1.6957524775723176,-1.6957524775723176,-1.6957524775723176,-1.6784276168427594,-1.6784276168427594,-1.6784276168427594
2018-09-02,-1.9449914770446537,-1.9449914770446537,-1.9449914770446537,-1.932249552296816,-1.932249552296816,-1.932249552296816,-1.8639242627487813,-1.8639242627487813,-1.8639242627487813,-1.8791962632970327,-1.8791962632970327,-1.8791962632970327
2018-09-09,-1.566014177912763,-1.566014177912763,-1.566014177912763,-1.5557530758358962,-1.5557530758358962,-1.5557530758358962,-1.551543975061936,-1.551543975061936,-1.551543975061936,-1.6087346278824326,-1.6087346278824326,-1.6087346278824326
2018-09-16,-1.1686083615540739,-1.1686083615540739,-1.1686083615540739,-1.1257078816919919,-1.1257078816919919,-1.1257078816919919,-1.2160480123960353,-1.2160480123960353,-1.2160480123960353,-1.1892747689674321,-1.1892747689674321,-1.1892747689674321
2018-09-23,-1.0931943936446205,-1.0931943936446205,-1.0931943936446205,-1.0212620277261397,-1.0212620277261397,-1.0212620277261397,-1.0200756607542694,-1.0200756607542694,-1.0200756607542694,-1.0581502503232387,-1.0581502503232387,-1.0581502503232387
2018-09-30,-1.2628090703263475,-1.2628090703263475,-1.2628090703263475,-1.2353597813929924,-1.2353597813929924,-1.2353597813929924,-1.2692474902755733,-1.2692474902755733,-1.2692474902755733,-1.2313661303548074,-1.2313661303548074,-1.2313661303548074
2018-10-07,-0.8372129627607713,-0.8372129627607713,-0.8372129627607713,-0.9119075427824236,-0.9119075427824236,-0.9119075427824236,-0.9096463036349555,-0.9096463036349555,-0.9096463036349555,-0.9150386060533866,-0.9150386060533866,-0.9150386060533866
2018-10-14,-0.5267245035148362,-0.5267245035148362,-0.5267245035148362,-0.5153215571942485,-0.5153215571942485,-0.5153215571942485,-0.5510094390155327,-0.5510094390155327,-0.5510094390155327,-0.6268684783332872,-0.6268684783332872,-0.6268684783332872
2018-10-21,-0.7868123487248228,-0.7868123487248228,-0.7868123487248228,-0.8039171141992825,-0.8039171141992825,-0.8039171141992825,-0.7962188663457639,-0.7962188663457639,-0.7962188663457639,-0.7201603244070659,-0.7201603244070659,-0.7201603244070659
