Date,iShares Currency Hedged MSCI Emerging MarketsEtf_Open_average,iShares Currency Hedged MSCI Emerging MarketsEtf_Open_max,iShares Currency Hedged MSCI Emerging MarketsEtf_Open_min,iShares Currency Hedged MSCI Emerging MarketsEtf_High_average,iShares Currency Hedged MSCI Emerging MarketsEtf_High_max,iShares Currency Hedged MSCI Emerging MarketsEtf_High_min,iShares Currency Hedged MSCI Emerging MarketsEtf_Low_average,iShares Currency Hedged MSCI Emerging MarketsEtf_Low_max,iShares Currency Hedged MSCI Emerging MarketsEtf_Low_min,iShares Currency Hedged MSCI Emerging MarketsEtf_Close_average,iShares Currency Hedged MSCI Emerging MarketsEtf_Close_max,iShares Currency Hedged MSCI Emerging MarketsEtf_Close_min
2018-04-08,-0.27505068726325693,-0.27505068726325693,-0.27505068726325693,-0.5228362251316762,-0.5228362251316762,-0.5228362251316762,-0.42995492675167873,-0.42995492675167873,-0.42995492675167873,-0.589009824246196,-0.589009824246196,-0.589009824246196
2018-04-15,-0.5572860954967834,-0.5572860954967834,-0.5572860954967834,-0.78255846036674,-0.78255846036674,-0.78255846036674,-0.41900867307392686,-0.41900867307392686,-0.41900867307392686,-0.587565782138737,-0.587565782138737,-0.587565782138737
2018-04-22,-0.43910688495356165,-0.43910688495356165,-0.43910688495356165,-0.6174205182099454,-0.6174205182099454,-0.6174205182099454,-0.22942542329141372,-0.22942542329141372,-0.22942542329141372,-0.3367639994823698,-0.3367639994823698,-0.3367639994823698
2018-04-29,-1.44816612014616,-1.44816612014616,-1.44816612014616,-0.9828902308957645,-0.9828902308957645,-0.9828902308957645,-0.9356403127466315,-0.9356403127466315,-0.9356403127466315,-0.7257938118922361,-0.7257938118922361,-0.7257938118922361
2018-05-06,0.3318274596759606,0.3318274596759606,0.3318274596759606,0.040242911191245796,0.040242911191245796,0.040242911191245796,0.38030810267373105,0.38030810267373105,0.38030810267373105,0.0746066721525561,0.0746066721525561,0.0746066721525561
2018-05-13,-0.5492066976316131,-0.5492066976316131,-0.5492066976316131,-0.9562575216914565,-0.9562575216914565,-0.9562575216914565,-0.40996631897146946,-0.40996631897146946,-0.40996631897146946,-0.7092145234849588,-0.7092145234849588,-0.7092145234849588
2018-05-20,-0.31580247469152223,-0.31580247469152223,-0.31580247469152223,-0.7237559842751825,-0.7237559842751825,-0.7237559842751825,-0.1556831380191638,-0.1556831380191638,-0.1556831380191638,-0.35602234365091384,-0.35602234365091384,-0.35602234365091384
2018-05-27,-1.0711000687897885,-1.0711000687897885,-1.0711000687897885,-0.7758969442027757,-0.7758969442027757,-0.7758969442027757,-0.7149443242977127,-0.7149443242977127,-0.7149443242977127,-0.4821794157645664,-0.4821794157645664,-0.4821794157645664
2018-06-03,-0.21773999153720583,-0.21773999153720583,-0.21773999153720583,-0.21926142308333088,-0.21926142308333088,-0.21926142308333088,0.06808307671116705,0.06808307671116705,0.06808307671116705,-0.005058044818171202,-0.005058044818171202,-0.005058044818171202
2018-06-10,-1.5623254540631537,-1.5623254540631537,-1.5623254540631537,-2.1452086263706516,-2.1452086263706516,-2.1452086263706516,-1.4646265146513129,-1.4646265146513129,-1.4646265146513129,-1.5558163320435738,-1.5558163320435738,-1.5558163320435738
2018-06-17,-1.7354495307121371,-1.7354495307121371,-1.7354495307121371,-2.41253382690142,-2.41253382690142,-2.41253382690142,-2.2837708700616615,-2.2837708700616615,-2.2837708700616615,-2.6497349089078894,-2.6497349089078894,-2.6497349089078894
2018-06-24,-2.306647807009455,-2.306647807009455,-2.306647807009455,-2.3793222227152846,-2.3793222227152846,-2.3793222227152846,-2.220778854995923,-2.220778854995923,-2.220778854995923,-2.18056778690013,-2.18056778690013,-2.18056778690013
2018-07-01,-2.1770188776815043,-2.1770188776815043,-2.1770188776815043,-2.007250779068889,-2.007250779068889,-2.007250779068889,-2.174365618222992,-2.174365618222992,-2.174365618222992,-2.025589271118284,-2.025589271118284,-2.025589271118284
2018-07-08,-0.8901446890256685,-0.8901446890256685,-0.8901446890256685,-1.2738265158557447,-1.2738265158557447,-1.2738265158557447,-0.9909004191196511,-0.9909004191196511,-0.9909004191196511,-1.2108373370572263,-1.2108373370572263,-1.2108373370572263
2018-07-15,-0.7176379820223355,-0.7176379820223355,-0.7176379820223355,-0.9939957279077998,-0.9939957279077998,-0.9939957279077998,-0.7768722489624913,-0.7768722489624913,-0.7768722489624913,-0.8686310743120501,-0.8686310743120501,-0.8686310743120501
2018-07-22,0.19719724159967986,0.19719724159967986,0.19719724159967986,-0.05423648896090299,-0.05423648896090299,-0.05423648896090299,-0.19652964002153897,-0.19652964002153897,-0.19652964002153897,-0.27455955368434803,-0.27455955368434803,-0.27455955368434803
2018-07-29,-0.6822175708419673,-0.6822175708419673,-0.6822175708419673,-0.8035966209389604,-0.8035966209389604,-0.8035966209389604,-0.5429135635729744,-0.5429135635729744,-0.5429135635729744,-0.6865433085829596,-0.6865433085829596,-0.6865433085829596
2018-08-05,-0.8791756417393035,-0.8791756417393035,-0.8791756417393035,-1.0398724183827115,-1.0398724183827115,-1.0398724183827115,-0.8680170382597308,-0.8680170382597308,-0.8680170382597308,-0.9362909527162875,-0.9362909527162875,-0.9362909527162875
2018-08-12,-1.8257763485836052,-1.8257763485836052,-1.8257763485836052,-1.720412843012236,-1.720412843012236,-1.720412843012236,-1.860162090240461,-1.860162090240461,-1.860162090240461,-1.6290559752056646,-1.6290559752056646,-1.6290559752056646
2018-08-19,-0.43325205763654046,-0.43325205763654046,-0.43325205763654046,-0.4722649903038403,-0.4722649903038403,-0.4722649903038403,-0.29032581157184,-0.29032581157184,-0.29032581157184,-0.37914167325560155,-0.37914167325560155,-0.37914167325560155
2018-08-26,-0.20149663327125833,-0.20149663327125833,-0.20149663327125833,-0.2716882315962083,-0.2716882315962083,-0.2716882315962083,-0.2002797848932872,-0.2002797848932872,-0.2002797848932872,-0.27867732528016004,-0.27867732528016004,-0.27867732528016004
2018-09-02,-1.1907448619185648,-1.1907448619185648,-1.1907448619185648,-1.6656759178832767,-1.6656759178832767,-1.6656759178832767,-1.570375532173789,-1.570375532173789,-1.570375532173789,-1.9353899114889075,-1.9353899114889075,-1.9353899114889075
2018-09-09,-0.8511302351187201,-0.8511302351187201,-0.8511302351187201,-1.1758773741426478,-1.1758773741426478,-1.1758773741426478,-1.08960200355956,-1.08960200355956,-1.08960200355956,-1.28961637688665,-1.28961637688665,-1.28961637688665
2018-09-16,0.05006852394229069,0.05006852394229069,0.05006852394229069,0.17442589923489643,0.17442589923489643,0.17442589923489643,0.2953973855412744,0.2953973855412744,0.2953973855412744,0.061721339984835435,0.061721339984835435,0.061721339984835435
2018-09-23,-0.466524891799765,-0.466524891799765,-0.466524891799765,-0.34705338269784397,-0.34705338269784397,-0.34705338269784397,-0.2902413446339401,-0.2902413446339401,-0.2902413446339401,-0.5740975239420231,-0.5740975239420231,-0.5740975239420231
2018-09-30,-2.0708946107135073,-2.0708946107135073,-2.0708946107135073,-2.3237004843744855,-2.3237004843744855,-2.3237004843744855,-2.204901238795481,-2.204901238795481,-2.204901238795481,-2.318496432917663,-2.318496432917663,-2.318496432917663
2018-10-07,-2.16413471378259,-2.16413471378259,-2.16413471378259,-2.2295976961213126,-2.2295976961213126,-2.2295976961213126,-2.2452071571059404,-2.2452071571059404,-2.2452071571059404,-2.208304662593936,-2.208304662593936,-2.208304662593936
2018-10-14,-1.92395203136248,-1.92395203136248,-1.92395203136248,-1.9532618605205825,-1.9532618605205825,-1.9532618605205825,-1.9209714180133473,-1.9209714180133473,-1.9209714180133473,-2.0996573823365297,-2.0996573823365297,-2.0996573823365297
2018-10-21,-2.404899934139243,-2.404899934139243,-2.404899934139243,-2.1470139943527706,-2.1470139943527706,-2.1470139943527706,-2.212469816944519,-2.212469816944519,-2.212469816944519,-2.13151842086798,-2.13151842086798,-2.13151842086798
2018-10-28,-0.5301742821467289,-0.5301742821467289,-0.5301742821467289,-0.5618722142232543,-0.5618722142232543,-0.5618722142232543,-0.7769545258902992,-0.7769545258902992,-0.7769545258902992,-0.7195017146532713,-0.7195017146532713,-0.7195017146532713
2018-11-04,-1.098405801846189,-1.098405801846189,-1.098405801846189,-1.21891790606075,-1.21891790606075,-1.21891790606075,-1.0082957077945398,-1.0082957077945398,-1.0082957077945398,-1.079512143859299,-1.079512143859299,-1.079512143859299
2018-11-11,-0.6757585170210332,-0.6757585170210332,-0.6757585170210332,-0.46960751187230027,-0.46960751187230027,-0.46960751187230027,-0.5273386039193794,-0.5273386039193794,-0.5273386039193794,-0.39102294352590605,-0.39102294352590605,-0.39102294352590605
2018-11-18,-1.002555768677546,-1.002555768677546,-1.002555768677546,-1.054006365794865,-1.054006365794865,-1.054006365794865,-0.8673201637246135,-0.8673201637246135,-0.8673201637246135,-0.9703341584726084,-0.9703341584726084,-0.9703341584726084
2018-11-25,-0.016775200602117252,-0.016775200602117252,-0.016775200602117252,-0.13725994194831645,-0.13725994194831645,-0.13725994194831645,0.004716070059333745,0.004716070059333745,0.004716070059333745,0.025971470858582327,0.025971470858582327,0.025971470858582327
2018-12-02,-0.3099988858021375,-0.3099988858021375,-0.3099988858021375,-0.30788097907237044,-0.30788097907237044,-0.30788097907237044,-0.5176328848256392,-0.5176328848256392,-0.5176328848256392,-0.6977152061461048,-0.6977152061461048,-0.6977152061461048
2018-12-09,-0.42774597038544093,-0.42774597038544093,-0.42774597038544093,-0.5062394454489773,-0.5062394454489773,-0.5062394454489773,-0.26388730765278423,-0.26388730765278423,-0.26388730765278423,-0.40563116772359337,-0.40563116772359337,-0.40563116772359337
2018-12-16,-0.8841219962583338,-0.8841219962583338,-0.8841219962583338,-0.9406667710628982,-0.9406667710628982,-0.9406667710628982,-1.0356642165258663,-1.0356642165258663,-1.0356642165258663,-1.2090105828949351,-1.2090105828949351,-1.2090105828949351
2018-12-23,-1.2169374799275163,-1.2169374799275163,-1.2169374799275163,-1.3841501241655796,-1.3841501241655796,-1.3841501241655796,-1.2054420831865342,-1.2054420831865342,-1.2054420831865342,-1.1820698835712669,-1.1820698835712669,-1.1820698835712669
2018-12-30,-1.1180837443845866,-1.1180837443845866,-1.1180837443845866,-0.9556122720922775,-0.9556122720922775,-0.9556122720922775,-0.9787210285927639,-0.9787210285927639,-0.9787210285927639,-0.7074522988994218,-0.7074522988994218,-0.7074522988994218
2019-01-06,0.552259710477984,0.552259710477984,0.552259710477984,0.4130165884680048,0.4130165884680048,0.4130165884680048,0.8610873645727833,0.8610873645727833,0.8610873645727833,0.6754332990498381,0.6754332990498381,0.6754332990498381
2019-01-13,1.386203440283386,1.386203440283386,1.386203440283386,1.5855980448300346,1.5855980448300346,1.5855980448300346,1.6460185249282506,1.6460185249282506,1.6460185249282506,1.5637936000370325,1.5637936000370325,1.5637936000370325
2019-01-20,1.791894710495232,1.791894710495232,1.791894710495232,1.8580905617338899,1.8580905617338899,1.8580905617338899,1.9581757896911856,1.9581757896911856,1.9581757896911856,1.9021131992471294,1.9021131992471294,1.9021131992471294
2019-01-27,2.026293330768945,2.026293330768945,2.026293330768945,1.8959714584632608,1.8959714584632608,1.8959714584632608,1.9475969643752946,1.9475969643752946,1.9475969643752946,1.8654410385332336,1.8654410385332336,1.8654410385332336
2019-02-03,1.1910539194795853,1.1910539194795853,1.1910539194795853,1.2103122369800716,1.2103122369800716,1.2103122369800716,1.1653388677948375,1.1653388677948375,1.1653388677948375,1.2322101131863081,1.2322101131863081,1.2322101131863081
2019-02-10,1.1840507888143244,1.1840507888143244,1.1840507888143244,1.1016227654789585,1.1016227654789585,1.1016227654789585,1.2033844609003215,1.2033844609003215,1.2033844609003215,1.1952019712937385,1.1952019712937385,1.1952019712937385
2019-02-17,1.5906343963003986,1.5906343963003986,1.5906343963003986,1.610366004917249,1.610366004917249,1.610366004917249,1.5413430771026118,1.5413430771026118,1.5413430771026118,1.5071340270058975,1.5071340270058975,1.5071340270058975
2019-02-24,1.2708940664822659,1.2708940664822659,1.2708940664822659,1.2078260751137304,1.2078260751137304,1.2078260751137304,1.1541303474106366,1.1541303474106366,1.1541303474106366,1.1092527790149884,1.1092527790149884,1.1092527790149884
2019-03-03,0.5081597286217316,0.5081597286217316,0.5081597286217316,0.3979737930396586,0.3979737930396586,0.3979737930396586,0.298985399430778,0.298985399430778,0.298985399430778,0.4525037552564105,0.4525037552564105,0.4525037552564105
2019-03-10,1.0361821817747074,1.0361821817747074,1.0361821817747074,1.1723628824571923,1.1723628824571923,1.1723628824571923,1.1299116971006966,1.1299116971006966,1.1299116971006966,1.2077941036169857,1.2077941036169857,1.2077941036169857
