Date,iShares MSCI Spain CappedEtf_Open_average,iShares MSCI Spain CappedEtf_Open_max,iShares MSCI Spain CappedEtf_Open_min,iShares MSCI Spain CappedEtf_High_average,iShares MSCI Spain CappedEtf_High_max,iShares MSCI Spain CappedEtf_High_min,iShares MSCI Spain CappedEtf_Low_average,iShares MSCI Spain CappedEtf_Low_max,iShares MSCI Spain CappedEtf_Low_min,iShares MSCI Spain CappedEtf_Close_average,iShares MSCI Spain CappedEtf_Close_max,iShares MSCI Spain CappedEtf_Close_min
2018-05-27,-1.8027385354272492,-1.8027385354272492,-1.8027385354272492,-1.8854477970892485,-1.8854477970892485,-1.8854477970892485,-1.8298805167267347,-1.8298805167267347,-1.8298805167267347,-1.8520984039213826,-1.8520984039213826,-1.8520984039213826
2018-06-03,-1.2682920232175166,-1.2682920232175166,-1.2682920232175166,-1.2918217767260094,-1.2918217767260094,-1.2918217767260094,-1.1584747621722853,-1.1584747621722853,-1.1584747621722853,-1.2196987122604928,-1.2196987122604928,-1.2196987122604928
2018-06-10,-1.4727050067475558,-1.4727050067475558,-1.4727050067475558,-1.4643861513808836,-1.4643861513808836,-1.4643861513808836,-1.3156715731894544,-1.3156715731894544,-1.3156715731894544,-1.4218731034232905,-1.4218731034232905,-1.4218731034232905
2018-06-17,-1.874579622008941,-1.874579622008941,-1.874579622008941,-1.8974750428814227,-1.8974750428814227,-1.8974750428814227,-1.778646201273327,-1.778646201273327,-1.778646201273327,-1.9318176908410738,-1.9318176908410738,-1.9318176908410738
2018-06-24,-1.8714316413791443,-1.8714316413791443,-1.8714316413791443,-1.8111206930495412,-1.8111206930495412,-1.8111206930495412,-1.7859280212288948,-1.7859280212288948,-1.7859280212288948,-1.9130848288489821,-1.9130848288489821,-1.9130848288489821
2018-07-01,-0.7867052563225393,-0.7867052563225393,-0.7867052563225393,-0.7083912438429428,-0.7083912438429428,-0.7083912438429428,-0.6480103920874304,-0.6480103920874304,-0.6480103920874304,-0.6518617156628482,-0.6518617156628482,-0.6518617156628482
2018-07-08,-1.195855341603753,-1.195855341603753,-1.195855341603753,-1.241478612052589,-1.241478612052589,-1.241478612052589,-1.1243700508256225,-1.1243700508256225,-1.1243700508256225,-1.1463586367250351,-1.1463586367250351,-1.1463586367250351
2018-07-15,-1.1452754120805644,-1.1452754120805644,-1.1452754120805644,-1.038899585323052,-1.038899585323052,-1.038899585323052,-1.0139110927982717,-1.0139110927982717,-1.0139110927982717,-0.9941098409593045,-0.9941098409593045,-0.9941098409593045
2018-07-22,-0.6899075423583897,-0.6899075423583897,-0.6899075423583897,-0.7058544729732887,-0.7058544729732887,-0.7058544729732887,-0.6176224142001356,-0.6176224142001356,-0.6176224142001356,-0.7031752901485727,-0.7031752901485727,-0.7031752901485727
2018-07-29,-0.9726938890642668,-0.9726938890642668,-0.9726938890642668,-0.9568044407292073,-0.9568044407292073,-0.9568044407292073,-0.9081953910966457,-0.9081953910966457,-0.9081953910966457,-0.8915429897440315,-0.8915429897440315,-0.8915429897440315
2018-08-05,-1.588571086240895,-1.588571086240895,-1.588571086240895,-1.6376873846907212,-1.6376873846907212,-1.6376873846907212,-1.634097614311977,-1.634097614311977,-1.634097614311977,-1.7068844214469139,-1.7068844214469139,-1.7068844214469139
2018-08-12,-1.8784656584703832,-1.8784656584703832,-1.8784656584703832,-1.8032431191980383,-1.8032431191980383,-1.8032431191980383,-1.8306255703880385,-1.8306255703880385,-1.8306255703880385,-1.764822351557354,-1.764822351557354,-1.764822351557354
2018-08-19,-0.9643793990183442,-0.9643793990183442,-0.9643793990183442,-0.991021838902537,-0.991021838902537,-0.991021838902537,-0.9233768563163579,-0.9233768563163579,-0.9233768563163579,-0.981139891828813,-0.981139891828813,-0.981139891828813
2018-08-26,-1.1240086263541749,-1.1240086263541749,-1.1240086263541749,-1.1522623670532284,-1.1522623670532284,-1.1522623670532284,-1.246241344414447,-1.246241344414447,-1.246241344414447,-1.2694605879427474,-1.2694605879427474,-1.2694605879427474
2018-09-02,-1.6896988331638845,-1.6896988331638845,-1.6896988331638845,-1.6752042109142944,-1.6752042109142944,-1.6752042109142944,-1.628836658542997,-1.628836658542997,-1.628836658542997,-1.666893326556206,-1.666893326556206,-1.666893326556206
2018-09-09,-0.9831244452048912,-0.9831244452048912,-0.9831244452048912,-1.0058578227921582,-1.0058578227921582,-1.0058578227921582,-0.9677291867713127,-0.9677291867713127,-0.9677291867713127,-1.0161390653146134,-1.0161390653146134,-1.0161390653146134
2018-09-16,-0.09053178853223512,-0.09053178853223512,-0.09053178853223512,-0.0916689050915893,-0.0916689050915893,-0.0916689050915893,-0.00772111549481832,-0.00772111549481832,-0.00772111549481832,-0.03835134872493116,-0.03835134872493116,-0.03835134872493116
2018-09-23,-1.1202397092647438,-1.1202397092647438,-1.1202397092647438,-1.0294569457284113,-1.0294569457284113,-1.0294569457284113,-1.057148363454821,-1.057148363454821,-1.057148363454821,-1.1207648300660145,-1.1207648300660145,-1.1207648300660145
2018-09-30,-1.5195744068049186,-1.5195744068049186,-1.5195744068049186,-1.634171219606987,-1.634171219606987,-1.634171219606987,-1.5740674616123176,-1.5740674616123176,-1.5740674616123176,-1.5508869082370544,-1.5508869082370544,-1.5508869082370544
