Date,FlexShares International Quality Dividend_etf_Open_average,FlexShares International Quality Dividend_etf_Open_max,FlexShares International Quality Dividend_etf_Open_min,FlexShares International Quality Dividend_etf_High_average,FlexShares International Quality Dividend_etf_High_max,FlexShares International Quality Dividend_etf_High_min,FlexShares International Quality Dividend_etf_Low_average,FlexShares International Quality Dividend_etf_Low_max,FlexShares International Quality Dividend_etf_Low_min,FlexShares International Quality Dividend_etf_Close_average,FlexShares International Quality Dividend_etf_Close_max,FlexShares International Quality Dividend_etf_Close_min
2018-07-22,-0.3971642198687866,-0.3971642198687866,-0.3971642198687866,-0.4870042469612566,-0.4870042469612566,-0.4870042469612566,-0.5188784698034761,-0.5188784698034761,-0.5188784698034761,-0.5404620533141541,-0.5404620533141541,-0.5404620533141541
2018-07-29,-0.760201233487877,-0.760201233487877,-0.760201233487877,-0.6890037291995637,-0.6890037291995637,-0.6890037291995637,-0.6951845444972665,-0.6951845444972665,-0.6951845444972665,-0.668924724468017,-0.668924724468017,-0.668924724468017
2018-08-05,-1.175538074151377,-1.175538074151377,-1.175538074151377,-1.232209247670144,-1.232209247670144,-1.232209247670144,-1.2005642213518897,-1.2005642213518897,-1.2005642213518897,-1.3061947675177779,-1.3061947675177779,-1.3061947675177779
2018-08-12,-1.5085875389960117,-1.5085875389960117,-1.5085875389960117,-1.3564855435975605,-1.3564855435975605,-1.3564855435975605,-1.50412810170237,-1.50412810170237,-1.50412810170237,-1.320298766950181,-1.320298766950181,-1.320298766950181
2018-08-19,-0.7758412231944727,-0.7758412231944727,-0.7758412231944727,-0.8456252793452054,-0.8456252793452054,-0.8456252793452054,-0.7707181969659757,-0.7707181969659757,-0.7707181969659757,-0.8252540385563678,-0.8252540385563678,-0.8252540385563678
2018-08-26,-0.7562203068738017,-0.7562203068738017,-0.7562203068738017,-0.7928286796294446,-0.7928286796294446,-0.7928286796294446,-0.8565142127739992,-0.8565142127739992,-0.8565142127739992,-0.8859394916453434,-0.8859394916453434,-0.8859394916453434
2018-09-02,-2.0012622490339607,-2.0012622490339607,-2.0012622490339607,-2.1455714713198057,-2.1455714713198057,-2.1455714713198057,-2.126386774133198,-2.126386774133198,-2.126386774133198,-2.1530253136933624,-2.1530253136933624,-2.1530253136933624
2018-09-09,-0.9489914416990411,-0.9489914416990411,-0.9489914416990411,-1.194740697189139,-1.194740697189139,-1.194740697189139,-1.2303818114556693,-1.2303818114556693,-1.2303818114556693,-1.2687568277163794,-1.2687568277163794,-1.2687568277163794
2018-09-16,0.6368857820737751,0.6368857820737751,0.6368857820737751,0.7236621684602407,0.7236621684602407,0.7236621684602407,0.7503532965540463,0.7503532965540463,0.7503532965540463,0.7245687670344967,0.7245687670344967,0.7245687670344967
2018-09-23,-0.5247085611473852,-0.5247085611473852,-0.5247085611473852,-0.5121872234912906,-0.5121872234912906,-0.5121872234912906,-0.48440233090422913,-0.48440233090422913,-0.48440233090422913,-0.5712162018105779,-0.5712162018105779,-0.5712162018105779
2018-09-30,-1.4534801277361877,-1.4534801277361877,-1.4534801277361877,-1.6284995245991836,-1.6284995245991836,-1.6284995245991836,-1.660780987592089,-1.660780987592089,-1.660780987592089,-1.6675015194107536,-1.6675015194107536,-1.6675015194107536
2018-10-07,-2.258680207265749,-2.258680207265749,-2.258680207265749,-2.311286441992971,-2.311286441992971,-2.311286441992971,-2.396654029186575,-2.396654029186575,-2.396654029186575,-2.277616752003007,-2.277616752003007,-2.277616752003007
2018-10-14,-1.8229653355678488,-1.8229653355678488,-1.8229653355678488,-1.7256820757472207,-1.7256820757472207,-1.7256820757472207,-1.6152682316884828,-1.6152682316884828,-1.6152682316884828,-1.7307235338116451,-1.7307235338116451,-1.7307235338116451
2018-10-21,-2.377559323631433,-2.377559323631433,-2.377559323631433,-2.2356229751689494,-2.2356229751689494,-2.2356229751689494,-2.29386070030977,-2.29386070030977,-2.29386070030977,-2.258064103435839,-2.258064103435839,-2.258064103435839
2018-10-28,-0.8370205942416762,-0.8370205942416762,-0.8370205942416762,-0.9558359133092298,-0.9558359133092298,-0.9558359133092298,-0.9936598912432681,-0.9936598912432681,-0.9936598912432681,-0.9759655551504675,-0.9759655551504675,-0.9759655551504675
2018-11-04,-0.952376370491019,-0.952376370491019,-0.952376370491019,-1.0244538425964618,-1.0244538425964618,-1.0244538425964618,-0.9118601482747848,-0.9118601482747848,-0.9118601482747848,-0.9220629359093561,-0.9220629359093561,-0.9220629359093561
2018-11-11,-1.037045861637255,-1.037045861637255,-1.037045861637255,-0.9218964530303604,-0.9218964530303604,-0.9218964530303604,-0.8648319805469089,-0.8648319805469089,-0.8648319805469089,-0.8750663967128094,-0.8750663967128094,-0.8750663967128094
2018-11-18,-1.1018977971047905,-1.1018977971047905,-1.1018977971047905,-1.1468143019082457,-1.1468143019082457,-1.1468143019082457,-0.9495978590456056,-0.9495978590456056,-0.9495978590456056,-1.0946377479354743,-1.0946377479354743,-1.0946377479354743
2018-11-25,-0.5947838703826454,-0.5947838703826454,-0.5947838703826454,-0.6360954792423085,-0.6360954792423085,-0.6360954792423085,-0.5241652307989787,-0.5241652307989787,-0.5241652307989787,-0.5428815964021829,-0.5428815964021829,-0.5428815964021829
2018-12-02,-1.034436499146505,-1.034436499146505,-1.034436499146505,-1.0956307604326687,-1.0956307604326687,-1.0956307604326687,-1.182419493015029,-1.182419493015029,-1.182419493015029,-1.3256518376855069,-1.3256518376855069,-1.3256518376855069
2018-12-09,-1.3271170784654307,-1.3271170784654307,-1.3271170784654307,-1.3157617609639602,-1.3157617609639602,-1.3157617609639602,-1.1878774080615804,-1.1878774080615804,-1.1878774080615804,-1.3306154284118912,-1.3306154284118912,-1.3306154284118912
2018-12-16,-1.939254226226344,-1.939254226226344,-1.939254226226344,-1.9833074024344464,-1.9833074024344464,-1.9833074024344464,-2.0266446428107043,-2.0266446428107043,-2.0266446428107043,-2.0810258986732912,-2.0810258986732912,-2.0810258986732912
2018-12-23,-1.545681269569224,-1.545681269569224,-1.545681269569224,-1.682571733075853,-1.682571733075853,-1.682571733075853,-1.5610567131163697,-1.5610567131163697,-1.5610567131163697,-1.5841031835578319,-1.5841031835578319,-1.5841031835578319
2018-12-30,-1.348985717055912,-1.348985717055912,-1.348985717055912,-1.0263602203462616,-1.0263602203462616,-1.0263602203462616,-1.1713405713466016,-1.1713405713466016,-1.1713405713466016,-0.8225285472847323,-0.8225285472847323,-0.8225285472847323
2019-01-06,-0.17694678846010137,-0.17694678846010137,-0.17694678846010137,-0.24108154306677257,-0.24108154306677257,-0.24108154306677257,-0.05066213193099905,-0.05066213193099905,-0.05066213193099905,-0.1431689748354837,-0.1431689748354837,-0.1431689748354837
2019-01-13,0.6362663840339698,0.6362663840339698,0.6362663840339698,0.550480221277534,0.550480221277534,0.550480221277534,0.6868646435698071,0.6868646435698071,0.6868646435698071,0.604440070747402,0.604440070747402,0.604440070747402
2019-01-20,0.7715806884559098,0.7715806884559098,0.7715806884559098,0.8087603886782503,0.8087603886782503,0.8087603886782503,0.8755957520586068,0.8755957520586068,0.8755957520586068,0.8481580794602005,0.8481580794602005,0.8481580794602005
2019-01-27,1.4725857153979445,1.4725857153979445,1.4725857153979445,1.3983562219375263,1.3983562219375263,1.3983562219375263,1.3688898125490678,1.3688898125490678,1.3688898125490678,1.3208739247696324,1.3208739247696324,1.3208739247696324
2019-02-03,1.0946512892371145,1.0946512892371145,1.0946512892371145,1.0743659405472592,1.0743659405472592,1.0743659405472592,1.0412991346455236,1.0412991346455236,1.0412991346455236,1.0738666822447616,1.0738666822447616,1.0738666822447616
2019-02-10,1.2989067151556772,1.2989067151556772,1.2989067151556772,1.3253571990162514,1.3253571990162514,1.3253571990162514,1.301705643389187,1.301705643389187,1.301705643389187,1.3160157053068142,1.3160157053068142,1.3160157053068142
2019-02-17,1.3894505113183273,1.3894505113183273,1.3894505113183273,1.4527109066908765,1.4527109066908765,1.4527109066908765,1.437045870245304,1.437045870245304,1.437045870245304,1.3963743396240986,1.3963743396240986,1.3963743396240986
2019-02-24,1.291942572220498,1.291942572220498,1.291942572220498,1.2740645820324272,1.2740645820324272,1.2740645820324272,1.2209298484085938,1.2209298484085938,1.2209298484085938,1.1865975956183377,1.1865975956183377,1.1865975956183377
2019-03-03,0.4826877097020717,0.4826877097020717,0.4826877097020717,0.5324308181991726,0.5324308181991726,0.5324308181991726,0.5467989000051225,0.5467989000051225,0.5467989000051225,0.5674145691043653,0.5674145691043653,0.5674145691043653
2019-03-10,0.9416969360802149,0.9416969360802149,0.9416969360802149,0.9929875455703464,0.9929875455703464,0.9929875455703464,0.9812998908280379,0.9812998908280379,0.9812998908280379,0.9758807896386809,0.9758807896386809,0.9758807896386809
2019-03-17,0.8214870023846398,0.8214870023846398,0.8214870023846398,0.7824123274048437,0.7824123274048437,0.7824123274048437,0.6181144498426054,0.6181144498426054,0.6181144498426054,0.540789724904468,0.540789724904468,0.540789724904468
2019-03-24,0.6622043863317308,0.6622043863317308,0.6622043863317308,0.6323888290467946,0.6323888290467946,0.6323888290467946,0.6311832695174397,0.6311832695174397,0.6311832695174397,0.6427620756172185,0.6427620756172185,0.6427620756172185
2019-03-31,1.528314128444124,1.528314128444124,1.528314128444124,1.5834750386647294,1.5834750386647294,1.5834750386647294,1.6663050945468552,1.6663050945468552,1.6663050945468552,1.6372182819115053,1.6372182819115053,1.6372182819115053
2019-04-07,1.5945342772424123,1.5945342772424123,1.5945342772424123,1.5496114427850483,1.5496114427850483,1.5496114427850483,1.6551604687599932,1.6551604687599932,1.6551604687599932,1.609023344874757,1.609023344874757,1.609023344874757
2019-04-14,1.4807081490258218,1.4807081490258218,1.4807081490258218,1.5208193477209226,1.5208193477209226,1.5208193477209226,1.5245054149895714,1.5245054149895714,1.5245054149895714,1.6049568583161944,1.6049568583161944,1.6049568583161944
2019-04-21,0.42275766316607877,0.42275766316607877,0.42275766316607877,0.5339131736922774,0.5339131736922774,0.5339131736922774,0.5658010389019709,0.5658010389019709,0.5658010389019709,0.5960481213206573,0.5960481213206573,0.5960481213206573
2019-04-28,0.558067001662576,0.558067001662576,0.558067001662576,0.7927946795860339,0.7927946795860339,0.7927946795860339,0.6711708107102016,0.6711708107102016,0.6711708107102016,0.8389314426435986,0.8389314426435986,0.8389314426435986
2019-05-05,-1.5958606194935332,-1.5958606194935332,-1.5958606194935332,-1.372220487666175,-1.372220487666175,-1.372220487666175,-1.715164039326901,-1.715164039326901,-1.715164039326901,-1.2589572587680846,-1.2589572587680846,-1.2589572587680846
2019-05-12,-1.8622855024888487,-1.8622855024888487,-1.8622855024888487,-1.9164772535889167,-1.9164772535889167,-1.9164772535889167,-1.7373985189356786,-1.7373985189356786,-1.7373985189356786,-1.9452285105822569,-1.9452285105822569,-1.9452285105822569
2019-05-19,-1.6798587089558115,-1.6798587089558115,-1.6798587089558115,-1.7648193232063307,-1.7648193232063307,-1.7648193232063307,-1.6065574942708878,-1.6065574942708878,-1.6065574942708878,-1.682042755889208,-1.682042755889208,-1.682042755889208
2019-05-26,-1.749311121259814,-1.749311121259814,-1.749311121259814,-1.6959139509997845,-1.6959139509997845,-1.6959139509997845,-1.635318296578177,-1.635318296578177,-1.635318296578177,-1.6012040868652293,-1.6012040868652293,-1.6012040868652293
2019-06-02,-0.4799706491814843,-0.4799706491814843,-0.4799706491814843,-0.4400026130188151,-0.4400026130188151,-0.4400026130188151,-0.3988305904352907,-0.3988305904352907,-0.3988305904352907,-0.4515013224631475,-0.4515013224631475,-0.4515013224631475
2019-06-09,-0.5071743980567848,-0.5071743980567848,-0.5071743980567848,-0.6314510644386877,-0.6314510644386877,-0.6314510644386877,-0.4773167612993992,-0.4773167612993992,-0.4773167612993992,-0.6164659513661647,-0.6164659513661647,-0.6164659513661647
2019-06-16,-0.27443978165424965,-0.27443978165424965,-0.27443978165424965,-0.29914387871239917,-0.29914387871239917,-0.29914387871239917,-0.223311387036268,-0.223311387036268,-0.223311387036268,-0.31679938658311685,-0.31679938658311685,-0.31679938658311685
2019-06-23,0.005761182334376609,0.005761182334376609,0.005761182334376609,-0.08826391737607002,-0.08826391737607002,-0.08826391737607002,0.005656391387065923,0.005656391387065923,0.005656391387065923,-0.09239336201492945,-0.09239336201492945,-0.09239336201492945
2019-06-30,0.4169154043079681,0.4169154043079681,0.4169154043079681,0.3388819797083242,0.3388819797083242,0.3388819797083242,0.3056800878013037,0.3056800878013037,0.3056800878013037,0.3643325584180663,0.3643325584180663,0.3643325584180663
2019-07-07,0.3887501202292293,0.3887501202292293,0.3887501202292293,0.29304680301807023,0.29304680301807023,0.29304680301807023,0.3569819589634678,0.3569819589634678,0.3569819589634678,0.3401935558789076,0.3401935558789076,0.3401935558789076
2019-07-14,0.5126325821273258,0.5126325821273258,0.5126325821273258,0.37927557747909596,0.37927557747909596,0.37927557747909596,0.43216946117021443,0.43216946117021443,0.43216946117021443,0.24239580258942586,0.24239580258942586,0.24239580258942586
2019-07-21,0.10166022369629911,0.10166022369629911,0.10166022369629911,-0.04505887549916361,-0.04505887549916361,-0.04505887549916361,0.1386969197000836,0.1386969197000836,0.1386969197000836,0.04211904427581877,0.04211904427581877,0.04211904427581877
2019-07-28,-1.6046380488287477,-1.6046380488287477,-1.6046380488287477,-1.8043854086751403,-1.8043854086751403,-1.8043854086751403,-1.8240124167787013,-1.8240124167787013,-1.8240124167787013,-1.8861130033902962,-1.8861130033902962,-1.8861130033902962
2019-08-04,-1.8221352380300972,-1.8221352380300972,-1.8221352380300972,-1.9842622351340329,-1.9842622351340329,-1.9842622351340329,-1.9727286425405417,-1.9727286425405417,-1.9727286425405417,-2.065427076392539,-2.065427076392539,-2.065427076392539
2019-08-11,-2.0772269931605805,-2.0772269931605805,-2.0772269931605805,-2.0630222020280344,-2.0630222020280344,-2.0630222020280344,-1.9918727947763128,-1.9918727947763128,-1.9918727947763128,-1.9695989630061572,-1.9695989630061572,-1.9695989630061572
2019-08-18,-1.5991914978320112,-1.5991914978320112,-1.5991914978320112,-1.4600152235578077,-1.4600152235578077,-1.4600152235578077,-1.7055395979113723,-1.7055395979113723,-1.7055395979113723,-1.7487800548299253,-1.7487800548299253,-1.7487800548299253
2019-08-25,-1.0211110505735461,-1.0211110505735461,-1.0211110505735461,-1.1280569666818103,-1.1280569666818103,-1.1280569666818103,-1.0455863336441897,-1.0455863336441897,-1.0455863336441897,-1.0571888163221663,-1.0571888163221663,-1.0571888163221663
2019-09-01,-0.2708877008809546,-0.2708877008809546,-0.2708877008809546,-0.3147009450870382,-0.3147009450870382,-0.3147009450870382,-0.19733818045023047,-0.19733818045023047,-0.19733818045023047,-0.21214469993239368,-0.21214469993239368,-0.21214469993239368
2019-09-08,0.7080503574250634,0.7080503574250634,0.7080503574250634,0.7687829299375246,0.7687829299375246,0.7687829299375246,0.7417773675173459,0.7417773675173459,0.7417773675173459,0.748296834784701,0.748296834784701,0.748296834784701
2019-09-15,0.09956535031772117,0.09956535031772117,0.09956535031772117,0.22427205131926806,0.22427205131926806,0.22427205131926806,0.06909328626231259,0.06909328626231259,0.06909328626231259,-0.007338557860487524,-0.007338557860487524,-0.007338557860487524
2019-09-22,-0.24585511896301776,-0.24585511896301776,-0.24585511896301776,-0.25241848798358985,-0.25241848798358985,-0.25241848798358985,-0.2969076909640415,-0.2969076909640415,-0.2969076909640415,-0.2998392976210599,-0.2998392976210599,-0.2998392976210599
2019-09-29,-0.7715323908864155,-0.7715323908864155,-0.7715323908864155,-0.6785569177774462,-0.6785569177774462,-0.6785569177774462,-0.6361438318879444,-0.6361438318879444,-0.6361438318879444,-0.5151402189451535,-0.5151402189451535,-0.5151402189451535
2019-10-06,0.2259131894593792,0.2259131894593792,0.2259131894593792,0.40540378300519936,0.40540378300519936,0.40540378300519936,0.37259947643919444,0.37259947643919444,0.37259947643919444,0.3826672259263944,0.3826672259263944,0.3826672259263944
2019-10-13,1.0515431903193637,1.0515431903193637,1.0515431903193637,1.0124394242563448,1.0124394242563448,1.0124394242563448,1.0162256709282533,1.0162256709282533,1.0162256709282533,1.1001500263512562,1.1001500263512562,1.1001500263512562
2019-10-20,1.531025899719787,1.531025899719787,1.531025899719787,1.6025051749896972,1.6025051749896972,1.6025051749896972,1.5922261554219603,1.5922261554219603,1.5922261554219603,1.6533931901117502,1.6533931901117502,1.6533931901117502
2019-10-27,1.5705169376628354,1.5705169376628354,1.5705169376628354,1.6246011395357824,1.6246011395357824,1.6246011395357824,1.5885513868280667,1.5885513868280667,1.5885513868280667,1.640586157175002,1.640586157175002,1.640586157175002
2019-11-03,1.6926440647256566,1.6926440647256566,1.6926440647256566,1.6003017371255972,1.6003017371255972,1.6003017371255972,1.6303624883145857,1.6303624883145857,1.6303624883145857,1.6084010221824867,1.6084010221824867,1.6084010221824867
2019-11-10,1.264214034857938,1.264214034857938,1.264214034857938,1.2864255605554769,1.2864255605554769,1.2864255605554769,1.2759065812473707,1.2759065812473707,1.2759065812473707,1.2399234426142045,1.2399234426142045,1.2399234426142045
2019-11-17,1.239268186768086,1.239268186768086,1.239268186768086,1.1201101347436055,1.1201101347436055,1.1201101347436055,1.1111108874004738,1.1111108874004738,1.1111108874004738,1.0801069783350834,1.0801069783350834,1.0801069783350834
2019-11-24,0.9035349449698861,0.9035349449698861,0.9035349449698861,0.8534061392594903,0.8534061392594903,0.8534061392594903,0.9324161105505224,0.9324161105505224,0.9324161105505224,0.8708157850768946,0.8708157850768946,0.8708157850768946
2019-12-01,1.1489246093548922,1.1489246093548922,1.1489246093548922,1.1283266727921863,1.1283266727921863,1.1283266727921863,1.1480643645268498,1.1480643645268498,1.1480643645268498,1.1698601713210846,1.1698601713210846,1.1698601713210846
2019-12-08,1.65742431356136,1.65742431356136,1.65742431356136,1.8318475777272447,1.8318475777272447,1.8318475777272447,1.6690939759790264,1.6690939759790264,1.6690939759790264,1.6908405779184863,1.6908405779184863,1.6908405779184863
2019-12-15,1.5421788695165335,1.5421788695165335,1.5421788695165335,1.4958532588555558,1.4958532588555558,1.4958532588555558,1.503860907263419,1.503860907263419,1.503860907263419,1.4670196559522029,1.4670196559522029,1.4670196559522029
2019-12-22,1.654720013916593,1.654720013916593,1.654720013916593,1.6172703716287258,1.6172703716287258,1.6172703716287258,1.5886492341995477,1.5886492341995477,1.5886492341995477,1.6122949700516886,1.6122949700516886,1.6122949700516886
2019-12-29,1.4053198181695983,1.4053198181695983,1.4053198181695983,1.5101669694092914,1.5101669694092914,1.5101669694092914,1.4572324134231858,1.4572324134231858,1.4572324134231858,1.4658275121068358,1.4658275121068358,1.4658275121068358
