Date,Hartford Total Return Bond_Open_average,Hartford Total Return Bond_Open_max,Hartford Total Return Bond_Open_min,Hartford Total Return Bond_High_average,Hartford Total Return Bond_High_max,Hartford Total Return Bond_High_min,Hartford Total Return Bond_Low_average,Hartford Total Return Bond_Low_max,Hartford Total Return Bond_Low_min,Hartford Total Return Bond_Close_average,Hartford Total Return Bond_Close_max,Hartford Total Return Bond_Close_min
2018-04-08,-0.5011945876272869,-0.5011945876272869,-0.5011945876272869,-0.10101525445520111,-0.10101525445520111,-0.10101525445520111,-0.4040776724135949,-0.4040776724135949,-0.4040776724135949,-0.47800465944935683,-0.47800465944935683,-0.47800465944935683
2018-04-15,-0.004534754902849206,-0.004534754902849206,-0.004534754902849206,-0.05960199550824548,-0.05960199550824548,-0.05960199550824548,0.07638395668463178,0.07638395668463178,0.07638395668463178,0.01334143948509688,0.01334143948509688,0.01334143948509688
2018-04-22,-2.3129438703682537,-2.3129438703682537,-2.3129438703682537,-1.529464481317794,-1.529464481317794,-1.529464481317794,-2.1739927548608455,-2.1739927548608455,-2.1739927548608455,-1.4328106663395013,-1.4328106663395013,-1.4328106663395013
2018-04-29,0.44101746402080566,0.44101746402080566,0.44101746402080566,0.36473216027566113,0.36473216027566113,0.36473216027566113,0.5290061158874176,0.5290061158874176,0.5290061158874176,0.4955358561172709,0.4955358561172709,0.4955358561172709
2018-05-06,-0.8526184457056571,-0.8526184457056571,-0.8526184457056571,-1.403858964794072,-1.403858964794072,-1.403858964794072,-0.7662241628247309,-0.7662241628247309,-0.7662241628247309,-1.3719947703021376,-1.3719947703021376,-1.3719947703021376
2018-05-13,-1.0415063979271275,-1.0415063979271275,-1.0415063979271275,-1.55104397589441,-1.55104397589441,-1.55104397589441,-0.9626977423485555,-0.9626977423485555,-0.9626977423485555,-1.637153255415179,-1.637153255415179,-1.637153255415179
2018-05-20,-1.4914169945813909,-1.4914169945813909,-1.4914169945813909,-1.9840626232515386,-1.9840626232515386,-1.9840626232515386,-1.435910734208439,-1.435910734208439,-1.435910734208439,-2.0034097104548314,-2.0034097104548314,-2.0034097104548314
2018-05-27,-1.0075963227653792,-1.0075963227653792,-1.0075963227653792,-1.3394810290423669,-1.3394810290423669,-1.3394810290423669,-1.0030102512293566,-1.0030102512293566,-1.0030102512293566,-1.3384526850903182,-1.3384526850903182,-1.3384526850903182
2018-06-03,-0.916573595804021,-0.916573595804021,-0.916573595804021,-1.1911357584685052,-1.1911357584685052,-1.1911357584685052,-0.9128611598527653,-0.9128611598527653,-0.9128611598527653,-1.1939283770775884,-1.1939283770775884,-1.1939283770775884
2018-06-10,0.17289971323511827,0.17289971323511827,0.17289971323511827,0.005134939093518433,0.005134939093518433,0.005134939093518433,0.1833682369884205,0.1833682369884205,0.1833682369884205,0.07053456158589617,0.07053456158589617,0.07053456158589617
2018-06-17,0.622168263765621,0.622168263765621,0.622168263765621,0.508435871767369,0.508435871767369,0.508435871767369,0.6349900853703777,0.6349900853703777,0.6349900853703777,0.5998890613882901,0.5998890613882901,0.5998890613882901
2018-06-24,0.308264475636017,0.308264475636017,0.308264475636017,0.16154296819651742,0.16154296819651742,0.16154296819651742,0.32063924370914315,0.32063924370914315,0.32063924370914315,0.24554566974059275,0.24554566974059275,0.24554566974059275
2018-07-01,-0.13777632339034207,-0.13777632339034207,-0.13777632339034207,-0.33940039433066443,-0.33940039433066443,-0.33940039433066443,-0.13777632339034207,-0.13777632339034207,-0.13777632339034207,-0.3037732102990843,-0.3037732102990843,-0.3037732102990843
2018-07-08,-0.24518953097814689,-0.24518953097814689,-0.24518953097814689,-0.4452431358197359,-0.4452431358197359,-0.4452431358197359,-0.24518953097814689,-0.24518953097814689,-0.24518953097814689,-0.43742786790395105,-0.43742786790395105,-0.43742786790395105
