Date,ProShares Short Russell2000_Open_average,ProShares Short Russell2000_Open_max,ProShares Short Russell2000_Open_min,ProShares Short Russell2000_High_average,ProShares Short Russell2000_High_max,ProShares Short Russell2000_High_min,ProShares Short Russell2000_Low_average,ProShares Short Russell2000_Low_max,ProShares Short Russell2000_Low_min,ProShares Short Russell2000_Close_average,ProShares Short Russell2000_Close_max,ProShares Short Russell2000_Close_min
2018-04-08,-0.47957900783923874,-0.47957900783923874,-0.47957900783923874,-0.5741083604247669,-0.5741083604247669,-0.5741083604247669,-0.49107486926326555,-0.49107486926326555,-0.49107486926326555,-0.5847147270024236,-0.5847147270024236,-0.5847147270024236
2018-04-15,-0.7710997292861029,-0.7710997292861029,-0.7710997292861029,-0.7530304417055308,-0.7530304417055308,-0.7530304417055308,-0.7108525146239681,-0.7108525146239681,-0.7108525146239681,-0.6516637351234253,-0.6516637351234253,-0.6516637351234253
2018-04-22,-0.6696889156315099,-0.6696889156315099,-0.6696889156315099,-0.5475276333001363,-0.5475276333001363,-0.5475276333001363,-0.5838123926213189,-0.5838123926213189,-0.5838123926213189,-0.22924277470072685,-0.22924277470072685,-0.22924277470072685
2018-04-29,-0.8887645978814098,-0.8887645978814098,-0.8887645978814098,-1.0890390151977876,-1.0890390151977876,-1.0890390151977876,-1.151846909198095,-1.151846909198095,-1.151846909198095,-1.1115026101108862,-1.1115026101108862,-1.1115026101108862
2018-05-06,-1.8808167451966664,-1.8808167451966664,-1.8808167451966664,-1.7314290404591812,-1.7314290404591812,-1.7314290404591812,-1.975211881573558,-1.975211881573558,-1.975211881573558,-1.574192987264506,-1.574192987264506,-1.574192987264506
2018-05-13,-1.9900936997889656,-1.9900936997889656,-1.9900936997889656,-1.972081221504424,-1.972081221504424,-1.972081221504424,-2.092401300348947,-2.092401300348947,-2.092401300348947,-2.0034866766599033,-2.0034866766599033,-2.0034866766599033
2018-05-20,-1.5027455980918656,-1.5027455980918656,-1.5027455980918656,-1.4467188552937558,-1.4467188552937558,-1.4467188552937558,-1.4524997794205947,-1.4524997794205947,-1.4524997794205947,-1.4215017407550787,-1.4215017407550787,-1.4215017407550787
2018-05-27,-1.7092161697874915,-1.7092161697874915,-1.7092161697874915,-1.4909859064343638,-1.4909859064343638,-1.4909859064343638,-1.687399574963805,-1.687399574963805,-1.687399574963805,-1.6396971026061036,-1.6396971026061036,-1.6396971026061036
2018-06-03,-1.7538599081641781,-1.7538599081641781,-1.7538599081641781,-1.6661763034655241,-1.6661763034655241,-1.6661763034655241,-1.7578854871628036,-1.7578854871628036,-1.7578854871628036,-1.6488531051181743,-1.6488531051181743,-1.6488531051181743
2018-06-10,-1.3586208087569016,-1.3586208087569016,-1.3586208087569016,-1.347443639280787,-1.347443639280787,-1.347443639280787,-1.6229501738060716,-1.6229501738060716,-1.6229501738060716,-1.5679601930524463,-1.5679601930524463,-1.5679601930524463
2018-06-17,-1.3525956304252644,-1.3525956304252644,-1.3525956304252644,-0.9815569263029362,-0.9815569263029362,-0.9815569263029362,-1.2597485400986748,-1.2597485400986748,-1.2597485400986748,-0.9585887493340113,-0.9585887493340113,-0.9585887493340113
2018-06-24,-0.4727028688051601,-0.4727028688051601,-0.4727028688051601,-0.6136463884869447,-0.6136463884869447,-0.6136463884869447,-0.7477279824638123,-0.7477279824638123,-0.7477279824638123,-0.8352673787307218,-0.8352673787307218,-0.8352673787307218
2018-07-01,-1.5638214543833704,-1.5638214543833704,-1.5638214543833704,-1.551434899332448,-1.551434899332448,-1.551434899332448,-1.4392446117020428,-1.4392446117020428,-1.4392446117020428,-1.447289553817082,-1.447289553817082,-1.447289553817082
2018-07-08,-1.133013695473745,-1.133013695473745,-1.133013695473745,-0.9602342552023222,-0.9602342552023222,-0.9602342552023222,-1.0296990428504371,-1.0296990428504371,-1.0296990428504371,-0.873942314750939,-0.873942314750939,-0.873942314750939
2018-07-15,-1.0873891183616446,-1.0873891183616446,-1.0873891183616446,-1.136089372647582,-1.136089372647582,-1.136089372647582,-1.0801436750333695,-1.0801436750333695,-1.0801436750333695,-1.0613000337246448,-1.0613000337246448,-1.0613000337246448
2018-07-22,-0.29603943469853333,-0.29603943469853333,-0.29603943469853333,-0.2444959227031209,-0.2444959227031209,-0.2444959227031209,-0.30489939191071713,-0.30489939191071713,-0.30489939191071713,-0.021106082879212697,-0.021106082879212697,-0.021106082879212697
2018-07-29,-0.5021438964207658,-0.5021438964207658,-0.5021438964207658,-0.6458407606602883,-0.6458407606602883,-0.6458407606602883,-0.60787642549224,-0.60787642549224,-0.60787642549224,-0.7351159012459003,-0.7351159012459003,-0.7351159012459003
2018-08-05,-0.7851241078620896,-0.7851241078620896,-0.7851241078620896,-0.5132421233036603,-0.5132421233036603,-0.5132421233036603,-0.6743900468372764,-0.6743900468372764,-0.6743900468372764,-0.3391093069495327,-0.3391093069495327,-0.3391093069495327
2018-08-12,-1.102424363394765,-1.102424363394765,-1.102424363394765,-1.1462152384635196,-1.1462152384635196,-1.1462152384635196,-0.9764218051819726,-0.9764218051819726,-0.9764218051819726,-1.0811087427873756,-1.0811087427873756,-1.0811087427873756
2018-08-19,-1.9443843282889075,-1.9443843282889075,-1.9443843282889075,-2.1263727232083283,-2.1263727232083283,-2.1263727232083283,-2.208177035186866,-2.208177035186866,-2.208177035186866,-2.0310654604933496,-2.0310654604933496,-2.0310654604933496
2018-08-26,-1.5332589275324768,-1.5332589275324768,-1.5332589275324768,-1.7718825256260125,-1.7718825256260125,-1.7718825256260125,-1.9246413720742606,-1.9246413720742606,-1.9246413720742606,-1.9479678266843743,-1.9479678266843743,-1.9479678266843743
2018-09-02,-1.0450222008484067,-1.0450222008484067,-1.0450222008484067,-1.0624765440290782,-1.0624765440290782,-1.0624765440290782,-1.0166757528600292,-1.0166757528600292,-1.0166757528600292,-0.9368953235067123,-0.9368953235067123,-0.9368953235067123
2018-09-09,-0.9494870948849551,-0.9494870948849551,-0.9494870948849551,-0.5905191399316136,-0.5905191399316136,-0.5905191399316136,-0.8976773929496422,-0.8976773929496422,-0.8976773929496422,-0.37272141708246714,-0.37272141708246714,-0.37272141708246714
2018-09-16,-0.4447083314275766,-0.4447083314275766,-0.4447083314275766,-0.2790357342607675,-0.2790357342607675,-0.2790357342607675,-0.3220685058823761,-0.3220685058823761,-0.3220685058823761,-0.31445235451377235,-0.31445235451377235,-0.31445235451377235
2018-09-23,-0.3426497576274375,-0.3426497576274375,-0.3426497576274375,0.6726553105903895,0.6726553105903895,0.6726553105903895,-0.08259902639360132,-0.08259902639360132,-0.08259902639360132,0.8057547077731266,0.8057547077731266,0.8057547077731266
2018-09-30,2.3289208758363267,2.3289208758363267,2.3289208758363267,2.1843435251194103,2.1843435251194103,2.1843435251194103,2.286341257001369,2.286341257001369,2.286341257001369,2.02836045742215,2.02836045742215,2.02836045742215
2018-10-07,2.8019228798724196,2.8019228798724196,2.8019228798724196,2.7560317929177223,2.7560317929177223,2.7560317929177223,2.7263805228141464,2.7263805228141464,2.7263805228141464,2.6985730446659693,2.6985730446659693,2.6985730446659693
2018-10-14,1.964395144611338,1.964395144611338,1.964395144611338,2.006825654011341,2.006825654011341,2.006825654011341,2.081163807304634,2.081163807304634,2.081163807304634,2.1182189450763325,2.1182189450763325,2.1182189450763325
