Date,iShares Core MSCI Emerging MarketsEtf_Open_average,iShares Core MSCI Emerging MarketsEtf_Open_max,iShares Core MSCI Emerging MarketsEtf_Open_min,iShares Core MSCI Emerging MarketsEtf_High_average,iShares Core MSCI Emerging MarketsEtf_High_max,iShares Core MSCI Emerging MarketsEtf_High_min,iShares Core MSCI Emerging MarketsEtf_Low_average,iShares Core MSCI Emerging MarketsEtf_Low_max,iShares Core MSCI Emerging MarketsEtf_Low_min,iShares Core MSCI Emerging MarketsEtf_Close_average,iShares Core MSCI Emerging MarketsEtf_Close_max,iShares Core MSCI Emerging MarketsEtf_Close_min
2018-05-27,-1.1673552695286762,-1.1673552695286762,-1.1673552695286762,-1.2169437691977334,-1.2169437691977334,-1.2169437691977334,-0.951240269478838,-0.951240269478838,-0.951240269478838,-1.0509306814487382,-1.0509306814487382,-1.0509306814487382
2018-06-03,-1.0000214829693788,-1.0000214829693788,-1.0000214829693788,-0.9904827343488166,-0.9904827343488166,-0.9904827343488166,-0.8608333334199285,-0.8608333334199285,-0.8608333334199285,-0.8987391990742336,-0.8987391990742336,-0.8987391990742336
2018-06-10,-1.7037896682861904,-1.7037896682861904,-1.7037896682861904,-1.821676058641525,-1.821676058641525,-1.821676058641525,-1.58518177736035,-1.58518177736035,-1.58518177736035,-1.6799744719385026,-1.6799744719385026,-1.6799744719385026
2018-06-17,-2.239541904814404,-2.239541904814404,-2.239541904814404,-2.3342411912803334,-2.3342411912803334,-2.3342411912803334,-2.1441768395700245,-2.1441768395700245,-2.1441768395700245,-2.328111575472175,-2.328111575472175,-2.328111575472175
2018-06-24,-2.350683414992768,-2.350683414992768,-2.350683414992768,-2.3056634299306817,-2.3056634299306817,-2.3056634299306817,-2.2436886360918,-2.2436886360918,-2.2436886360918,-2.2342628443504338,-2.2342628443504338,-2.2342628443504338
2018-07-01,-2.1394695156341523,-2.1394695156341523,-2.1394695156341523,-1.9420467580079142,-1.9420467580079142,-1.9420467580079142,-2.0724711331866796,-2.0724711331866796,-2.0724711331866796,-1.9388723256530926,-1.9388723256530926,-1.9388723256530926
2018-07-08,-1.4994031972734811,-1.4994031972734811,-1.4994031972734811,-1.5397053154740221,-1.5397053154740221,-1.5397053154740221,-1.499166079234051,-1.499166079234051,-1.499166079234051,-1.5446286213639544,-1.5446286213639544,-1.5446286213639544
2018-07-15,-1.3414299559052738,-1.3414299559052738,-1.3414299559052738,-1.3520109891265064,-1.3520109891265064,-1.3520109891265064,-1.285782697445669,-1.285782697445669,-1.285782697445669,-1.3023583424281164,-1.3023583424281164,-1.3023583424281164
2018-07-22,-0.7008242440930714,-0.7008242440930714,-0.7008242440930714,-0.7985592066432112,-0.7985592066432112,-0.7985592066432112,-0.8311474790712436,-0.8311474790712436,-0.8311474790712436,-0.8511535956712266,-0.8511535956712266,-0.8511535956712266
2018-07-29,-1.0654015663928322,-1.0654015663928322,-1.0654015663928322,-1.0703169039312777,-1.0703169039312777,-1.0703169039312777,-1.0132852322891233,-1.0132852322891233,-1.0132852322891233,-1.0357122483568464,-1.0357122483568464,-1.0357122483568464
2018-08-05,-1.390644039738598,-1.390644039738598,-1.390644039738598,-1.4326024174847811,-1.4326024174847811,-1.4326024174847811,-1.4195647353004592,-1.4195647353004592,-1.4195647353004592,-1.4729777120853034,-1.4729777120853034,-1.4729777120853034
2018-08-12,-1.9161075947313277,-1.9161075947313277,-1.9161075947313277,-1.7636806392737996,-1.7636806392737996,-1.7636806392737996,-1.9824028405176315,-1.9824028405176315,-1.9824028405176315,-1.800301778978441,-1.800301778978441,-1.800301778978441
2018-08-19,-1.023849332189199,-1.023849332189199,-1.023849332189199,-1.1025079192160576,-1.1025079192160576,-1.1025079192160576,-1.038131015171908,-1.038131015171908,-1.038131015171908,-1.0738707679570316,-1.0738707679570316,-1.0738707679570316
2018-08-26,-1.096380667860693,-1.096380667860693,-1.096380667860693,-1.0214732675901104,-1.0214732675901104,-1.0214732675901104,-1.0589281865848015,-1.0589281865848015,-1.0589281865848015,-1.0166437429912407,-1.0166437429912407,-1.0166437429912407
2018-09-02,-1.5999352619783787,-1.5999352619783787,-1.5999352619783787,-1.6388846975511462,-1.6388846975511462,-1.6388846975511462,-1.6857594555765791,-1.6857594555765791,-1.6857594555765791,-1.771886173254926,-1.771886173254926,-1.771886173254926
2018-09-09,-1.1984008135097113,-1.1984008135097113,-1.1984008135097113,-1.3278337146352497,-1.3278337146352497,-1.3278337146352497,-1.3556914788813499,-1.3556914788813499,-1.3556914788813499,-1.4288312451615706,-1.4288312451615706,-1.4288312451615706
2018-09-16,-0.655919117645672,-0.655919117645672,-0.655919117645672,-0.6956116500820327,-0.6956116500820327,-0.6956116500820327,-0.6057369412548194,-0.6057369412548194,-0.6057369412548194,-0.6758198184969795,-0.6758198184969795,-0.6758198184969795
2018-09-23,-0.7370733462237532,-0.7370733462237532,-0.7370733462237532,-0.7452674481700221,-0.7452674481700221,-0.7452674481700221,-0.6874416250361397,-0.6874416250361397,-0.6874416250361397,-0.779176690131342,-0.779176690131342,-0.779176690131342
2018-09-30,-1.7282843930168366,-1.7282843930168366,-1.7282843930168366,-1.8548702507767185,-1.8548702507767185,-1.8548702507767185,-1.9157603163089378,-1.9157603163089378,-1.9157603163089378,-1.8558197488972001,-1.8558197488972001,-1.8558197488972001
