Date,ProShares Short High YieldEtf_Open_average,ProShares Short High YieldEtf_Open_max,ProShares Short High YieldEtf_Open_min,ProShares Short High YieldEtf_High_average,ProShares Short High YieldEtf_High_max,ProShares Short High YieldEtf_High_min,ProShares Short High YieldEtf_Low_average,ProShares Short High YieldEtf_Low_max,ProShares Short High YieldEtf_Low_min,ProShares Short High YieldEtf_Close_average,ProShares Short High YieldEtf_Close_max,ProShares Short High YieldEtf_Close_min
2018-09-09,-1.6156353536808967,-1.6156353536808967,-1.6156353536808967,-1.6814710332523475,-1.6814710332523475,-1.6814710332523475,-1.6254800813039942,-1.6254800813039942,-1.6254800813039942,-1.690022182535944,-1.690022182535944,-1.690022182535944
2018-09-16,-1.4289974710104394,-1.4289974710104394,-1.4289974710104394,-1.4018559221347606,-1.4018559221347606,-1.4018559221347606,-1.3886712747804966,-1.3886712747804966,-1.3886712747804966,-1.4368597897384972,-1.4368597897384972,-1.4368597897384972
2018-09-23,-1.5892708433595686,-1.5892708433595686,-1.5892708433595686,-1.5927217748688156,-1.5927217748688156,-1.5927217748688156,-1.60710344627617,-1.60710344627617,-1.60710344627617,-1.6684741808292143,-1.6684741808292143,-1.6684741808292143
2018-09-30,-0.8945266900925816,-0.8945266900925816,-0.8945266900925816,-0.7376846314088391,-0.7376846314088391,-0.7376846314088391,-0.9686708844855778,-0.9686708844855778,-0.9686708844855778,-0.6564583216906018,-0.6564583216906018,-0.6564583216906018
2018-10-07,-0.4753482667537321,-0.4753482667537321,-0.4753482667537321,-0.18933053278763834,-0.18933053278763834,-0.18933053278763834,-0.3489870487524199,-0.3489870487524199,-0.3489870487524199,-0.38952663992031616,-0.38952663992031616,-0.38952663992031616
2018-10-14,-0.06199119386601643,-0.06199119386601643,-0.06199119386601643,-0.04725850913197692,-0.04725850913197692,-0.04725850913197692,-0.0331918265827835,-0.0331918265827835,-0.0331918265827835,0.07464934281724464,0.07464934281724464,0.07464934281724464
2018-10-21,1.1693963082385246,1.1693963082385246,1.1693963082385246,1.1476747363956767,1.1476747363956767,1.1476747363956767,1.0304968495602973,1.0304968495602973,1.0304968495602973,1.1176157780507332,1.1176157780507332,1.1176157780507332
2018-10-28,0.37505653436908837,0.37505653436908837,0.37505653436908837,0.6362943756167837,0.6362943756167837,0.6362943756167837,0.4190679242136211,0.4190679242136211,0.4190679242136211,0.7003725542451245,0.7003725542451245,0.7003725542451245
2018-11-04,0.1549397219952188,0.1549397219952188,0.1549397219952188,0.3719825386880289,0.3719825386880289,0.3719825386880289,0.3287737115098996,0.3287737115098996,0.3287737115098996,0.43770050478767114,0.43770050478767114,0.43770050478767114
2018-11-11,2.3813699101513626,2.3813699101513626,2.3813699101513626,2.356821736078524,2.356821736078524,2.356821736078524,2.350999149335303,2.350999149335303,2.350999149335303,2.302394056929128,2.302394056929128,2.302394056929128
2018-11-18,2.311653880501749,2.311653880501749,2.311653880501749,2.4488447021683446,2.4488447021683446,2.4488447021683446,2.4673606190270068,2.4673606190270068,2.4673606190270068,2.5478722310630832,2.5478722310630832,2.5478722310630832
2018-11-25,1.3622237740033936,1.3622237740033936,1.3622237740033936,1.2145057758207265,1.2145057758207265,1.2145057758207265,1.430507680021065,1.430507680021065,1.430507680021065,1.3004580716629366,1.3004580716629366,1.3004580716629366
2018-12-02,1.4159081269352265,1.4159081269352265,1.4159081269352265,1.5789704984995652,1.5789704984995652,1.5789704984995652,1.1673689831202163,1.1673689831202163,1.1673689831202163,1.647575194474505,1.647575194474505,1.647575194474505
2018-12-09,1.0851769302758423,1.0851769302758423,1.0851769302758423,1.0820395977703414,1.0820395977703414,1.0820395977703414,1.0399946218400722,1.0399946218400722,1.0399946218400722,1.1394592486986606,1.1394592486986606,1.1394592486986606
2018-12-16,2.9434558342821835,2.9434558342821835,2.9434558342821835,2.9998691600713143,2.9998691600713143,2.9998691600713143,2.880403141184645,2.880403141184645,2.880403141184645,2.9636274164842002,2.9636274164842002,2.9636274164842002
2018-12-23,2.0402004226993444,2.0402004226993444,2.0402004226993444,1.8160907057478235,1.8160907057478235,1.8160907057478235,1.8638225034289257,1.8638225034289257,1.8638225034289257,1.675577277871121,1.675577277871121,1.675577277871121
2018-12-30,1.3036643777615646,1.3036643777615646,1.3036643777615646,1.1518412825275715,1.1518412825275715,1.1518412825275715,0.7173593382703398,0.7173593382703398,0.7173593382703398,0.547990174708482,0.547990174708482,0.547990174708482
2019-01-06,-0.5669798974569081,-0.5669798974569081,-0.5669798974569081,-0.604496199996892,-0.604496199996892,-0.604496199996892,-0.5714293417965947,-0.5714293417965947,-0.5714293417965947,-0.600988216100822,-0.600988216100822,-0.600988216100822
2019-01-13,-1.0763727681170971,-1.0763727681170971,-1.0763727681170971,-1.0850531424162664,-1.0850531424162664,-1.0850531424162664,-1.218449563543116,-1.218449563543116,-1.218449563543116,-1.178359636125317,-1.178359636125317,-1.178359636125317
2019-01-20,-0.9282404001991706,-0.9282404001991706,-0.9282404001991706,-0.9985794057809217,-0.9985794057809217,-0.9985794057809217,-0.9895733689294393,-0.9895733689294393,-0.9895733689294393,-0.9996269908326201,-0.9996269908326201,-0.9996269908326201
2019-01-27,-1.506397628130058,-1.506397628130058,-1.506397628130058,-1.3385552033186576,-1.3385552033186576,-1.3385552033186576,-1.5054723348920913,-1.5054723348920913,-1.5054723348920913,-1.4429733107093812,-1.4429733107093812,-1.4429733107093812
2019-02-03,-1.2871353240081262,-1.2871353240081262,-1.2871353240081262,-1.3581545759462992,-1.3581545759462992,-1.3581545759462992,-1.396957187978852,-1.396957187978852,-1.396957187978852,-1.4215714086725455,-1.4215714086725455,-1.4215714086725455
2019-02-10,-1.639276332647938,-1.639276332647938,-1.639276332647938,-1.684862464869247,-1.684862464869247,-1.684862464869247,-1.7307095700014685,-1.7307095700014685,-1.7307095700014685,-1.701289971269517,-1.701289971269517,-1.701289971269517
2019-02-17,-1.6053140672318955,-1.6053140672318955,-1.6053140672318955,-1.5567714157397519,-1.5567714157397519,-1.5567714157397519,-1.683186310400516,-1.683186310400516,-1.683186310400516,-1.5237060176155612,-1.5237060176155612,-1.5237060176155612
2019-02-24,-1.5518590086617132,-1.5518590086617132,-1.5518590086617132,-1.576047966595413,-1.576047966595413,-1.576047966595413,-1.6875985033588887,-1.6875985033588887,-1.6875985033588887,-1.6834573373532193,-1.6834573373532193,-1.6834573373532193
2019-03-03,-1.176355501265183,-1.176355501265183,-1.176355501265183,-1.1357142663304298,-1.1357142663304298,-1.1357142663304298,-1.1551954229841537,-1.1551954229841537,-1.1551954229841537,-1.181561955107415,-1.181561955107415,-1.181561955107415
2019-03-10,-1.4497728088761535,-1.4497728088761535,-1.4497728088761535,-1.4184492861763502,-1.4184492861763502,-1.4184492861763502,-1.4322652744058024,-1.4322652744058024,-1.4322652744058024,-1.356003099628,-1.356003099628,-1.356003099628
2019-03-17,-1.5508124554830804,-1.5508124554830804,-1.5508124554830804,-1.421678214352214,-1.421678214352214,-1.421678214352214,-1.5306881959939282,-1.5306881959939282,-1.5306881959939282,-1.404001652776303,-1.404001652776303,-1.404001652776303
2019-03-24,-1.4636577778594086,-1.4636577778594086,-1.4636577778594086,-1.4756630298012154,-1.4756630298012154,-1.4756630298012154,-1.5277635293441607,-1.5277635293441607,-1.5277635293441607,-1.4780050283822646,-1.4780050283822646,-1.4780050283822646
2019-03-31,-1.457238315165204,-1.457238315165204,-1.457238315165204,-1.4477157586744198,-1.4477157586744198,-1.4477157586744198,-1.4867285061443374,-1.4867285061443374,-1.4867285061443374,-1.4517242508727692,-1.4517242508727692,-1.4517242508727692
2019-04-07,-1.4366601068009457,-1.4366601068009457,-1.4366601068009457,-1.4266543184381055,-1.4266543184381055,-1.4266543184381055,-1.458222287020286,-1.458222287020286,-1.458222287020286,-1.449703307460979,-1.449703307460979,-1.449703307460979
2019-04-14,-1.2581606959511955,-1.2581606959511955,-1.2581606959511955,-1.2083180772905875,-1.2083180772905875,-1.2083180772905875,-1.246861554980675,-1.246861554980675,-1.246861554980675,-1.227483798880541,-1.227483798880541,-1.227483798880541
2019-04-21,-1.1498441263694437,-1.1498441263694437,-1.1498441263694437,-1.1769391311036532,-1.1769391311036532,-1.1769391311036532,-1.1868149591929005,-1.1868149591929005,-1.1868149591929005,-1.1840351199189278,-1.1840351199189278,-1.1840351199189278
2019-04-28,-1.0834077865770853,-1.0834077865770853,-1.0834077865770853,-1.0503817691542325,-1.0503817691542325,-1.0503817691542325,-1.0744296714903354,-1.0744296714903354,-1.0744296714903354,-1.0581556223243962,-1.0581556223243962,-1.0581556223243962
2019-05-05,-0.7408076389571961,-0.7408076389571961,-0.7408076389571961,-0.6878595311533424,-0.6878595311533424,-0.6878595311533424,-0.8832788603521204,-0.8832788603521204,-0.8832788603521204,-0.8929010660280482,-0.8929010660280482,-0.8929010660280482
2019-05-12,-0.3632258145847449,-0.3632258145847449,-0.3632258145847449,-0.42951406294094957,-0.42951406294094957,-0.42951406294094957,-0.7306489753633181,-0.7306489753633181,-0.7306489753633181,-0.6353709573606461,-0.6353709573606461,-0.6353709573606461
2019-05-19,-0.5814320796969622,-0.5814320796969622,-0.5814320796969622,-0.4681384239148325,-0.4681384239148325,-0.4681384239148325,-0.49561059013930464,-0.49561059013930464,-0.49561059013930464,-0.36017311901894167,-0.36017311901894167,-0.36017311901894167
2019-05-26,-0.1292030926826828,-0.1292030926826828,-0.1292030926826828,0.12569216533314978,0.12569216533314978,0.12569216533314978,-0.0016947000321042719,-0.0016947000321042719,-0.0016947000321042719,0.23719519745694143,0.23719519745694143,0.23719519745694143
2019-06-02,-0.9883506206727584,-0.9883506206727584,-0.9883506206727584,-1.1095637580085298,-1.1095637580085298,-1.1095637580085298,-1.0018175101664268,-1.0018175101664268,-1.0018175101664268,-1.0224073560358862,-1.0224073560358862,-1.0224073560358862
2019-06-09,-1.0092035745903065,-1.0092035745903065,-1.0092035745903065,-1.1175034507589792,-1.1175034507589792,-1.1175034507589792,-0.9865037044321697,-0.9865037044321697,-0.9865037044321697,-1.0374776397790828,-1.0374776397790828,-1.0374776397790828
2019-06-16,-1.970581515470203,-1.970581515470203,-1.970581515470203,-2.0260181386368,-2.0260181386368,-2.0260181386368,-1.9486524973445931,-1.9486524973445931,-1.9486524973445931,-1.9355402393794,-1.9355402393794,-1.9355402393794
2019-06-23,-1.842466090518407,-1.842466090518407,-1.842466090518407,-1.8933186100881834,-1.8933186100881834,-1.8933186100881834,-1.856384624602806,-1.856384624602806,-1.856384624602806,-1.8217441503214293,-1.8217441503214293,-1.8217441503214293
2019-06-30,-1.8939901762995646,-1.8939901762995646,-1.8939901762995646,-1.7389410989303717,-1.7389410989303717,-1.7389410989303717,-1.8226539542860396,-1.8226539542860396,-1.8226539542860396,-1.7487678948377203,-1.7487678948377203,-1.7487678948377203
2019-07-07,-1.569430143106895,-1.569430143106895,-1.569430143106895,-1.443400018131144,-1.443400018131144,-1.443400018131144,-1.5090267867768032,-1.5090267867768032,-1.5090267867768032,-1.4914334170625896,-1.4914334170625896,-1.4914334170625896
2019-07-14,-1.3583000241038257,-1.3583000241038257,-1.3583000241038257,-1.1455458987163372,-1.1455458987163372,-1.1455458987163372,-1.2964654661887716,-1.2964654661887716,-1.2964654661887716,-1.112605083332165,-1.112605083332165,-1.112605083332165
2019-07-21,-1.4650464477480165,-1.4650464477480165,-1.4650464477480165,-1.4671229721856252,-1.4671229721856252,-1.4671229721856252,-1.4667560585697574,-1.4667560585697574,-1.4667560585697574,-1.4406701426949016,-1.4406701426949016,-1.4406701426949016
2019-07-28,-0.9744022018590133,-0.9744022018590133,-0.9744022018590133,-0.8316015327121385,-0.8316015327121385,-0.8316015327121385,-0.9632255339201901,-0.9632255339201901,-0.9632255339201901,-0.9171379788614988,-0.9171379788614988,-0.9171379788614988
2019-08-04,-0.5647579546332938,-0.5647579546332938,-0.5647579546332938,-0.630603129462707,-0.630603129462707,-0.630603129462707,-0.7463695971756927,-0.7463695971756927,-0.7463695971756927,-0.668398813812348,-0.668398813812348,-0.668398813812348
2019-08-11,-0.3292304903196866,-0.3292304903196866,-0.3292304903196866,-0.43852900965352093,-0.43852900965352093,-0.43852900965352093,-0.3557121148130786,-0.3557121148130786,-0.3557121148130786,-0.38135444489308645,-0.38135444489308645,-0.38135444489308645
2019-08-18,-1.2143434159188904,-1.2143434159188904,-1.2143434159188904,-0.8759890849942555,-0.8759890849942555,-0.8759890849942555,-1.462635534373086,-1.462635534373086,-1.462635534373086,-0.8459946705051857,-0.8459946705051857,-0.8459946705051857
2019-08-25,-1.3882336237820767,-1.3882336237820767,-1.3882336237820767,-1.256191130261897,-1.256191130261897,-1.256191130261897,-1.3453654001216016,-1.3453654001216016,-1.3453654001216016,-1.3287305105882816,-1.3287305105882816,-1.3287305105882816
2019-09-01,-1.4134123928374944,-1.4134123928374944,-1.4134123928374944,-1.5083243717894323,-1.5083243717894323,-1.5083243717894323,-1.6639219734473398,-1.6639219734473398,-1.6639219734473398,-1.6466724622345268,-1.6466724622345268,-1.6466724622345268
2019-09-08,-1.4873978488020378,-1.4873978488020378,-1.4873978488020378,-1.5327043073144733,-1.5327043073144733,-1.5327043073144733,-1.4372461932724845,-1.4372461932724845,-1.4372461932724845,-1.4565430376332438,-1.4565430376332438,-1.4565430376332438
2019-09-15,-1.475871945212065,-1.475871945212065,-1.475871945212065,-1.3942725941463043,-1.3942725941463043,-1.3942725941463043,-1.444392305023618,-1.444392305023618,-1.444392305023618,-1.4261436546824169,-1.4261436546824169,-1.4261436546824169
2019-09-22,-1.2709700524387402,-1.2709700524387402,-1.2709700524387402,-1.232575697887761,-1.232575697887761,-1.232575697887761,-1.2672073284168088,-1.2672073284168088,-1.2672073284168088,-1.248648336228496,-1.248648336228496,-1.248648336228496
2019-09-29,-0.6817732021208424,-0.6817732021208424,-0.6817732021208424,-0.7745178023165111,-0.7745178023165111,-0.7745178023165111,-0.7826799709266611,-0.7826799709266611,-0.7826799709266611,-0.8777163263398612,-0.8777163263398612,-0.8777163263398612
2019-10-06,-0.8440109804748553,-0.8440109804748553,-0.8440109804748553,-1.0121083865366038,-1.0121083865366038,-1.0121083865366038,-1.0193393291114874,-1.0193393291114874,-1.0193393291114874,-1.0702330338171868,-1.0702330338171868,-1.0702330338171868
2019-10-13,-1.3527995883788795,-1.3527995883788795,-1.3527995883788795,-1.5969739933960279,-1.5969739933960279,-1.5969739933960279,-1.4203029294625975,-1.4203029294625975,-1.4203029294625975,-1.5604136187843634,-1.5604136187843634,-1.5604136187843634
2019-10-20,-1.4341845498127759,-1.4341845498127759,-1.4341845498127759,-1.6334956406278662,-1.6334956406278662,-1.6334956406278662,-1.707784812634017,-1.707784812634017,-1.707784812634017,-1.7721965906421104,-1.7721965906421104,-1.7721965906421104
2019-10-27,-1.2452885629431438,-1.2452885629431438,-1.2452885629431438,-1.403292192652185,-1.403292192652185,-1.403292192652185,-1.399101411456427,-1.399101411456427,-1.399101411456427,-1.4368447136143425,-1.4368447136143425,-1.4368447136143425
2019-11-03,-1.2327947559540036,-1.2327947559540036,-1.2327947559540036,-1.2064346422758812,-1.2064346422758812,-1.2064346422758812,-1.1531597149226784,-1.1531597149226784,-1.1531597149226784,-1.2859506094932052,-1.2859506094932052,-1.2859506094932052
2019-11-10,-1.273448633166586,-1.273448633166586,-1.273448633166586,-1.287930541657733,-1.287930541657733,-1.287930541657733,-1.145630135013522,-1.145630135013522,-1.145630135013522,-1.2054839094915772,-1.2054839094915772,-1.2054839094915772
2019-11-17,-0.6022717909222042,-0.6022717909222042,-0.6022717909222042,-0.7597865394962938,-0.7597865394962938,-0.7597865394962938,-0.5585217562227742,-0.5585217562227742,-0.5585217562227742,-0.6969230973767793,-0.6969230973767793,-0.6969230973767793
2019-11-24,-1.4014484268084018,-1.4014484268084018,-1.4014484268084018,-1.284042821659469,-1.284042821659469,-1.284042821659469,-1.4347285069882636,-1.4347285069882636,-1.4347285069882636,-1.1667337156211353,-1.1667337156211353,-1.1667337156211353
2019-12-01,-1.2607043602893846,-1.2607043602893846,-1.2607043602893846,-1.3560929557114831,-1.3560929557114831,-1.3560929557114831,-1.1966827130216255,-1.1966827130216255,-1.1966827130216255,-1.3002882016702761,-1.3002882016702761,-1.3002882016702761
2019-12-08,-2.062048475338232,-2.062048475338232,-2.062048475338232,-1.8933518564802028,-1.8933518564802028,-1.8933518564802028,-1.9365014581653757,-1.9365014581653757,-1.9365014581653757,-1.924176574864257,-1.924176574864257,-1.924176574864257
2019-12-15,-2.3628564791769806,-2.3628564791769806,-2.3628564791769806,-2.2590717348775704,-2.2590717348775704,-2.2590717348775704,-2.280684307953984,-2.280684307953984,-2.280684307953984,-2.1044442554809324,-2.1044442554809324,-2.1044442554809324
2019-12-22,-2.3228551244282563,-2.3228551244282563,-2.3228551244282563,-2.2452667175263596,-2.2452667175263596,-2.2452667175263596,-2.274397017737569,-2.274397017737569,-2.274397017737569,-2.203455637161853,-2.203455637161853,-2.203455637161853
2019-12-29,-2.13020552601626,-2.13020552601626,-2.13020552601626,-2.145324783057696,-2.145324783057696,-2.145324783057696,-2.1839200676460613,-2.1839200676460613,-2.1839200676460613,-2.1638796318433076,-2.1638796318433076,-2.1638796318433076
