Date,First Trust RiverFront Dynamic Asia Pacific_Open_average,First Trust RiverFront Dynamic Asia Pacific_Open_max,First Trust RiverFront Dynamic Asia Pacific_Open_min,First Trust RiverFront Dynamic Asia Pacific_High_average,First Trust RiverFront Dynamic Asia Pacific_High_max,First Trust RiverFront Dynamic Asia Pacific_High_min,First Trust RiverFront Dynamic Asia Pacific_Low_average,First Trust RiverFront Dynamic Asia Pacific_Low_max,First Trust RiverFront Dynamic Asia Pacific_Low_min,First Trust RiverFront Dynamic Asia Pacific_Close_average,First Trust RiverFront Dynamic Asia Pacific_Close_max,First Trust RiverFront Dynamic Asia Pacific_Close_min
2018-06-17,-2.7528669907679193,-2.7528669907679193,-2.7528669907679193,-2.721231640981184,-2.721231640981184,-2.721231640981184,-2.755679197497318,-2.755679197497318,-2.755679197497318,-2.7304591422205267,-2.7304591422205267,-2.7304591422205267
2018-06-24,-2.6201772560191285,-2.6201772560191285,-2.6201772560191285,-2.514471178633715,-2.514471178633715,-2.514471178633715,-2.397088503042914,-2.397088503042914,-2.397088503042914,-2.3734908356269844,-2.3734908356269844,-2.3734908356269844
2018-07-01,-1.6102142909734711,-1.6102142909734711,-1.6102142909734711,-1.5950751394576443,-1.5950751394576443,-1.5950751394576443,-1.482579817789089,-1.482579817789089,-1.482579817789089,-1.448599715932644,-1.448599715932644,-1.448599715932644
2018-07-08,-1.3413677138099516,-1.3413677138099516,-1.3413677138099516,-1.3660987602789252,-1.3660987602789252,-1.3660987602789252,-1.326444855485749,-1.326444855485749,-1.326444855485749,-1.2762802444573147,-1.2762802444573147,-1.2762802444573147
2018-07-15,-1.122783280984496,-1.122783280984496,-1.122783280984496,-1.1291727508349962,-1.1291727508349962,-1.1291727508349962,-1.0354588354694163,-1.0354588354694163,-1.0354588354694163,-1.0399119848067384,-1.0399119848067384,-1.0399119848067384
2018-07-22,-0.4792003378732711,-0.4792003378732711,-0.4792003378732711,-0.5230968100755595,-0.5230968100755595,-0.5230968100755595,-0.5399970833208703,-0.5399970833208703,-0.5399970833208703,-0.584566829884732,-0.584566829884732,-0.584566829884732
2018-07-29,-0.9936884232816492,-0.9936884232816492,-0.9936884232816492,-0.9911280593491318,-0.9911280593491318,-0.9911280593491318,-1.0082154169616977,-1.0082154169616977,-1.0082154169616977,-0.9722677591017885,-0.9722677591017885,-0.9722677591017885
2018-08-05,-1.136276191433369,-1.136276191433369,-1.136276191433369,-1.188681234379842,-1.188681234379842,-1.188681234379842,-1.2279145731700263,-1.2279145731700263,-1.2279145731700263,-1.209347418270877,-1.209347418270877,-1.209347418270877
2018-08-12,-1.222398781048653,-1.222398781048653,-1.222398781048653,-1.1992276462332365,-1.1992276462332365,-1.1992276462332365,-1.1334890217467342,-1.1334890217467342,-1.1334890217467342,-1.1300915201271786,-1.1300915201271786,-1.1300915201271786
2018-08-19,-0.6732510715038726,-0.6732510715038726,-0.6732510715038726,-0.6316093050739008,-0.6316093050739008,-0.6316093050739008,-0.5807194712606,-0.5807194712606,-0.5807194712606,-0.534829293009122,-0.534829293009122,-0.534829293009122
2018-08-26,-0.5079029244360004,-0.5079029244360004,-0.5079029244360004,-0.5864853887153884,-0.5864853887153884,-0.5864853887153884,-0.659440006073597,-0.659440006073597,-0.659440006073597,-0.6712243018365477,-0.6712243018365477,-0.6712243018365477
2018-09-02,-1.9794659982067717,-1.9794659982067717,-1.9794659982067717,-2.0699179996515458,-2.0699179996515458,-2.0699179996515458,-2.067902844787093,-2.067902844787093,-2.067902844787093,-2.110733544021416,-2.110733544021416,-2.110733544021416
2018-09-09,-1.021412916060792,-1.021412916060792,-1.021412916060792,-0.8926264708984535,-0.8926264708984535,-0.8926264708984535,-0.8648131501221689,-0.8648131501221689,-0.8648131501221689,-0.8894520268279662,-0.8894520268279662,-0.8894520268279662
2018-09-16,0.5631097420905657,0.5631097420905657,0.5631097420905657,0.4546823091633849,0.4546823091633849,0.4546823091633849,0.4833342470346864,0.4833342470346864,0.4833342470346864,0.5386438637018884,0.5386438637018884,0.5386438637018884
2018-09-23,1.217380198545813,1.217380198545813,1.217380198545813,1.1569241797975522,1.1569241797975522,1.1569241797975522,1.3201017987072656,1.3201017987072656,1.3201017987072656,1.201284035961927,1.201284035961927,1.201284035961927
2018-09-30,-1.02791767787013,-1.02791767787013,-1.02791767787013,-0.9477526320100635,-0.9477526320100635,-0.9477526320100635,-0.8764948573869913,-0.8764948573869913,-0.8764948573869913,-0.8002291539013394,-0.8002291539013394,-0.8002291539013394
2018-10-07,-2.1136998105626565,-2.1136998105626565,-2.1136998105626565,-2.1052432783210318,-2.1052432783210318,-2.1052432783210318,-2.097471359102724,-2.097471359102724,-2.097471359102724,-2.0495113220171133,-2.0495113220171133,-2.0495113220171133
2018-10-14,-1.704083103071758,-1.704083103071758,-1.704083103071758,-1.8012656445134334,-1.8012656445134334,-1.8012656445134334,-1.7602369325235572,-1.7602369325235572,-1.7602369325235572,-1.7898391052220703,-1.7898391052220703,-1.7898391052220703
2018-10-21,-2.3510003110569,-2.3510003110569,-2.3510003110569,-2.3933542525944986,-2.3933542525944986,-2.3933542525944986,-2.584191322220305,-2.584191322220305,-2.584191322220305,-2.6063645429043025,-2.6063645429043025,-2.6063645429043025
2018-10-28,-1.3882255694626235,-1.3882255694626235,-1.3882255694626235,-1.3965325045804922,-1.3965325045804922,-1.3965325045804922,-1.224928267543116,-1.224928267543116,-1.224928267543116,-1.233415576128863,-1.233415576128863,-1.233415576128863
2018-11-04,-1.4091484368196772,-1.4091484368196772,-1.4091484368196772,-1.4353039089249688,-1.4353039089249688,-1.4353039089249688,-1.2382337383939506,-1.2382337383939506,-1.2382337383939506,-1.2492094180529838,-1.2492094180529838,-1.2492094180529838
2018-11-11,-1.0637146443681864,-1.0637146443681864,-1.0637146443681864,-1.017521586227108,-1.017521586227108,-1.017521586227108,-1.0377963820348521,-1.0377963820348521,-1.0377963820348521,-1.0502896177280876,-1.0502896177280876,-1.0502896177280876
2018-11-18,-0.8413392413307353,-0.8413392413307353,-0.8413392413307353,-0.8723193503178717,-0.8723193503178717,-0.8723193503178717,-0.6836548830381538,-0.6836548830381538,-0.6836548830381538,-0.7048036221817239,-0.7048036221817239,-0.7048036221817239
2018-11-25,-0.10021597739556713,-0.10021597739556713,-0.10021597739556713,-0.13414378944495697,-0.13414378944495697,-0.13414378944495697,-0.13642262795515206,-0.13642262795515206,-0.13642262795515206,-0.03219985245029221,-0.03219985245029221,-0.03219985245029221
2018-12-02,-1.3899705775581872,-1.3899705775581872,-1.3899705775581872,-1.4072171601907453,-1.4072171601907453,-1.4072171601907453,-1.4267201960307254,-1.4267201960307254,-1.4267201960307254,-1.2606315176933969,-1.2606315176933969,-1.2606315176933969
2018-12-09,-1.3367826344992881,-1.3367826344992881,-1.3367826344992881,-1.3051449613390504,-1.3051449613390504,-1.3051449613390504,-1.2516735807644832,-1.2516735807644832,-1.2516735807644832,-1.2620724979707334,-1.2620724979707334,-1.2620724979707334
2018-12-16,-2.1743646198652233,-2.1743646198652233,-2.1743646198652233,-2.116171518111238,-2.116171518111238,-2.116171518111238,-1.991134097372192,-1.991134097372192,-1.991134097372192,-2.0219988936088313,-2.0219988936088313,-2.0219988936088313
2018-12-23,-1.4380996261650727,-1.4380996261650727,-1.4380996261650727,-1.4798972775993968,-1.4798972775993968,-1.4798972775993968,-1.4288891588265729,-1.4288891588265729,-1.4288891588265729,-1.4468735276747497,-1.4468735276747497,-1.4468735276747497
2018-12-30,-0.6712184463684505,-0.6712184463684505,-0.6712184463684505,-0.717213507536604,-0.717213507536604,-0.717213507536604,-0.6098768349320782,-0.6098768349320782,-0.6098768349320782,-0.657567822559388,-0.657567822559388,-0.657567822559388
2019-01-06,-0.4040823368104835,-0.4040823368104835,-0.4040823368104835,-0.39364488681730986,-0.39364488681730986,-0.39364488681730986,-0.24737957712397118,-0.24737957712397118,-0.24737957712397118,-0.25600429668399705,-0.25600429668399705,-0.25600429668399705
2019-01-13,0.3319984856313645,0.3319984856313645,0.3319984856313645,0.35551105271892947,0.35551105271892947,0.35551105271892947,0.4271402907023519,0.4271402907023519,0.4271402907023519,0.4403173030452477,0.4403173030452477,0.4403173030452477
2019-01-20,0.18622129872208923,0.18622129872208923,0.18622129872208923,0.19172491436889266,0.19172491436889266,0.19172491436889266,0.23484063826436835,0.23484063826436835,0.23484063826436835,0.22083049246759098,0.22083049246759098,0.22083049246759098
2019-01-27,0.4330290958656407,0.4330290958656407,0.4330290958656407,0.5759657632666833,0.5759657632666833,0.5759657632666833,0.5482537836543272,0.5482537836543272,0.5482537836543272,0.6444297422518147,0.6444297422518147,0.6444297422518147
2019-02-03,0.052205044880716096,0.052205044880716096,0.052205044880716096,-0.0020955090155955845,-0.0020955090155955845,-0.0020955090155955845,0.1642941879980718,0.1642941879980718,0.1642941879980718,0.0849804600767417,0.0849804600767417,0.0849804600767417
2019-02-10,0.7050635934194851,0.7050635934194851,0.7050635934194851,0.7094136226767518,0.7094136226767518,0.7094136226767518,0.7512910903785205,0.7512910903785205,0.7512910903785205,0.7358975723404416,0.7358975723404416,0.7358975723404416
2019-02-17,1.1550366557787908,1.1550366557787908,1.1550366557787908,1.1327900803311355,1.1327900803311355,1.1327900803311355,1.160282489772904,1.160282489772904,1.160282489772904,1.0545732328194302,1.0545732328194302,1.0545732328194302
2019-02-24,0.979629215519992,0.979629215519992,0.979629215519992,0.9489722100921429,0.9489722100921429,0.9489722100921429,0.891534432410257,0.891534432410257,0.891534432410257,0.9576075178809507,0.9576075178809507,0.9576075178809507
2019-03-03,0.17632606206250703,0.17632606206250703,0.17632606206250703,0.25662540300264153,0.25662540300264153,0.25662540300264153,0.25902665782754475,0.25902665782754475,0.25902665782754475,0.31618550397467726,0.31618550397467726,0.31618550397467726
2019-03-10,0.38532630030438814,0.38532630030438814,0.38532630030438814,0.3893018216736227,0.3893018216736227,0.3893018216736227,0.4467847523849884,0.4467847523849884,0.4467847523849884,0.38166862858735856,0.38166862858735856,0.38166862858735856
2019-03-17,-0.05638460167421097,-0.05638460167421097,-0.05638460167421097,-0.12409679410753621,-0.12409679410753621,-0.12409679410753621,0.04190722584205556,0.04190722584205556,0.04190722584205556,-0.048476062160202976,-0.048476062160202976,-0.048476062160202976
2019-03-24,0.981705258157187,0.981705258157187,0.981705258157187,0.8919907538919034,0.8919907538919034,0.8919907538919034,1.0235849548385494,1.0235849548385494,1.0235849548385494,0.8602508382202575,0.8602508382202575,0.8602508382202575
2019-03-31,0.8347615252925722,0.8347615252925722,0.8347615252925722,0.8254204032620662,0.8254204032620662,0.8254204032620662,0.9774194805123396,0.9774194805123396,0.9774194805123396,0.8138702779390323,0.8138702779390323,0.8138702779390323
2019-04-07,0.5543695876751266,0.5543695876751266,0.5543695876751266,0.5248303374869421,0.5248303374869421,0.5248303374869421,0.6917792890208386,0.6917792890208386,0.6917792890208386,0.6433278208841468,0.6433278208841468,0.6433278208841468
2019-04-14,0.5278615158659963,0.5278615158659963,0.5278615158659963,0.8331057473805624,0.8331057473805624,0.8331057473805624,0.6915005109180677,0.6915005109180677,0.6915005109180677,0.9446493775301164,0.9446493775301164,0.9446493775301164
2019-04-21,0.22759319255964208,0.22759319255964208,0.22759319255964208,0.37412037978650153,0.37412037978650153,0.37412037978650153,0.35592997666926723,0.35592997666926723,0.35592997666926723,0.4436374759712848,0.4436374759712848,0.4436374759712848
2019-04-28,-0.4964671494396547,-0.4964671494396547,-0.4964671494396547,-0.3433484688838256,-0.3433484688838256,-0.3433484688838256,-0.43902452458994606,-0.43902452458994606,-0.43902452458994606,-0.2940914183514216,-0.2940914183514216,-0.2940914183514216
2019-05-05,-2.562686457579542,-2.562686457579542,-2.562686457579542,-2.6499573893977413,-2.6499573893977413,-2.6499573893977413,-2.6746814345281953,-2.6746814345281953,-2.6746814345281953,-2.6885079957610754,-2.6885079957610754,-2.6885079957610754
2019-05-12,-1.7579612288040203,-1.7579612288040203,-1.7579612288040203,-1.819492978498475,-1.819492978498475,-1.819492978498475,-1.7544900730523993,-1.7544900730523993,-1.7544900730523993,-1.8352516700750705,-1.8352516700750705,-1.8352516700750705
2019-05-19,-1.4250093740752487,-1.4250093740752487,-1.4250093740752487,-1.3653937398199807,-1.3653937398199807,-1.3653937398199807,-1.4109040558929729,-1.4109040558929729,-1.4109040558929729,-1.3629310531443855,-1.3629310531443855,-1.3629310531443855
2019-05-26,-1.8943668109569594,-1.8943668109569594,-1.8943668109569594,-1.910667453630209,-1.910667453630209,-1.910667453630209,-1.9397540786250569,-1.9397540786250569,-1.9397540786250569,-1.9693688158331233,-1.9693688158331233,-1.9693688158331233
2019-06-02,-0.2649626992146117,-0.2649626992146117,-0.2649626992146117,-0.3200576338001381,-0.3200576338001381,-0.3200576338001381,-0.2384749087842615,-0.2384749087842615,-0.2384749087842615,-0.296361208061619,-0.296361208061619,-0.296361208061619
2019-06-09,-1.26833120111112,-1.26833120111112,-1.26833120111112,-1.2525060892404458,-1.2525060892404458,-1.2525060892404458,-1.2683489653583189,-1.2683489653583189,-1.2683489653583189,-1.2373364354348122,-1.2373364354348122,-1.2373364354348122
2019-06-16,-0.3270261542206746,-0.3270261542206746,-0.3270261542206746,-0.36481952079875635,-0.36481952079875635,-0.36481952079875635,-0.2995458194856102,-0.2995458194856102,-0.2995458194856102,-0.3486255779134175,-0.3486255779134175,-0.3486255779134175
2019-06-23,0.47078266958407805,0.47078266958407805,0.47078266958407805,0.3918219542068164,0.3918219542068164,0.3918219542068164,0.4449744882707559,0.4449744882707559,0.4449744882707559,0.3738919240935089,0.3738919240935089,0.3738919240935089
2019-06-30,0.4893158872209966,0.4893158872209966,0.4893158872209966,0.40789175082903356,0.40789175082903356,0.40789175082903356,0.45480344831649655,0.45480344831649655,0.45480344831649655,0.3681706201131157,0.3681706201131157,0.3681706201131157
2019-07-07,0.49006471492620846,0.49006471492620846,0.49006471492620846,0.5744319457745747,0.5744319457745747,0.5744319457745747,0.5053881612101067,0.5053881612101067,0.5053881612101067,0.4168989272843292,0.4168989272843292,0.4168989272843292
2019-07-14,0.5404951707828493,0.5404951707828493,0.5404951707828493,0.4582398233575968,0.4582398233575968,0.4582398233575968,0.5472778632917734,0.5472778632917734,0.5472778632917734,0.48310565154264296,0.48310565154264296,0.48310565154264296
2019-07-21,0.6070865667433044,0.6070865667433044,0.6070865667433044,0.539984652813402,0.539984652813402,0.539984652813402,0.574612083932071,0.574612083932071,0.574612083932071,0.5401128861776904,0.5401128861776904,0.5401128861776904
2019-07-28,-1.9299767594698867,-1.9299767594698867,-1.9299767594698867,-1.9397334353232527,-1.9397334353232527,-1.9397334353232527,-1.9258405092939435,-1.9258405092939435,-1.9258405092939435,-1.9576662226206112,-1.9576662226206112,-1.9576662226206112
2019-08-04,-1.5384837741224184,-1.5384837741224184,-1.5384837741224184,-1.4262431789450776,-1.4262431789450776,-1.4262431789450776,-1.529675815436613,-1.529675815436613,-1.529675815436613,-1.5662328315916532,-1.5662328315916532,-1.5662328315916532
2019-08-11,-1.116895806800904,-1.116895806800904,-1.116895806800904,-1.095631904890129,-1.095631904890129,-1.095631904890129,-1.1377668898321778,-1.1377668898321778,-1.1377668898321778,-1.1658237039158281,-1.1658237039158281,-1.1658237039158281
2019-08-18,-1.3238883931542245,-1.3238883931542245,-1.3238883931542245,-1.3139222395162835,-1.3139222395162835,-1.3139222395162835,-1.3066675574613156,-1.3066675574613156,-1.3066675574613156,-1.3050737505415182,-1.3050737505415182,-1.3050737505415182
2019-08-25,-0.9018756768184993,-0.9018756768184993,-0.9018756768184993,-0.9496565754480577,-0.9496565754480577,-0.9496565754480577,-1.0018873501474992,-1.0018873501474992,-1.0018873501474992,-1.0197180532544974,-1.0197180532544974,-1.0197180532544974
2019-09-01,0.1878565361105651,0.1878565361105651,0.1878565361105651,0.2112932654243136,0.2112932654243136,0.2112932654243136,0.17508349968051765,0.17508349968051765,0.17508349968051765,0.1863817251302332,0.1863817251302332,0.1863817251302332
2019-09-08,1.2080104730283343,1.2080104730283343,1.2080104730283343,1.1858882739260506,1.1858882739260506,1.1858882739260506,1.2209746850122523,1.2209746850122523,1.2209746850122523,1.2188048677342551,1.2188048677342551,1.2188048677342551
2019-09-15,0.5796244003207714,0.5796244003207714,0.5796244003207714,0.6970288485520708,0.6970288485520708,0.6970288485520708,0.6058762499440026,0.6058762499440026,0.6058762499440026,0.7173563097238184,0.7173563097238184,0.7173563097238184
2019-09-22,0.4798025723334492,0.4798025723334492,0.4798025723334492,0.4307087438147969,0.4307087438147969,0.4307087438147969,0.5053000810414215,0.5053000810414215,0.5053000810414215,0.4872821753487712,0.4872821753487712,0.4872821753487712
2019-09-29,0.38178090148666394,0.38178090148666394,0.38178090148666394,0.33686744426841253,0.33686744426841253,0.33686744426841253,0.24411478969527167,0.24411478969527167,0.24411478969527167,0.33150124527503644,0.33150124527503644,0.33150124527503644
2019-10-06,0.828956065779844,0.828956065779844,0.828956065779844,0.7995610579664807,0.7995610579664807,0.7995610579664807,0.8584846999346757,0.8584846999346757,0.8584846999346757,0.825960897486324,0.825960897486324,0.825960897486324
2019-10-13,1.1843490766788642,1.1843490766788642,1.1843490766788642,1.18064431817414,1.18064431817414,1.18064431817414,1.122367412011971,1.122367412011971,1.122367412011971,1.0892628937495972,1.0892628937495972,1.0892628937495972
2019-10-20,1.4879236164540668,1.4879236164540668,1.4879236164540668,1.4687385097855357,1.4687385097855357,1.4687385097855357,1.5088368020582026,1.5088368020582026,1.5088368020582026,1.4803003082429878,1.4803003082429878,1.4803003082429878
2019-10-27,1.7241164405387244,1.7241164405387244,1.7241164405387244,1.7239176717406395,1.7239176717406395,1.7239176717406395,1.7271053567168961,1.7271053567168961,1.7271053567168961,1.706854277329368,1.706854277329368,1.706854277329368
2019-11-03,1.7028659309602687,1.7028659309602687,1.7028659309602687,1.7132818014942897,1.7132818014942897,1.7132818014942897,1.6950982371284466,1.6950982371284466,1.6950982371284466,1.696686743757575,1.696686743757575,1.696686743757575
2019-11-10,1.421311016440102,1.421311016440102,1.421311016440102,1.4409546434778284,1.4409546434778284,1.4409546434778284,1.3921429120682975,1.3921429120682975,1.3921429120682975,1.4178289151735577,1.4178289151735577,1.4178289151735577
2019-11-17,1.216253335858979,1.216253335858979,1.216253335858979,1.2781365640895017,1.2781365640895017,1.2781365640895017,1.210908276432186,1.210908276432186,1.210908276432186,1.2701522631054447,1.2701522631054447,1.2701522631054447
2019-11-24,0.691098998099971,0.691098998099971,0.691098998099971,0.8086341459448985,0.8086341459448985,0.8086341459448985,0.7036261061683723,0.7036261061683723,0.7036261061683723,0.8176929211549347,0.8176929211549347,0.8176929211549347
2019-12-01,1.284452036717416,1.284452036717416,1.284452036717416,1.267414216167985,1.267414216167985,1.267414216167985,1.2787745170280198,1.2787745170280198,1.2787745170280198,1.2673424694679742,1.2673424694679742,1.2673424694679742
2019-12-08,1.3358802750381789,1.3358802750381789,1.3358802750381789,1.3025278178648374,1.3025278178648374,1.3025278178648374,1.3270111744897346,1.3270111744897346,1.3270111744897346,1.282303025503023,1.282303025503023,1.282303025503023
2019-12-15,0.8630362000381062,0.8630362000381062,0.8630362000381062,0.8668401582349736,0.8668401582349736,0.8668401582349736,0.7962139645537447,0.7962139645537447,0.7962139645537447,0.820300634502845,0.820300634502845,0.820300634502845
2019-12-22,0.5935134614950467,0.5935134614950467,0.5935134614950467,0.5855915043640578,0.5855915043640578,0.5855915043640578,0.4937831226024533,0.4937831226024533,0.4937831226024533,0.444134166854891,0.444134166854891,0.444134166854891
2019-12-29,0.5072340999585976,0.5072340999585976,0.5072340999585976,0.4416547685871692,0.4416547685871692,0.4416547685871692,0.5392084654816801,0.5392084654816801,0.5392084654816801,0.4790176353230825,0.4790176353230825,0.4790176353230825
