Date,Global X Copper MinersEtf_Open_average,Global X Copper MinersEtf_Open_max,Global X Copper MinersEtf_Open_min,Global X Copper MinersEtf_High_average,Global X Copper MinersEtf_High_max,Global X Copper MinersEtf_High_min,Global X Copper MinersEtf_Low_average,Global X Copper MinersEtf_Low_max,Global X Copper MinersEtf_Low_min,Global X Copper MinersEtf_Close_average,Global X Copper MinersEtf_Close_max,Global X Copper MinersEtf_Close_min
2018-05-27,-1.0729541031468055,-1.0729541031468055,-1.0729541031468055,-1.0335402798885625,-1.0335402798885625,-1.0335402798885625,-0.7770199559389365,-0.7770199559389365,-0.7770199559389365,-1.0064571422231312,-1.0064571422231312,-1.0064571422231312
2018-06-03,0.26277759911761384,0.26277759911761384,0.26277759911761384,0.24060427230442544,0.24060427230442544,0.24060427230442544,0.40666748245639417,0.40666748245639417,0.40666748245639417,0.3857940692895164,0.3857940692895164,0.3857940692895164
2018-06-10,-0.7844134199050886,-0.7844134199050886,-0.7844134199050886,-1.1295406664857834,-1.1295406664857834,-1.1295406664857834,-0.9993400785265971,-0.9993400785265971,-0.9993400785265971,-1.197649933916536,-1.197649933916536,-1.197649933916536
2018-06-17,-1.8168807590808993,-1.8168807590808993,-1.8168807590808993,-1.9374258102125574,-1.9374258102125574,-1.9374258102125574,-1.5899745464341437,-1.5899745464341437,-1.5899745464341437,-1.901620638517297,-1.901620638517297,-1.901620638517297
2018-06-24,-2.616105531057588,-2.616105531057588,-2.616105531057588,-2.6028187421637914,-2.6028187421637914,-2.6028187421637914,-2.426088208327476,-2.426088208327476,-2.426088208327476,-2.352154338541052,-2.352154338541052,-2.352154338541052
2018-07-01,-2.3752908322267623,-2.3752908322267623,-2.3752908322267623,-2.4795740674797218,-2.4795740674797218,-2.4795740674797218,-2.2916294212126753,-2.2916294212126753,-2.2916294212126753,-2.2466182269021524,-2.2466182269021524,-2.2466182269021524
2018-07-08,-2.0379322801993482,-2.0379322801993482,-2.0379322801993482,-2.2859107686920095,-2.2859107686920095,-2.2859107686920095,-2.0740953968085822,-2.0740953968085822,-2.0740953968085822,-2.163341889383293,-2.163341889383293,-2.163341889383293
2018-07-15,-2.025592797274486,-2.025592797274486,-2.025592797274486,-2.1241126753413155,-2.1241126753413155,-2.1241126753413155,-1.9572359810358024,-1.9572359810358024,-1.9572359810358024,-2.0644140486390974,-2.0644140486390974,-2.0644140486390974
2018-07-22,-1.1908453454154244,-1.1908453454154244,-1.1908453454154244,-1.3478341749378737,-1.3478341749378737,-1.3478341749378737,-1.2633992821279894,-1.2633992821279894,-1.2633992821279894,-1.394217182033659,-1.394217182033659,-1.394217182033659
2018-07-29,-1.7236538535760237,-1.7236538535760237,-1.7236538535760237,-1.7791246060662629,-1.7791246060662629,-1.7791246060662629,-1.7187220064506659,-1.7187220064506659,-1.7187220064506659,-1.7745060980663632,-1.7745060980663632,-1.7745060980663632
2018-08-05,-1.639488677136344,-1.639488677136344,-1.639488677136344,-1.743363258074341,-1.743363258074341,-1.743363258074341,-1.8276170993901732,-1.8276170993901732,-1.8276170993901732,-1.7941292879955644,-1.7941292879955644,-1.7941292879955644
2018-08-12,-2.2088664946063177,-2.2088664946063177,-2.2088664946063177,-2.1904513045610297,-2.1904513045610297,-2.1904513045610297,-2.2206365662204672,-2.2206365662204672,-2.2206365662204672,-2.205485610738428,-2.205485610738428,-2.205485610738428
2018-08-19,-1.6698362090476573,-1.6698362090476573,-1.6698362090476573,-1.6454005776290639,-1.6454005776290639,-1.6454005776290639,-1.6145555223658503,-1.6145555223658503,-1.6145555223658503,-1.6405213595877965,-1.6405213595877965,-1.6405213595877965
