Date,FlexShares Disciplined Duration MBS_Open_average,FlexShares Disciplined Duration MBS_Open_max,FlexShares Disciplined Duration MBS_Open_min,FlexShares Disciplined Duration MBS_High_average,FlexShares Disciplined Duration MBS_High_max,FlexShares Disciplined Duration MBS_High_min,FlexShares Disciplined Duration MBS_Low_average,FlexShares Disciplined Duration MBS_Low_max,FlexShares Disciplined Duration MBS_Low_min,FlexShares Disciplined Duration MBS_Close_average,FlexShares Disciplined Duration MBS_Close_max,FlexShares Disciplined Duration MBS_Close_min
2018-04-08,-0.7335277590494506,-0.7335277590494506,-0.7335277590494506,-0.9268771734943447,-0.9268771734943447,-0.9268771734943447,-0.9036163237737196,-0.9036163237737196,-0.9036163237737196,-1.1132652986356812,-1.1132652986356812,-1.1132652986356812
2018-04-15,-1.3332546051089817,-1.3332546051089817,-1.3332546051089817,-1.5661106929916186,-1.5661106929916186,-1.5661106929916186,-1.7593098794997823,-1.7593098794997823,-1.7593098794997823,-2.183067454812714,-2.183067454812714,-2.183067454812714
2018-04-22,-0.5984668340799258,-0.5984668340799258,-0.5984668340799258,-0.9006845731742306,-0.9006845731742306,-0.9006845731742306,-2.630383796885724,-2.630383796885724,-2.630383796885724,-1.9460103167758622,-1.9460103167758622,-1.9460103167758622
2018-04-29,-2.070009166618181,-2.070009166618181,-2.070009166618181,-2.0716579898533243,-2.0716579898533243,-2.0716579898533243,-1.7923815856716416,-1.7923815856716416,-1.7923815856716416,-2.2747719930682297,-2.2747719930682297,-2.2747719930682297
2018-05-06,-1.8149846789129511,-1.8149846789129511,-1.8149846789129511,-1.8792467182639505,-1.8792467182639505,-1.8792467182639505,-1.7361251582828332,-1.7361251582828332,-1.7361251582828332,-2.0975891579064503,-2.0975891579064503,-2.0975891579064503
2018-05-13,-1.9947890387344256,-1.9947890387344256,-1.9947890387344256,-1.9660139616753436,-1.9660139616753436,-1.9660139616753436,-2.003341689882536,-2.003341689882536,-2.003341689882536,-2.2006083340699663,-2.2006083340699663,-2.2006083340699663
2018-05-20,-1.172385175105643,-1.172385175105643,-1.172385175105643,-0.914534840503277,-0.914534840503277,-0.914534840503277,-0.9544874539101342,-0.9544874539101342,-0.9544874539101342,-1.1076804759099763,-1.1076804759099763,-1.1076804759099763
2018-05-27,-0.9397934234884313,-0.9397934234884313,-0.9397934234884313,-0.952862774573016,-0.952862774573016,-0.952862774573016,-0.8181321033515387,-0.8181321033515387,-0.8181321033515387,-0.8640344738999316,-0.8640344738999316,-0.8640344738999316
2018-06-03,-1.2259993444992385,-1.2259993444992385,-1.2259993444992385,-1.3092212242628074,-1.3092212242628074,-1.3092212242628074,-1.1400445386099995,-1.1400445386099995,-1.1400445386099995,-1.236268494418902,-1.236268494418902,-1.236268494418902
2018-06-10,-0.7826715121946546,-0.7826715121946546,-0.7826715121946546,-0.7779260021569434,-0.7779260021569434,-0.7779260021569434,-0.8067511745433997,-0.8067511745433997,-0.8067511745433997,-0.8127837008940623,-0.8127837008940623,-0.8127837008940623
