Date,iShares Morningstar Multi-Asset Income_etf_Open_average,iShares Morningstar Multi-Asset Income_etf_Open_max,iShares Morningstar Multi-Asset Income_etf_Open_min,iShares Morningstar Multi-Asset Income_etf_High_average,iShares Morningstar Multi-Asset Income_etf_High_max,iShares Morningstar Multi-Asset Income_etf_High_min,iShares Morningstar Multi-Asset Income_etf_Low_average,iShares Morningstar Multi-Asset Income_etf_Low_max,iShares Morningstar Multi-Asset Income_etf_Low_min,iShares Morningstar Multi-Asset Income_etf_Close_average,iShares Morningstar Multi-Asset Income_etf_Close_max,iShares Morningstar Multi-Asset Income_etf_Close_min
2018-04-08,-0.41416702664870436,-0.41416702664870436,-0.41416702664870436,-0.36441745483253657,-0.36441745483253657,-0.36441745483253657,-0.19674993829695142,-0.19674993829695142,-0.19674993829695142,-0.3240040134969299,-0.3240040134969299,-0.3240040134969299
2018-04-15,-0.37472369642013353,-0.37472369642013353,-0.37472369642013353,-0.6097506566216317,-0.6097506566216317,-0.6097506566216317,-0.31716843385774657,-0.31716843385774657,-0.31716843385774657,-0.4645137315482264,-0.4645137315482264,-0.4645137315482264
2018-04-22,-0.748241070353878,-0.748241070353878,-0.748241070353878,-0.5554437071354841,-0.5554437071354841,-0.5554437071354841,-0.24281850060555715,-0.24281850060555715,-0.24281850060555715,-0.24671185398134476,-0.24671185398134476,-0.24671185398134476
2018-04-29,-2.0377905122807927,-2.0377905122807927,-2.0377905122807927,-1.4627427093156122,-1.4627427093156122,-1.4627427093156122,-1.3538276434713103,-1.3538276434713103,-1.3538276434713103,-1.1103383143246583,-1.1103383143246583,-1.1103383143246583
2018-05-06,-0.9404356414962279,-0.9404356414962279,-0.9404356414962279,-0.9626338917603109,-0.9626338917603109,-0.9626338917603109,-0.6136452257972238,-0.6136452257972238,-0.6136452257972238,-0.6151502206448464,-0.6151502206448464,-0.6151502206448464
2018-05-13,-1.6867821960311247,-1.6867821960311247,-1.6867821960311247,-1.935688813232585,-1.935688813232585,-1.935688813232585,-1.5043651862733944,-1.5043651862733944,-1.5043651862733944,-1.5435455617158889,-1.5435455617158889,-1.5435455617158889
2018-05-20,-0.45538625433579644,-0.45538625433579644,-0.45538625433579644,-1.0732917417983499,-1.0732917417983499,-1.0732917417983499,-0.6961191179081074,-0.6961191179081074,-0.6961191179081074,-0.9841797932648364,-0.9841797932648364,-0.9841797932648364
2018-05-27,-0.09113196308973076,-0.09113196308973076,-0.09113196308973076,-0.6932537421021634,-0.6932537421021634,-0.6932537421021634,-0.6348758132060641,-0.6348758132060641,-0.6348758132060641,-1.0219353342137312,-1.0219353342137312,-1.0219353342137312
2018-06-03,-0.5351683559099403,-0.5351683559099403,-0.5351683559099403,-0.891513829785492,-0.891513829785492,-0.891513829785492,-0.4561288323551842,-0.4561288323551842,-0.4561288323551842,-0.6665568177192045,-0.6665568177192045,-0.6665568177192045
2018-06-10,-1.1367063720337156,-1.1367063720337156,-1.1367063720337156,-1.4290473258975742,-1.4290473258975742,-1.4290473258975742,-0.9954357902586437,-0.9954357902586437,-0.9954357902586437,-1.3651406857159512,-1.3651406857159512,-1.3651406857159512
2018-06-17,-0.9747428837803914,-0.9747428837803914,-0.9747428837803914,-0.7187265704974213,-0.7187265704974213,-0.7187265704974213,-0.692007000747297,-0.692007000747297,-0.692007000747297,-0.7023854812800956,-0.7023854812800956,-0.7023854812800956
2018-06-24,-0.7578807867198251,-0.7578807867198251,-0.7578807867198251,-1.1969155618782994,-1.1969155618782994,-1.1969155618782994,-1.24213985355197,-1.24213985355197,-1.24213985355197,-1.4879434027492449,-1.4879434027492449,-1.4879434027492449
2018-07-01,-0.7277299574956839,-0.7277299574956839,-0.7277299574956839,-0.5182817433908261,-0.5182817433908261,-0.5182817433908261,-0.49071411566289674,-0.49071411566289674,-0.49071411566289674,-0.32079361383843547,-0.32079361383843547,-0.32079361383843547
2018-07-08,-0.008705531728883015,-0.008705531728883015,-0.008705531728883015,-0.4115010019793671,-0.4115010019793671,-0.4115010019793671,0.317881313189832,0.317881313189832,0.317881313189832,-0.2840398297627679,-0.2840398297627679,-0.2840398297627679
2018-07-15,0.44613560885621273,0.44613560885621273,0.44613560885621273,-0.15220388682957578,-0.15220388682957578,-0.15220388682957578,0.3772845579542804,0.3772845579542804,0.3772845579542804,0.20068348776964892,0.20068348776964892,0.20068348776964892
2018-07-22,1.9010211586558081,1.9010211586558081,1.9010211586558081,1.9280173930693494,1.9280173930693494,1.9280173930693494,1.9218236824563029,1.9218236824563029,1.9218236824563029,1.3615368452801084,1.3615368452801084,1.3615368452801084
2018-07-29,0.24727609286815785,0.24727609286815785,0.24727609286815785,1.0905972117396012,1.0905972117396012,1.0905972117396012,0.8763131715979138,0.8763131715979138,0.8763131715979138,0.7972410051791087,0.7972410051791087,0.7972410051791087
2018-08-05,-1.2100549810215284,-1.2100549810215284,-1.2100549810215284,-1.27289899543063,-1.27289899543063,-1.27289899543063,-1.550728257454992,-1.550728257454992,-1.550728257454992,-2.1360224405964976,-2.1360224405964976,-2.1360224405964976
2018-08-12,-1.4722335602428447,-1.4722335602428447,-1.4722335602428447,-0.23542657334617656,-0.23542657334617656,-0.23542657334617656,-1.0960034300809982,-1.0960034300809982,-1.0960034300809982,0.255742431575771,0.255742431575771,0.255742431575771
2018-08-19,0.14359792604088004,0.14359792604088004,0.14359792604088004,1.0126450506952018,1.0126450506952018,1.0126450506952018,0.6757842147413201,0.6757842147413201,0.6757842147413201,1.351154225866268,1.351154225866268,1.351154225866268
2018-08-26,0.13723325548197346,0.13723325548197346,0.13723325548197346,0.4106221555463452,0.4106221555463452,0.4106221555463452,0.2414617363769728,0.2414617363769728,0.2414617363769728,-0.10231372571614088,-0.10231372571614088,-0.10231372571614088
2018-09-02,-1.9913493193120162,-1.9913493193120162,-1.9913493193120162,-2.227481885935433,-2.227481885935433,-2.227481885935433,-1.9406811858913515,-1.9406811858913515,-1.9406811858913515,-1.6625155247600802,-1.6625155247600802,-1.6625155247600802
2018-09-09,-0.3931620403911554,-0.3931620403911554,-0.3931620403911554,-0.9489810351122399,-0.9489810351122399,-0.9489810351122399,-0.45256174939508087,-0.45256174939508087,-0.45256174939508087,-0.8338689340500623,-0.8338689340500623,-0.8338689340500623
2018-09-16,0.5104641934793888,0.5104641934793888,0.5104641934793888,0.5923387294988051,0.5923387294988051,0.5923387294988051,0.8051063283087712,0.8051063283087712,0.8051063283087712,0.9143851989795742,0.9143851989795742,0.9143851989795742
2018-09-23,0.6652234311140053,0.6652234311140053,0.6652234311140053,0.6063390625908435,0.6063390625908435,0.6063390625908435,0.8943669918963161,0.8943669918963161,0.8943669918963161,0.7820166510141481,0.7820166510141481,0.7820166510141481
2018-09-30,-2.5685211901196587,-2.5685211901196587,-2.5685211901196587,-2.673728682060732,-2.673728682060732,-2.673728682060732,-2.7256853330624264,-2.7256853330624264,-2.7256853330624264,-2.706428245635062,-2.706428245635062,-2.706428245635062
2018-10-07,-2.6392865659783467,-2.6392865659783467,-2.6392865659783467,-2.539302766971477,-2.539302766971477,-2.539302766971477,-2.6184637289034995,-2.6184637289034995,-2.6184637289034995,-2.5806104587761234,-2.5806104587761234,-2.5806104587761234
2018-10-14,-1.9148823031461888,-1.9148823031461888,-1.9148823031461888,-1.8096744234320032,-1.8096744234320032,-1.8096744234320032,-1.741736530960471,-1.741736530960471,-1.741736530960471,-1.7491645143707863,-1.7491645143707863,-1.7491645143707863
2018-10-21,-2.003682996225106,-2.003682996225106,-2.003682996225106,-1.8784176168804565,-1.8784176168804565,-1.8784176168804565,-2.014850752628759,-2.014850752628759,-2.014850752628759,-1.9250037626716119,-1.9250037626716119,-1.9250037626716119
2018-10-28,-1.0110321784853813,-1.0110321784853813,-1.0110321784853813,-1.2675331797913219,-1.2675331797913219,-1.2675331797913219,-1.3474337212161382,-1.3474337212161382,-1.3474337212161382,-1.3728346106157343,-1.3728346106157343,-1.3728346106157343
2018-11-04,-0.9785007613256298,-0.9785007613256298,-0.9785007613256298,-0.9227685821628375,-0.9227685821628375,-0.9227685821628375,-0.7883368796538879,-0.7883368796538879,-0.7883368796538879,-0.7011336565095364,-0.7011336565095364,-0.7011336565095364
2018-11-11,-1.4469082816606045,-1.4469082816606045,-1.4469082816606045,-1.3306374538666739,-1.3306374538666739,-1.3306374538666739,-1.262693538755008,-1.262693538755008,-1.262693538755008,-1.1006164031473296,-1.1006164031473296,-1.1006164031473296
2018-11-18,-1.3403337486718858,-1.3403337486718858,-1.3403337486718858,-1.5354510890597657,-1.5354510890597657,-1.5354510890597657,-1.1935692071307813,-1.1935692071307813,-1.1935692071307813,-1.3158846574652872,-1.3158846574652872,-1.3158846574652872
2018-11-25,-0.6638704930563142,-0.6638704930563142,-0.6638704930563142,-0.799261423275849,-0.799261423275849,-0.799261423275849,-0.69537936536333,-0.69537936536333,-0.69537936536333,-0.7504063310850095,-0.7504063310850095,-0.7504063310850095
2018-12-02,-0.9447507331196044,-0.9447507331196044,-0.9447507331196044,-0.8147152502386686,-0.8147152502386686,-0.8147152502386686,-0.9338174350948331,-0.9338174350948331,-0.9338174350948331,-0.8871639008998286,-0.8871639008998286,-0.8871639008998286
2018-12-09,-1.128174459222002,-1.128174459222002,-1.128174459222002,-0.9981826829286006,-0.9981826829286006,-0.9981826829286006,-0.9852374576012831,-0.9852374576012831,-0.9852374576012831,-0.9928733561914636,-0.9928733561914636,-0.9928733561914636
2018-12-16,-1.96263181768285,-1.96263181768285,-1.96263181768285,-1.8757499493294134,-1.8757499493294134,-1.8757499493294134,-2.1233431901825264,-2.1233431901825264,-2.1233431901825264,-2.1746961705693586,-2.1746961705693586,-2.1746961705693586
2018-12-23,-2.136712677789733,-2.136712677789733,-2.136712677789733,-2.122342076856894,-2.122342076856894,-2.122342076856894,-1.9934620323604935,-1.9934620323604935,-1.9934620323604935,-1.8167553795463927,-1.8167553795463927,-1.8167553795463927
2018-12-30,-0.6899286823085058,-0.6899286823085058,-0.6899286823085058,-0.7651250314752586,-0.7651250314752586,-0.7651250314752586,-0.7825458643804756,-0.7825458643804756,-0.7825458643804756,-0.4816600924044119,-0.4816600924044119,-0.4816600924044119
2019-01-06,0.6760106757956887,0.6760106757956887,0.6760106757956887,0.4941968542234867,0.4941968542234867,0.4941968542234867,0.7236687583920755,0.7236687583920755,0.7236687583920755,0.6674268688232755,0.6674268688232755,0.6674268688232755
2019-01-13,1.412813413594899,1.412813413594899,1.412813413594899,1.318608694950568,1.318608694950568,1.318608694950568,1.25763191358209,1.25763191358209,1.25763191358209,1.2225015187719563,1.2225015187719563,1.2225015187719563
2019-01-20,1.347379862797287,1.347379862797287,1.347379862797287,1.5864376133453604,1.5864376133453604,1.5864376133453604,1.4914546473742651,1.4914546473742651,1.4914546473742651,1.553716316600445,1.553716316600445,1.553716316600445
2019-01-27,2.0275427436587994,2.0275427436587994,2.0275427436587994,2.0424560230059634,2.0424560230059634,2.0424560230059634,1.8347279802166492,1.8347279802166492,1.8347279802166492,1.8743639729954746,1.8743639729954746,1.8743639729954746
2019-02-03,1.0443561529325829,1.0443561529325829,1.0443561529325829,1.1724111459504987,1.1724111459504987,1.1724111459504987,1.1698295585525775,1.1698295585525775,1.1698295585525775,1.2160418692008632,1.2160418692008632,1.2160418692008632
2019-02-10,0.9915290448958135,0.9915290448958135,0.9915290448958135,1.1281544653891222,1.1281544653891222,1.1281544653891222,1.0976976234002136,1.0976976234002136,1.0976976234002136,1.0858464623103603,1.0858464623103603,1.0858464623103603
2019-02-17,1.237328858484602,1.237328858484602,1.237328858484602,1.204649910327874,1.204649910327874,1.204649910327874,1.1501082221505046,1.1501082221505046,1.1501082221505046,1.1403445122872597,1.1403445122872597,1.1403445122872597
2019-02-24,1.2209375397451587,1.2209375397451587,1.2209375397451587,1.1885937745424664,1.1885937745424664,1.1885937745424664,1.13946997737158,1.13946997737158,1.13946997737158,1.1139196350179366,1.1139196350179366,1.1139196350179366
2019-03-03,0.6835371363859997,0.6835371363859997,0.6835371363859997,0.6108493147956664,0.6108493147956664,0.6108493147956664,0.6054561062914673,0.6054561062914673,0.6054561062914673,0.6444621841260191,0.6444621841260191,0.6444621841260191
2019-03-10,1.000375224651314,1.000375224651314,1.000375224651314,1.0443275500514655,1.0443275500514655,1.0443275500514655,1.0909166272336912,1.0909166272336912,1.0909166272336912,1.070656592860036,1.070656592860036,1.070656592860036
2019-03-17,1.0468844980644025,1.0468844980644025,1.0468844980644025,1.0817612982311535,1.0817612982311535,1.0817612982311535,0.8961606615926476,0.8961606615926476,0.8961606615926476,0.8282814591195057,0.8282814591195057,0.8282814591195057
2019-03-24,1.082539632235948,1.082539632235948,1.082539632235948,1.050759889352557,1.050759889352557,1.050759889352557,1.058013637927395,1.058013637927395,1.058013637927395,1.0806357783445604,1.0806357783445604,1.0806357783445604
2019-03-31,0.8707357713211333,0.8707357713211333,0.8707357713211333,1.0495595413566496,1.0495595413566496,1.0495595413566496,1.2205731855246162,1.2205731855246162,1.2205731855246162,1.2026432212781284,1.2026432212781284,1.2026432212781284
2019-04-07,1.269411609976746,1.269411609976746,1.269411609976746,1.2946776796607675,1.2946776796607675,1.2946776796607675,1.5011170711807438,1.5011170711807438,1.5011170711807438,1.4823014259662317,1.4823014259662317,1.4823014259662317
2019-04-14,1.3221073664888778,1.3221073664888778,1.3221073664888778,1.325236546697292,1.325236546697292,1.325236546697292,1.3311131466718285,1.3311131466718285,1.3311131466718285,1.3456644375092541,1.3456644375092541,1.3456644375092541
