Date,iShares Core S&P Small-Cap_Open_average,iShares Core S&P Small-Cap_Open_max,iShares Core S&P Small-Cap_Open_min,iShares Core S&P Small-Cap_High_average,iShares Core S&P Small-Cap_High_max,iShares Core S&P Small-Cap_High_min,iShares Core S&P Small-Cap_Low_average,iShares Core S&P Small-Cap_Low_max,iShares Core S&P Small-Cap_Low_min,iShares Core S&P Small-Cap_Close_average,iShares Core S&P Small-Cap_Close_max,iShares Core S&P Small-Cap_Close_min
2018-04-08,0.5044863030465925,0.5044863030465925,0.5044863030465925,0.6142331684747571,0.6142331684747571,0.6142331684747571,0.6228544578714004,0.6228544578714004,0.6228544578714004,0.7210902199439511,0.7210902199439511,0.7210902199439511
2018-04-15,0.8539877323961678,0.8539877323961678,0.8539877323961678,0.807964737809676,0.807964737809676,0.807964737809676,0.8603449244681481,0.8603449244681481,0.8603449244681481,0.7641214597758421,0.7641214597758421,0.7641214597758421
2018-04-22,0.6855775552900047,0.6855775552900047,0.6855775552900047,0.5487183763668586,0.5487183763668586,0.5487183763668586,0.5635892949121565,0.5635892949121565,0.5635892949121565,0.22330848681393337,0.22330848681393337,0.22330848681393337
2018-04-29,0.7520925200357632,0.7520925200357632,0.7520925200357632,0.9865922938294659,0.9865922938294659,0.9865922938294659,1.0364469600798056,1.0364469600798056,1.0364469600798056,1.0247611915020718,1.0247611915020718,1.0247611915020718
2018-05-06,1.9766370678860468,1.9766370678860468,1.9766370678860468,2.0061677435151974,2.0061677435151974,2.0061677435151974,1.8184356640655521,1.8184356640655521,1.8184356640655521,1.6538508761737936,1.6538508761737936,1.6538508761737936
2018-05-13,2.1288572989973757,2.1288572989973757,2.1288572989973757,2.2539541898738142,2.2539541898738142,2.2539541898738142,2.1404599266763222,2.1404599266763222,2.1404599266763222,2.2313826367275844,2.2313826367275844,2.2313826367275844
2018-05-20,1.597965240983459,1.597965240983459,1.597965240983459,1.583272876773652,1.583272876773652,1.583272876773652,1.5876087587378558,1.5876087587378558,1.5876087587378558,1.5320860961081977,1.5320860961081977,1.5320860961081977
2018-05-27,1.785937418835264,1.785937418835264,1.785937418835264,1.8617853407668379,1.8617853407668379,1.8617853407668379,1.6777616497209362,1.6777616497209362,1.6777616497209362,1.8210031451409545,1.8210031451409545,1.8210031451409545
2018-06-03,1.929828672558351,1.929828672558351,1.929828672558351,1.9034768023011759,1.9034768023011759,1.9034768023011759,1.8452428371011214,1.8452428371011214,1.8452428371011214,1.8061111667770888,1.8061111667770888,1.8061111667770888
2018-06-10,1.500708467116876,1.500708467116876,1.500708467116876,1.5971989574798882,1.5971989574798882,1.5971989574798882,1.425961859213301,1.425961859213301,1.425961859213301,1.5621267430848638,1.5621267430848638,1.5621267430848638
2018-06-17,1.371172398674557,1.371172398674557,1.371172398674557,1.243496610288283,1.243496610288283,1.243496610288283,0.9675404342390935,0.9675404342390935,0.9675404342390935,0.9433480225773572,0.9433480225773572,0.9433480225773572
