Date,Global X Next Emerging & Frontier_Open_average,Global X Next Emerging & Frontier_Open_max,Global X Next Emerging & Frontier_Open_min,Global X Next Emerging & Frontier_High_average,Global X Next Emerging & Frontier_High_max,Global X Next Emerging & Frontier_High_min,Global X Next Emerging & Frontier_Low_average,Global X Next Emerging & Frontier_Low_max,Global X Next Emerging & Frontier_Low_min,Global X Next Emerging & Frontier_Close_average,Global X Next Emerging & Frontier_Close_max,Global X Next Emerging & Frontier_Close_min
2018-04-08,-0.6402049010321705,-0.6402049010321705,-0.6402049010321705,-0.8148394881861482,-0.8148394881861482,-0.8148394881861482,-0.46261771360490533,-0.46261771360490533,-0.46261771360490533,-0.5242656155464305,-0.5242656155464305,-0.5242656155464305
2018-04-15,-0.6160600497883684,-0.6160600497883684,-0.6160600497883684,-0.7666387368637034,-0.7666387368637034,-0.7666387368637034,-0.5544010439097443,-0.5544010439097443,-0.5544010439097443,-0.555598078728283,-0.555598078728283,-0.555598078728283
2018-04-22,-1.437721807404341,-1.437721807404341,-1.437721807404341,-1.094592213214275,-1.094592213214275,-1.094592213214275,-1.308835795066019,-1.308835795066019,-1.308835795066019,-1.3042582471295896,-1.3042582471295896,-1.3042582471295896
2018-04-29,-2.141982960147315,-2.141982960147315,-2.141982960147315,-2.084002086895643,-2.084002086895643,-2.084002086895643,-2.145313607235083,-2.145313607235083,-2.145313607235083,-2.134710317166136,-2.134710317166136,-2.134710317166136
2018-05-06,-1.606800033336662,-1.606800033336662,-1.606800033336662,-1.6486663071434466,-1.6486663071434466,-1.6486663071434466,-1.7023246372168714,-1.7023246372168714,-1.7023246372168714,-1.7728799801793296,-1.7728799801793296,-1.7728799801793296
2018-05-13,-2.0030346853877647,-2.0030346853877647,-2.0030346853877647,-2.0561108316179957,-2.0561108316179957,-2.0561108316179957,-2.1727602510607813,-2.1727602510607813,-2.1727602510607813,-2.0916829596436575,-2.0916829596436575,-2.0916829596436575
2018-05-20,-1.928613307355324,-1.928613307355324,-1.928613307355324,-1.9441500855217144,-1.9441500855217144,-1.9441500855217144,-1.89748597736847,-1.89748597736847,-1.89748597736847,-1.9551601451343292,-1.9551601451343292,-1.9551601451343292
2018-05-27,-1.5778979307508993,-1.5778979307508993,-1.5778979307508993,-1.5889727656665822,-1.5889727656665822,-1.5889727656665822,-1.5228211120637607,-1.5228211120637607,-1.5228211120637607,-1.5805926330673292,-1.5805926330673292,-1.5805926330673292
2018-06-03,-1.449025471073071,-1.449025471073071,-1.449025471073071,-1.3881234125989435,-1.3881234125989435,-1.3881234125989435,-1.4255869401101469,-1.4255869401101469,-1.4255869401101469,-1.4166033060304113,-1.4166033060304113,-1.4166033060304113
2018-06-10,-2.0806025650889937,-2.0806025650889937,-2.0806025650889937,-2.022624924153658,-2.022624924153658,-2.022624924153658,-2.0711037308846025,-2.0711037308846025,-2.0711037308846025,-2.0492891558118376,-2.0492891558118376,-2.0492891558118376
2018-06-17,-1.6934301455584444,-1.6934301455584444,-1.6934301455584444,-1.7378206224042827,-1.7378206224042827,-1.7378206224042827,-1.7073243424069147,-1.7073243424069147,-1.7073243424069147,-1.7678982283791582,-1.7678982283791582,-1.7678982283791582
2018-06-24,-1.5135318247301714,-1.5135318247301714,-1.5135318247301714,-1.5432503036592427,-1.5432503036592427,-1.5432503036592427,-1.6227438075249123,-1.6227438075249123,-1.6227438075249123,-1.6054762311866448,-1.6054762311866448,-1.6054762311866448
2018-07-01,-0.7458787853518222,-0.7458787853518222,-0.7458787853518222,-0.771651439468008,-0.771651439468008,-0.771651439468008,-0.7490582857727814,-0.7490582857727814,-0.7490582857727814,-0.7975889161069476,-0.7975889161069476,-0.7975889161069476
2018-07-08,-1.0849494929385364,-1.0849494929385364,-1.0849494929385364,-1.0704367729379909,-1.0704367729379909,-1.0704367729379909,-1.0238327027336054,-1.0238327027336054,-1.0238327027336054,-1.035452088902264,-1.035452088902264,-1.035452088902264
