Date,iShares Core MSCI Pacific_Open_average,iShares Core MSCI Pacific_Open_max,iShares Core MSCI Pacific_Open_min,iShares Core MSCI Pacific_High_average,iShares Core MSCI Pacific_High_max,iShares Core MSCI Pacific_High_min,iShares Core MSCI Pacific_Low_average,iShares Core MSCI Pacific_Low_max,iShares Core MSCI Pacific_Low_min,iShares Core MSCI Pacific_Close_average,iShares Core MSCI Pacific_Close_max,iShares Core MSCI Pacific_Close_min
2018-04-08,-0.34031251601055285,-0.34031251601055285,-0.34031251601055285,-0.4808877110667276,-0.4808877110667276,-0.4808877110667276,-0.13166993860671325,-0.13166993860671325,-0.13166993860671325,-0.2981493747871736,-0.2981493747871736,-0.2981493747871736
2018-04-15,-0.2136747397704562,-0.2136747397704562,-0.2136747397704562,-0.450598423496393,-0.450598423496393,-0.450598423496393,-0.1141962760224694,-0.1141962760224694,-0.1141962760224694,-0.2475572841506205,-0.2475572841506205,-0.2475572841506205
2018-04-22,0.40325285920839454,0.40325285920839454,0.40325285920839454,0.21003956338414095,0.21003956338414095,0.21003956338414095,0.46662476742671777,0.46662476742671777,0.46662476742671777,0.17956194027834108,0.17956194027834108,0.17956194027834108
2018-04-29,0.30474706063740253,0.30474706063740253,0.30474706063740253,0.23072207453396926,0.23072207453396926,0.23072207453396926,0.5270747341487468,0.5270747341487468,0.5270747341487468,0.376563344280756,0.376563344280756,0.376563344280756
2018-05-06,1.438467453556035,1.438467453556035,1.438467453556035,1.2436019786953088,1.2436019786953088,1.2436019786953088,1.3290689452340483,1.3290689452340483,1.3290689452340483,1.221482339427175,1.221482339427175,1.221482339427175
2018-05-13,0.7963545469827986,0.7963545469827986,0.7963545469827986,0.7041644434333273,0.7041644434333273,0.7041644434333273,0.8893009051357104,0.8893009051357104,0.8893009051357104,0.773051388375111,0.773051388375111,0.773051388375111
2018-05-20,-0.03308348891590825,-0.03308348891590825,-0.03308348891590825,-0.11575491538384386,-0.11575491538384386,-0.11575491538384386,0.20203050891044444,0.20203050891044444,0.20203050891044444,0.06425505906773485,0.06425505906773485,0.06425505906773485
2018-05-27,0.7421931464946546,0.7421931464946546,0.7421931464946546,0.6086443427700976,0.6086443427700976,0.6086443427700976,0.6417439694802278,0.6417439694802278,0.6417439694802278,0.5779486313688617,0.5779486313688617,0.5779486313688617
2018-06-03,0.925593325902217,0.925593325902217,0.925593325902217,1.0426976082040553,1.0426976082040553,1.0426976082040553,1.0195777612987549,1.0195777612987549,1.0195777612987549,1.127376205493276,1.127376205493276,1.127376205493276
2018-06-10,-0.8448836993154111,-0.8448836993154111,-0.8448836993154111,-0.8775482274540397,-0.8775482274540397,-0.8775482274540397,-0.5421603916572169,-0.5421603916572169,-0.5421603916572169,-0.5399303811881219,-0.5399303811881219,-0.5399303811881219
2018-06-17,-2.4102954306468227,-2.4102954306468227,-2.4102954306468227,-2.4925589984905305,-2.4925589984905305,-2.4925589984905305,-2.335547424940085,-2.335547424940085,-2.335547424940085,-2.3288645573534765,-2.3288645573534765,-2.3288645573534765
2018-06-24,-2.5218894883532337,-2.5218894883532337,-2.5218894883532337,-2.493310062668154,-2.493310062668154,-2.493310062668154,-2.374085837760063,-2.374085837760063,-2.374085837760063,-2.3978516336724933,-2.3978516336724933,-2.3978516336724933
2018-07-01,-1.3250226810691481,-1.3250226810691481,-1.3250226810691481,-1.2636327525296145,-1.2636327525296145,-1.2636327525296145,-1.256222590208709,-1.256222590208709,-1.256222590208709,-1.2026935956979026,-1.2026935956979026,-1.2026935956979026
2018-07-08,-1.2953796069707757,-1.2953796069707757,-1.2953796069707757,-1.327851442712869,-1.327851442712869,-1.327851442712869,-1.2548865071913706,-1.2548865071913706,-1.2548865071913706,-1.33032947840595,-1.33032947840595,-1.33032947840595
2018-07-15,-0.8261710089236931,-0.8261710089236931,-0.8261710089236931,-0.8754691433852587,-0.8754691433852587,-0.8754691433852587,-0.7920132599747008,-0.7920132599747008,-0.7920132599747008,-0.798163049275992,-0.798163049275992,-0.798163049275992
2018-07-22,-0.20179510326024672,-0.20179510326024672,-0.20179510326024672,-0.2706014134550949,-0.2706014134550949,-0.2706014134550949,-0.3067593274773005,-0.3067593274773005,-0.3067593274773005,-0.37232774479550557,-0.37232774479550557,-0.37232774479550557
2018-07-29,-0.8587597471588465,-0.8587597471588465,-0.8587597471588465,-0.8099269732524143,-0.8099269732524143,-0.8099269732524143,-0.8222861017132738,-0.8222861017132738,-0.8222861017132738,-0.7486766980591026,-0.7486766980591026,-0.7486766980591026
2018-08-05,-1.1407108260225531,-1.1407108260225531,-1.1407108260225531,-1.1100634475415525,-1.1100634475415525,-1.1100634475415525,-1.1548648743305585,-1.1548648743305585,-1.1548648743305585,-1.219380308720216,-1.219380308720216,-1.219380308720216
2018-08-12,-0.919047720228049,-0.919047720228049,-0.919047720228049,-0.9249052112266879,-0.9249052112266879,-0.9249052112266879,-0.8411258846627089,-0.8411258846627089,-0.8411258846627089,-0.8533205006637172,-0.8533205006637172,-0.8533205006637172
2018-08-19,-0.32406090314208935,-0.32406090314208935,-0.32406090314208935,-0.20675101348934477,-0.20675101348934477,-0.20675101348934477,-0.20271341354242395,-0.20271341354242395,-0.20271341354242395,-0.11692523556273458,-0.11692523556273458,-0.11692523556273458
2018-08-26,-0.28655637159653236,-0.28655637159653236,-0.28655637159653236,-0.24200363908447653,-0.24200363908447653,-0.24200363908447653,-0.31981204327953655,-0.31981204327953655,-0.31981204327953655,-0.27449870847924335,-0.27449870847924335,-0.27449870847924335
2018-09-02,-1.8936214011601917,-1.8936214011601917,-1.8936214011601917,-1.9773969143492622,-1.9773969143492622,-1.9773969143492622,-1.879106633989147,-1.879106633989147,-1.879106633989147,-1.9262469973811764,-1.9262469973811764,-1.9262469973811764
2018-09-09,-0.21095697570642266,-0.21095697570642266,-0.21095697570642266,-0.280067489413561,-0.280067489413561,-0.280067489413561,-0.2604875998186495,-0.2604875998186495,-0.2604875998186495,-0.4478390496878867,-0.4478390496878867,-0.4478390496878867
2018-09-16,1.4300261208604972,1.4300261208604972,1.4300261208604972,1.3112386259569573,1.3112386259569573,1.3112386259569573,1.433191178280116,1.433191178280116,1.433191178280116,1.2835687087506977,1.2835687087506977,1.2835687087506977
2018-09-23,1.4574837470975637,1.4574837470975637,1.4574837470975637,1.6771977488112066,1.6771977488112066,1.6771977488112066,1.6221983679432672,1.6221983679432672,1.6221983679432672,1.5974263657123629,1.5974263657123629,1.5974263657123629
2018-09-30,-0.5481372102133625,-0.5481372102133625,-0.5481372102133625,-0.37150192868607074,-0.37150192868607074,-0.37150192868607074,-0.575163834554606,-0.575163834554606,-0.575163834554606,-0.2206176434754676,-0.2206176434754676,-0.2206176434754676
2018-10-07,-2.353760858051888,-2.353760858051888,-2.353760858051888,-2.208652316229371,-2.208652316229371,-2.208652316229371,-2.333802689487341,-2.333802689487341,-2.333802689487341,-2.238606918864241,-2.238606918864241,-2.238606918864241
2018-10-14,-1.5780293932748313,-1.5780293932748313,-1.5780293932748313,-1.7122964020896991,-1.7122964020896991,-1.7122964020896991,-1.754649901696764,-1.754649901696764,-1.754649901696764,-1.7725822353263114,-1.7725822353263114,-1.7725822353263114
2018-10-21,-2.320665978497805,-2.320665978497805,-2.320665978497805,-2.318899048040956,-2.318899048040956,-2.318899048040956,-2.534549500323124,-2.534549500323124,-2.534549500323124,-2.4815057070891413,-2.4815057070891413,-2.4815057070891413
2018-10-28,-1.2994065388901417,-1.2994065388901417,-1.2994065388901417,-1.3574921824682564,-1.3574921824682564,-1.3574921824682564,-1.145738562338817,-1.145738562338817,-1.145738562338817,-1.2191741985235618,-1.2191741985235618,-1.2191741985235618
2018-11-04,-1.0739767278415042,-1.0739767278415042,-1.0739767278415042,-1.128592048644992,-1.128592048644992,-1.128592048644992,-1.116796037350579,-1.116796037350579,-1.116796037350579,-1.235119174091799,-1.235119174091799,-1.235119174091799
2018-11-11,-0.9767854619584927,-0.9767854619584927,-0.9767854619584927,-1.0209425248558182,-1.0209425248558182,-1.0209425248558182,-0.9499378093698165,-0.9499378093698165,-0.9499378093698165,-1.0029168967462099,-1.0029168967462099,-1.0029168967462099
