Date,iShares US Oil Equipment & ServicesEtf_Open_average,iShares US Oil Equipment & ServicesEtf_Open_max,iShares US Oil Equipment & ServicesEtf_Open_min,iShares US Oil Equipment & ServicesEtf_High_average,iShares US Oil Equipment & ServicesEtf_High_max,iShares US Oil Equipment & ServicesEtf_High_min,iShares US Oil Equipment & ServicesEtf_Low_average,iShares US Oil Equipment & ServicesEtf_Low_max,iShares US Oil Equipment & ServicesEtf_Low_min,iShares US Oil Equipment & ServicesEtf_Close_average,iShares US Oil Equipment & ServicesEtf_Close_max,iShares US Oil Equipment & ServicesEtf_Close_min
2018-05-27,0.6579582563821688,0.6579582563821688,0.6579582563821688,0.6844467172554645,0.6844467172554645,0.6844467172554645,0.668702726975603,0.668702726975603,0.668702726975603,0.6098269057419702,0.6098269057419702,0.6098269057419702
2018-06-03,0.8449572972526554,0.8449572972526554,0.8449572972526554,0.7678273317912068,0.7678273317912068,0.7678273317912068,0.6872751512457661,0.6872751512457661,0.6872751512457661,0.6733488840267233,0.6733488840267233,0.6733488840267233
2018-06-10,0.22235385379654743,0.22235385379654743,0.22235385379654743,0.20989599022873817,0.20989599022873817,0.20989599022873817,0.11522455280462468,0.11522455280462468,0.11522455280462468,0.0829472240473029,0.0829472240473029,0.0829472240473029
2018-06-17,0.4105238419037796,0.4105238419037796,0.4105238419037796,0.47909862047426605,0.47909862047426605,0.47909862047426605,0.5351216426222415,0.5351216426222415,0.5351216426222415,0.406582273053313,0.406582273053313,0.406582273053313
2018-06-24,0.44732640579744054,0.44732640579744054,0.44732640579744054,0.4558069043644732,0.4558069043644732,0.4558069043644732,0.5475751099363364,0.5475751099363364,0.5475751099363364,0.4263649124805113,0.4263649124805113,0.4263649124805113
2018-07-01,-0.016241259733788545,-0.016241259733788545,-0.016241259733788545,0.18408057471266825,0.18408057471266825,0.18408057471266825,0.1247273586896983,0.1247273586896983,0.1247273586896983,0.3279208972091525,0.3279208972091525,0.3279208972091525
2018-07-08,0.36256654380009096,0.36256654380009096,0.36256654380009096,0.3322864113019685,0.3322864113019685,0.3322864113019685,0.4957543089857935,0.4957543089857935,0.4957543089857935,0.4277324769111838,0.4277324769111838,0.4277324769111838
2018-07-15,-0.05328110809500877,-0.05328110809500877,-0.05328110809500877,-0.24034092540700208,-0.24034092540700208,-0.24034092540700208,-0.06420393431614367,-0.06420393431614367,-0.06420393431614367,-0.21880373737158676,-0.21880373737158676,-0.21880373737158676
2018-07-22,-0.23801177931794512,-0.23801177931794512,-0.23801177931794512,-0.08823787532325429,-0.08823787532325429,-0.08823787532325429,-0.07498936933100661,-0.07498936933100661,-0.07498936933100661,-0.0051353215705724365,-0.0051353215705724365,-0.0051353215705724365
2018-07-29,-0.08371119839661756,-0.08371119839661756,-0.08371119839661756,-0.02310861029118014,-0.02310861029118014,-0.02310861029118014,-0.04127982076997796,-0.04127982076997796,-0.04127982076997796,-0.1389146955710875,-0.1389146955710875,-0.1389146955710875
2018-08-05,-0.3346195578042458,-0.3346195578042458,-0.3346195578042458,-0.32684406515322784,-0.32684406515322784,-0.32684406515322784,-0.25915773042139484,-0.25915773042139484,-0.25915773042139484,-0.12919360988295592,-0.12919360988295592,-0.12919360988295592
2018-08-12,-1.648891011078009,-1.648891011078009,-1.648891011078009,-1.7391805250952224,-1.7391805250952224,-1.7391805250952224,-1.5082216584497268,-1.5082216584497268,-1.5082216584497268,-1.5246127806048357,-1.5246127806048357,-1.5246127806048357
2018-08-19,-0.6392282126129416,-0.6392282126129416,-0.6392282126129416,-0.8108605172189894,-0.8108605172189894,-0.8108605172189894,-0.4898376197706783,-0.4898376197706783,-0.4898376197706783,-0.7064044823000947,-0.7064044823000947,-0.7064044823000947
2018-08-26,-0.9326719189032534,-0.9326719189032534,-0.9326719189032534,-1.209770371428229,-1.209770371428229,-1.209770371428229,-1.0324880354857338,-1.0324880354857338,-1.0324880354857338,-1.0744136424632609,-1.0744136424632609,-1.0744136424632609
2018-09-02,-2.211247099932865,-2.211247099932865,-2.211247099932865,-2.2913143624855095,-2.2913143624855095,-2.2913143624855095,-2.3426215297448585,-2.3426215297448585,-2.3426215297448585,-2.190115316387239,-2.190115316387239,-2.190115316387239
2018-09-09,-1.14987525123518,-1.14987525123518,-1.14987525123518,-1.1590866217248856,-1.1590866217248856,-1.1590866217248856,-1.0320812282337006,-1.0320812282337006,-1.0320812282337006,-1.110246235732626,-1.110246235732626,-1.110246235732626
2018-09-16,-0.4196694278890247,-0.4196694278890247,-0.4196694278890247,-0.5060117662643994,-0.5060117662643994,-0.5060117662643994,-0.39520559439434033,-0.39520559439434033,-0.39520559439434033,-0.3916582700663984,-0.3916582700663984,-0.3916582700663984
2018-09-23,-0.3506775164995501,-0.3506775164995501,-0.3506775164995501,-0.12343750589545316,-0.12343750589545316,-0.12343750589545316,-0.17149600875797003,-0.17149600875797003,-0.17149600875797003,-0.2633373014062162,-0.2633373014062162,-0.2633373014062162
2018-09-30,0.30123443587411974,0.30123443587411974,0.30123443587411974,0.32985852068120947,0.32985852068120947,0.32985852068120947,0.3553378908335042,0.3553378908335042,0.3553378908335042,0.4005746812609882,0.4005746812609882,0.4005746812609882
2018-10-07,-0.8179252298455797,-0.8179252298455797,-0.8179252298455797,-1.052282667733802,-1.052282667733802,-1.052282667733802,-1.3669420861311197,-1.3669420861311197,-1.3669420861311197,-1.3199401914675748,-1.3199401914675748,-1.3199401914675748
2018-10-14,-1.8979500018835294,-1.8979500018835294,-1.8979500018835294,-1.459661945999633,-1.459661945999633,-1.459661945999633,-1.9238183464821579,-1.9238183464821579,-1.9238183464821579,-2.2355218774215095,-2.2355218774215095,-2.2355218774215095
2018-10-21,-3.349054777222226,-3.349054777222226,-3.349054777222226,-3.2239294221980517,-3.2239294221980517,-3.2239294221980517,-3.307211663451416,-3.307211663451416,-3.307211663451416,-3.236511437573074,-3.236511437573074,-3.236511437573074
2018-10-28,-2.495544724821782,-2.495544724821782,-2.495544724821782,-2.6310583090894535,-2.6310583090894535,-2.6310583090894535,-2.450958296827848,-2.450958296827848,-2.450958296827848,-2.6187979110216846,-2.6187979110216846,-2.6187979110216846
2018-11-04,-2.2181007403875523,-2.2181007403875523,-2.2181007403875523,-2.3459283658766403,-2.3459283658766403,-2.3459283658766403,-2.235948531380694,-2.235948531380694,-2.235948531380694,-2.25464277573329,-2.25464277573329,-2.25464277573329
2018-11-11,-2.2734227968154874,-2.2734227968154874,-2.2734227968154874,-2.3625713650746696,-2.3625713650746696,-2.3625713650746696,-2.2471505192249177,-2.2471505192249177,-2.2471505192249177,-2.2939726340866433,-2.2939726340866433,-2.2939726340866433
2018-11-18,-2.3046235515447813,-2.3046235515447813,-2.3046235515447813,-2.3513184734990262,-2.3513184734990262,-2.3513184734990262,-2.194714338012151,-2.194714338012151,-2.194714338012151,-2.3012375151320557,-2.3012375151320557,-2.3012375151320557
2018-11-25,-1.8979529408279177,-1.8979529408279177,-1.8979529408279177,-1.9711553358259428,-1.9711553358259428,-1.9711553358259428,-1.9070844878312996,-1.9070844878312996,-1.9070844878312996,-1.9686053631101985,-1.9686053631101985,-1.9686053631101985
