Date,iShares Short-Term National AMT-Free Muni Bond_Open_average,iShares Short-Term National AMT-Free Muni Bond_Open_max,iShares Short-Term National AMT-Free Muni Bond_Open_min,iShares Short-Term National AMT-Free Muni Bond_High_average,iShares Short-Term National AMT-Free Muni Bond_High_max,iShares Short-Term National AMT-Free Muni Bond_High_min,iShares Short-Term National AMT-Free Muni Bond_Low_average,iShares Short-Term National AMT-Free Muni Bond_Low_max,iShares Short-Term National AMT-Free Muni Bond_Low_min,iShares Short-Term National AMT-Free Muni Bond_Close_average,iShares Short-Term National AMT-Free Muni Bond_Close_max,iShares Short-Term National AMT-Free Muni Bond_Close_min
2018-04-08,-1.3338839092884858,-1.3338839092884858,-1.3338839092884858,-1.6121747353386953,-1.6121747353386953,-1.6121747353386953,-1.6120480809258377,-1.6120480809258377,-1.6120480809258377,-1.7032905892656092,-1.7032905892656092,-1.7032905892656092
2018-04-15,-1.590545684259228,-1.590545684259228,-1.590545684259228,-1.5295357033755483,-1.5295357033755483,-1.5295357033755483,-1.4665412253559766,-1.4665412253559766,-1.4665412253559766,-1.1870174109168838,-1.1870174109168838,-1.1870174109168838
2018-04-22,-1.6634217795147834,-1.6634217795147834,-1.6634217795147834,-1.9444208703087782,-1.9444208703087782,-1.9444208703087782,-2.00187943781128,-2.00187943781128,-2.00187943781128,-2.0503276010805087,-2.0503276010805087,-2.0503276010805087
2018-04-29,-1.4960539709678065,-1.4960539709678065,-1.4960539709678065,-1.502720290980991,-1.502720290980991,-1.502720290980991,-1.2372181139222944,-1.2372181139222944,-1.2372181139222944,-1.2469196135165128,-1.2469196135165128,-1.2469196135165128
2018-05-06,-0.16579773794297775,-0.16579773794297775,-0.16579773794297775,-0.33669617064771007,-0.33669617064771007,-0.33669617064771007,-0.1917877800044398,-0.1917877800044398,-0.1917877800044398,-0.41944721926772804,-0.41944721926772804,-0.41944721926772804
2018-05-13,-0.6231593173760305,-0.6231593173760305,-0.6231593173760305,-0.7334634333901254,-0.7334634333901254,-0.7334634333901254,-0.7086502838653601,-0.7086502838653601,-0.7086502838653601,-0.5570066518959527,-0.5570066518959527,-0.5570066518959527
2018-05-20,0.8714801588116917,0.8714801588116917,0.8714801588116917,0.6222846129417615,0.6222846129417615,0.6222846129417615,1.1073740886722876,1.1073740886722876,1.1073740886722876,0.924367955183736,0.924367955183736,0.924367955183736
2018-05-27,1.498501186112643,1.498501186112643,1.498501186112643,1.052709229232671,1.052709229232671,1.052709229232671,1.1907929778693316,1.1907929778693316,1.1907929778693316,0.9963709693342194,0.9963709693342194,0.9963709693342194
2018-06-03,2.239608323525269,2.239608323525269,2.239608323525269,2.060523964253314,2.060523964253314,2.060523964253314,2.1265083288859885,2.1265083288859885,2.1265083288859885,2.1406058041654967,2.1406058041654967,2.1406058041654967
2018-06-10,1.8946020634484935,1.8946020634484935,1.8946020634484935,2.078477207249253,2.078477207249253,2.078477207249253,1.9632719652256243,1.9632719652256243,1.9632719652256243,2.0487677888829716,2.0487677888829716,2.0487677888829716
