Date,VanEck Vectors ChinaAMC A-Share_Open_average,VanEck Vectors ChinaAMC A-Share_Open_max,VanEck Vectors ChinaAMC A-Share_Open_min,VanEck Vectors ChinaAMC A-Share_High_average,VanEck Vectors ChinaAMC A-Share_High_max,VanEck Vectors ChinaAMC A-Share_High_min,VanEck Vectors ChinaAMC A-Share_Low_average,VanEck Vectors ChinaAMC A-Share_Low_max,VanEck Vectors ChinaAMC A-Share_Low_min,VanEck Vectors ChinaAMC A-Share_Close_average,VanEck Vectors ChinaAMC A-Share_Close_max,VanEck Vectors ChinaAMC A-Share_Close_min
2018-06-17,-2.3509537742825026,-2.3509537742825026,-2.3509537742825026,-2.346597480998066,-2.346597480998066,-2.346597480998066,-2.3825070376779314,-2.3825070376779314,-2.3825070376779314,-2.4289134116072653,-2.4289134116072653,-2.4289134116072653
2018-06-24,-2.5083745559377597,-2.5083745559377597,-2.5083745559377597,-2.503906318070084,-2.503906318070084,-2.503906318070084,-2.4920040446314644,-2.4920040446314644,-2.4920040446314644,-2.511734209455065,-2.511734209455065,-2.511734209455065
2018-07-01,-2.32113628236069,-2.32113628236069,-2.32113628236069,-2.3054897898236035,-2.3054897898236035,-2.3054897898236035,-2.3176400926907084,-2.3176400926907084,-2.3176400926907084,-2.3258373177750937,-2.3258373177750937,-2.3258373177750937
2018-07-08,-1.5080547386511163,-1.5080547386511163,-1.5080547386511163,-1.5687409687406104,-1.5687409687406104,-1.5687409687406104,-1.4923492810784882,-1.4923492810784882,-1.4923492810784882,-1.5452365946369713,-1.5452365946369713,-1.5452365946369713
2018-07-15,-1.3660469907346082,-1.3660469907346082,-1.3660469907346082,-1.310217380066347,-1.310217380066347,-1.310217380066347,-1.3559246110893344,-1.3559246110893344,-1.3559246110893344,-1.3017178802567875,-1.3017178802567875,-1.3017178802567875
2018-07-22,-1.0236915811733838,-1.0236915811733838,-1.0236915811733838,-1.0410880785003698,-1.0410880785003698,-1.0410880785003698,-1.056826952099961,-1.056826952099961,-1.056826952099961,-1.1045022099735908,-1.1045022099735908,-1.1045022099735908
2018-07-29,-1.4870929408653895,-1.4870929408653895,-1.4870929408653895,-1.5287767652311846,-1.5287767652311846,-1.5287767652311846,-1.490514022871853,-1.490514022871853,-1.490514022871853,-1.5249240987047792,-1.5249240987047792,-1.5249240987047792
2018-08-05,-1.1162860193251773,-1.1162860193251773,-1.1162860193251773,-1.142354183448065,-1.142354183448065,-1.142354183448065,-1.17048299061313,-1.17048299061313,-1.17048299061313,-1.1906898511379986,-1.1906898511379986,-1.1906898511379986
2018-08-12,-1.454516992982424,-1.454516992982424,-1.454516992982424,-1.2563308375139794,-1.2563308375139794,-1.2563308375139794,-1.4359844807518447,-1.4359844807518447,-1.4359844807518447,-1.2227766422488822,-1.2227766422488822,-1.2227766422488822
2018-08-19,-0.9384404111174987,-0.9384404111174987,-0.9384404111174987,-0.9423980535554262,-0.9423980535554262,-0.9423980535554262,-0.9203253937844705,-0.9203253937844705,-0.9203253937844705,-0.9038681543761069,-0.9038681543761069,-0.9038681543761069
2018-08-26,-0.8584614738056022,-0.8584614738056022,-0.8584614738056022,-0.9491169261074561,-0.9491169261074561,-0.9491169261074561,-0.8970239002849751,-0.8970239002849751,-0.8970239002849751,-0.9286287445624064,-0.9286287445624064,-0.9286287445624064
2018-09-02,-1.0549302421700544,-1.0549302421700544,-1.0549302421700544,-1.1877734940700677,-1.1877734940700677,-1.1877734940700677,-1.0689239671080624,-1.0689239671080624,-1.0689239671080624,-1.1618603945448598,-1.1618603945448598,-1.1618603945448598
2018-09-09,-1.196875288026302,-1.196875288026302,-1.196875288026302,-1.2856176669390027,-1.2856176669390027,-1.2856176669390027,-1.3237501747552243,-1.3237501747552243,-1.3237501747552243,-1.454461993861289,-1.454461993861289,-1.454461993861289
2018-09-16,0.18714257487218447,0.18714257487218447,0.18714257487218447,0.08711461162700751,0.08711461162700751,0.08711461162700751,0.24040037398172562,0.24040037398172562,0.24040037398172562,0.16208634670473296,0.16208634670473296,0.16208634670473296
2018-09-23,0.3444811225677976,0.3444811225677976,0.3444811225677976,0.2700756287978153,0.2700756287978153,0.2700756287978153,0.2977871520217863,0.2977871520217863,0.2977871520217863,0.16590840362953385,0.16590840362953385,0.16590840362953385
2018-09-30,-0.8119110973556629,-0.8119110973556629,-0.8119110973556629,-0.7967926646271293,-0.7967926646271293,-0.7967926646271293,-0.8233426620794856,-0.8233426620794856,-0.8233426620794856,-0.6880052185020451,-0.6880052185020451,-0.6880052185020451
2018-10-07,-1.700902901442453,-1.700902901442453,-1.700902901442453,-1.857255675434939,-1.857255675434939,-1.857255675434939,-1.7775969220642087,-1.7775969220642087,-1.7775969220642087,-1.8297436887839744,-1.8297436887839744,-1.8297436887839744
2018-10-14,-1.8471765638739261,-1.8471765638739261,-1.8471765638739261,-1.9578319359245322,-1.9578319359245322,-1.9578319359245322,-1.8853360864656443,-1.8853360864656443,-1.8853360864656443,-2.058247802277083,-2.058247802277083,-2.058247802277083
2018-10-21,-1.5257374810299034,-1.5257374810299034,-1.5257374810299034,-1.3870683761266698,-1.3870683761266698,-1.3870683761266698,-1.4449593651075314,-1.4449593651075314,-1.4449593651075314,-1.3808997754176555,-1.3808997754176555,-1.3808997754176555
2018-10-28,0.06275373571051983,0.06275373571051983,0.06275373571051983,-0.0865537806881506,-0.0865537806881506,-0.0865537806881506,-0.2527029580127586,-0.2527029580127586,-0.2527029580127586,-0.20900921706188577,-0.20900921706188577,-0.20900921706188577
2018-11-04,-1.2280959998117356,-1.2280959998117356,-1.2280959998117356,-1.3387276409760447,-1.3387276409760447,-1.3387276409760447,-1.2380565400022832,-1.2380565400022832,-1.2380565400022832,-1.2597127212180492,-1.2597127212180492,-1.2597127212180492
2018-11-11,-0.15792509621627496,-0.15792509621627496,-0.15792509621627496,-0.016011625717719757,-0.016011625717719757,-0.016011625717719757,-0.0016975198742440402,-0.0016975198742440402,-0.0016975198742440402,0.0523722342552712,0.0523722342552712,0.0523722342552712
2018-11-18,-1.0666229936466356,-1.0666229936466356,-1.0666229936466356,-1.0862778720489694,-1.0862778720489694,-1.0862778720489694,-0.8841604582846937,-0.8841604582846937,-0.8841604582846937,-0.9706314279636904,-0.9706314279636904,-0.9706314279636904
2018-11-25,-0.8490684156201304,-0.8490684156201304,-0.8490684156201304,-0.7273731289980314,-0.7273731289980314,-0.7273731289980314,-0.6912188029496268,-0.6912188029496268,-0.6912188029496268,-0.6139733602287158,-0.6139733602287158,-0.6139733602287158
2018-12-02,-0.4566798988213179,-0.4566798988213179,-0.4566798988213179,-0.39236847178358625,-0.39236847178358625,-0.39236847178358625,-0.5450818418187441,-0.5450818418187441,-0.5450818418187441,-0.6073054752083571,-0.6073054752083571,-0.6073054752083571
2018-12-09,-0.470528429065852,-0.470528429065852,-0.470528429065852,-0.5365637598860489,-0.5365637598860489,-0.5365637598860489,-0.4160340998246591,-0.4160340998246591,-0.4160340998246591,-0.4516964274818653,-0.4516964274818653,-0.4516964274818653
2018-12-16,-2.5764918701439616,-2.5764918701439616,-2.5764918701439616,-2.5953337172557718,-2.5953337172557718,-2.5953337172557718,-2.6198359069031167,-2.6198359069031167,-2.6198359069031167,-2.615785314226552,-2.615785314226552,-2.615785314226552
2018-12-23,-2.1333418001034987,-2.1333418001034987,-2.1333418001034987,-2.0482650893805707,-2.0482650893805707,-2.0482650893805707,-2.035852050307587,-2.035852050307587,-2.035852050307587,-2.0191903244354013,-2.0191903244354013,-2.0191903244354013
2018-12-30,-1.550788209206634,-1.550788209206634,-1.550788209206634,-1.450187676260196,-1.450187676260196,-1.450187676260196,-1.4854311674678873,-1.4854311674678873,-1.4854311674678873,-1.377593421632693,-1.377593421632693,-1.377593421632693
2019-01-06,-0.9311509125767714,-0.9311509125767714,-0.9311509125767714,-0.9136553107944215,-0.9136553107944215,-0.9136553107944215,-0.8697713343492642,-0.8697713343492642,-0.8697713343492642,-0.892377633723214,-0.892377633723214,-0.892377633723214
2019-01-13,-0.4849960474325676,-0.4849960474325676,-0.4849960474325676,-0.5083112948665602,-0.5083112948665602,-0.5083112948665602,-0.43428006948010306,-0.43428006948010306,-0.43428006948010306,-0.4533292774790736,-0.4533292774790736,-0.4533292774790736
2019-01-20,-0.263806501274542,-0.263806501274542,-0.263806501274542,-0.246079793027396,-0.246079793027396,-0.246079793027396,-0.20292039504083922,-0.20292039504083922,-0.20292039504083922,-0.2221673732658558,-0.2221673732658558,-0.2221673732658558
2019-01-27,0.16171189749531042,0.16171189749531042,0.16171189749531042,0.100481525988207,0.100481525988207,0.100481525988207,0.21043980870095405,0.21043980870095405,0.21043980870095405,0.14209476716385316,0.14209476716385316,0.14209476716385316
2019-02-03,-0.06968064069321116,-0.06968064069321116,-0.06968064069321116,-0.11619983946205277,-0.11619983946205277,-0.11619983946205277,-0.03234599539325557,-0.03234599539325557,-0.03234599539325557,-0.06666107126550305,-0.06666107126550305,-0.06666107126550305
2019-02-10,0.9792667904519874,0.9792667904519874,0.9792667904519874,0.9310245869665038,0.9310245869665038,0.9310245869665038,0.9455278757501034,0.9455278757501034,0.9455278757501034,0.8814545981789168,0.8814545981789168,0.8814545981789168
2019-02-17,1.7458461301970158,1.7458461301970158,1.7458461301970158,1.8527373083383825,1.8527373083383825,1.8527373083383825,1.781158937777312,1.781158937777312,1.781158937777312,1.844408525228963,1.844408525228963,1.844408525228963
2019-02-24,2.1910440135828115,2.1910440135828115,2.1910440135828115,2.2369603380697303,2.2369603380697303,2.2369603380697303,2.208383510047217,2.208383510047217,2.208383510047217,2.2766009379408496,2.2766009379408496,2.2766009379408496
2019-03-03,1.4389097763001792,1.4389097763001792,1.4389097763001792,1.365681132108357,1.365681132108357,1.365681132108357,1.3485428506047044,1.3485428506047044,1.3485428506047044,1.3049204916109614,1.3049204916109614,1.3049204916109614
2019-03-10,1.5499030918758578,1.5499030918758578,1.5499030918758578,1.5499749595176049,1.5499749595176049,1.5499749595176049,1.5692148831933495,1.5692148831933495,1.5692148831933495,1.5746714861604094,1.5746714861604094,1.5746714861604094
2019-03-17,1.4792079626222598,1.4792079626222598,1.4792079626222598,1.4271006330877374,1.4271006330877374,1.4271006330877374,1.4093010817189293,1.4093010817189293,1.4093010817189293,1.3645688510956064,1.3645688510956064,1.3645688510956064
2019-03-24,1.4408592161861355,1.4408592161861355,1.4408592161861355,1.4573382594336046,1.4573382594336046,1.4573382594336046,1.4513222519866795,1.4513222519866795,1.4513222519866795,1.4380139567559118,1.4380139567559118,1.4380139567559118
2019-03-31,1.7630142636911075,1.7630142636911075,1.7630142636911075,1.7410114028813692,1.7410114028813692,1.7410114028813692,1.8082730308607093,1.8082730308607093,1.8082730308607093,1.781786074975254,1.781786074975254,1.781786074975254
2019-04-07,1.3349813447531433,1.3349813447531433,1.3349813447531433,1.3146763448507974,1.3146763448507974,1.3146763448507974,1.3670968233685805,1.3670968233685805,1.3670968233685805,1.3366890340780895,1.3366890340780895,1.3366890340780895
2019-04-14,1.2273942469780297,1.2273942469780297,1.2273942469780297,1.2372760516079184,1.2372760516079184,1.2372760516079184,1.252970519811854,1.252970519811854,1.252970519811854,1.23172489523162,1.23172489523162,1.23172489523162
2019-04-21,0.5092747592221873,0.5092747592221873,0.5092747592221873,0.5353515439221007,0.5353515439221007,0.5353515439221007,0.5329932946481882,0.5329932946481882,0.5329932946481882,0.5733715603236204,0.5733715603236204,0.5733715603236204
2019-04-28,0.5505515613800247,0.5505515613800247,0.5505515613800247,0.5040831635320595,0.5040831635320595,0.5040831635320595,0.5674126357940852,0.5674126357940852,0.5674126357940852,0.5146588426996196,0.5146588426996196,0.5146588426996196
2019-05-05,-0.9149632438780955,-0.9149632438780955,-0.9149632438780955,-0.8541444604265933,-0.8541444604265933,-0.8541444604265933,-1.0187444586228414,-1.0187444586228414,-1.0187444586228414,-0.8323251152559816,-0.8323251152559816,-0.8323251152559816
2019-05-12,-1.5587637937379906,-1.5587637937379906,-1.5587637937379906,-1.5660977713469655,-1.5660977713469655,-1.5660977713469655,-1.4790018181537707,-1.4790018181537707,-1.4790018181537707,-1.597948138379556,-1.597948138379556,-1.597948138379556
2019-05-19,-1.5610590504330966,-1.5610590504330966,-1.5610590504330966,-1.6466503555270566,-1.6466503555270566,-1.6466503555270566,-1.5759047469539813,-1.5759047469539813,-1.5759047469539813,-1.663249450147571,-1.663249450147571,-1.663249450147571
2019-05-26,-1.328689561021169,-1.328689561021169,-1.328689561021169,-1.2685314567747503,-1.2685314567747503,-1.2685314567747503,-1.2341673430845883,-1.2341673430845883,-1.2341673430845883,-1.211748186497532,-1.211748186497532,-1.211748186497532
2019-06-02,-1.1877480855413307,-1.1877480855413307,-1.1877480855413307,-1.2087698032962286,-1.2087698032962286,-1.2087698032962286,-1.1232727806396605,-1.1232727806396605,-1.1232727806396605,-1.1908833072446843,-1.1908833072446843,-1.1908833072446843
2019-06-09,-0.9354333468780021,-0.9354333468780021,-0.9354333468780021,-0.9110919262857486,-0.9110919262857486,-0.9110919262857486,-0.8881234852896294,-0.8881234852896294,-0.8881234852896294,-0.9333633554551721,-0.9333633554551721,-0.9333633554551721
2019-06-16,-0.0428395278633557,-0.0428395278633557,-0.0428395278633557,-0.057626138136804526,-0.057626138136804526,-0.057626138136804526,-0.014111721911956003,-0.014111721911956003,-0.014111721911956003,-0.06318166377133183,-0.06318166377133183,-0.06318166377133183
2019-06-23,0.10742172355636771,0.10742172355636771,0.10742172355636771,0.042330135603,0.042330135603,0.042330135603,0.10115435994444946,0.10115435994444946,0.10115435994444946,0.07396916562623645,0.07396916562623645,0.07396916562623645
2019-06-30,0.41006599929355314,0.41006599929355314,0.41006599929355314,0.3323935598264995,0.3323935598264995,0.3323935598264995,0.2833662028664962,0.2833662028664962,0.2833662028664962,0.24858994667555662,0.24858994667555662,0.24858994667555662
2019-07-07,0.22297469612182225,0.22297469612182225,0.22297469612182225,0.13888505283475808,0.13888505283475808,0.13888505283475808,0.16120689300428678,0.16120689300428678,0.16120689300428678,0.1128315896102803,0.1128315896102803,0.1128315896102803
2019-07-14,0.49218521937896176,0.49218521937896176,0.49218521937896176,0.423224115305222,0.423224115305222,0.423224115305222,0.45037482965081344,0.45037482965081344,0.45037482965081344,0.3854235922037594,0.3854235922037594,0.3854235922037594
2019-07-21,0.9695198405527765,0.9695198405527765,0.9695198405527765,0.9350984702777745,0.9350984702777745,0.9350984702777745,0.9878583221703019,0.9878583221703019,0.9878583221703019,0.9711181387962727,0.9711181387962727,0.9711181387962727
2019-07-28,-0.10471417679821834,-0.10471417679821834,-0.10471417679821834,-0.2107844648067319,-0.2107844648067319,-0.2107844648067319,-0.2744868713174212,-0.2744868713174212,-0.2744868713174212,-0.3532719699262193,-0.3532719699262193,-0.3532719699262193
2019-08-04,-1.1364097443804155,-1.1364097443804155,-1.1364097443804155,-1.1927513614510628,-1.1927513614510628,-1.1927513614510628,-1.1590949641573958,-1.1590949641573958,-1.1590949641573958,-1.1163080646125905,-1.1163080646125905,-1.1163080646125905
2019-08-11,-0.5542447901441432,-0.5542447901441432,-0.5542447901441432,-0.4597490592197268,-0.4597490592197268,-0.4597490592197268,-0.4637600535743692,-0.4637600535743692,-0.4637600535743692,-0.3721634837125821,-0.3721634837125821,-0.3721634837125821
2019-08-18,-0.18364159301394922,-0.18364159301394922,-0.18364159301394922,-0.21098751583659295,-0.21098751583659295,-0.21098751583659295,-0.6790286651465712,-0.6790286651465712,-0.6790286651465712,-0.7506181658182423,-0.7506181658182423,-0.7506181658182423
2019-08-25,-0.2990236209994607,-0.2990236209994607,-0.2990236209994607,-0.39135884265368864,-0.39135884265368864,-0.39135884265368864,-0.29314332173608953,-0.29314332173608953,-0.29314332173608953,-0.30395994478652366,-0.30395994478652366,-0.30395994478652366
2019-09-01,0.8175691002502047,0.8175691002502047,0.8175691002502047,0.8639890617422686,0.8639890617422686,0.8639890617422686,0.962613223432576,0.962613223432576,0.962613223432576,0.9485310282921928,0.9485310282921928,0.9485310282921928
2019-09-08,1.2017054119014212,1.2017054119014212,1.2017054119014212,1.267985214011716,1.267985214011716,1.267985214011716,1.29247678162998,1.29247678162998,1.29247678162998,1.365193304926791,1.365193304926791,1.365193304926791
2019-09-15,0.33031561795472497,0.33031561795472497,0.33031561795472497,0.28991155588807127,0.28991155588807127,0.28991155588807127,0.21289121441684983,0.21289121441684983,0.21289121441684983,0.17532198555269252,0.17532198555269252,0.17532198555269252
2019-09-22,-0.427538960192181,-0.427538960192181,-0.427538960192181,-0.48930628610404664,-0.48930628610404664,-0.48930628610404664,-0.624418709114193,-0.624418709114193,-0.624418709114193,-0.6133260927282694,-0.6133260927282694,-0.6133260927282694
2019-09-29,-0.5741099901938678,-0.5741099901938678,-0.5741099901938678,-0.6385142840572716,-0.6385142840572716,-0.6385142840572716,-0.3444416297677402,-0.3444416297677402,-0.3444416297677402,-0.3928505499902814,-0.3928505499902814,-0.3928505499902814
2019-10-06,0.6791208256468908,0.6791208256468908,0.6791208256468908,0.8435442414430354,0.8435442414430354,0.8435442414430354,0.8085933090325409,0.8085933090325409,0.8085933090325409,0.8658709291444168,0.8658709291444168,0.8658709291444168
2019-10-13,0.3026523832579711,0.3026523832579711,0.3026523832579711,0.23839745957716113,0.23839745957716113,0.23839745957716113,0.36119790505822585,0.36119790505822585,0.36119790505822585,0.33437034758183937,0.33437034758183937,0.33437034758183937
2019-10-20,0.7164239145680477,0.7164239145680477,0.7164239145680477,0.826754054933575,0.826754054933575,0.826754054933575,0.8299054755865699,0.8299054755865699,0.8299054755865699,0.937117840615555,0.937117840615555,0.937117840615555
2019-10-27,1.1129949200286529,1.1129949200286529,1.1129949200286529,1.171042268537941,1.171042268537941,1.171042268537941,1.1599863422052488,1.1599863422052488,1.1599863422052488,1.2219015047820234,1.2219015047820234,1.2219015047820234
2019-11-03,1.5667028468711717,1.5667028468711717,1.5667028468711717,1.5397310556453832,1.5397310556453832,1.5397310556453832,1.5034454977677145,1.5034454977677145,1.5034454977677145,1.4453533250293678,1.4453533250293678,1.4453533250293678
2019-11-10,0.4388068067662526,0.4388068067662526,0.4388068067662526,0.32891591427915656,0.32891591427915656,0.32891591427915656,0.48985493979896727,0.48985493979896727,0.48985493979896727,0.4258750545119556,0.4258750545119556,0.4258750545119556
2019-11-17,-0.4025024558686279,-0.4025024558686279,-0.4025024558686279,-0.4634391248076139,-0.4634391248076139,-0.4634391248076139,-0.41050133180742837,-0.41050133180742837,-0.41050133180742837,-0.3633960722116686,-0.3633960722116686,-0.3633960722116686
2019-11-24,-0.8206355243589406,-0.8206355243589406,-0.8206355243589406,-0.7595608360696273,-0.7595608360696273,-0.7595608360696273,-0.6367517391725803,-0.6367517391725803,-0.6367517391725803,-0.6969007601666397,-0.6969007601666397,-0.6969007601666397
2019-12-01,0.3013999323433639,0.3013999323433639,0.3013999323433639,0.27416000400853197,0.27416000400853197,0.27416000400853197,0.374060525817019,0.374060525817019,0.374060525817019,0.3476907448617567,0.3476907448617567,0.3476907448617567
2019-12-08,1.283367473096946,1.283367473096946,1.283367473096946,1.5801464218571968,1.5801464218571968,1.5801464218571968,1.0956874718489455,1.0956874718489455,1.0956874718489455,1.0121706572861475,1.0121706572861475,1.0121706572861475
2019-12-15,1.769413956837835,1.769413956837835,1.769413956837835,1.7388212354242916,1.7388212354242916,1.7388212354242916,1.7312295839418887,1.7312295839418887,1.7312295839418887,1.8534501185464396,1.8534501185464396,1.8534501185464396
2019-12-22,0.958069918705951,0.958069918705951,0.958069918705951,0.8660298428966057,0.8660298428966057,0.8660298428966057,0.9972824224644322,0.9972824224644322,0.9972824224644322,0.9769239618610964,0.9769239618610964,0.9769239618610964
2019-12-29,2.0400868370414096,2.0400868370414096,2.0400868370414096,1.9663082519821575,1.9663082519821575,1.9663082519821575,2.0380580841842155,2.0380580841842155,2.0380580841842155,1.9677072112553133,1.9677072112553133,1.9677072112553133
