Date,iShares US Financial Services_Open_average,iShares US Financial Services_Open_max,iShares US Financial Services_Open_min,iShares US Financial Services_High_average,iShares US Financial Services_High_max,iShares US Financial Services_High_min,iShares US Financial Services_Low_average,iShares US Financial Services_Low_max,iShares US Financial Services_Low_min,iShares US Financial Services_Close_average,iShares US Financial Services_Close_max,iShares US Financial Services_Close_min
2018-04-08,-0.3713831501527297,-0.3713831501527297,-0.3713831501527297,-0.6939092434270098,-0.6939092434270098,-0.6939092434270098,-0.8241130768113631,-0.8241130768113631,-0.8241130768113631,-1.0102975204978386,-1.0102975204978386,-1.0102975204978386
2018-04-15,-0.5714543750999036,-0.5714543750999036,-0.5714543750999036,-0.7723575359891092,-0.7723575359891092,-0.7723575359891092,-0.30219138112671384,-0.30219138112671384,-0.30219138112671384,-0.4923093112882986,-0.4923093112882986,-0.4923093112882986
2018-04-22,-0.6823329833496099,-0.6823329833496099,-0.6823329833496099,-0.8366167350462882,-0.8366167350462882,-0.8366167350462882,-0.3075913436365771,-0.3075913436365771,-0.3075913436365771,-0.4812668997154137,-0.4812668997154137,-0.4812668997154137
2018-04-29,-1.2847710312347567,-1.2847710312347567,-1.2847710312347567,-0.8194112393434043,-0.8194112393434043,-0.8194112393434043,-0.7397868063428807,-0.7397868063428807,-0.7397868063428807,-0.5508970340637974,-0.5508970340637974,-0.5508970340637974
2018-05-06,0.7846047851402839,0.7846047851402839,0.7846047851402839,0.5508587816217987,0.5508587816217987,0.5508587816217987,0.8480583004025654,0.8480583004025654,0.8480583004025654,0.6112488235218334,0.6112488235218334,0.6112488235218334
2018-05-13,0.7332621146413686,0.7332621146413686,0.7332621146413686,0.3822970437824283,0.3822970437824283,0.3822970437824283,0.6091278645640735,0.6091278645640735,0.6091278645640735,0.31711376607265745,0.31711376607265745,0.31711376607265745
2018-05-20,0.37839029663467816,0.37839029663467816,0.37839029663467816,0.11967214173303344,0.11967214173303344,0.11967214173303344,0.49929065793939603,0.49929065793939603,0.49929065793939603,0.3658895312864205,0.3658895312864205,0.3658895312864205
2018-05-27,-0.09787267526093174,-0.09787267526093174,-0.09787267526093174,-0.18760889964921743,-0.18760889964921743,-0.18760889964921743,0.19076383556641707,0.19076383556641707,0.19076383556641707,0.056813895726914705,0.056813895726914705,0.056813895726914705
2018-06-03,1.0467820737638127,1.0467820737638127,1.0467820737638127,1.026638482117239,1.026638482117239,1.026638482117239,1.0052496107854434,1.0052496107854434,1.0052496107854434,1.1882782700938113,1.1882782700938113,1.1882782700938113
2018-06-10,0.29418204184024466,0.29418204184024466,0.29418204184024466,0.44705943248663293,0.44705943248663293,0.44705943248663293,0.33112143570183494,0.33112143570183494,0.33112143570183494,0.5865471106325069,0.5865471106325069,0.5865471106325069
