Date,KraneShares MSCI One Belt One Road_etf_Open_average,KraneShares MSCI One Belt One Road_etf_Open_max,KraneShares MSCI One Belt One Road_etf_Open_min,KraneShares MSCI One Belt One Road_etf_High_average,KraneShares MSCI One Belt One Road_etf_High_max,KraneShares MSCI One Belt One Road_etf_High_min,KraneShares MSCI One Belt One Road_etf_Low_average,KraneShares MSCI One Belt One Road_etf_Low_max,KraneShares MSCI One Belt One Road_etf_Low_min,KraneShares MSCI One Belt One Road_etf_Close_average,KraneShares MSCI One Belt One Road_etf_Close_max,KraneShares MSCI One Belt One Road_etf_Close_min
2018-07-08,-1.2484661088550744,-1.2484661088550744,-1.2484661088550744,-1.3460366654116027,-1.3460366654116027,-1.3460366654116027,-1.2625367928193154,-1.2625367928193154,-1.2625367928193154,-1.3554653922229618,-1.3554653922229618,-1.3554653922229618
2018-07-15,-1.0979707172830748,-1.0979707172830748,-1.0979707172830748,-1.1176314919612014,-1.1176314919612014,-1.1176314919612014,-1.080243252385368,-1.080243252385368,-1.080243252385368,-1.0736727327062439,-1.0736727327062439,-1.0736727327062439
2018-07-22,-0.22225989196674537,-0.22225989196674537,-0.22225989196674537,-0.31828273309524846,-0.31828273309524846,-0.31828273309524846,-0.342092018051301,-0.342092018051301,-0.342092018051301,-0.2889440050337417,-0.2889440050337417,-0.2889440050337417
2018-07-29,-0.4240124285354264,-0.4240124285354264,-0.4240124285354264,-0.4614312138486952,-0.4614312138486952,-0.4614312138486952,-0.39701535661863524,-0.39701535661863524,-0.39701535661863524,-0.4413975303976298,-0.4413975303976298,-0.4413975303976298
2018-08-05,-0.4522612496008171,-0.4522612496008171,-0.4522612496008171,-0.5070858165985805,-0.5070858165985805,-0.5070858165985805,-0.5128180792523388,-0.5128180792523388,-0.5128180792523388,-0.5649022573726156,-0.5649022573726156,-0.5649022573726156
2018-08-12,-1.2754373327674902,-1.2754373327674902,-1.2754373327674902,-1.036438549285824,-1.036438549285824,-1.036438549285824,-1.247186471573063,-1.247186471573063,-1.247186471573063,-1.0401755216852029,-1.0401755216852029,-1.0401755216852029
2018-08-19,-0.5774053628154393,-0.5774053628154393,-0.5774053628154393,-0.5552830661479763,-0.5552830661479763,-0.5552830661479763,-0.5421547771665876,-0.5421547771665876,-0.5421547771665876,-0.49521234781946094,-0.49521234781946094,-0.49521234781946094
2018-08-26,-0.36422473119381793,-0.36422473119381793,-0.36422473119381793,-0.5225745917394611,-0.5225745917394611,-0.5225745917394611,-0.5159097744740084,-0.5159097744740084,-0.5159097744740084,-0.5645708792052996,-0.5645708792052996,-0.5645708792052996
2018-09-02,-1.0551127817078727,-1.0551127817078727,-1.0551127817078727,-1.4171885078635555,-1.4171885078635555,-1.4171885078635555,-1.3635545674261382,-1.3635545674261382,-1.3635545674261382,-1.6347354873782436,-1.6347354873782436,-1.6347354873782436
2018-09-09,-0.848371708768712,-0.848371708768712,-0.848371708768712,-1.1438133722096653,-1.1438133722096653,-1.1438133722096653,-0.9959646050096497,-0.9959646050096497,-0.9959646050096497,-1.1610275288816243,-1.1610275288816243,-1.1610275288816243
2018-09-16,0.9491544866007549,0.9491544866007549,0.9491544866007549,0.925119812974052,0.925119812974052,0.925119812974052,1.0911243775107156,1.0911243775107156,1.0911243775107156,0.8963636731411433,0.8963636731411433,0.8963636731411433
2018-09-23,0.8877800817039911,0.8877800817039911,0.8877800817039911,0.7793870320697379,0.7793870320697379,0.7793870320697379,0.971504807498139,0.971504807498139,0.971504807498139,0.8006871897746768,0.8006871897746768,0.8006871897746768
2018-09-30,-0.6456847549219916,-0.6456847549219916,-0.6456847549219916,-0.9058731079673016,-0.9058731079673016,-0.9058731079673016,-1.1971889877977844,-1.1971889877977844,-1.1971889877977844,-0.8935470761499739,-0.8935470761499739,-0.8935470761499739
2018-10-07,-1.7133901178275053,-1.7133901178275053,-1.7133901178275053,-1.9174165867743138,-1.9174165867743138,-1.9174165867743138,-1.714073600878413,-1.714073600878413,-1.714073600878413,-1.7620499056817573,-1.7620499056817573,-1.7620499056817573
2018-10-14,-1.704704150241965,-1.704704150241965,-1.704704150241965,-1.7240859420371888,-1.7240859420371888,-1.7240859420371888,-1.587949336683507,-1.587949336683507,-1.587949336683507,-1.7409506162358628,-1.7409506162358628,-1.7409506162358628
2018-10-21,-2.091075947856896,-2.091075947856896,-2.091075947856896,-1.9876182655772598,-1.9876182655772598,-1.9876182655772598,-1.9543582167241922,-1.9543582167241922,-1.9543582167241922,-2.0103196189933588,-2.0103196189933588,-2.0103196189933588
2018-10-28,-0.11876268492232717,-0.11876268492232717,-0.11876268492232717,-0.28009335554518305,-0.28009335554518305,-0.28009335554518305,-0.2501563310786236,-0.2501563310786236,-0.2501563310786236,-0.42167404615374116,-0.42167404615374116,-0.42167404615374116
2018-11-04,-0.6069802887332131,-0.6069802887332131,-0.6069802887332131,-0.794167126332416,-0.794167126332416,-0.794167126332416,-0.5926768282840199,-0.5926768282840199,-0.5926768282840199,-0.632714269410106,-0.632714269410106,-0.632714269410106
2018-11-11,-0.3931936688322089,-0.3931936688322089,-0.3931936688322089,-0.2532474773598888,-0.2532474773598888,-0.2532474773598888,-0.19559780161654708,-0.19559780161654708,-0.19559780161654708,-0.07681926143344087,-0.07681926143344087,-0.07681926143344087
2018-11-18,-1.0464992240031694,-1.0464992240031694,-1.0464992240031694,-1.1201367480035544,-1.1201367480035544,-1.1201367480035544,-0.8392930298397019,-0.8392930298397019,-0.8392930298397019,-0.9085222651939681,-0.9085222651939681,-0.9085222651939681
2018-11-25,-0.5368123160437275,-0.5368123160437275,-0.5368123160437275,-0.5601190711582249,-0.5601190711582249,-0.5601190711582249,-0.34875943147606797,-0.34875943147606797,-0.34875943147606797,-0.41406353957339836,-0.41406353957339836,-0.41406353957339836
2018-12-02,-0.2812576033035555,-0.2812576033035555,-0.2812576033035555,-0.40630235984330043,-0.40630235984330043,-0.40630235984330043,-0.4387484970373412,-0.4387484970373412,-0.4387484970373412,-0.48021608501689467,-0.48021608501689467,-0.48021608501689467
2018-12-09,-0.38407888447169464,-0.38407888447169464,-0.38407888447169464,-0.37896353923958837,-0.37896353923958837,-0.37896353923958837,-0.244430153036313,-0.244430153036313,-0.244430153036313,-0.27993375795844444,-0.27993375795844444,-0.27993375795844444
2018-12-16,-0.8449696423368024,-0.8449696423368024,-0.8449696423368024,-0.9807060555831945,-0.9807060555831945,-0.9807060555831945,-1.1240193270642025,-1.1240193270642025,-1.1240193270642025,-1.1599240531839008,-1.1599240531839008,-1.1599240531839008
2018-12-23,-1.573985027529534,-1.573985027529534,-1.573985027529534,-1.788159749406743,-1.788159749406743,-1.788159749406743,-1.549493150028836,-1.549493150028836,-1.549493150028836,-1.5445377814621088,-1.5445377814621088,-1.5445377814621088
2018-12-30,-1.4316690359893796,-1.4316690359893796,-1.4316690359893796,-1.0519155026473914,-1.0519155026473914,-1.0519155026473914,-1.26370216510818,-1.26370216510818,-1.26370216510818,-0.8316577719753661,-0.8316577719753661,-0.8316577719753661
2019-01-06,-0.12190633065360325,-0.12190633065360325,-0.12190633065360325,-0.18931495372618595,-0.18931495372618595,-0.18931495372618595,0.024959480954684823,0.024959480954684823,0.024959480954684823,0.05043582740255078,0.05043582740255078,0.05043582740255078
2019-01-13,0.48054521529275357,0.48054521529275357,0.48054521529275357,0.8048377977758076,0.8048377977758076,0.8048377977758076,0.701561347141446,0.701561347141446,0.701561347141446,0.7993903556569919,0.7993903556569919,0.7993903556569919
2019-01-20,0.337291451971258,0.337291451971258,0.337291451971258,0.575568391717194,0.575568391717194,0.575568391717194,0.562640857259677,0.562640857259677,0.562640857259677,0.6324610182812245,0.6324610182812245,0.6324610182812245
2019-01-27,1.3535679890670012,1.3535679890670012,1.3535679890670012,1.1563293031142834,1.1563293031142834,1.1563293031142834,1.2921986080417063,1.2921986080417063,1.2921986080417063,1.1774811395064537,1.1774811395064537,1.1774811395064537
2019-02-03,0.9654215840509571,0.9654215840509571,0.9654215840509571,0.7597799590145026,0.7597799590145026,0.7597799590145026,0.8207664759467656,0.8207664759467656,0.8207664759467656,0.7093486536699988,0.7093486536699988,0.7093486536699988
2019-02-10,0.9955910085525542,0.9955910085525542,0.9955910085525542,1.1095720926105206,1.1095720926105206,1.1095720926105206,1.1386950011809711,1.1386950011809711,1.1386950011809711,1.2367280843673072,1.2367280843673072,1.2367280843673072
2019-02-17,2.182717321846258,2.182717321846258,2.182717321846258,2.2692680716361497,2.2692680716361497,2.2692680716361497,2.2123886526744028,2.2123886526744028,2.2123886526744028,2.241714481773282,2.241714481773282,2.241714481773282
2019-02-24,1.9556263259432671,1.9556263259432671,1.9556263259432671,1.897791395952989,1.897791395952989,1.897791395952989,1.877784563115224,1.877784563115224,1.877784563115224,1.8835573149736597,1.8835573149736597,1.8835573149736597
2019-03-03,1.0029437102126906,1.0029437102126906,1.0029437102126906,0.9436753527195386,0.9436753527195386,0.9436753527195386,1.0141664940637711,1.0141664940637711,1.0141664940637711,0.9856533714789041,0.9856533714789041,0.9856533714789041
2019-03-10,1.5944481458556514,1.5944481458556514,1.5944481458556514,1.568552748282647,1.568552748282647,1.568552748282647,1.62056089221901,1.62056089221901,1.62056089221901,1.5922789843793315,1.5922789843793315,1.5922789843793315
2019-03-17,1.58258082559793,1.58258082559793,1.58258082559793,1.7142420875857831,1.7142420875857831,1.7142420875857831,1.3346379479572261,1.3346379479572261,1.3346379479572261,1.3292655796934139,1.3292655796934139,1.3292655796934139
2019-03-24,1.1032778326873458,1.1032778326873458,1.1032778326873458,1.1431901992762212,1.1431901992762212,1.1431901992762212,1.2169682338844254,1.2169682338844254,1.2169682338844254,1.2765414456026747,1.2765414456026747,1.2765414456026747
2019-03-31,1.9666778506788063,1.9666778506788063,1.9666778506788063,1.972262588709023,1.972262588709023,1.972262588709023,2.054387004957423,2.054387004957423,2.054387004957423,2.0972497083815793,2.0972497083815793,2.0972497083815793
2019-04-07,1.6642221326070974,1.6642221326070974,1.6642221326070974,1.6437172773063182,1.6437172773063182,1.6437172773063182,1.6933800598386413,1.6933800598386413,1.6933800598386413,1.700700204591381,1.700700204591381,1.700700204591381
2019-04-14,1.1332337708534952,1.1332337708534952,1.1332337708534952,1.225744963535219,1.225744963535219,1.225744963535219,1.1961417513067854,1.1961417513067854,1.1961417513067854,1.2691794328058201,1.2691794328058201,1.2691794328058201
2019-04-21,0.20596678200560078,0.20596678200560078,0.20596678200560078,0.18210187046996099,0.18210187046996099,0.18210187046996099,0.2026721381696861,0.2026721381696861,0.2026721381696861,0.26594984419623086,0.26594984419623086,0.26594984419623086
2019-04-28,-0.03724580076230242,-0.03724580076230242,-0.03724580076230242,0.16663195529137512,0.16663195529137512,0.16663195529137512,0.035681810904362746,0.035681810904362746,0.035681810904362746,0.22121706365451435,0.22121706365451435,0.22121706365451435
2019-05-05,-1.7086842587276128,-1.7086842587276128,-1.7086842587276128,-1.6704969176071218,-1.6704969176071218,-1.6704969176071218,-1.8074896446202415,-1.8074896446202415,-1.8074896446202415,-1.64121128038095,-1.64121128038095,-1.64121128038095
2019-05-12,-2.1511200223228686,-2.1511200223228686,-2.1511200223228686,-2.127260176263578,-2.127260176263578,-2.127260176263578,-2.090471825118563,-2.090471825118563,-2.090471825118563,-2.2266345039834534,-2.2266345039834534,-2.2266345039834534
2019-05-19,-1.6917895048775102,-1.6917895048775102,-1.6917895048775102,-1.7599618195530757,-1.7599618195530757,-1.7599618195530757,-1.7256915563859025,-1.7256915563859025,-1.7256915563859025,-1.7886443393940559,-1.7886443393940559,-1.7886443393940559
2019-05-26,-1.286765754238876,-1.286765754238876,-1.286765754238876,-1.192617622776887,-1.192617622776887,-1.192617622776887,-1.2177488627786635,-1.2177488627786635,-1.2177488627786635,-1.1147392586684144,-1.1147392586684144,-1.1147392586684144
2019-06-02,-0.7518388221269967,-0.7518388221269967,-0.7518388221269967,-0.848024746812961,-0.848024746812961,-0.848024746812961,-0.7817502567133064,-0.7817502567133064,-0.7817502567133064,-0.8661789453766116,-0.8661789453766116,-0.8661789453766116
2019-06-09,-0.4788864664775526,-0.4788864664775526,-0.4788864664775526,-0.5665092696288665,-0.5665092696288665,-0.5665092696288665,-0.4851590315800307,-0.4851590315800307,-0.4851590315800307,-0.5406214501826082,-0.5406214501826082,-0.5406214501826082
2019-06-16,0.4159594816656716,0.4159594816656716,0.4159594816656716,0.4423281681748501,0.4423281681748501,0.4423281681748501,0.4288736438466784,0.4288736438466784,0.4288736438466784,0.3949706632871375,0.3949706632871375,0.3949706632871375
2019-06-23,0.5006343628984189,0.5006343628984189,0.5006343628984189,0.483603147774793,0.483603147774793,0.483603147774793,0.5234943205559437,0.5234943205559437,0.5234943205559437,0.5020253527900886,0.5020253527900886,0.5020253527900886
2019-06-30,0.6885819196557953,0.6885819196557953,0.6885819196557953,0.6576322717421521,0.6576322717421521,0.6576322717421521,0.6356947719189577,0.6356947719189577,0.6356947719189577,0.6520824441460397,0.6520824441460397,0.6520824441460397
2019-07-07,0.6215982091367006,0.6215982091367006,0.6215982091367006,0.5269389347235778,0.5269389347235778,0.5269389347235778,0.5687871947977411,0.5687871947977411,0.5687871947977411,0.5470301921777897,0.5470301921777897,0.5470301921777897
2019-07-14,1.0081403339173416,1.0081403339173416,1.0081403339173416,0.9486398980784183,0.9486398980784183,0.9486398980784183,0.9018938029783786,0.9018938029783786,0.9018938029783786,0.8033411545398415,0.8033411545398415,0.8033411545398415
2019-07-21,0.7479570061267331,0.7479570061267331,0.7479570061267331,0.7514111477282202,0.7514111477282202,0.7514111477282202,0.8213791357153912,0.8213791357153912,0.8213791357153912,0.775135838463878,0.775135838463878,0.775135838463878
2019-07-28,-0.3904592153484387,-0.3904592153484387,-0.3904592153484387,-0.4811004917149098,-0.4811004917149098,-0.4811004917149098,-0.44113207454385966,-0.44113207454385966,-0.44113207454385966,-0.5269865203151594,-0.5269865203151594,-0.5269865203151594
2019-08-04,-1.1090074021597305,-1.1090074021597305,-1.1090074021597305,-1.1881146893484167,-1.1881146893484167,-1.1881146893484167,-1.0850150207634153,-1.0850150207634153,-1.0850150207634153,-1.1296264946419692,-1.1296264946419692,-1.1296264946419692
2019-08-11,-1.616785638512457,-1.616785638512457,-1.616785638512457,-1.557299047622225,-1.557299047622225,-1.557299047622225,-1.5498155401839808,-1.5498155401839808,-1.5498155401839808,-1.4885470432400234,-1.4885470432400234,-1.4885470432400234
2019-08-18,-1.3636706092340212,-1.3636706092340212,-1.3636706092340212,-1.3259932039440776,-1.3259932039440776,-1.3259932039440776,-1.5779521001596448,-1.5779521001596448,-1.5779521001596448,-1.632481431851501,-1.632481431851501,-1.632481431851501
2019-08-25,-0.997449192638715,-0.997449192638715,-0.997449192638715,-0.9926591324002875,-0.9926591324002875,-0.9926591324002875,-1.0021837766470978,-1.0021837766470978,-1.0021837766470978,-0.9438325417392002,-0.9438325417392002,-0.9438325417392002
2019-09-01,-0.20446825433681087,-0.20446825433681087,-0.20446825433681087,-0.1842848725562969,-0.1842848725562969,-0.1842848725562969,-0.11102712168711307,-0.11102712168711307,-0.11102712168711307,-0.13227059378837444,-0.13227059378837444,-0.13227059378837444
2019-09-08,0.37521616826967547,0.37521616826967547,0.37521616826967547,0.38466909729652554,0.38466909729652554,0.38466909729652554,0.44471366433911497,0.44471366433911497,0.44471366433911497,0.4251189011948261,0.4251189011948261,0.4251189011948261
2019-09-15,0.20626416323398378,0.20626416323398378,0.20626416323398378,0.1546928019492638,0.1546928019492638,0.1546928019492638,0.08515275983459844,0.08515275983459844,0.08515275983459844,0.040122037713330415,0.040122037713330415,0.040122037713330415
2019-09-22,-0.2617772658497844,-0.2617772658497844,-0.2617772658497844,-0.32062076432709974,-0.32062076432709974,-0.32062076432709974,-0.5257352980244637,-0.5257352980244637,-0.5257352980244637,-0.46896150079747684,-0.46896150079747684,-0.46896150079747684
2019-09-29,-0.46558542882065707,-0.46558542882065707,-0.46558542882065707,-0.3722110457928422,-0.3722110457928422,-0.3722110457928422,-0.32198150426693123,-0.32198150426693123,-0.32198150426693123,-0.22055577601005064,-0.22055577601005064,-0.22055577601005064
2019-10-06,0.5408524166578996,0.5408524166578996,0.5408524166578996,0.5926210278662357,0.5926210278662357,0.5926210278662357,0.6515335678897903,0.6515335678897903,0.6515335678897903,0.6851757097189646,0.6851757097189646,0.6851757097189646
2019-10-13,0.6614511190181706,0.6614511190181706,0.6614511190181706,0.5911019063964504,0.5911019063964504,0.5911019063964504,0.6223245869333407,0.6223245869333407,0.6223245869333407,0.6309012143060524,0.6309012143060524,0.6309012143060524
2019-10-20,1.303663533656591,1.303663533656591,1.303663533656591,1.430542003706993,1.430542003706993,1.430542003706993,1.3747056287944426,1.3747056287944426,1.3747056287944426,1.4779950295254423,1.4779950295254423,1.4779950295254423
2019-10-27,1.638615569318303,1.638615569318303,1.638615569318303,1.6580772969876236,1.6580772969876236,1.6580772969876236,1.6428706925617935,1.6428706925617935,1.6428706925617935,1.6572831918169328,1.6572831918169328,1.6572831918169328
2019-11-03,1.9528009018606254,1.9528009018606254,1.9528009018606254,1.9868818747219403,1.9868818747219403,1.9868818747219403,1.9286865489798994,1.9286865489798994,1.9286865489798994,1.941468619058968,1.941468619058968,1.941468619058968
2019-11-10,0.9826730687390157,0.9826730687390157,0.9826730687390157,1.0115544328759216,1.0115544328759216,1.0115544328759216,0.9912358214501356,0.9912358214501356,0.9912358214501356,1.0081738662141797,1.0081738662141797,1.0081738662141797
2019-11-17,0.767979438715987,0.767979438715987,0.767979438715987,0.6827139555538149,0.6827139555538149,0.6827139555538149,0.7949864406361059,0.7949864406361059,0.7949864406361059,0.7160073095241075,0.7160073095241075,0.7160073095241075
2019-11-24,0.5327717513150754,0.5327717513150754,0.5327717513150754,0.443431962222806,0.443431962222806,0.443431962222806,0.5175924472528464,0.5175924472528464,0.5175924472528464,0.43319684237009565,0.43319684237009565,0.43319684237009565
2019-12-01,1.1552383551092047,1.1552383551092047,1.1552383551092047,1.2154908363719326,1.2154908363719326,1.2154908363719326,1.1340528431303978,1.1340528431303978,1.1340528431303978,1.1967091074930933,1.1967091074930933,1.1967091074930933
2019-12-08,1.809830612814888,1.809830612814888,1.809830612814888,1.7716283524491134,1.7716283524491134,1.7716283524491134,1.7422188112980506,1.7422188112980506,1.7422188112980506,1.7065431751422622,1.7065431751422622,1.7065431751422622
2019-12-15,1.793977358088088,1.793977358088088,1.793977358088088,1.7746613277149745,1.7746613277149745,1.7746613277149745,1.7375305039170785,1.7375305039170785,1.7375305039170785,1.7348947136770485,1.7348947136770485,1.7348947136770485
2019-12-22,0.6145509991661979,0.6145509991661979,0.6145509991661979,0.5582735109310719,0.5582735109310719,0.5582735109310719,0.5525828748487253,0.5525828748487253,0.5525828748487253,0.4947080283573055,0.4947080283573055,0.4947080283573055
2019-12-29,1.1538511690475453,1.1538511690475453,1.1538511690475453,1.1057839518081205,1.1057839518081205,1.1057839518081205,0.9815093144190946,0.9815093144190946,0.9815093144190946,0.9327883585697873,0.9327883585697873,0.9327883585697873
