Date,iShares US Preferred StockEtf_Open_average,iShares US Preferred StockEtf_Open_max,iShares US Preferred StockEtf_Open_min,iShares US Preferred StockEtf_High_average,iShares US Preferred StockEtf_High_max,iShares US Preferred StockEtf_High_min,iShares US Preferred StockEtf_Low_average,iShares US Preferred StockEtf_Low_max,iShares US Preferred StockEtf_Low_min,iShares US Preferred StockEtf_Close_average,iShares US Preferred StockEtf_Close_max,iShares US Preferred StockEtf_Close_min
2018-04-08,-0.39516196463618253,-0.39516196463618253,-0.39516196463618253,-0.5253079376542666,-0.5253079376542666,-0.5253079376542666,-0.3478124705560559,-0.3478124705560559,-0.3478124705560559,-0.607704930483418,-0.607704930483418,-0.607704930483418
2018-04-15,-0.1880668172371829,-0.1880668172371829,-0.1880668172371829,-0.2845504887248967,-0.2845504887248967,-0.2845504887248967,-0.13026167226509178,-0.13026167226509178,-0.13026167226509178,-0.12299149499232928,-0.12299149499232928,-0.12299149499232928
2018-04-22,-0.7606253441038768,-0.7606253441038768,-0.7606253441038768,-0.8382678500500137,-0.8382678500500137,-0.8382678500500137,-0.3924647093362425,-0.3924647093362425,-0.3924647093362425,-0.6769830286246975,-0.6769830286246975,-0.6769830286246975
2018-04-29,-1.431803518892668,-1.431803518892668,-1.431803518892668,-0.9900427772552968,-0.9900427772552968,-0.9900427772552968,-0.99009498115611,-0.99009498115611,-0.99009498115611,-1.144934145501323,-1.144934145501323,-1.144934145501323
2018-05-06,-0.932534467430901,-0.932534467430901,-0.932534467430901,-1.1950731198250972,-1.1950731198250972,-1.1950731198250972,-0.9614182477861294,-0.9614182477861294,-0.9614182477861294,-1.0370279369132067,-1.0370279369132067,-1.0370279369132067
2018-05-13,-1.2984590243780063,-1.2984590243780063,-1.2984590243780063,-1.4593125632952126,-1.4593125632952126,-1.4593125632952126,-1.2475763054329962,-1.2475763054329962,-1.2475763054329962,-1.3837466721275433,-1.3837466721275433,-1.3837466721275433
2018-05-20,-0.35684299337286796,-0.35684299337286796,-0.35684299337286796,-0.17424273674760976,-0.17424273674760976,-0.17424273674760976,-0.4749654154278056,-0.4749654154278056,-0.4749654154278056,-0.4505527561200815,-0.4505527561200815,-0.4505527561200815
2018-05-27,-0.6674187562883442,-0.6674187562883442,-0.6674187562883442,-0.4128588183815945,-0.4128588183815945,-0.4128588183815945,-0.5212908989079208,-0.5212908989079208,-0.5212908989079208,-0.2914116388504988,-0.2914116388504988,-0.2914116388504988
2018-06-03,1.0906520486169493,1.0906520486169493,1.0906520486169493,1.0144429279089302,1.0144429279089302,1.0144429279089302,1.1550791616536398,1.1550791616536398,1.1550791616536398,1.1443535720797837,1.1443535720797837,1.1443535720797837
2018-06-10,1.3420754211875305,1.3420754211875305,1.3420754211875305,1.3694680587269132,1.3694680587269132,1.3694680587269132,1.464855155960299,1.464855155960299,1.464855155960299,1.5777037985379045,1.5777037985379045,1.5777037985379045
