Date,ProShares VIX Short-Term FuturesEtf_Open_average,ProShares VIX Short-Term FuturesEtf_Open_max,ProShares VIX Short-Term FuturesEtf_Open_min,ProShares VIX Short-Term FuturesEtf_High_average,ProShares VIX Short-Term FuturesEtf_High_max,ProShares VIX Short-Term FuturesEtf_High_min,ProShares VIX Short-Term FuturesEtf_Low_average,ProShares VIX Short-Term FuturesEtf_Low_max,ProShares VIX Short-Term FuturesEtf_Low_min,ProShares VIX Short-Term FuturesEtf_Close_average,ProShares VIX Short-Term FuturesEtf_Close_max,ProShares VIX Short-Term FuturesEtf_Close_min
2018-05-27,-0.6922716868798303,-0.6922716868798303,-0.6922716868798303,-0.7773570046979108,-0.7773570046979108,-0.7773570046979108,-0.663109496361229,-0.663109496361229,-0.663109496361229,-0.678374772049434,-0.678374772049434,-0.678374772049434
2018-06-03,-1.0986071214935567,-1.0986071214935567,-1.0986071214935567,-1.1417441867216995,-1.1417441867216995,-1.1417441867216995,-1.1691567951589368,-1.1691567951589368,-1.1691567951589368,-1.2241904035521523,-1.2241904035521523,-1.2241904035521523
2018-06-10,-1.4338434065383558,-1.4338434065383558,-1.4338434065383558,-1.378607625220289,-1.378607625220289,-1.378607625220289,-1.4340871700565858,-1.4340871700565858,-1.4340871700565858,-1.4818687060089148,-1.4818687060089148,-1.4818687060089148
2018-06-17,-1.3428282524033899,-1.3428282524033899,-1.3428282524033899,-1.2323968898524449,-1.2323968898524449,-1.2323968898524449,-1.2970023060156222,-1.2970023060156222,-1.2970023060156222,-1.2242538235156628,-1.2242538235156628,-1.2242538235156628
2018-06-24,-0.6627614354240197,-0.6627614354240197,-0.6627614354240197,-0.6765249958166457,-0.6765249958166457,-0.6765249958166457,-0.6632725862044374,-0.6632725862044374,-0.6632725862044374,-0.527130954479079,-0.527130954479079,-0.527130954479079
2018-07-01,-0.7008593025957803,-0.7008593025957803,-0.7008593025957803,-0.7516277425901091,-0.7516277425901091,-0.7516277425901091,-0.9036175150042238,-0.9036175150042238,-0.9036175150042238,-0.9189797208402641,-0.9189797208402641,-0.9189797208402641
2018-07-08,-1.2548354468950644,-1.2548354468950644,-1.2548354468950644,-1.2173297382621389,-1.2173297382621389,-1.2173297382621389,-1.295068801484082,-1.295068801484082,-1.295068801484082,-1.275449995588128,-1.275449995588128,-1.275449995588128
2018-07-15,-1.2282591542614454,-1.2282591542614454,-1.2282591542614454,-1.207178881789643,-1.207178881789643,-1.207178881789643,-1.241166155932094,-1.241166155932094,-1.241166155932094,-1.1713498159160363,-1.1713498159160363,-1.1713498159160363
2018-07-22,-1.3118793293142883,-1.3118793293142883,-1.3118793293142883,-1.016204093063839,-1.016204093063839,-1.016204093063839,-1.2343460673437363,-1.2343460673437363,-1.2343460673437363,-1.0627911530100558,-1.0627911530100558,-1.0627911530100558
2018-07-29,-1.143594582932647,-1.143594582932647,-1.143594582932647,-1.1356626759731954,-1.1356626759731954,-1.1356626759731954,-1.1640499221584188,-1.1640499221584188,-1.1640499221584188,-1.122494510724519,-1.122494510724519,-1.122494510724519
2018-08-05,-1.1604255450000995,-1.1604255450000995,-1.1604255450000995,-1.0798462816466583,-1.0798462816466583,-1.0798462816466583,-1.1622248966504072,-1.1622248966504072,-1.1622248966504072,-1.1133459419581055,-1.1133459419581055,-1.1133459419581055
2018-08-12,-0.9848356226369418,-0.9848356226369418,-0.9848356226369418,-0.9646955407815682,-0.9646955407815682,-0.9646955407815682,-1.0979461320258788,-1.0979461320258788,-1.0979461320258788,-1.1089355360699984,-1.1089355360699984,-1.1089355360699984
2018-08-19,-1.3332560449854625,-1.3332560449854625,-1.3332560449854625,-1.3372483795261438,-1.3372483795261438,-1.3372483795261438,-1.2645542156394438,-1.2645542156394438,-1.2645542156394438,-1.246482041065818,-1.246482041065818,-1.246482041065818
2018-08-26,-1.057366312274743,-1.057366312274743,-1.057366312274743,-1.1090472628296046,-1.1090472628296046,-1.1090472628296046,-1.142159582693457,-1.142159582693457,-1.142159582693457,-1.167352937843818,-1.167352937843818,-1.167352937843818
2018-09-02,-0.6959934862591506,-0.6959934862591506,-0.6959934862591506,-0.7056425578556818,-0.7056425578556818,-0.7056425578556818,-0.7107401478893711,-0.7107401478893711,-0.7107401478893711,-0.6647464631025918,-0.6647464631025918,-0.6647464631025918
2018-09-09,-1.4846290021945927,-1.4846290021945927,-1.4846290021945927,-1.5337151507163505,-1.5337151507163505,-1.5337151507163505,-1.523616166045504,-1.523616166045504,-1.523616166045504,-1.6012448463133375,-1.6012448463133375,-1.6012448463133375
2018-09-16,-1.8505631237723144,-1.8505631237723144,-1.8505631237723144,-1.9354364450921684,-1.9354364450921684,-1.9354364450921684,-1.8225348694783474,-1.8225348694783474,-1.8225348694783474,-1.774030509350169,-1.774030509350169,-1.774030509350169
2018-09-23,-1.5340320128370246,-1.5340320128370246,-1.5340320128370246,-1.625217641578883,-1.625217641578883,-1.625217641578883,-1.5364492901507365,-1.5364492901507365,-1.5364492901507365,-1.5973019620120057,-1.5973019620120057,-1.5973019620120057
2018-09-30,-1.2560864277013228,-1.2560864277013228,-1.2560864277013228,-0.6212133673777428,-0.6212133673777428,-0.6212133673777428,-1.2869643148857794,-1.2869643148857794,-1.2869643148857794,-0.9340145250683533,-0.9340145250683533,-0.9340145250683533
2018-10-07,0.7389337749401065,0.7389337749401065,0.7389337749401065,1.776405311255312,1.776405311255312,1.776405311255312,0.986144023698997,0.986144023698997,0.986144023698997,1.0397120803647277,1.0397120803647277,1.0397120803647277
2018-10-14,1.0846948292832586,1.0846948292832586,1.0846948292832586,1.172665514574175,1.172665514574175,1.172665514574175,1.100476591110765,1.100476591110765,1.100476591110765,1.2050727919941837,1.2050727919941837,1.2050727919941837
2018-10-21,2.5369909012494385,2.5369909012494385,2.5369909012494385,2.4942746381212806,2.4942746381212806,2.4942746381212806,2.4502755426163936,2.4502755426163936,2.4502755426163936,2.559626907233929,2.559626907233929,2.559626907233929
2018-10-28,1.1269323222191068,1.1269323222191068,1.1269323222191068,1.3869171810824221,1.3869171810824221,1.3869171810824221,1.2563331692625417,1.2563331692625417,1.2563331692625417,1.3816481812636587,1.3816481812636587,1.3816481812636587
2018-11-04,0.3528171928474117,0.3528171928474117,0.3528171928474117,0.41166565058307375,0.41166565058307375,0.41166565058307375,0.5025963220648312,0.5025963220648312,0.5025963220648312,0.4692075891541331,0.4692075891541331,0.4692075891541331
2018-11-11,1.555289021799235,1.555289021799235,1.555289021799235,1.2926692888706455,1.2926692888706455,1.2926692888706455,1.2352521687954106,1.2352521687954106,1.2352521687954106,1.0414034043816573,1.0414034043816573,1.0414034043816573
2018-11-18,1.8569339577226727,1.8569339577226727,1.8569339577226727,1.5721855217492082,1.5721855217492082,1.5721855217492082,1.976542263701576,1.976542263701576,1.976542263701576,1.829959302174638,1.829959302174638,1.829959302174638
2018-11-25,0.9136709324911771,0.9136709324911771,0.9136709324911771,0.6814184388657425,0.6814184388657425,0.6814184388657425,0.7992665731414358,0.7992665731414358,0.7992665731414358,0.6690274830900835,0.6690274830900835,0.6690274830900835
2018-12-02,1.2751217377753463,1.2751217377753463,1.2751217377753463,1.6359909452366599,1.6359909452366599,1.6359909452366599,1.3671614787588848,1.3671614787588848,1.3671614787588848,1.865758180521146,1.865758180521146,1.865758180521146
2018-12-09,1.5680684349670733,1.5680684349670733,1.5680684349670733,1.4294597589005578,1.4294597589005578,1.4294597589005578,1.7379562143093799,1.7379562143093799,1.7379562143093799,1.6588513673461662,1.6588513673461662,1.6588513673461662
2018-12-16,2.1683705028746556,2.1683705028746556,2.1683705028746556,2.2564770844920132,2.2564770844920132,2.2564770844920132,2.278435698653004,2.278435698653004,2.278435698653004,2.4054703125229078,2.4054703125229078,2.4054703125229078
2018-12-23,2.3351258983201637,2.3351258983201637,2.3351258983201637,2.2069171438495125,2.2069171438495125,2.2069171438495125,2.345798901403276,2.345798901403276,2.345798901403276,2.18827932705937,2.18827932705937,2.18827932705937
2018-12-30,1.585838706461017,1.585838706461017,1.585838706461017,1.3883445992490602,1.3883445992490602,1.3883445992490602,1.4965204595771193,1.4965204595771193,1.4965204595771193,1.2760983789346467,1.2760983789346467,1.2760983789346467
2019-01-06,0.809386143583947,0.809386143583947,0.809386143583947,0.6285066607540999,0.6285066607540999,0.6285066607540999,0.6952945497947366,0.6952945497947366,0.6952945497947366,0.529485470030835,0.529485470030835,0.529485470030835
2019-01-13,0.11109304484193569,0.11109304484193569,0.11109304484193569,0.006001390539930946,0.006001390539930946,0.006001390539930946,0.16900528204309534,0.16900528204309534,0.16900528204309534,0.1256511229863602,0.1256511229863602,0.1256511229863602
2019-01-20,0.19892803752514993,0.19892803752514993,0.19892803752514993,0.0487846266206239,0.0487846266206239,0.0487846266206239,0.2425023960617004,0.2425023960617004,0.2425023960617004,0.1143995339528255,0.1143995339528255,0.1143995339528255
2019-01-27,-0.27384137087149146,-0.27384137087149146,-0.27384137087149146,-0.41849986538356476,-0.41849986538356476,-0.41849986538356476,-0.20933313618197488,-0.20933313618197488,-0.20933313618197488,-0.3098522122393243,-0.3098522122393243,-0.3098522122393243
2019-02-03,-0.3588680328735844,-0.3588680328735844,-0.3588680328735844,-0.5115746592215177,-0.5115746592215177,-0.5115746592215177,-0.4360950615476864,-0.4360950615476864,-0.4360950615476864,-0.5595414479763793,-0.5595414479763793,-0.5595414479763793
2019-02-10,-0.9332579868428593,-0.9332579868428593,-0.9332579868428593,-1.1238750827744557,-1.1238750827744557,-1.1238750827744557,-0.8957252284639992,-0.8957252284639992,-0.8957252284639992,-1.0037425477913955,-1.0037425477913955,-1.0037425477913955
2019-02-17,-1.4492738036061754,-1.4492738036061754,-1.4492738036061754,-1.5871754628912462,-1.5871754628912462,-1.5871754628912462,-1.4693528426555553,-1.4693528426555553,-1.4693528426555553,-1.4936044828203552,-1.4936044828203552,-1.4936044828203552
2019-02-24,-1.4977833104203784,-1.4977833104203784,-1.4977833104203784,-1.4601066545225083,-1.4601066545225083,-1.4601066545225083,-1.4855076431235676,-1.4855076431235676,-1.4855076431235676,-1.4923225493081065,-1.4923225493081065,-1.4923225493081065
2019-03-03,-0.7588757816465191,-0.7588757816465191,-0.7588757816465191,-0.7781013200435325,-0.7781013200435325,-0.7781013200435325,-0.7687295199134044,-0.7687295199134044,-0.7687295199134044,-0.8329003901444696,-0.8329003901444696,-0.8329003901444696
2019-03-10,-1.5995264020389224,-1.5995264020389224,-1.5995264020389224,-1.6126348312560024,-1.6126348312560024,-1.6126348312560024,-1.623386771019172,-1.623386771019172,-1.623386771019172,-1.5360963674940329,-1.5360963674940329,-1.5360963674940329
2019-03-17,-1.3795311287880823,-1.3795311287880823,-1.3795311287880823,-0.9562927112917544,-0.9562927112917544,-0.9562927112917544,-1.3200878735237045,-1.3200878735237045,-1.3200878735237045,-0.8342828534027247,-0.8342828534027247,-0.8342828534027247
2019-03-24,-1.2622969014581138,-1.2622969014581138,-1.2622969014581138,-1.305461481986425,-1.305461481986425,-1.305461481986425,-1.2259241672714476,-1.2259241672714476,-1.2259241672714476,-1.2647622659264481,-1.2647622659264481,-1.2647622659264481
2019-03-31,-1.3559596998056886,-1.3559596998056886,-1.3559596998056886,-1.3815451269200654,-1.3815451269200654,-1.3815451269200654,-1.315254531939093,-1.315254531939093,-1.315254531939093,-1.345492895563543,-1.345492895563543,-1.345492895563543
2019-04-07,-1.4022329439581231,-1.4022329439581231,-1.4022329439581231,-1.4298692216069162,-1.4298692216069162,-1.4298692216069162,-1.4507896330341066,-1.4507896330341066,-1.4507896330341066,-1.4520791126645098,-1.4520791126645098,-1.4520791126645098
2019-04-14,-1.4072090145341185,-1.4072090145341185,-1.4072090145341185,-1.3767058031896333,-1.3767058031896333,-1.3767058031896333,-1.4106190996411958,-1.4106190996411958,-1.4106190996411958,-1.4147843751592057,-1.4147843751592057,-1.4147843751592057
2019-04-21,-1.2520177985351701,-1.2520177985351701,-1.2520177985351701,-1.2363675922175121,-1.2363675922175121,-1.2363675922175121,-1.289425652662922,-1.289425652662922,-1.289425652662922,-1.2870818491940432,-1.2870818491940432,-1.2870818491940432
2019-04-28,-1.1252261795920273,-1.1252261795920273,-1.1252261795920273,-1.1486464106932965,-1.1486464106932965,-1.1486464106932965,-1.1563535925917503,-1.1563535925917503,-1.1563535925917503,-1.1458286695869533,-1.1458286695869533,-1.1458286695869533
2019-05-05,-0.3513938284416032,-0.3513938284416032,-0.3513938284416032,-0.2995382156716724,-0.2995382156716724,-0.2995382156716724,-0.6445772671027742,-0.6445772671027742,-0.6445772671027742,-0.6765131361100546,-0.6765131361100546,-0.6765131361100546
2019-05-12,-0.5400288342319912,-0.5400288342319912,-0.5400288342319912,-0.6115604274095476,-0.6115604274095476,-0.6115604274095476,-0.6848045228421895,-0.6848045228421895,-0.6848045228421895,-0.5898549347789943,-0.5898549347789943,-0.5898549347789943
2019-05-19,-0.7038847667000628,-0.7038847667000628,-0.7038847667000628,-0.6651997569186846,-0.6651997569186846,-0.6651997569186846,-0.6024188912874654,-0.6024188912874654,-0.6024188912874654,-0.5523665079971953,-0.5523665079971953,-0.5523665079971953
2019-05-26,0.005316232619706706,0.005316232619706706,0.005316232619706706,-0.07168438637557141,-0.07168438637557141,-0.07168438637557141,-0.013545078933674121,-0.013545078933674121,-0.013545078933674121,0.052829204189699525,0.052829204189699525,0.052829204189699525
2019-06-02,-0.7343591506194231,-0.7343591506194231,-0.7343591506194231,-0.7420607766492823,-0.7420607766492823,-0.7420607766492823,-0.5753534799674834,-0.5753534799674834,-0.5753534799674834,-0.5249262805705245,-0.5249262805705245,-0.5249262805705245
2019-06-09,-0.667643068285766,-0.667643068285766,-0.667643068285766,-0.7093517066163063,-0.7093517066163063,-0.7093517066163063,-0.6123304026989735,-0.6123304026989735,-0.6123304026989735,-0.6903352835204936,-0.6903352835204936,-0.6903352835204936
2019-06-16,-1.1311720140365569,-1.1311720140365569,-1.1311720140365569,-1.0650510668054927,-1.0650510668054927,-1.0650510668054927,-1.0415805399473328,-1.0415805399473328,-1.0415805399473328,-0.870054957855626,-0.870054957855626,-0.870054957855626
2019-06-23,-1.1008623603594403,-1.1008623603594403,-1.1008623603594403,-1.1702657169423756,-1.1702657169423756,-1.1702657169423756,-1.0122381624709167,-1.0122381624709167,-1.0122381624709167,-1.041429768628135,-1.041429768628135,-1.041429768628135
2019-06-30,-1.8076602291434334,-1.8076602291434334,-1.8076602291434334,-1.6274161118525017,-1.6274161118525017,-1.6274161118525017,-1.8615309133907205,-1.8615309133907205,-1.8615309133907205,-1.845402042845493,-1.845402042845493,-1.845402042845493
2019-07-07,-1.9225202971068338,-1.9225202971068338,-1.9225202971068338,-1.8939061489373337,-1.8939061489373337,-1.8939061489373337,-1.8984314294563656,-1.8984314294563656,-1.8984314294563656,-1.8768811981270743,-1.8768811981270743,-1.8768811981270743
2019-07-14,-1.7667226888089391,-1.7667226888089391,-1.7667226888089391,-1.5892600661340712,-1.5892600661340712,-1.5892600661340712,-1.7113108752832007,-1.7113108752832007,-1.7113108752832007,-1.451163258141181,-1.451163258141181,-1.451163258141181
2019-07-21,-1.9915857579790965,-1.9915857579790965,-1.9915857579790965,-2.0010877590551712,-2.0010877590551712,-2.0010877590551712,-2.0682843748128845,-2.0682843748128845,-2.0682843748128845,-1.9326602145241873,-1.9326602145241873,-1.9326602145241873
2019-07-28,-0.5136190920863309,-0.5136190920863309,-0.5136190920863309,-0.21657262003669156,-0.21657262003669156,-0.21657262003669156,-0.4022261651778516,-0.4022261651778516,-0.4022261651778516,-0.3864846940710911,-0.3864846940710911,-0.3864846940710911
2019-08-04,-0.07855324449091312,-0.07855324449091312,-0.07855324449091312,0.17232934902414992,0.17232934902414992,0.17232934902414992,0.05064573222939359,0.05064573222939359,0.05064573222939359,0.25260340460740327,0.25260340460740327,0.25260340460740327
2019-08-11,1.028225084240919,1.028225084240919,1.028225084240919,0.8795623038716741,0.8795623038716741,0.8795623038716741,0.9022702767536577,0.9022702767536577,0.9022702767536577,0.7917319949221655,0.7917319949221655,0.7917319949221655
2019-08-18,0.002223146634495291,0.002223146634495291,0.002223146634495291,0.9544920722350564,0.9544920722350564,0.9544920722350564,-0.19705163207131496,-0.19705163207131496,-0.19705163207131496,1.1285625471403578,1.1285625471403578,1.1285625471403578
2019-08-25,-0.05610298967727484,-0.05610298967727484,-0.05610298967727484,0.21137386482908785,0.21137386482908785,0.21137386482908785,0.20462203867361778,0.20462203867361778,0.20462203867361778,0.22727793899402307,0.22727793899402307,0.22727793899402307
