Date,First Trust NASDAQ Global AutoEtf_Open_average,First Trust NASDAQ Global AutoEtf_Open_max,First Trust NASDAQ Global AutoEtf_Open_min,First Trust NASDAQ Global AutoEtf_High_average,First Trust NASDAQ Global AutoEtf_High_max,First Trust NASDAQ Global AutoEtf_High_min,First Trust NASDAQ Global AutoEtf_Low_average,First Trust NASDAQ Global AutoEtf_Low_max,First Trust NASDAQ Global AutoEtf_Low_min,First Trust NASDAQ Global AutoEtf_Close_average,First Trust NASDAQ Global AutoEtf_Close_max,First Trust NASDAQ Global AutoEtf_Close_min
2018-05-27,-1.1739432419868574,-1.1739432419868574,-1.1739432419868574,-1.244745288088287,-1.244745288088287,-1.244745288088287,-1.042727101762149,-1.042727101762149,-1.042727101762149,-1.1795336473700029,-1.1795336473700029,-1.1795336473700029
2018-06-03,-0.2436661980173823,-0.2436661980173823,-0.2436661980173823,-0.24646503804122497,-0.24646503804122497,-0.24646503804122497,-0.27412319998780765,-0.27412319998780765,-0.27412319998780765,-0.3225586788448507,-0.3225586788448507,-0.3225586788448507
2018-06-10,-0.8317431791649007,-0.8317431791649007,-0.8317431791649007,-0.9111927546834597,-0.9111927546834597,-0.9111927546834597,-0.8359116980492729,-0.8359116980492729,-0.8359116980492729,-0.9801544694049232,-0.9801544694049232,-0.9801544694049232
2018-06-17,-2.881857126673522,-2.881857126673522,-2.881857126673522,-2.747550995776849,-2.747550995776849,-2.747550995776849,-2.700192761010157,-2.700192761010157,-2.700192761010157,-2.672991747666041,-2.672991747666041,-2.672991747666041
2018-06-24,-2.7548652208115567,-2.7548652208115567,-2.7548652208115567,-2.8228902382714964,-2.8228902382714964,-2.8228902382714964,-2.760367750139608,-2.760367750139608,-2.760367750139608,-2.8292965705066484,-2.8292965705066484,-2.8292965705066484
2018-07-01,-2.427006539720963,-2.427006539720963,-2.427006539720963,-2.366782842841806,-2.366782842841806,-2.366782842841806,-2.3580119378391595,-2.3580119378391595,-2.3580119378391595,-2.284779816678814,-2.284779816678814,-2.284779816678814
2018-07-08,-2.116203869420995,-2.116203869420995,-2.116203869420995,-2.1214367273255066,-2.1214367273255066,-2.1214367273255066,-2.0700935482335647,-2.0700935482335647,-2.0700935482335647,-2.063910932481243,-2.063910932481243,-2.063910932481243
2018-07-15,-1.782677718651049,-1.782677718651049,-1.782677718651049,-1.7866491853085003,-1.7866491853085003,-1.7866491853085003,-1.7493786757730991,-1.7493786757730991,-1.7493786757730991,-1.745809761940291,-1.745809761940291,-1.745809761940291
2018-07-22,-1.3920563781456043,-1.3920563781456043,-1.3920563781456043,-1.3667655323367764,-1.3667655323367764,-1.3667655323367764,-1.3739975644014306,-1.3739975644014306,-1.3739975644014306,-1.4485557195224967,-1.4485557195224967,-1.4485557195224967
2018-07-29,-1.3605784890273358,-1.3605784890273358,-1.3605784890273358,-1.4309148941470102,-1.4309148941470102,-1.4309148941470102,-1.3477225456058044,-1.3477225456058044,-1.3477225456058044,-1.387652163654208,-1.387652163654208,-1.387652163654208
2018-08-05,-1.3073995225982906,-1.3073995225982906,-1.3073995225982906,-1.3807099056798402,-1.3807099056798402,-1.3807099056798402,-1.3954153167658139,-1.3954153167658139,-1.3954153167658139,-1.452680721294473,-1.452680721294473,-1.452680721294473
2018-08-12,-1.640101932596851,-1.640101932596851,-1.640101932596851,-1.7015241528808096,-1.7015241528808096,-1.7015241528808096,-1.6167639620670538,-1.6167639620670538,-1.6167639620670538,-1.6622092508835375,-1.6622092508835375,-1.6622092508835375
2018-08-19,-1.3704346283900557,-1.3704346283900557,-1.3704346283900557,-1.3345784196909882,-1.3345784196909882,-1.3345784196909882,-1.3517789448391435,-1.3517789448391435,-1.3517789448391435,-1.319491912624222,-1.319491912624222,-1.319491912624222
2018-08-26,-1.035052561455993,-1.035052561455993,-1.035052561455993,-1.0899581840350745,-1.0899581840350745,-1.0899581840350745,-1.1302988163613426,-1.1302988163613426,-1.1302988163613426,-1.171445691429574,-1.171445691429574,-1.171445691429574
2018-09-02,-1.5079907830150747,-1.5079907830150747,-1.5079907830150747,-1.5156843734986127,-1.5156843734986127,-1.5156843734986127,-1.5359145387257231,-1.5359145387257231,-1.5359145387257231,-1.563475321407095,-1.563475321407095,-1.563475321407095
2018-09-09,-0.9824920703512646,-0.9824920703512646,-0.9824920703512646,-1.0285008123676616,-1.0285008123676616,-1.0285008123676616,-1.082289627876883,-1.082289627876883,-1.082289627876883,-1.0761523623627325,-1.0761523623627325,-1.0761523623627325
2018-09-16,-0.12032467592639898,-0.12032467592639898,-0.12032467592639898,-0.16271789733890502,-0.16271789733890502,-0.16271789733890502,-0.13920544764880682,-0.13920544764880682,-0.13920544764880682,-0.17450959816078654,-0.17450959816078654,-0.17450959816078654
2018-09-23,-0.7588668946702489,-0.7588668946702489,-0.7588668946702489,-0.7380580416253993,-0.7380580416253993,-0.7380580416253993,-0.7533949776398164,-0.7533949776398164,-0.7533949776398164,-0.7409782916341323,-0.7409782916341323,-0.7409782916341323
2018-09-30,-1.3036214344155477,-1.3036214344155477,-1.3036214344155477,-1.2907972325536687,-1.2907972325536687,-1.2907972325536687,-1.2753944572119342,-1.2753944572119342,-1.2753944572119342,-1.2310200967892702,-1.2310200967892702,-1.2310200967892702
