Date,PowerShares Global Clean Energy_Open_average,PowerShares Global Clean Energy_Open_max,PowerShares Global Clean Energy_Open_min,PowerShares Global Clean Energy_High_average,PowerShares Global Clean Energy_High_max,PowerShares Global Clean Energy_High_min,PowerShares Global Clean Energy_Low_average,PowerShares Global Clean Energy_Low_max,PowerShares Global Clean Energy_Low_min,PowerShares Global Clean Energy_Close_average,PowerShares Global Clean Energy_Close_max,PowerShares Global Clean Energy_Close_min
2018-04-08,-0.12133421963581702,-0.12133421963581702,-0.12133421963581702,-0.5058798279424753,-0.5058798279424753,-0.5058798279424753,0.04303321470052656,0.04303321470052656,0.04303321470052656,-0.15208990210910234,-0.15208990210910234,-0.15208990210910234
2018-04-15,-0.3187656382535108,-0.3187656382535108,-0.3187656382535108,-0.3879390732303713,-0.3879390732303713,-0.3879390732303713,0.05027448338608223,0.05027448338608223,0.05027448338608223,-0.1595373365996709,-0.1595373365996709,-0.1595373365996709
2018-04-22,-0.2615070977592525,-0.2615070977592525,-0.2615070977592525,-0.8453027397477298,-0.8453027397477298,-0.8453027397477298,-0.6032950824216204,-0.6032950824216204,-0.6032950824216204,-0.5276370124425394,-0.5276370124425394,-0.5276370124425394
2018-04-29,-1.1738420228134945,-1.1738420228134945,-1.1738420228134945,0.2373510155941914,0.2373510155941914,0.2373510155941914,-0.5494987601179346,-0.5494987601179346,-0.5494987601179346,0.6073618631009813,0.6073618631009813,0.6073618631009813
2018-05-06,0.08463935415017354,0.08463935415017354,0.08463935415017354,0.1164446072086202,0.1164446072086202,0.1164446072086202,-0.31866574075887705,-0.31866574075887705,-0.31866574075887705,0.4945099316316756,0.4945099316316756,0.4945099316316756
2018-05-13,-0.09270577325558214,-0.09270577325558214,-0.09270577325558214,-0.19110412878333408,-0.19110412878333408,-0.19110412878333408,0.32803977108368093,0.32803977108368093,0.32803977108368093,0.10015458816727259,0.10015458816727259,0.10015458816727259
2018-05-20,-0.5322185408187637,-0.5322185408187637,-0.5322185408187637,-1.4948401850062831,-1.4948401850062831,-1.4948401850062831,-0.17198345346814936,-0.17198345346814936,-0.17198345346814936,-0.705814780465312,-0.705814780465312,-0.705814780465312
2018-05-27,-1.5322737718057529,-1.5322737718057529,-1.5322737718057529,-1.619724336995272,-1.619724336995272,-1.619724336995272,-2.2485713814670647,-2.2485713814670647,-2.2485713814670647,-1.198631125569995,-1.198631125569995,-1.198631125569995
2018-06-03,-2.1306543139270584,-2.1306543139270584,-2.1306543139270584,-1.8326947294060956,-1.8326947294060956,-1.8326947294060956,-1.3525478654103873,-1.3525478654103873,-1.3525478654103873,-0.9285422035807783,-0.9285422035807783,-0.9285422035807783
2018-06-10,-2.3097089836683655,-2.3097089836683655,-2.3097089836683655,-2.431302083547547,-2.431302083547547,-2.431302083547547,-1.8235942372513914,-1.8235942372513914,-1.8235942372513914,-1.8598409048125832,-1.8598409048125832,-1.8598409048125832
2018-06-17,-2.0765869184599404,-2.0765869184599404,-2.0765869184599404,-2.5239024030401103,-2.5239024030401103,-2.5239024030401103,-1.947441291661311,-1.947441291661311,-1.947441291661311,-2.4640524760031983,-2.4640524760031983,-2.4640524760031983
2018-06-24,-2.072611868049287,-2.072611868049287,-2.072611868049287,-2.306524203476772,-2.306524203476772,-2.306524203476772,-2.0438633895995597,-2.0438633895995597,-2.0438633895995597,-2.311693174791275,-2.311693174791275,-2.311693174791275
2018-07-01,-1.3013626384219619,-1.3013626384219619,-1.3013626384219619,-1.3897145274495732,-1.3897145274495732,-1.3897145274495732,-1.1273373349980729,-1.1273373349980729,-1.1273373349980729,-1.3318165608174353,-1.3318165608174353,-1.3318165608174353
2018-07-08,-1.2492895182546524,-1.2492895182546524,-1.2492895182546524,-1.3175492184247783,-1.3175492184247783,-1.3175492184247783,-1.5061317548832907,-1.5061317548832907,-1.5061317548832907,-1.2585767632135352,-1.2585767632135352,-1.2585767632135352
2018-07-15,-1.2846704194524756,-1.2846704194524756,-1.2846704194524756,-1.2738265158557454,-1.2738265158557454,-1.2738265158557454,-1.1016521937293946,-1.1016521937293946,-1.1016521937293946,-1.3300555679439119,-1.3300555679439119,-1.3300555679439119
2018-07-22,-0.6395712335848003,-0.6395712335848003,-0.6395712335848003,-0.652678900597519,-0.652678900597519,-0.652678900597519,-0.5438013412235156,-0.5438013412235156,-0.5438013412235156,-0.6960336383082707,-0.6960336383082707,-0.6960336383082707
2018-07-29,-1.0524392978894004,-1.0524392978894004,-1.0524392978894004,-0.944298177121327,-0.944298177121327,-0.944298177121327,-0.9006565142706847,-0.9006565142706847,-0.9006565142706847,-0.9575009938222377,-0.9575009938222377,-0.9575009938222377
2018-08-05,-0.851738632953734,-0.851738632953734,-0.851738632953734,-0.8252865393819262,-0.8252865393819262,-0.8252865393819262,-0.9555792463839813,-0.9555792463839813,-0.9555792463839813,-1.0371622059752346,-1.0371622059752346,-1.0371622059752346
2018-08-12,-1.4092841140289278,-1.4092841140289278,-1.4092841140289278,-1.0636840195499282,-1.0636840195499282,-1.0636840195499282,-1.2704598139229895,-1.2704598139229895,-1.2704598139229895,-1.1997134709701742,-1.1997134709701742,-1.1997134709701742
2018-08-19,0.16728331743196098,0.16728331743196098,0.16728331743196098,-0.22472921474636504,-0.22472921474636504,-0.22472921474636504,-0.1435762205637408,-0.1435762205637408,-0.1435762205637408,-0.3678415690588306,-0.3678415690588306,-0.3678415690588306
2018-08-26,-0.054232822148159505,-0.054232822148159505,-0.054232822148159505,-0.16282886985268863,-0.16282886985268863,-0.16282886985268863,0.1519158503204622,0.1519158503204622,0.1519158503204622,-0.12026921143760072,-0.12026921143760072,-0.12026921143760072
2018-09-02,-0.7850810157288646,-0.7850810157288646,-0.7850810157288646,-0.9330633887627299,-0.9330633887627299,-0.9330633887627299,-0.7412121391985915,-0.7412121391985915,-0.7412121391985915,-0.9774041831339217,-0.9774041831339217,-0.9774041831339217
2018-09-09,-0.21216057870122634,-0.21216057870122634,-0.21216057870122634,-0.025679922503234857,-0.025679922503234857,-0.025679922503234857,0.020540343115135508,0.020540343115135508,0.020540343115135508,0.13326338347964492,0.13326338347964492,0.13326338347964492
