Date,iShares Edge MSCI Min Vol EMEtf_Open_average,iShares Edge MSCI Min Vol EMEtf_Open_max,iShares Edge MSCI Min Vol EMEtf_Open_min,iShares Edge MSCI Min Vol EMEtf_High_average,iShares Edge MSCI Min Vol EMEtf_High_max,iShares Edge MSCI Min Vol EMEtf_High_min,iShares Edge MSCI Min Vol EMEtf_Low_average,iShares Edge MSCI Min Vol EMEtf_Low_max,iShares Edge MSCI Min Vol EMEtf_Low_min,iShares Edge MSCI Min Vol EMEtf_Close_average,iShares Edge MSCI Min Vol EMEtf_Close_max,iShares Edge MSCI Min Vol EMEtf_Close_min
2018-05-27,-0.530990988088996,-0.530990988088996,-0.530990988088996,-0.7128993866045962,-0.7128993866045962,-0.7128993866045962,-0.4218787556859502,-0.4218787556859502,-0.4218787556859502,-0.5225117379799149,-0.5225117379799149,-0.5225117379799149
2018-06-03,-0.4786680099822075,-0.4786680099822075,-0.4786680099822075,-0.4561388884697621,-0.4561388884697621,-0.4561388884697621,-0.2270893711129466,-0.2270893711129466,-0.2270893711129466,-0.3516382759780982,-0.3516382759780982,-0.3516382759780982
2018-06-10,-1.3842057038599618,-1.3842057038599618,-1.3842057038599618,-1.6212860852456072,-1.6212860852456072,-1.6212860852456072,-1.2784553044411102,-1.2784553044411102,-1.2784553044411102,-1.461596006055103,-1.461596006055103,-1.461596006055103
2018-06-17,-2.501326280992063,-2.501326280992063,-2.501326280992063,-2.722749817214895,-2.722749817214895,-2.722749817214895,-2.371770717555933,-2.371770717555933,-2.371770717555933,-2.743445820569575,-2.743445820569575,-2.743445820569575
2018-06-24,-2.6389223891950073,-2.6389223891950073,-2.6389223891950073,-2.660452411599453,-2.660452411599453,-2.660452411599453,-2.5538863983225166,-2.5538863983225166,-2.5538863983225166,-2.5777119138093036,-2.5777119138093036,-2.5777119138093036
2018-07-01,-2.312188669667469,-2.312188669667469,-2.312188669667469,-2.1905507191890954,-2.1905507191890954,-2.1905507191890954,-2.2681113795549774,-2.2681113795549774,-2.2681113795549774,-2.170050355460599,-2.170050355460599,-2.170050355460599
2018-07-08,-1.3891778850157461,-1.3891778850157461,-1.3891778850157461,-1.465852417995951,-1.465852417995951,-1.465852417995951,-1.3599282787055196,-1.3599282787055196,-1.3599282787055196,-1.4230418062323331,-1.4230418062323331,-1.4230418062323331
2018-07-15,-1.205093680680663,-1.205093680680663,-1.205093680680663,-1.169734471381885,-1.169734471381885,-1.169734471381885,-1.1279214556644008,-1.1279214556644008,-1.1279214556644008,-1.0951025863883546,-1.0951025863883546,-1.0951025863883546
2018-07-22,-0.5931920275302034,-0.5931920275302034,-0.5931920275302034,-0.6843707729754732,-0.6843707729754732,-0.6843707729754732,-0.7210083455242109,-0.7210083455242109,-0.7210083455242109,-0.6812631003778566,-0.6812631003778566,-0.6812631003778566
2018-07-29,-0.816741601842944,-0.816741601842944,-0.816741601842944,-0.824766169725668,-0.824766169725668,-0.824766169725668,-0.7479799611952798,-0.7479799611952798,-0.7479799611952798,-0.7628008545338092,-0.7628008545338092,-0.7628008545338092
2018-08-05,-1.0257282978057973,-1.0257282978057973,-1.0257282978057973,-0.9976917600075559,-0.9976917600075559,-0.9976917600075559,-0.9767445061237088,-0.9767445061237088,-0.9767445061237088,-0.9574570010857074,-0.9574570010857074,-0.9574570010857074
2018-08-12,-1.4760330367080836,-1.4760330367080836,-1.4760330367080836,-1.2785141479404707,-1.2785141479404707,-1.2785141479404707,-1.5554471569064365,-1.5554471569064365,-1.5554471569064365,-1.301487793854863,-1.301487793854863,-1.301487793854863
2018-08-19,-0.4645490879491268,-0.4645490879491268,-0.4645490879491268,-0.508549981215455,-0.508549981215455,-0.508549981215455,-0.47339343514215343,-0.47339343514215343,-0.47339343514215343,-0.5006845983298084,-0.5006845983298084,-0.5006845983298084
2018-08-26,-0.47202322696327603,-0.47202322696327603,-0.47202322696327603,-0.4177876048002859,-0.4177876048002859,-0.4177876048002859,-0.4925703732998736,-0.4925703732998736,-0.4925703732998736,-0.44475927412691735,-0.44475927412691735,-0.44475927412691735
2018-09-02,-1.1450931615283269,-1.1450931615283269,-1.1450931615283269,-1.2158066669934795,-1.2158066669934795,-1.2158066669934795,-1.19195354483621,-1.19195354483621,-1.19195354483621,-1.2855226508135604,-1.2855226508135604,-1.2855226508135604
2018-09-09,-0.7255623805823106,-0.7255623805823106,-0.7255623805823106,-0.9196721857237907,-0.9196721857237907,-0.9196721857237907,-0.9371141864811376,-0.9371141864811376,-0.9371141864811376,-1.0084272932024794,-1.0084272932024794,-1.0084272932024794
2018-09-16,-0.007971467895611312,-0.007971467895611312,-0.007971467895611312,-0.16349275362931637,-0.16349275362931637,-0.16349275362931637,0.008748539752654227,0.008748539752654227,0.008748539752654227,-0.10573789416983215,-0.10573789416983215,-0.10573789416983215
2018-09-23,0.0017392266477748949,0.0017392266477748949,0.0017392266477748949,0.09063643365147944,0.09063643365147944,0.09063643365147944,0.11865890875958186,0.11865890875958186,0.11865890875958186,0.05525451455047503,0.05525451455047503,0.05525451455047503
2018-09-30,-1.5151966636971406,-1.5151966636971406,-1.5151966636971406,-1.7086081440839087,-1.7086081440839087,-1.7086081440839087,-1.8452000741194052,-1.8452000741194052,-1.8452000741194052,-1.8187467238860155,-1.8187467238860155,-1.8187467238860155
2018-10-07,-2.1768988406044762,-2.1768988406044762,-2.1768988406044762,-2.275603790398055,-2.275603790398055,-2.275603790398055,-2.3562968884487323,-2.3562968884487323,-2.3562968884487323,-2.2952794773553755,-2.2952794773553755,-2.2952794773553755
2018-10-14,-2.154348039326725,-2.154348039326725,-2.154348039326725,-2.171563553357049,-2.171563553357049,-2.171563553357049,-2.1404357631715767,-2.1404357631715767,-2.1404357631715767,-2.2562566627333327,-2.2562566627333327,-2.2562566627333327
2018-10-21,-2.7764918290813796,-2.7764918290813796,-2.7764918290813796,-2.5991104299684498,-2.5991104299684498,-2.5991104299684498,-2.6238049228565323,-2.6238049228565323,-2.6238049228565323,-2.5532400131605653,-2.5532400131605653,-2.5532400131605653
2018-10-28,-0.9452192027093526,-0.9452192027093526,-0.9452192027093526,-1.061377199248708,-1.061377199248708,-1.061377199248708,-1.2155163985499746,-1.2155163985499746,-1.2155163985499746,-1.1784375816414403,-1.1784375816414403,-1.1784375816414403
2018-11-04,-1.276142632497045,-1.276142632497045,-1.276142632497045,-1.431880560546485,-1.431880560546485,-1.431880560546485,-1.2812010222736554,-1.2812010222736554,-1.2812010222736554,-1.312072743390275,-1.312072743390275,-1.312072743390275
2018-11-11,-0.8790388430269791,-0.8790388430269791,-0.8790388430269791,-0.5937276515219594,-0.5937276515219594,-0.5937276515219594,-0.6739831215180041,-0.6739831215180041,-0.6739831215180041,-0.5316478795130533,-0.5316478795130533,-0.5316478795130533
2018-11-18,-1.0376877050344921,-1.0376877050344921,-1.0376877050344921,-1.1103837892599326,-1.1103837892599326,-1.1103837892599326,-0.9455894165705973,-0.9455894165705973,-0.9455894165705973,-1.028681950565466,-1.028681950565466,-1.028681950565466
2018-11-25,-0.15338406986653752,-0.15338406986653752,-0.15338406986653752,-0.17283709946894849,-0.17283709946894849,-0.17283709946894849,-0.1585208078591408,-0.1585208078591408,-0.1585208078591408,-0.11895834359899861,-0.11895834359899861,-0.11895834359899861
2018-12-02,-0.20203824582079252,-0.20203824582079252,-0.20203824582079252,-0.1267625642939233,-0.1267625642939233,-0.1267625642939233,-0.43410599274195627,-0.43410599274195627,-0.43410599274195627,-0.5476758679009821,-0.5476758679009821,-0.5476758679009821
2018-12-09,-0.37397654496701027,-0.37397654496701027,-0.37397654496701027,-0.4005569602621338,-0.4005569602621338,-0.4005569602621338,-0.28920307793793887,-0.28920307793793887,-0.28920307793793887,-0.3983258050054141,-0.3983258050054141,-0.3983258050054141
2018-12-16,-1.1143347072040655,-1.1143347072040655,-1.1143347072040655,-1.13776135630196,-1.13776135630196,-1.13776135630196,-1.1931283013343825,-1.1931283013343825,-1.1931283013343825,-1.2628448138320423,-1.2628448138320423,-1.2628448138320423
2018-12-23,-0.8109113720939974,-0.8109113720939974,-0.8109113720939974,-0.7806795181433971,-0.7806795181433971,-0.7806795181433971,-0.6537038059669041,-0.6537038059669041,-0.6537038059669041,-0.7128825405464759,-0.7128825405464759,-0.7128825405464759
2018-12-30,-0.7421968969539653,-0.7421968969539653,-0.7421968969539653,-0.4029064845032577,-0.4029064845032577,-0.4029064845032577,-0.5710373375861557,-0.5710373375861557,-0.5710373375861557,-0.3052476410750234,-0.3052476410750234,-0.3052476410750234
2019-01-06,0.18940810476168332,0.18940810476168332,0.18940810476168332,0.15168565002513676,0.15168565002513676,0.15168565002513676,0.30413674800445983,0.30413674800445983,0.30413674800445983,0.31920137861749326,0.31920137861749326,0.31920137861749326
2019-01-13,0.9041258352118459,0.9041258352118459,0.9041258352118459,0.9138016311425802,0.9138016311425802,0.9138016311425802,1.023534513656153,1.023534513656153,1.023534513656153,0.9783201467568904,0.9783201467568904,0.9783201467568904
2019-01-20,1.2654039789438498,1.2654039789438498,1.2654039789438498,1.2589544558617694,1.2589544558617694,1.2589544558617694,1.3097716320279211,1.3097716320279211,1.3097716320279211,1.3052102287662217,1.3052102287662217,1.3052102287662217
2019-01-27,1.746021318837279,1.746021318837279,1.746021318837279,1.7203632055162514,1.7203632055162514,1.7203632055162514,1.6618584905194518,1.6618584905194518,1.6618584905194518,1.6210511669142391,1.6210511669142391,1.6210511669142391
2019-02-03,1.382777746932269,1.382777746932269,1.382777746932269,1.318352821061648,1.318352821061648,1.318352821061648,1.3355068960184786,1.3355068960184786,1.3355068960184786,1.3919093217841878,1.3919093217841878,1.3919093217841878
2019-02-10,1.207367723395811,1.207367723395811,1.207367723395811,1.2258870441435104,1.2258870441435104,1.2258870441435104,1.313583546604988,1.313583546604988,1.313583546604988,1.2557490683487296,1.2557490683487296,1.2557490683487296
