Date,ProShares Managed Futures StrategyEtf_Open_average,ProShares Managed Futures StrategyEtf_Open_max,ProShares Managed Futures StrategyEtf_Open_min,ProShares Managed Futures StrategyEtf_High_average,ProShares Managed Futures StrategyEtf_High_max,ProShares Managed Futures StrategyEtf_High_min,ProShares Managed Futures StrategyEtf_Low_average,ProShares Managed Futures StrategyEtf_Low_max,ProShares Managed Futures StrategyEtf_Low_min,ProShares Managed Futures StrategyEtf_Close_average,ProShares Managed Futures StrategyEtf_Close_max,ProShares Managed Futures StrategyEtf_Close_min
2018-05-27,-0.04729997529824668,-0.04729997529824668,-0.04729997529824668,-0.04729997529824668,-0.04729997529824668,-0.04729997529824668,-0.03801786310933784,-0.03801786310933784,-0.03801786310933784,-0.03981059266156285,-0.03981059266156285,-0.03981059266156285
2018-06-03,-0.5209691583484736,-0.5209691583484736,-0.5209691583484736,-0.5209691583484736,-0.5209691583484736,-0.5209691583484736,-0.5093653641959737,-0.5093653641959737,-0.5093653641959737,-0.5109033798208668,-0.5109033798208668,-0.5109033798208668
2018-06-10,0.0935930130353597,0.0935930130353597,0.0935930130353597,0.0935930130353597,0.0935930130353597,0.0935930130353597,0.10334036921528682,0.10334036921528682,0.10334036921528682,0.10121767477145704,0.10121767477145704,0.10121767477145704
2018-06-17,0.21631906441068288,0.21631906441068288,0.21631906441068288,0.21631906441068288,0.21631906441068288,0.21631906441068288,0.22583880902103293,0.22583880902103293,0.22583880902103293,0.22352612278332087,0.22352612278332087,0.22352612278332087
2018-06-24,1.4328880486598194,1.4328880486598194,1.4328880486598194,1.4328880486598194,1.4328880486598194,1.4328880486598194,1.4354152194232719,1.4354152194232719,1.4354152194232719,1.4322911595389265,1.4322911595389265,1.4322911595389265
2018-07-01,1.2820026989558995,1.2820026989558995,1.2820026989558995,1.2820026989558995,1.2820026989558995,1.2820026989558995,1.2840660053700335,1.2840660053700335,1.2840660053700335,1.2814628696609853,1.2814628696609853,1.2814628696609853
2018-07-08,1.1674644979377782,1.1674644979377782,1.1674644979377782,1.1674644979377782,1.1674644979377782,1.1674644979377782,1.1696243150626857,1.1696243150626857,1.1696243150626857,1.1673474380461457,1.1673474380461457,1.1673474380461457
2018-07-15,1.317049447295015,1.317049447295015,1.317049447295015,1.317049447295015,1.317049447295015,1.317049447295015,1.253529968735665,1.253529968735665,1.253529968735665,1.2515572680560478,1.2515572680560478,1.2515572680560478
2018-07-22,1.1526691142913605,1.1526691142913605,1.1526691142913605,1.1526691142913605,1.1526691142913605,1.1526691142913605,1.1631383732534681,1.1631383732534681,1.1631383732534681,1.1614489726281159,1.1614489726281159,1.1614489726281159
2018-07-29,0.6437114148651114,0.6437114148651114,0.6437114148651114,0.6437114148651114,0.6437114148651114,0.6437114148651114,0.6517738065706196,0.6517738065706196,0.6517738065706196,0.6501101265799885,0.6501101265799885,0.6501101265799885
