Date,Global X China Consumer_Open_average,Global X China Consumer_Open_max,Global X China Consumer_Open_min,Global X China Consumer_High_average,Global X China Consumer_High_max,Global X China Consumer_High_min,Global X China Consumer_Low_average,Global X China Consumer_Low_max,Global X China Consumer_Low_min,Global X China Consumer_Close_average,Global X China Consumer_Close_max,Global X China Consumer_Close_min
2018-04-08,-0.7518430225069329,-0.7518430225069329,-0.7518430225069329,-0.912373727244463,-0.912373727244463,-0.912373727244463,-0.533563567716152,-0.533563567716152,-0.533563567716152,-0.6704483574236424,-0.6704483574236424,-0.6704483574236424
2018-04-15,-1.170746544768968,-1.170746544768968,-1.170746544768968,-1.377005877102853,-1.377005877102853,-1.377005877102853,-1.0743322738425098,-1.0743322738425098,-1.0743322738425098,-1.2001251074326773,-1.2001251074326773,-1.2001251074326773
2018-04-22,-0.9228549751495783,-0.9228549751495783,-0.9228549751495783,-1.0810081664861126,-1.0810081664861126,-1.0810081664861126,-0.9097200560848098,-0.9097200560848098,-0.9097200560848098,-0.9747300321595779,-0.9747300321595779,-0.9747300321595779
2018-04-29,-0.6927798746542311,-0.6927798746542311,-0.6927798746542311,-0.5834020201091751,-0.5834020201091751,-0.5834020201091751,-0.47461839917306453,-0.47461839917306453,-0.47461839917306453,-0.4546342404638939,-0.4546342404638939,-0.4546342404638939
2018-05-06,0.12076956318829558,0.12076956318829558,0.12076956318829558,0.2896752339373951,0.2896752339373951,0.2896752339373951,0.34103366065990753,0.34103366065990753,0.34103366065990753,0.3134054533534462,0.3134054533534462,0.3134054533534462
2018-05-13,0.12236385033114648,0.12236385033114648,0.12236385033114648,0.2642051432855586,0.2642051432855586,0.2642051432855586,0.3447841500536002,0.3447841500536002,0.3447841500536002,0.2985644802590304,0.2985644802590304,0.2985644802590304
2018-05-20,0.546102797883422,0.546102797883422,0.546102797883422,0.4962422898709957,0.4962422898709957,0.4962422898709957,0.710903095790088,0.710903095790088,0.710903095790088,0.4903544375051089,0.4903544375051089,0.4903544375051089
2018-05-27,0.8401008124897391,0.8401008124897391,0.8401008124897391,1.029054641118725,1.029054641118725,1.029054641118725,0.9878025968441794,0.9878025968441794,0.9878025968441794,1.0871795884572206,1.0871795884572206,1.0871795884572206
2018-06-03,1.7019977234569694,1.7019977234569694,1.7019977234569694,1.7411041189934267,1.7411041189934267,1.7411041189934267,1.7565606089671904,1.7565606089671904,1.7565606089671904,1.704954266847962,1.704954266847962,1.704954266847962
2018-06-10,0.857013077057572,0.857013077057572,0.857013077057572,0.7268877531044251,0.7268877531044251,0.7268877531044251,0.6404771929190857,0.6404771929190857,0.6404771929190857,0.8430056769908575,0.8430056769908575,0.8430056769908575
