Date,WisdomTree Emerging Markets ex-State-Owned Enterpr_etf_Open_average,WisdomTree Emerging Markets ex-State-Owned Enterpr_etf_Open_max,WisdomTree Emerging Markets ex-State-Owned Enterpr_etf_Open_min,WisdomTree Emerging Markets ex-State-Owned Enterpr_etf_High_average,WisdomTree Emerging Markets ex-State-Owned Enterpr_etf_High_max,WisdomTree Emerging Markets ex-State-Owned Enterpr_etf_High_min,WisdomTree Emerging Markets ex-State-Owned Enterpr_etf_Low_average,WisdomTree Emerging Markets ex-State-Owned Enterpr_etf_Low_max,WisdomTree Emerging Markets ex-State-Owned Enterpr_etf_Low_min,WisdomTree Emerging Markets ex-State-Owned Enterpr_etf_Close_average,WisdomTree Emerging Markets ex-State-Owned Enterpr_etf_Close_max,WisdomTree Emerging Markets ex-State-Owned Enterpr_etf_Close_min
2018-04-08,-0.7001556925272405,-0.7001556925272405,-0.7001556925272405,-0.8821237358938165,-0.8821237358938165,-0.8821237358938165,-0.6815309655516624,-0.6815309655516624,-0.6815309655516624,-0.874608562054118,-0.874608562054118,-0.874608562054118
2018-04-15,-0.9496954773841693,-0.9496954773841693,-0.9496954773841693,-1.1031427842194306,-1.1031427842194306,-1.1031427842194306,-0.8201924346980634,-0.8201924346980634,-0.8201924346980634,-1.013765637898333,-1.013765637898333,-1.013765637898333
2018-04-22,-1.1059881416597643,-1.1059881416597643,-1.1059881416597643,-1.230555599974922,-1.230555599974922,-1.230555599974922,-0.8796708948892,-0.8796708948892,-0.8796708948892,-0.9219065062237642,-0.9219065062237642,-0.9219065062237642
2018-04-29,-1.6237852854225001,-1.6237852854225001,-1.6237852854225001,-1.5553589897946245,-1.5553589897946245,-1.5553589897946245,-1.268282067423911,-1.268282067423911,-1.268282067423911,-1.3425159342560509,-1.3425159342560509,-1.3425159342560509
2018-05-06,-0.5695779241988926,-0.5695779241988926,-0.5695779241988926,-0.7258580117316114,-0.7258580117316114,-0.7258580117316114,-0.5012932193945828,-0.5012932193945828,-0.5012932193945828,-0.6367718622048456,-0.6367718622048456,-0.6367718622048456
2018-05-13,-1.2612556991814712,-1.2612556991814712,-1.2612556991814712,-1.3689259833421397,-1.3689259833421397,-1.3689259833421397,-1.0713947634670373,-1.0713947634670373,-1.0713947634670373,-1.1657281102895072,-1.1657281102895072,-1.1657281102895072
2018-05-20,-0.9937625515073236,-0.9937625515073236,-0.9937625515073236,-0.9683030625643242,-0.9683030625643242,-0.9683030625643242,-0.667999350931843,-0.667999350931843,-0.667999350931843,-0.8175764830735166,-0.8175764830735166,-0.8175764830735166
2018-05-27,-1.0817966659578357,-1.0817966659578357,-1.0817966659578357,-0.8331768525910924,-0.8331768525910924,-0.8331768525910924,-0.8017147105681555,-0.8017147105681555,-0.8017147105681555,-0.708843284099575,-0.708843284099575,-0.708843284099575
2018-06-03,-0.4396958993397768,-0.4396958993397768,-0.4396958993397768,-0.42442088635776554,-0.42442088635776554,-0.42442088635776554,-0.42205472874648764,-0.42205472874648764,-0.42205472874648764,-0.2711849347806786,-0.2711849347806786,-0.2711849347806786
2018-06-10,-1.3509273173770715,-1.3509273173770715,-1.3509273173770715,-1.4291768206291795,-1.4291768206291795,-1.4291768206291795,-1.4517132385473541,-1.4517132385473541,-1.4517132385473541,-1.53007858143914,-1.53007858143914,-1.53007858143914
2018-06-17,-1.798593423752743,-1.798593423752743,-1.798593423752743,-1.9172494042750163,-1.9172494042750163,-1.9172494042750163,-2.1950331761942103,-2.1950331761942103,-2.1950331761942103,-2.257527806459387,-2.257527806459387,-2.257527806459387
2018-06-24,-2.4696231632927614,-2.4696231632927614,-2.4696231632927614,-2.542099112170709,-2.542099112170709,-2.542099112170709,-2.492890523481297,-2.492890523481297,-2.492890523481297,-2.557344946483033,-2.557344946483033,-2.557344946483033
2018-07-01,-2.125178700045193,-2.125178700045193,-2.125178700045193,-1.9488544378960215,-1.9488544378960215,-1.9488544378960215,-2.0919105566803147,-2.0919105566803147,-2.0919105566803147,-1.9541463480185024,-1.9541463480185024,-1.9541463480185024
2018-07-08,-1.2687522896006118,-1.2687522896006118,-1.2687522896006118,-1.3999307521920126,-1.3999307521920126,-1.3999307521920126,-1.237886056546771,-1.237886056546771,-1.237886056546771,-1.298914267194125,-1.298914267194125,-1.298914267194125
2018-07-15,-1.1857467659793806,-1.1857467659793806,-1.1857467659793806,-1.1641397331768093,-1.1641397331768093,-1.1641397331768093,-1.1158261518039654,-1.1158261518039654,-1.1158261518039654,-1.160987992054559,-1.160987992054559,-1.160987992054559
2018-07-22,-0.5953469789927622,-0.5953469789927622,-0.5953469789927622,-0.6819594907611941,-0.6819594907611941,-0.6819594907611941,-0.7879164503685158,-0.7879164503685158,-0.7879164503685158,-0.7843384011615058,-0.7843384011615058,-0.7843384011615058
2018-07-29,-1.1802670031554363,-1.1802670031554363,-1.1802670031554363,-1.2018959915978358,-1.2018959915978358,-1.2018959915978358,-1.1185728404427313,-1.1185728404427313,-1.1185728404427313,-1.148808051511676,-1.148808051511676,-1.148808051511676
2018-08-05,-1.2884112685492077,-1.2884112685492077,-1.2884112685492077,-1.4166870117609183,-1.4166870117609183,-1.4166870117609183,-1.3752666982257404,-1.3752666982257404,-1.3752666982257404,-1.3762432673847156,-1.3762432673847156,-1.3762432673847156
2018-08-12,-1.897168123605484,-1.897168123605484,-1.897168123605484,-1.7285709590705498,-1.7285709590705498,-1.7285709590705498,-1.948701740050749,-1.948701740050749,-1.948701740050749,-1.6767621593563529,-1.6767621593563529,-1.6767621593563529
2018-08-19,-0.6023115510109692,-0.6023115510109692,-0.6023115510109692,-0.7350285515545704,-0.7350285515545704,-0.7350285515545704,-0.6548816489168335,-0.6548816489168335,-0.6548816489168335,-0.6529265014804974,-0.6529265014804974,-0.6529265014804974
2018-08-26,-0.8353281422458773,-0.8353281422458773,-0.8353281422458773,-0.8108663349394258,-0.8108663349394258,-0.8108663349394258,-0.8097262485326739,-0.8097262485326739,-0.8097262485326739,-0.7384559237777769,-0.7384559237777769,-0.7384559237777769
2018-09-02,-1.7890292521212439,-1.7890292521212439,-1.7890292521212439,-1.77956985075844,-1.77956985075844,-1.77956985075844,-1.7528475788543565,-1.7528475788543565,-1.7528475788543565,-1.9178302172527413,-1.9178302172527413,-1.9178302172527413
2018-09-09,-1.0058608412739405,-1.0058608412739405,-1.0058608412739405,-1.2852517108294017,-1.2852517108294017,-1.2852517108294017,-1.2686644563016594,-1.2686644563016594,-1.2686644563016594,-1.5315291189576292,-1.5315291189576292,-1.5315291189576292
2018-09-16,-0.3599250579967342,-0.3599250579967342,-0.3599250579967342,-0.529102719804156,-0.529102719804156,-0.529102719804156,-0.2568209346420814,-0.2568209346420814,-0.2568209346420814,-0.4286036742584227,-0.4286036742584227,-0.4286036742584227
2018-09-23,-0.7635771137314743,-0.7635771137314743,-0.7635771137314743,-1.0128400073317192,-1.0128400073317192,-1.0128400073317192,-0.8380190069814726,-0.8380190069814726,-0.8380190069814726,-1.0615868940879212,-1.0615868940879212,-1.0615868940879212
2018-09-30,-2.122644865965566,-2.122644865965566,-2.122644865965566,-2.215931861349253,-2.215931861349253,-2.215931861349253,-2.24841396160763,-2.24841396160763,-2.24841396160763,-2.2261657222594926,-2.2261657222594926,-2.2261657222594926
2018-10-07,-2.1706775519045416,-2.1706775519045416,-2.1706775519045416,-2.169769142142038,-2.169769142142038,-2.169769142142038,-2.166510077337463,-2.166510077337463,-2.166510077337463,-2.1478138249948207,-2.1478138249948207,-2.1478138249948207
