Date,VanEck Vectors International High Yield Bond_Open_average,VanEck Vectors International High Yield Bond_Open_max,VanEck Vectors International High Yield Bond_Open_min,VanEck Vectors International High Yield Bond_High_average,VanEck Vectors International High Yield Bond_High_max,VanEck Vectors International High Yield Bond_High_min,VanEck Vectors International High Yield Bond_Low_average,VanEck Vectors International High Yield Bond_Low_max,VanEck Vectors International High Yield Bond_Low_min,VanEck Vectors International High Yield Bond_Close_average,VanEck Vectors International High Yield Bond_Close_max,VanEck Vectors International High Yield Bond_Close_min
2018-04-08,0.13220428007485344,0.13220428007485344,0.13220428007485344,0.049304944988083764,0.049304944988083764,0.049304944988083764,0.125181090043387,0.125181090043387,0.125181090043387,0.20697894583655524,0.20697894583655524,0.20697894583655524
2018-04-15,-0.9798639689176276,-0.9798639689176276,-0.9798639689176276,-1.105580916134293,-1.105580916134293,-1.105580916134293,-1.0279636497346092,-1.0279636497346092,-1.0279636497346092,-1.2048500371135744,-1.2048500371135744,-1.2048500371135744
2018-04-22,-2.062305205248145,-2.062305205248145,-2.062305205248145,-1.9321201238979366,-1.9321201238979366,-1.9321201238979366,-1.9238333388554498,-1.9238333388554498,-1.9238333388554498,-1.9701132227164422,-1.9701132227164422,-1.9701132227164422
2018-04-29,-2.3975059608372025,-2.3975059608372025,-2.3975059608372025,-2.21054182132069,-2.21054182132069,-2.21054182132069,-2.2780979746279284,-2.2780979746279284,-2.2780979746279284,-2.2802018082881115,-2.2802018082881115,-2.2802018082881115
2018-05-06,-1.6337002943294228,-1.6337002943294228,-1.6337002943294228,-1.6842792636230624,-1.6842792636230624,-1.6842792636230624,-1.6169709937895973,-1.6169709937895973,-1.6169709937895973,-1.679791965586791,-1.679791965586791,-1.679791965586791
2018-05-13,-1.9283612408205022,-1.9283612408205022,-1.9283612408205022,-1.9729613336937097,-1.9729613336937097,-1.9729613336937097,-1.906405149349426,-1.906405149349426,-1.906405149349426,-1.8119857413638014,-1.8119857413638014,-1.8119857413638014
2018-05-20,-1.7586005221305403,-1.7586005221305403,-1.7586005221305403,-1.8277226226148915,-1.8277226226148915,-1.8277226226148915,-1.7737215953649472,-1.7737215953649472,-1.7737215953649472,-1.7485304231318368,-1.7485304231318368,-1.7485304231318368
2018-05-27,-1.667620251141998,-1.667620251141998,-1.667620251141998,-1.6305174764522923,-1.6305174764522923,-1.6305174764522923,-1.7532173121156072,-1.7532173121156072,-1.7532173121156072,-1.6184227941209706,-1.6184227941209706,-1.6184227941209706
2018-06-03,-1.3100955230212146,-1.3100955230212146,-1.3100955230212146,-1.093713863717165,-1.093713863717165,-1.093713863717165,-1.2762617735120436,-1.2762617735120436,-1.2762617735120436,-1.0637453864505524,-1.0637453864505524,-1.0637453864505524
2018-06-10,-1.2803361153554118,-1.2803361153554118,-1.2803361153554118,-1.3848088488201071,-1.3848088488201071,-1.3848088488201071,-1.3202254510542382,-1.3202254510542382,-1.3202254510542382,-1.3622590491871067,-1.3622590491871067,-1.3622590491871067
2018-06-17,-1.0555891765792533,-1.0555891765792533,-1.0555891765792533,-1.123803169198411,-1.123803169198411,-1.123803169198411,-1.0935859738187035,-1.0935859738187035,-1.0935859738187035,-1.193663126548831,-1.193663126548831,-1.193663126548831
2018-06-24,-1.5177217260793554,-1.5177217260793554,-1.5177217260793554,-1.582726230726144,-1.582726230726144,-1.582726230726144,-1.580353139034781,-1.580353139034781,-1.580353139034781,-1.5887156659543937,-1.5887156659543937,-1.5887156659543937
2018-07-01,-0.8393022861700371,-0.8393022861700371,-0.8393022861700371,-0.8581622773593063,-0.8581622773593063,-0.8581622773593063,-0.936268566018533,-0.936268566018533,-0.936268566018533,-0.8485755766654626,-0.8485755766654626,-0.8485755766654626
2018-07-08,-0.5769886284678593,-0.5769886284678593,-0.5769886284678593,-0.5985621126631596,-0.5985621126631596,-0.5985621126631596,-0.520182494287234,-0.520182494287234,-0.520182494287234,-0.5368321711824147,-0.5368321711824147,-0.5368321711824147
2018-07-15,-0.4008868511786843,-0.4008868511786843,-0.4008868511786843,-0.3495235276953991,-0.3495235276953991,-0.3495235276953991,-0.2978816157138429,-0.2978816157138429,-0.2978816157138429,-0.27561978154697714,-0.27561978154697714,-0.27561978154697714
2018-07-22,0.375960308870704,0.375960308870704,0.375960308870704,0.3890167823658582,0.3890167823658582,0.3890167823658582,0.48353785799584786,0.48353785799584786,0.48353785799584786,0.5305784582416184,0.5305784582416184,0.5305784582416184
2018-07-29,-1.0809582079618136,-1.0809582079618136,-1.0809582079618136,-1.119121521273056,-1.119121521273056,-1.119121521273056,-1.0392824499629896,-1.0392824499629896,-1.0392824499629896,-1.2534589694769651,-1.2534589694769651,-1.2534589694769651
