Date,iShares MSCI Poland Capped_Open_average,iShares MSCI Poland Capped_Open_max,iShares MSCI Poland Capped_Open_min,iShares MSCI Poland Capped_High_average,iShares MSCI Poland Capped_High_max,iShares MSCI Poland Capped_High_min,iShares MSCI Poland Capped_Low_average,iShares MSCI Poland Capped_Low_max,iShares MSCI Poland Capped_Low_min,iShares MSCI Poland Capped_Close_average,iShares MSCI Poland Capped_Close_max,iShares MSCI Poland Capped_Close_min
2018-04-08,-0.3490993310994607,-0.3490993310994607,-0.3490993310994607,-0.4597942430547638,-0.4597942430547638,-0.4597942430547638,-0.3039273484333299,-0.3039273484333299,-0.3039273484333299,-0.3448599603207198,-0.3448599603207198,-0.3448599603207198
2018-04-15,-0.6416515485384507,-0.6416515485384507,-0.6416515485384507,-0.7619960034388562,-0.7619960034388562,-0.7619960034388562,-0.7323854383948154,-0.7323854383948154,-0.7323854383948154,-0.8283977405726566,-0.8283977405726566,-0.8283977405726566
2018-04-22,-1.0259398663494301,-1.0259398663494301,-1.0259398663494301,-1.1040117996601675,-1.1040117996601675,-1.1040117996601675,-1.1912768383966792,-1.1912768383966792,-1.1912768383966792,-1.322869640043846,-1.322869640043846,-1.322869640043846
2018-04-29,-1.8142463199256362,-1.8142463199256362,-1.8142463199256362,-1.8097409337047212,-1.8097409337047212,-1.8097409337047212,-1.7992344545195156,-1.7992344545195156,-1.7992344545195156,-1.816648638863933,-1.816648638863933,-1.816648638863933
2018-05-06,-0.7390655446314679,-0.7390655446314679,-0.7390655446314679,-0.8051136481332238,-0.8051136481332238,-0.8051136481332238,-0.7676819945105308,-0.7676819945105308,-0.7676819945105308,-0.8601277126817306,-0.8601277126817306,-0.8601277126817306
2018-05-13,-1.8460977706277948,-1.8460977706277948,-1.8460977706277948,-1.7262863772071335,-1.7262863772071335,-1.7262863772071335,-1.5737122536701365,-1.5737122536701365,-1.5737122536701365,-1.4913529136981638,-1.4913529136981638,-1.4913529136981638
2018-05-20,-2.09529624761775,-2.09529624761775,-2.09529624761775,-1.9873915301864629,-1.9873915301864629,-1.9873915301864629,-1.9612299995481557,-1.9612299995481557,-1.9612299995481557,-1.8291098371333483,-1.8291098371333483,-1.8291098371333483
2018-05-27,-1.462834059334865,-1.462834059334865,-1.462834059334865,-1.477601577198397,-1.477601577198397,-1.477601577198397,-1.3733204955988991,-1.3733204955988991,-1.3733204955988991,-1.383133905574957,-1.383133905574957,-1.383133905574957
2018-06-03,-0.8637998620993264,-0.8637998620993264,-0.8637998620993264,-0.9191128417979987,-0.9191128417979987,-0.9191128417979987,-0.8813097661699905,-0.8813097661699905,-0.8813097661699905,-0.9780381221562828,-0.9780381221562828,-0.9780381221562828
2018-06-10,-1.7590193309802458,-1.7590193309802458,-1.7590193309802458,-1.8178206891616262,-1.8178206891616262,-1.8178206891616262,-1.7518616769784676,-1.7518616769784676,-1.7518616769784676,-1.7787815624779322,-1.7787815624779322,-1.7787815624779322
2018-06-17,-1.4358569779015498,-1.4358569779015498,-1.4358569779015498,-1.4749664821119206,-1.4749664821119206,-1.4749664821119206,-1.5125935752488724,-1.5125935752488724,-1.5125935752488724,-1.477343447730232,-1.477343447730232,-1.477343447730232
2018-06-24,-1.6964425221727932,-1.6964425221727932,-1.6964425221727932,-1.6572587225767692,-1.6572587225767692,-1.6572587225767692,-1.6584234064238865,-1.6584234064238865,-1.6584234064238865,-1.6493680464754636,-1.6493680464754636,-1.6493680464754636
2018-07-01,-0.8055381180546654,-0.8055381180546654,-0.8055381180546654,-0.7743221382471444,-0.7743221382471444,-0.7743221382471444,-0.7820677561735442,-0.7820677561735442,-0.7820677561735442,-0.716135392916424,-0.716135392916424,-0.716135392916424
2018-07-08,-0.6600554303662856,-0.6600554303662856,-0.6600554303662856,-0.7396632687926973,-0.7396632687926973,-0.7396632687926973,-0.7198888295504915,-0.7198888295504915,-0.7198888295504915,-0.8008405628748767,-0.8008405628748767,-0.8008405628748767
2018-07-15,-0.1396875241770951,-0.1396875241770951,-0.1396875241770951,-0.14624318498798092,-0.14624318498798092,-0.14624318498798092,-0.05420306828446331,-0.05420306828446331,-0.05420306828446331,-0.12306375087532363,-0.12306375087532363,-0.12306375087532363
2018-07-22,1.2192266591051493,1.2192266591051493,1.2192266591051493,1.3197915730816696,1.3197915730816696,1.3197915730816696,1.391374546549644,1.391374546549644,1.391374546549644,1.4327731678850395,1.4327731678850395,1.4327731678850395
