Date,iShares Currency Hedged MSCI EAFE Small Cap_Open_average,iShares Currency Hedged MSCI EAFE Small Cap_Open_max,iShares Currency Hedged MSCI EAFE Small Cap_Open_min,iShares Currency Hedged MSCI EAFE Small Cap_High_average,iShares Currency Hedged MSCI EAFE Small Cap_High_max,iShares Currency Hedged MSCI EAFE Small Cap_High_min,iShares Currency Hedged MSCI EAFE Small Cap_Low_average,iShares Currency Hedged MSCI EAFE Small Cap_Low_max,iShares Currency Hedged MSCI EAFE Small Cap_Low_min,iShares Currency Hedged MSCI EAFE Small Cap_Close_average,iShares Currency Hedged MSCI EAFE Small Cap_Close_max,iShares Currency Hedged MSCI EAFE Small Cap_Close_min
2018-04-08,0.26860465055625515,0.26860465055625515,0.26860465055625515,0.19124872065492313,0.19124872065492313,0.19124872065492313,0.3513749222218734,0.3513749222218734,0.3513749222218734,0.27456021411537057,0.27456021411537057,0.27456021411537057
2018-04-15,1.2427325146715975,1.2427325146715975,1.2427325146715975,1.272685812892757,1.272685812892757,1.272685812892757,1.282223783569237,1.282223783569237,1.282223783569237,1.2945516073479015,1.2945516073479015,1.2945516073479015
2018-04-22,1.6752871399764964,1.6752871399764964,1.6752871399764964,1.7780424007288491,1.7780424007288491,1.7780424007288491,1.6927506468218352,1.6927506468218352,1.6927506468218352,1.761825796844425,1.761825796844425,1.761825796844425
2018-04-29,1.6395116023961918,1.6395116023961918,1.6395116023961918,1.721973559432422,1.721973559432422,1.721973559432422,1.6342231417212307,1.6342231417212307,1.6342231417212307,1.71546360990625,1.71546360990625,1.71546360990625
2018-05-06,1.8581936190273534,1.8581936190273534,1.8581936190273534,1.9609977627175097,1.9609977627175097,1.9609977627175097,1.8507384366537256,1.8507384366537256,1.8507384366537256,1.9609977627175097,1.9609977627175097,1.9609977627175097
2018-05-13,1.6165614115733693,1.6165614115733693,1.6165614115733693,1.6908555102170515,1.6908555102170515,1.6908555102170515,1.5681079698129885,1.5681079698129885,1.5681079698129885,1.6543089545123082,1.6543089545123082,1.6543089545123082
2018-05-20,1.075638796960569,1.075638796960569,1.075638796960569,1.107435831351651,1.107435831351651,1.107435831351651,1.0854178838252575,1.0854178838252575,1.0854178838252575,1.1181619534831209,1.1181619534831209,1.1181619534831209
2018-05-27,1.0003942594419255,1.0003942594419255,1.0003942594419255,1.0561492633310223,1.0561492633310223,1.0561492633310223,1.0083871028829186,1.0083871028829186,1.0083871028829186,1.0661477616772133,1.0661477616772133,1.0661477616772133
2018-06-03,1.088905487334523,1.088905487334523,1.088905487334523,1.1615512956900302,1.1615512956900302,1.1615512956900302,1.0951306756603771,1.0951306756603771,1.0951306756603771,1.1705791759976667,1.1705791759976667,1.1705791759976667
2018-06-10,0.48035017373815164,0.48035017373815164,0.48035017373815164,0.5781601714738661,0.5781601714738661,0.5781601714738661,0.48808068301425217,0.48808068301425217,0.48808068301425217,0.5619855152015724,0.5619855152015724,0.5619855152015724
2018-06-17,-0.2310545247043571,-0.2310545247043571,-0.2310545247043571,-0.271862852967654,-0.271862852967654,-0.271862852967654,-0.5877670582345318,-0.5877670582345318,-0.5877670582345318,-0.5506346194266439,-0.5506346194266439,-0.5506346194266439
2018-06-24,-1.188283288429848,-1.188283288429848,-1.188283288429848,-1.037914808059513,-1.037914808059513,-1.037914808059513,-1.1826929662171073,-1.1826929662171073,-1.1826929662171073,-1.2001004389233545,-1.2001004389233545,-1.2001004389233545
2018-07-01,-1.3215185891086239,-1.3215185891086239,-1.3215185891086239,-1.323046939942237,-1.323046939942237,-1.323046939942237,-1.2294098994185472,-1.2294098994185472,-1.2294098994185472,-1.2053991549544678,-1.2053991549544678,-1.2053991549544678
2018-07-08,-1.0179598323841899,-1.0179598323841899,-1.0179598323841899,-1.0827270526268926,-1.0827270526268926,-1.0827270526268926,-1.0237278461405337,-1.0237278461405337,-1.0237278461405337,-1.0106898452869402,-1.0106898452869402,-1.0106898452869402
2018-07-15,-0.8922983888128482,-0.8922983888128482,-0.8922983888128482,-0.8299414220038392,-0.8299414220038392,-0.8299414220038392,-0.8238341113858934,-0.8238341113858934,-0.8238341113858934,-0.7162789710150897,-0.7162789710150897,-0.7162789710150897
2018-07-22,-0.1951555872315841,-0.1951555872315841,-0.1951555872315841,-0.2613742432518956,-0.2613742432518956,-0.2613742432518956,-0.313589163218162,-0.313589163218162,-0.313589163218162,-0.3747199812810622,-0.3747199812810622,-0.3747199812810622
2018-07-29,-0.9491103323369638,-0.9491103323369638,-0.9491103323369638,-1.005777447726655,-1.005777447726655,-1.005777447726655,-0.8802197476181873,-0.8802197476181873,-0.8802197476181873,-0.9393498689740345,-0.9393498689740345,-0.9393498689740345
2018-08-05,-1.2806989231112271,-1.2806989231112271,-1.2806989231112271,-1.2987967454358977,-1.2987967454358977,-1.2987967454358977,-1.2683737458320548,-1.2683737458320548,-1.2683737458320548,-1.2841280404364852,-1.2841280404364852,-1.2841280404364852
2018-08-12,-1.3909310938025197,-1.3909310938025197,-1.3909310938025197,-1.415577244079515,-1.415577244079515,-1.415577244079515,-1.379239796485883,-1.379239796485883,-1.379239796485883,-1.3142783025311606,-1.3142783025311606,-1.3142783025311606
2018-08-19,-0.03654422406050325,-0.03654422406050325,-0.03654422406050325,-0.06915654984868845,-0.06915654984868845,-0.06915654984868845,0.07025216820784869,0.07025216820784869,0.07025216820784869,0.03476981097538406,0.03476981097538406,0.03476981097538406
2018-08-26,0.11191789435762568,0.11191789435762568,0.11191789435762568,0.033247400916760955,0.033247400916760955,0.033247400916760955,0.2268499482913395,0.2268499482913395,0.2268499482913395,0.14571580096480874,0.14571580096480874,0.14571580096480874
2018-09-02,-1.3471270491120733,-1.3471270491120733,-1.3471270491120733,-1.4029617530629401,-1.4029617530629401,-1.4029617530629401,-1.3130931949164037,-1.3130931949164037,-1.3130931949164037,-1.3723823791211103,-1.3723823791211103,-1.3723823791211103
2018-09-09,-0.14605934866804102,-0.14605934866804102,-0.14605934866804102,-0.23293195184875629,-0.23293195184875629,-0.23293195184875629,-0.21465422206515292,-0.21465422206515292,-0.21465422206515292,-0.3119434098960016,-0.3119434098960016,-0.3119434098960016
2018-09-16,0.7807251581544142,0.7807251581544142,0.7807251581544142,0.8129998568993617,0.8129998568993617,0.8129998568993617,0.9082010259192489,0.9082010259192489,0.9082010259192489,0.8808933506917256,0.8808933506917256,0.8808933506917256
2018-09-23,1.3386839029713435,1.3386839029713435,1.3386839029713435,1.2913434646793893,1.2913434646793893,1.2913434646793893,1.2530039932720216,1.2530039932720216,1.2530039932720216,1.2940739716972516,1.2940739716972516,1.2940739716972516
2018-09-30,-2.1038188229614154,-2.1038188229614154,-2.1038188229614154,-2.022050572664711,-2.022050572664711,-2.022050572664711,-2.160609121375748,-2.160609121375748,-2.160609121375748,-1.962934344609273,-1.962934344609273,-1.962934344609273
2018-10-07,-2.889538958414304,-2.889538958414304,-2.889538958414304,-2.835275653392621,-2.835275653392621,-2.835275653392621,-2.836891620679689,-2.836891620679689,-2.836891620679689,-2.8476639740429768,-2.8476639740429768,-2.8476639740429768
2018-10-14,-1.8172818959453005,-1.8172818959453005,-1.8172818959453005,-1.9537520225746594,-1.9537520225746594,-1.9537520225746594,-1.8987941828979051,-1.8987941828979051,-1.8987941828979051,-1.969970832061748,-1.969970832061748,-1.969970832061748
